"","column_label","HI_mean_Interp","HI_sd_with_Interp","N.S.","Max_width_Interp","Min_response","Max_response","Peak_Q","ShapiroTest.W","ShapiroTest.p","t.test.stat","t.test.p","t.test.CIlow","t.test.CIhigh","wilcox.test.stat","wilcox.test.p","storm.ID","site.ID"
"1","1",0.137465497099993,0.103285723054334,-0.141208779947944,0.5312852253397,-0.577142857142857,34.275,715.340793871044,0.5755,0,9.3165,0,0.1078,0.1671,1275,0,"FRCH_storm1_06_13_NO3","FRCH"
"2","2",-0.33125980563184,0.119140272022457,0.136797243380485,-0.465564925643815,-2.88,97.3745454545455,715.340793871044,0.8056,0,-19.4629,0,-0.3655,-0.2971,5,0,"FRCH_storm1_06_13_fDOM","FRCH"
"3","3",-0.14397075518313,0.184223432436307,-0.0339593516851041,-0.383264728582454,0.3,70.9727272727273,715.340793871044,0.8565,0,-5.4705,0,-0.1969,-0.0911,246,2e-04,"FRCH_storm1_06_13_SPC","FRCH"
"4","4",-0.227813670651608,0.207631180462355,0.364330988082295,-0.680468092962196,1.32727272727273,89.9654545454545,715.340793871044,0.8468,0,-7.6804,0,-0.2874,-0.1682,16,0,"FRCH_storm1_06_13_turb","FRCH"
"5","5",0.73606424285211,0.218486480114376,-0.367102012001398,0.957818566890243,30.4664285714286,32.49,456.33336908686,0.8508,0,23.5825,0,0.6733,0.7988,1275,0,"FRCH_storm2_06_18_NO3","FRCH"
"6","6",-0.346955161626694,0.252397402649311,-0.240528328119564,-0.787568068589961,62.0154545454545,69.8618181818182,456.33336908686,0.9098,0.001,-9.6225,0,-0.4194,-0.2745,22,0,"FRCH_storm2_06_18_fDOM","FRCH"
"7","7",-0.00401913875599279,0.193003014708912,0.861244019138792,-0.42822966507179,71.8727272727273,73.7727272727273,456.33336908686,0.8929,3e-04,-0.1458,0.8847,-0.0594,0.0514,675,0.7209,"FRCH_storm2_06_18_SPC","FRCH"
"8","8",-0.147956792180383,0.201202658594094,-0.152837942907921,-0.796512273686548,12.2572727272727,28.6263636363636,456.33336908686,0.8246,0,-5.1475,0,-0.2057,-0.0902,111,0,"FRCH_storm2_06_18_turb","FRCH"
"9","9",0.14499281011393,0.0771883636678919,-0.0587790866251621,-0.280390234013112,-1,120.202,1687.24873992307,0.521,0,13.149,0,0.1228,0.1672,1224,0,"FRCH_storm3a_06_20_NO3","FRCH"
"10","10",-0.0623416241496586,0.16184245997388,0.71623441043084,-0.621740362811789,70.2272727272727,95.8854545454546,1687.24873992307,0.61,0,-2.6964,0.0096,-0.1088,-0.0159,276,5e-04,"FRCH_storm3a_06_20_fDOM","FRCH"
"11","11",0.884176947479732,0.218804994697094,-0.116320056397603,0.98043708142404,45.8818181818182,71.6727272727273,1687.24873992307,0.4913,0,28.2866,0,0.8214,0.947,1275,0,"FRCH_storm3a_06_20_SPC","FRCH"
"12","12",-0.439510839329427,0.139014760261259,0.0604786365996592,-0.916572398190045,14.8527272727273,210.94,1687.24873992307,0.5726,0,-22.1313,0,-0.4794,-0.3996,1,0,"FRCH_storm3a_06_20_turb","FRCH"
"13","13",-0.391012605551991,0.190434020414382,0.0758587207185337,-0.602078384454887,19.672,69.106,2010.36923694488,0.8243,0,-14.3729,0,-0.4457,-0.3363,1,0,"FRCH_storm3b_06_21_NO3","FRCH"
"14","14",-0.120748770855162,0.256248770206008,0.688522608205043,-0.482842347062139,78.5327272727273,123.649090909091,2010.36923694488,0.8853,2e-04,-3.2985,0.0018,-0.1943,-0.0472,329,0.0029,"FRCH_storm3b_06_21_fDOM","FRCH"
"15","15",0.0444469525959369,0.360160534734416,-0.207674943566581,-0.803047404063199,40.0454545454545,48.1,2010.36923694488,0.9183,0.0021,0.8639,0.3919,-0.0589,0.1478,752,0.2711,"FRCH_storm3b_06_21_SPC","FRCH"
"16","16",0.385528257254608,0.175716932057939,-0.741613384234646,0.919701618380681,20.6963636363636,137.142727272727,2010.36923694488,0.9418,0.0159,15.3582,0,0.3351,0.436,1275,0,"FRCH_storm3b_06_21_turb","FRCH"
"17","17",-0.172299012693922,0.313246534181164,0.142454160789695,-0.705923836389248,49.9107142857143,50.4171428571429,1668.38252174732,0.8922,3e-04,-3.8503,3e-04,-0.2622,-0.0824,344,0.0047,"FRCH_storm3c_06_26_NO3","FRCH"
"18","18",0.296820774705276,0.107001710031414,-0.309610474276091,0.525941218014885,61.5845454545455,78.3181818181818,1668.38252174732,0.9308,0.0059,19.4179,0,0.2661,0.3275,1275,0,"FRCH_storm3c_06_26_fDOM","FRCH"
"19","19",-0.554573643410849,0.250183848630356,0.308139534883712,-0.962209302325577,48.1727272727273,52.8636363636364,1668.38252174732,0.9291,0.0051,-15.5167,0,-0.6264,-0.4828,0,0,"FRCH_storm3c_06_26_SPC","FRCH"
"20","20",-0.387384522817737,0.202991151379327,0.345228177358143,-0.657641395908548,27.0645454545455,46.7063636363636,1668.38252174732,0.9174,0.0019,-13.3587,0,-0.4457,-0.3291,19,0,"FRCH_storm3c_06_26_turb","FRCH"
"21","21",0.26079910108258,0.187226044012824,-0.263091150378542,0.57381085469403,-1,74.138,1949.82076933613,0.9141,0.0015,9.7507,0,0.207,0.3145,1257,0,"FRCH_storm4a_07_07_NO3","FRCH"
"22","22",-0.1564257867045,0.27524201915052,-0.00668014611423201,-0.651962153285898,21.8136363636364,103.194545454545,1949.82076933613,0.8345,0,-3.9782,2e-04,-0.2354,-0.0774,376,0.0117,"FRCH_storm4a_07_07_fDOM","FRCH"
"23","23",0.550873983739842,0.379450419306501,0.0721544715447106,0.926321138211388,54.4727272727273,63.4181818181818,1949.82076933613,0.7808,0,10.1624,0,0.4419,0.6598,1184,0,"FRCH_storm4a_07_07_SPC","FRCH"
"24","24",-0.249905684081345,0.307781612364738,-0.0118093263262019,-0.946360796739409,18.0427272727273,361.761818181818,1949.82076933613,0.7562,0,-5.6837,0,-0.3383,-0.1615,49,0,"FRCH_storm4a_07_07_turb","FRCH"
