"","DateTime","Site","Discharge","fDOM","NO3","SpCond","Turb","day"
"1",2021-08-08 17:46:00,"CARI",14,37.98,NA,93.78,1.04,2021-08-08
"2",2021-08-08 17:47:00,"CARI",13.62,37.99,NA,93.77,1.01,2021-08-08
"3",2021-08-08 17:48:00,"CARI",13.74,38.03,NA,93.77,1.01,2021-08-08
"4",2021-08-08 17:49:00,"CARI",13.55,38.1,NA,93.79,1.06,2021-08-08
"5",2021-08-08 17:50:00,"CARI",14.05,38.09,NA,93.78,1,2021-08-08
"6",2021-08-08 17:51:00,"CARI",14.38,38.04,NA,93.83,0.98,2021-08-08
"7",2021-08-08 17:52:00,"CARI",14,38.05,NA,93.84,1,2021-08-08
"8",2021-08-08 17:53:00,"CARI",13.53,37.65,NA,93.84,1,2021-08-08
"9",2021-08-08 17:54:00,"CARI",13.57,38.05,NA,93.84,1.01,2021-08-08
"10",2021-08-08 17:55:00,"CARI",13.86,38.09,NA,93.84,1.02,2021-08-08
"11",2021-08-08 17:56:00,"CARI",13.43,38.04,NA,93.86,1.06,2021-08-08
"12",2021-08-08 17:57:00,"CARI",13.82,38.04,NA,93.86,1.1,2021-08-08
"13",2021-08-08 17:58:00,"CARI",13.62,38.13,NA,93.86,1.1,2021-08-08
"14",2021-08-08 17:59:00,"CARI",14.28,37.95,NA,93.87,1.3,2021-08-08
"15",2021-08-08 18:00:00,"CARI",13.86,37.92,NA,93.84,1.27,2021-08-08
"16",2021-08-08 18:01:00,"CARI",14.02,37.98,NA,93.87,1.34,2021-08-08
"17",2021-08-08 18:02:00,"CARI",13.22,37.96,NA,93.83,1.32,2021-08-08
"18",2021-08-08 18:03:00,"CARI",13.89,38.12,NA,93.83,1.32,2021-08-08
"19",2021-08-08 18:04:00,"CARI",13.89,38,NA,93.81,1.27,2021-08-08
"20",2021-08-08 18:05:00,"CARI",14.23,38.02,NA,93.81,1.25,2021-08-08
"21",2021-08-08 18:06:00,"CARI",14.05,38.01,NA,93.83,1.23,2021-08-08
"22",2021-08-08 18:07:00,"CARI",14,38.01,NA,93.85,1.25,2021-08-08
"23",2021-08-08 18:08:00,"CARI",14.33,38.21,NA,93.85,1.25,2021-08-08
"24",2021-08-08 18:09:00,"CARI",13.55,38.09,NA,93.87,1.23,2021-08-08
"25",2021-08-08 18:10:00,"CARI",13.55,38.07,NA,93.86,1.13,2021-08-08
"26",2021-08-08 18:11:00,"CARI",13.82,38.06,NA,93.88,1.14,2021-08-08
"27",2021-08-08 18:12:00,"CARI",13.43,38.04,NA,93.89,1.12,2021-08-08
"28",2021-08-08 18:13:00,"CARI",13.82,38.19,NA,93.89,1.12,2021-08-08
"29",2021-08-08 18:14:00,"CARI",13.79,38.01,NA,93.87,1.1,2021-08-08
"30",2021-08-08 18:15:00,"CARI",13.37,38.06,NA,93.84,1.05,2021-08-08
"31",2021-08-08 18:16:00,"CARI",14.18,38.05,NA,93.87,1.12,2021-08-08
"32",2021-08-08 18:17:00,"CARI",13.86,38.05,NA,93.87,1.13,2021-08-08
"33",2021-08-08 18:18:00,"CARI",13.62,38.16,NA,93.87,1.13,2021-08-08
"34",2021-08-08 18:19:00,"CARI",13.82,38.03,NA,93.84,1.07,2021-08-08
"35",2021-08-08 18:20:00,"CARI",13.86,38.07,NA,93.84,1.15,2021-08-08
"36",2021-08-08 18:21:00,"CARI",13.62,38.02,NA,93.88,1.14,2021-08-08
"37",2021-08-08 18:22:00,"CARI",13.9,38.01,NA,93.88,1.15,2021-08-08
"38",2021-08-08 18:23:00,"CARI",13.37,38.11,NA,93.88,1.15,2021-08-08
"39",2021-08-08 18:24:00,"CARI",13.62,38.03,NA,93.9,1.2,2021-08-08
"40",2021-08-08 18:25:00,"CARI",13.53,37.93,NA,93.9,1.22,2021-08-08
"41",2021-08-08 18:26:00,"CARI",13.82,38.07,NA,93.92,1.28,2021-08-08
"42",2021-08-08 18:27:00,"CARI",13.65,38.08,NA,93.94,1.25,2021-08-08
"43",2021-08-08 18:28:00,"CARI",13.57,37.95,NA,93.94,1.25,2021-08-08
"44",2021-08-08 18:29:00,"CARI",14.33,38.13,NA,93.95,1.24,2021-08-08
"45",2021-08-08 18:30:00,"CARI",13.52,37.99,NA,93.96,1.27,2021-08-08
"46",2021-08-08 18:31:00,"CARI",13.34,38.06,NA,94,1.27,2021-08-08
