"","DateTime","Q","Site","day","fDOM.QSU","nitrateuM","SpCond.uScm","Turbidity.FNU","MeanDischarge"
"1",2021-08-21 01:35:00,1966.40635553852,"MOOS",2021-08-21,NA,NA,NA,NA,1966.40635553852
"2",2021-08-21 01:40:00,1943.75636632415,"MOOS",2021-08-21,NA,NA,NA,NA,1943.75636632415
"3",2021-08-21 01:45:00,1931.45133696764,"MOOS",2021-08-21,145.324,NA,106.28,59.4,1931.45133696764
"4",2021-08-21 01:50:00,1942.91548056714,"MOOS",2021-08-21,NA,NA,NA,NA,1942.91548056714
"5",2021-08-21 01:55:00,1947.67051351891,"MOOS",2021-08-21,NA,NA,NA,NA,1947.67051351891
"6",2021-08-21 02:00:00,1951.02806474408,"MOOS",2021-08-21,144.995,NA,106.2,64.8716666666667,1951.02806474408
"7",2021-08-21 02:05:00,1970.04220474849,"MOOS",2021-08-21,NA,NA,NA,NA,1970.04220474849
"8",2021-08-21 02:10:00,1962.77050632855,"MOOS",2021-08-21,NA,NA,NA,NA,1962.77050632855
"9",2021-08-21 02:15:00,1978.71138489502,"MOOS",2021-08-21,145.862,NA,106.1,62.864,1978.71138489502
"10",2021-08-21 02:20:00,1944.03466430894,"MOOS",2021-08-21,NA,NA,NA,NA,1944.03466430894
"11",2021-08-21 02:25:00,1929.21296948416,"MOOS",2021-08-21,NA,NA,NA,NA,1929.21296948416
"12",2021-08-21 02:30:00,1954.94221193885,"MOOS",2021-08-21,146.161666666667,NA,106.1,58.7483333333333,1954.94221193885
"13",2021-08-21 02:35:00,1972.28057223203,"MOOS",2021-08-21,NA,NA,NA,NA,1972.28057223203
"14",2021-08-21 02:40:00,1957.45887740713,"MOOS",2021-08-21,NA,NA,NA,NA,1957.45887740713
"15",2021-08-21 02:45:00,1994.08967568952,"MOOS",2021-08-21,147.336,NA,105.98,61.404,1994.08967568952
"16",2021-08-21 02:50:00,1983.74471583159,"MOOS",2021-08-21,NA,NA,NA,NA,1983.74471583159
"17",2021-08-21 02:55:00,1967.52553928026,"MOOS",2021-08-21,NA,NA,NA,NA,1967.52553928026
"18",2021-08-21 03:00:00,1946.27303179243,"MOOS",2021-08-21,148.078333333333,NA,105.9,55.2683333333333,1946.27303179243
"19",2021-08-21 03:05:00,1984.86389957339,"MOOS",2021-08-21,NA,NA,NA,NA,1984.86389957339
"20",2021-08-21 03:10:00,1978.15478892549,"MOOS",2021-08-21,NA,NA,NA,NA,1978.15478892549
"21",2021-08-21 03:15:00,1977.0356051838,"MOOS",2021-08-21,148.638,NA,105.86,57.926,1977.0356051838
"22",2021-08-21 03:20:00,1972.00227424724,"MOOS",2021-08-21,NA,NA,NA,NA,1972.00227424724
"23",2021-08-21 03:25:00,1978.43308691029,"MOOS",2021-08-21,NA,NA,NA,NA,1978.43308691029
"24",2021-08-21 03:30:00,1948.23310129106,"MOOS",2021-08-21,149.045,NA,105.7,59.26,1948.23310129106
"25",2021-08-21 03:35:00,1995.77144720341,"MOOS",2021-08-21,NA,NA,NA,NA,1995.77144720341
"26",2021-08-21 03:40:00,1992.97648375027,"MOOS",2021-08-21,NA,NA,NA,NA,1992.97648375027
"27",2021-08-21 03:45:00,2026.53402059467,"MOOS",2021-08-21,149.188,NA,105.6,56.852,2026.53402059467
"28",2021-08-21 03:50:00,2001.64566389675,"MOOS",2021-08-21,NA,NA,NA,NA,2001.64566389675
"29",2021-08-21 03:55:00,1998.00981468678,"MOOS",2021-08-21,NA,NA,NA,NA,1998.00981468678
"30",2021-08-21 04:00:00,2028.77238807804,"MOOS",2021-08-21,150.068333333333,NA,105.6,54.1633333333333,2028.77238807804
"31",2021-08-21 04:05:00,2012.83150951168,"MOOS",2021-08-21,NA,NA,NA,NA,2012.83150951168
"32",2021-08-21 04:10:00,2024.29565311118,"MOOS",2021-08-21,NA,NA,NA,NA,2024.29565311118
