"","DateTime","Q","Site","day","fDOM.QSU","nitrateuM","SpCond.uScm","Turbidity.FNU","MeanDischarge"
"1",2021-08-26 19:35:00,888.956622044352,"POKE",2021-08-26,NA,NA,NA,NA,888.956622044352
"2",2021-08-26 19:40:00,889.993223094032,"POKE",2021-08-26,NA,NA,NA,NA,889.993223094032
"3",2021-08-26 19:45:00,888.069187545567,"POKE",2021-08-26,NA,45.9069230769231,NA,NA,888.069187545567
"4",2021-08-26 19:50:00,887.770854443777,"POKE",2021-08-26,NA,NA,NA,NA,887.770854443777
"5",2021-08-26 19:55:00,890.880657592788,"POKE",2021-08-26,NA,NA,NA,NA,890.880657592788
"6",2021-08-26 20:00:00,892.804693141225,"POKE",2021-08-26,NA,45.8861538461538,NA,NA,892.804693141225
"7",2021-08-26 20:05:00,891.618925540708,"POKE",2021-08-26,NA,NA,NA,NA,891.618925540708
"8",2021-08-26 20:10:00,895.765329739341,"POKE",2021-08-26,NA,NA,NA,NA,895.765329739341
"9",2021-08-26 20:15:00,893.841294190905,"POKE",2021-08-26,NA,45.87,NA,NA,893.841294190905
"10",2021-08-26 20:20:00,896.652764238126,"POKE",2021-08-26,NA,NA,NA,NA,896.652764238126
"11",2021-08-26 20:25:00,898.725966337457,"POKE",2021-08-26,NA,NA,NA,NA,898.725966337457
"12",2021-08-26 20:30:00,899.613400836242,"POKE",2021-08-26,NA,45.8669230769231,NA,NA,899.613400836242
"13",2021-08-26 20:35:00,898.875132888352,"POKE",2021-08-26,NA,NA,NA,NA,898.875132888352
"14",2021-08-26 20:40:00,894.877895240556,"POKE",2021-08-26,NA,NA,NA,NA,894.877895240556
"15",2021-08-26 20:45:00,892.804693141225,"POKE",2021-08-26,NA,45.8123076923077,NA,NA,892.804693141225
"16",2021-08-26 20:50:00,895.176228342316,"POKE",2021-08-26,NA,NA,NA,NA,895.176228342316
"17",2021-08-26 20:55:00,893.103026242985,"POKE",2021-08-26,NA,NA,NA,NA,893.103026242985
"18",2021-08-26 21:00:00,893.103026242985,"POKE",2021-08-26,NA,45.8069230769231,NA,NA,893.103026242985
"19",2021-08-26 21:05:00,894.877895240556,"POKE",2021-08-26,NA,NA,NA,NA,894.877895240556
"20",2021-08-26 21:10:00,898.875132888352,"POKE",2021-08-26,NA,NA,NA,NA,898.875132888352
"21",2021-08-26 21:15:00,896.951097339886,"POKE",2021-08-26,NA,45.7561538461538,NA,NA,896.951097339886
"22",2021-08-26 21:20:00,897.838531838672,"POKE",2021-08-26,NA,NA,NA,NA,897.838531838672
"23",2021-08-26 21:25:00,901.097501538548,"POKE",2021-08-26,NA,NA,NA,NA,901.097501538548
"24",2021-08-26 21:30:00,899.024299439217,"POKE",2021-08-26,NA,45.7007692307692,NA,NA,899.024299439217
"25",2021-08-26 21:35:00,902.283269139065,"POKE",2021-08-26,NA,NA,NA,NA,902.283269139065
"26",2021-08-26 21:40:00,902.134102588199,"POKE",2021-08-26,NA,NA,NA,NA,902.134102588199
"27",2021-08-26 21:45:00,904.94557263545,"POKE",2021-08-26,NA,45.6246153846154,NA,NA,904.94557263545
"28",2021-08-26 21:50:00,908.204542335297,"POKE",2021-08-26,NA,NA,NA,NA,908.204542335297
"29",2021-08-26 21:55:00,907.906209233537,"POKE",2021-08-26,NA,NA,NA,NA,907.906209233537
"30",2021-08-26 22:00:00,905.094739186316,"POKE",2021-08-26,NA,45.5869230769231,NA,NA,905.094739186316
"31",2021-08-26 22:05:00,906.280506786861,"POKE",2021-08-26,NA,NA,NA,NA,906.280506786861
"32",2021-08-26 22:10:00,906.131340235966,"POKE",2021-08-26,NA,NA,NA,NA,906.131340235966
"33",2021-08-26 22:15:00,908.942810283217,"POKE",2021-08-26,NA,45.5153846153846,NA,NA,908.942810283217
"34",2021-08-26 22:20:00,911.75428033041,"POKE",2021-08-26,NA,NA,NA,NA,911.75428033041
"35",2021-08-26 22:25:00,923.738428467273,"POKE",2021-08-26,NA,NA,NA,NA,923.738428467273
"36",2021-08-26 22:30:00,926.400731963629,"POKE",2021-08-26,NA,45.4292307692308,NA,NA,926.400731963629
"37",2021-08-26 22:35:00,922.701827417593,"POKE",2021-08-26,NA,NA,NA,NA,922.701827417593
"38",2021-08-26 22:40:00,923.738428467273,"POKE",2021-08-26,NA,NA,NA,NA,923.738428467273
"39",2021-08-26 22:45:00,925.811630566575,"POKE",2021-08-26,NA,45.3169230769231,NA,NA,925.811630566575
"40",2021-08-26 22:50:00,925.364130913949,"POKE",2021-08-26,NA,NA,NA,NA,925.364130913949
"41",2021-08-26 22:55:00,922.701827417593,"POKE",2021-08-26,NA,NA,NA,NA,922.701827417593
"42",2021-08-26 23:00:00,932.322005159833,"POKE",2021-08-26,NA,45.2153846153846,NA,NA,932.322005159833
"43",2021-08-26 23:05:00,934.246040708298,"POKE",2021-08-26,NA,NA,NA,NA,934.246040708298
"44",2021-08-26 23:10:00,933.209439658618,"POKE",2021-08-26,NA,NA,NA,NA,933.209439658618
"45",2021-08-26 23:15:00,930.397969611397,"POKE",2021-08-26,NA,45.1161538461538,NA,NA,930.397969611397
"46",2021-08-26 23:20:00,930.987071008392,"POKE",2021-08-26,NA,NA,NA,NA,930.987071008392
"47",2021-08-26 23:25:00,936.02090970584,"POKE",2021-08-26,NA,NA,NA,NA,936.02090970584
"48",2021-08-26 23:30:00,937.057510755491,"POKE",2021-08-26,NA,45.0207692307692,NA,NA,937.057510755491
"49",2021-08-26 23:35:00,941.942182902072,"POKE",2021-08-26,NA,NA,NA,NA,941.942182902072
"50",2021-08-26 23:40:00,944.902819500188,"POKE",2021-08-26,NA,NA,NA,NA,944.902819500188
"51",2021-08-26 23:45:00,948.303390944435,"POKE",2021-08-26,NA,44.9,NA,NA,948.303390944435
"52",2021-08-26 23:50:00,947.565122996515,"POKE",2021-08-26,NA,NA,NA,NA,947.565122996515
"53",2021-08-26 23:55:00,950.376593043737,"POKE",2021-08-26,NA,NA,NA,NA,950.376593043737
"54",2021-08-27 00:00:00,958.960169736325,"POKE",2021-08-27,NA,44.8423076923077,NA,NA,958.960169736325
"55",2021-08-27 00:05:00,959.996770786005,"POKE",2021-08-27,NA,NA,NA,NA,959.996770786005
"56",2021-08-27 00:10:00,954.224664140638,"POKE",2021-08-27,NA,NA,NA,NA,954.224664140638
"57",2021-08-27 00:15:00,956.297866239969,"POKE",2021-08-27,NA,44.7392307692308,NA,NA,956.297866239969
"58",2021-08-27 00:20:00,959.407669388951,"POKE",2021-08-27,NA,NA,NA,NA,959.407669388951
"59",2021-08-27 00:25:00,962.808240833197,"POKE",2021-08-27,NA,NA,NA,NA,962.808240833197
"60",2021-08-27 00:30:00,963.106573934958,"POKE",2021-08-27,NA,44.6584615384615,NA,NA,963.106573934958
"61",2021-08-27 00:35:00,966.805478480994,"POKE",2021-08-27,NA,NA,NA,NA,966.805478480994
"62",2021-08-27 00:40:00,966.507145379233,"POKE",2021-08-27,NA,NA,NA,NA,966.507145379233
"63",2021-08-27 00:45:00,970.653549577895,"POKE",2021-08-27,NA,44.5976923076923,NA,NA,970.653549577895
"64",2021-08-27 00:50:00,971.690150627517,"POKE",2021-08-27,NA,NA,NA,NA,971.690150627517
"65",2021-08-27 00:55:00,974.501620674768,"POKE",2021-08-27,NA,NA,NA,NA,974.501620674768
"66",2021-08-27 01:00:00,974.650787225662,"POKE",2021-08-27,NA,44.5184615384615,NA,NA,974.650787225662
"67",2021-08-27 01:05:00,975.239888622658,"POKE",2021-08-27,NA,NA,NA,NA,975.239888622658
"68",2021-08-27 01:10:00,977.313090722018,"POKE",2021-08-27,NA,NA,NA,NA,977.313090722018
"69",2021-08-27 01:15:00,979.386292821349,"POKE",2021-08-27,NA,44.43,NA,NA,979.386292821349
"70",2021-08-27 01:20:00,981.011995267996,"POKE",2021-08-27,NA,NA,NA,NA,981.011995267996
"71",2021-08-27 01:25:00,985.158399466629,"POKE",2021-08-27,NA,NA,NA,NA,985.158399466629
"72",2021-08-27 01:30:00,987.969869513909,"POKE",2021-08-27,NA,44.3361538461538,NA,NA,987.969869513909
"73",2021-08-27 01:35:00,988.708137461799,"POKE",2021-08-27,NA,NA,NA,NA,988.708137461799
"74",2021-08-27 01:40:00,984.270964967844,"POKE",2021-08-27,NA,NA,NA,NA,984.270964967844
"75",2021-08-27 01:45:00,985.896667414578,"POKE",2021-08-27,NA,44.2715384615385,NA,NA,985.896667414578
"76",2021-08-27 01:50:00,989.44640540969,"POKE",2021-08-27,NA,NA,NA,NA,989.44640540969
"77",2021-08-27 01:55:00,995.516845156817,"POKE",2021-08-27,NA,NA,NA,NA,995.516845156817
"78",2021-08-27 02:00:00,1003.21298735059,"POKE",2021-08-27,NA,44.17,NA,NA,1003.21298735059
"79",2021-08-27 02:05:00,1000.40151730334,"POKE",2021-08-27,NA,NA,NA,NA,1000.40151730334
"80",2021-08-27 02:10:00,1003.95125529848,"POKE",2021-08-27,NA,NA,NA,NA,1003.95125529848
"81",2021-08-27 02:15:00,1000.25235075247,"POKE",2021-08-27,NA,44.0853846153846,NA,NA,1000.25235075247
"82",2021-08-27 02:20:00,1005.13702289906,"POKE",2021-08-27,NA,NA,NA,NA,1005.13702289906
"83",2021-08-27 02:25:00,1003.36215390149,"POKE",2021-08-27,NA,NA,NA,NA,1003.36215390149
"84",2021-08-27 02:30:00,1005.13702289906,"POKE",2021-08-27,NA,43.9638461538462,NA,NA,1005.13702289906
"85",2021-08-27 02:35:00,1010.90912954436,"POKE",2021-08-27,NA,NA,NA,NA,1010.90912954436
"86",2021-08-27 02:40:00,1014.6080340904,"POKE",2021-08-27,NA,NA,NA,NA,1014.6080340904
"87",2021-08-27 02:45:00,1015.49546858919,"POKE",2021-08-27,NA,43.8684615384615,NA,NA,1015.49546858919
"88",2021-08-27 02:50:00,1017.71783723941,"POKE",2021-08-27,NA,NA,NA,NA,1017.71783723941
"89",2021-08-27 02:55:00,1014.6080340904,"POKE",2021-08-27,NA,NA,NA,NA,1014.6080340904
"90",2021-08-27 03:00:00,1016.68123618973,"POKE",2021-08-27,NA,43.7153846153846,NA,NA,1016.68123618973
"91",2021-08-27 03:05:00,1018.75443828903,"POKE",2021-08-27,NA,NA,NA,NA,1018.75443828903
"92",2021-08-27 03:10:00,1016.53206963884,"POKE",2021-08-27,NA,NA,NA,NA,1016.53206963884
"93",2021-08-27 03:15:00,1023.48994388472,"POKE",2021-08-27,NA,43.5823076923077,NA,NA,1023.48994388472
"94",2021-08-27 03:20:00,1020.6784738375,"POKE",2021-08-27,NA,NA,NA,NA,1020.6784738375
"95",2021-08-27 03:25:00,1023.63911043562,"POKE",2021-08-27,NA,NA,NA,NA,1023.63911043562
"96",2021-08-27 03:30:00,1024.37737838351,"POKE",2021-08-27,NA,43.4892307692308,NA,NA,1024.37737838351
"97",2021-08-27 03:35:00,1026.15224738105,"POKE",2021-08-27,NA,NA,NA,NA,1026.15224738105
"98",2021-08-27 03:40:00,1032.07352057728,"POKE",2021-08-27,NA,NA,NA,NA,1032.07352057728
"99",2021-08-27 03:45:00,1036.95819272386,"POKE",2021-08-27,NA,43.3738461538462,NA,NA,1036.95819272386
"100",2021-08-27 03:50:00,1031.03691952763,"POKE",2021-08-27,NA,NA,NA,NA,1031.03691952763
"101",2021-08-27 03:55:00,1035.77242512329,"POKE",2021-08-27,NA,NA,NA,NA,1035.77242512329
"102",2021-08-27 04:00:00,1037.84562722262,"POKE",2021-08-27,NA,43.2546153846154,NA,NA,1037.84562722262
"103",2021-08-27 04:05:00,1035.18332372626,"POKE",2021-08-27,NA,NA,NA,NA,1035.18332372626
"104",2021-08-27 04:10:00,1037.69646067175,"POKE",2021-08-27,NA,NA,NA,NA,1037.69646067175
"105",2021-08-27 04:15:00,1040.65709726987,"POKE",2021-08-27,NA,43.1869230769231,NA,NA,1040.65709726987
"106",2021-08-27 04:20:00,1036.95819272386,"POKE",2021-08-27,NA,NA,NA,NA,1036.95819272386
