"","DateTime","Q","Site","day","fDOM.QSU","nitrateuM","SpCond.uScm","Turbidity.FNU","MeanDischarge"
"1",2021-08-05 10:35:00,297.765600841696,"VAUL",2021-08-05,NA,NA,NA,NA,297.765600841696
"2",2021-08-05 10:40:00,296.708913494105,"VAUL",2021-08-05,NA,NA,NA,NA,296.708913494105
"3",2021-08-05 10:45:00,297.765600841696,"VAUL",2021-08-05,239.916,39.0446153846154,449.98,14.61,297.765600841696
"4",2021-08-05 10:50:00,296.708913494105,"VAUL",2021-08-05,NA,NA,NA,NA,296.708913494105
"5",2021-08-05 10:55:00,298.822288189287,"VAUL",2021-08-05,NA,NA,NA,NA,298.822288189287
"6",2021-08-05 11:00:00,298.822288189287,"VAUL",2021-08-05,240.028333333333,39.0761538461538,450.366666666667,14.6133333333333,298.822288189287
"7",2021-08-05 11:05:00,299.878975536878,"VAUL",2021-08-05,NA,NA,NA,NA,299.878975536878
"8",2021-08-05 11:10:00,298.822288189287,"VAUL",2021-08-05,NA,NA,NA,NA,298.822288189287
"9",2021-08-05 11:15:00,297.765600841696,"VAUL",2021-08-05,240.124,38.8384615384615,450.8,15.36,297.765600841696
"10",2021-08-05 11:20:00,296.708913494105,"VAUL",2021-08-05,NA,NA,NA,NA,296.708913494105
"11",2021-08-05 11:25:00,297.765600841696,"VAUL",2021-08-05,NA,NA,NA,NA,297.765600841696
"12",2021-08-05 11:30:00,296.708913494105,"VAUL",2021-08-05,240.156666666667,38.9115384615385,451.366666666667,14.8633333333333,296.708913494105
"13",2021-08-05 11:35:00,297.765600841696,"VAUL",2021-08-05,NA,NA,NA,NA,297.765600841696
"14",2021-08-05 11:40:00,296.708913494105,"VAUL",2021-08-05,NA,NA,NA,NA,296.708913494105
"15",2021-08-05 11:45:00,297.765600841696,"VAUL",2021-08-05,240.326,38.6915384615385,451.9,14.442,297.765600841696
"16",2021-08-05 11:50:00,298.822288189287,"VAUL",2021-08-05,NA,NA,NA,NA,298.822288189287
"17",2021-08-05 11:55:00,298.822288189287,"VAUL",2021-08-05,NA,NA,NA,NA,298.822288189287
"18",2021-08-05 12:00:00,300.935662884469,"VAUL",2021-08-05,240.475,38.6307692307692,452.6,14.7316666666667,300.935662884469
"19",2021-08-05 12:05:00,299.878975536878,"VAUL",2021-08-05,NA,NA,NA,NA,299.878975536878
"20",2021-08-05 12:10:00,299.878975536878,"VAUL",2021-08-05,NA,NA,NA,NA,299.878975536878
"21",2021-08-05 12:15:00,299.878975536878,"VAUL",2021-08-05,240.366,38.6415384615385,453.3,14.562,299.878975536878
"22",2021-08-05 12:20:00,299.878975536878,"VAUL",2021-08-05,NA,NA,NA,NA,299.878975536878
"23",2021-08-05 12:25:00,300.935662884469,"VAUL",2021-08-05,NA,NA,NA,NA,300.935662884469
"24",2021-08-05 12:30:00,301.992350232031,"VAUL",2021-08-05,240.226666666667,38.7261538461538,454.016666666667,13.915,301.992350232031
"25",2021-08-05 12:35:00,301.992350232031,"VAUL",2021-08-05,NA,NA,NA,NA,301.992350232031
"26",2021-08-05 12:40:00,301.992350232031,"VAUL",2021-08-05,NA,NA,NA,NA,301.992350232031
"27",2021-08-05 12:45:00,301.992350232031,"VAUL",2021-08-05,240.124,38.6469230769231,454.78,14.222,301.992350232031
"28",2021-08-05 12:50:00,301.992350232031,"VAUL",2021-08-05,NA,NA,NA,NA,301.992350232031
"29",2021-08-05 12:55:00,304.105724927242,"VAUL",2021-08-05,NA,NA,NA,NA,304.105724927242
"30",2021-08-05 13:00:00,305.162412274833,"VAUL",2021-08-05,239.996666666667,38.4969230769231,455.483333333333,14.115,305.162412274833
"31",2021-08-05 13:05:00,306.219099622424,"VAUL",2021-08-05,NA,NA,NA,NA,306.219099622424
"32",2021-08-05 13:10:00,308.332474317576,"VAUL",2021-08-05,NA,NA,NA,NA,308.332474317576
"33",2021-08-05 13:15:00,309.389161665167,"VAUL",2021-08-05,239.844,38.5715384615385,456.2,13.808,309.389161665167
"34",2021-08-05 13:20:00,309.389161665167,"VAUL",2021-08-05,NA,NA,NA,NA,309.389161665167
"35",2021-08-05 13:25:00,309.389161665167,"VAUL",2021-08-05,NA,NA,NA,NA,309.389161665167
"36",2021-08-05 13:30:00,310.445849012787,"VAUL",2021-08-05,239.75,38.3361538461538,456.8,13.81,310.445849012787
"37",2021-08-05 13:35:00,310.445849012787,"VAUL",2021-08-05,NA,NA,NA,NA,310.445849012787
"38",2021-08-05 13:40:00,310.445849012787,"VAUL",2021-08-05,NA,NA,NA,NA,310.445849012787
"39",2021-08-05 13:45:00,309.389161665167,"VAUL",2021-08-05,239.69,38.4615384615385,457.5,14.018,309.389161665167
"40",2021-08-05 13:50:00,312.559223707969,"VAUL",2021-08-05,NA,NA,NA,NA,312.559223707969
"41",2021-08-05 13:55:00,312.559223707969,"VAUL",2021-08-05,NA,NA,NA,NA,312.559223707969
"42",2021-08-05 14:00:00,313.61591105556,"VAUL",2021-08-05,239.256666666667,38.2207692307692,458.1,12.78,313.61591105556
"43",2021-08-05 14:05:00,313.61591105556,"VAUL",2021-08-05,NA,NA,NA,NA,313.61591105556
"44",2021-08-05 14:10:00,313.61591105556,"VAUL",2021-08-05,NA,NA,NA,NA,313.61591105556
"45",2021-08-05 14:15:00,312.559223707969,"VAUL",2021-08-05,239.248,38.2715384615385,458.8,13.262,312.559223707969
"46",2021-08-05 14:20:00,313.61591105556,"VAUL",2021-08-05,NA,NA,NA,NA,313.61591105556
"47",2021-08-05 14:25:00,312.559223707969,"VAUL",2021-08-05,NA,NA,NA,NA,312.559223707969
"48",2021-08-05 14:30:00,312.559223707969,"VAUL",2021-08-05,238.483333333333,38.0530769230769,459.4,12.6983333333333,312.559223707969
"49",2021-08-05 14:35:00,312.559223707969,"VAUL",2021-08-05,NA,NA,NA,NA,312.559223707969
"50",2021-08-05 14:40:00,311.502536360378,"VAUL",2021-08-05,NA,NA,NA,NA,311.502536360378
"51",2021-08-05 14:45:00,313.61591105556,"VAUL",2021-08-05,238.728,38.1569230769231,460,13.32,313.61591105556
"52",2021-08-05 14:50:00,313.61591105556,"VAUL",2021-08-05,NA,NA,NA,NA,313.61591105556
"53",2021-08-05 14:55:00,312.559223707969,"VAUL",2021-08-05,NA,NA,NA,NA,312.559223707969
"54",2021-08-05 15:00:00,312.559223707969,"VAUL",2021-08-05,237.845,38.0553846153846,460.6,14.0666666666667,312.559223707969
"55",2021-08-05 15:05:00,313.61591105556,"VAUL",2021-08-05,NA,NA,NA,NA,313.61591105556
"56",2021-08-05 15:10:00,313.61591105556,"VAUL",2021-08-05,NA,NA,NA,NA,313.61591105556
"57",2021-08-05 15:15:00,315.729285750713,"VAUL",2021-08-05,238.258,38.0546153846154,461.2,13.468,315.729285750713
"58",2021-08-05 15:20:00,314.672598403122,"VAUL",2021-08-05,NA,NA,NA,NA,314.672598403122
"59",2021-08-05 15:25:00,315.729285750713,"VAUL",2021-08-05,NA,NA,NA,NA,315.729285750713
"60",2021-08-05 15:30:00,315.729285750713,"VAUL",2021-08-05,238.091666666667,38.0746153846154,461.7,12.9016666666667,315.729285750713
"61",2021-08-05 15:35:00,314.672598403122,"VAUL",2021-08-05,NA,NA,NA,NA,314.672598403122
"62",2021-08-05 15:40:00,316.785973098304,"VAUL",2021-08-05,NA,NA,NA,NA,316.785973098304
"63",2021-08-05 15:45:00,314.672598403122,"VAUL",2021-08-05,237.894,38.0976923076923,462.18,13.194,314.672598403122
"64",2021-08-05 15:50:00,314.672598403122,"VAUL",2021-08-05,NA,NA,NA,NA,314.672598403122
