"","DateTime","Site","Discharge","fDOM","NO3","SpCond","Turb","day"
"1",2021-05-16 13:46:00,"CARI",112.52,131.12,NA,16.8,-5.79,2021-05-16
"2",2021-05-16 13:47:00,"CARI",111.41,131.02,NA,16.81,-6.79,2021-05-16
"3",2021-05-16 13:48:00,"CARI",110.27,131.02,NA,16.81,-6.12,2021-05-16
"4",2021-05-16 13:49:00,"CARI",111.47,131.29,NA,16.79,-6.05,2021-05-16
"5",2021-05-16 13:50:00,"CARI",104.25,131.04,NA,16.79,-6.05,2021-05-16
"6",2021-05-16 13:51:00,"CARI",107.9,130.92,NA,16.8,-6.24,2021-05-16
"7",2021-05-16 13:52:00,"CARI",110.64,130.76,NA,16.79,-5.03,2021-05-16
"8",2021-05-16 13:53:00,"CARI",111.72,130.76,NA,16.79,-6.13,2021-05-16
"9",2021-05-16 13:54:00,"CARI",108.67,131.03,NA,16.79,-5.44,2021-05-16
"10",2021-05-16 13:55:00,"CARI",108.27,130.93,NA,16.79,-5.44,2021-05-16
"11",2021-05-16 13:56:00,"CARI",110.89,130.73,NA,16.79,-6.64,2021-05-16
"12",2021-05-16 13:57:00,"CARI",109.75,130.75,NA,16.8,-5.65,2021-05-16
"13",2021-05-16 13:58:00,"CARI",114.44,130.55,NA,16.78,-6.66,2021-05-16
"14",2021-05-16 13:59:00,"CARI",115.3,130.55,NA,16.79,-6.93,2021-05-16
"15",2021-05-16 14:00:00,"CARI",107.45,130.73,31.9,16.79,-6.93,2021-05-16
"16",2021-05-16 14:01:00,"CARI",109.68,130.52,NA,16.79,-6.43,2021-05-16
"17",2021-05-16 14:02:00,"CARI",110.82,130.37,NA,16.78,-6.55,2021-05-16
"18",2021-05-16 14:03:00,"CARI",110.71,130.37,NA,16.78,-5.16,2021-05-16
"19",2021-05-16 14:04:00,"CARI",109.54,130.7,NA,16.78,-6.26,2021-05-16
"20",2021-05-16 14:05:00,"CARI",110.8,130.48,NA,16.78,-6.26,2021-05-16
"21",2021-05-16 14:06:00,"CARI",112.78,130.37,NA,16.78,-5.61,2021-05-16
"22",2021-05-16 14:07:00,"CARI",113.96,130.14,NA,16.78,-6.72,2021-05-16
"23",2021-05-16 14:08:00,"CARI",116.25,130.13,NA,16.77,-6.23,2021-05-16
"24",2021-05-16 14:09:00,"CARI",116.96,130.44,NA,16.78,-6.07,2021-05-16
"25",2021-05-16 14:10:00,"CARI",109.79,130.14,NA,16.78,-6.07,2021-05-16
"26",2021-05-16 14:11:00,"CARI",116.14,130.09,NA,16.79,-5.89,2021-05-16
"27",2021-05-16 14:12:00,"CARI",110.38,130.03,NA,16.78,-5.59,2021-05-16
"28",2021-05-16 14:13:00,"CARI",115.04,130.03,NA,16.78,-5.95,2021-05-16
"29",2021-05-16 14:14:00,"CARI",113.53,130.22,NA,16.77,-5.6,2021-05-16
"30",2021-05-16 14:15:00,"CARI",112.56,129.93,31.9,16.77,-5.6,2021-05-16
"31",2021-05-16 14:16:00,"CARI",115.21,129.94,NA,16.77,-5.59,2021-05-16
"32",2021-05-16 14:17:00,"CARI",110.56,129.79,NA,16.78,-6.23,2021-05-16
"33",2021-05-16 14:18:00,"CARI",115.6,129.79,NA,16.78,-5.5,2021-05-16
"34",2021-05-16 14:19:00,"CARI",113.34,130.17,NA,16.78,-6.11,2021-05-16
"35",2021-05-16 14:20:00,"CARI",114.08,129.9,NA,16.78,-6.11,2021-05-16
"36",2021-05-16 14:21:00,"CARI",111.81,129.71,NA,16.79,-6.54,2021-05-16
"37",2021-05-16 14:22:00,"CARI",111.19,129.76,NA,16.8,-6.34,2021-05-16
"38",2021-05-16 14:23:00,"CARI",113.96,129.65,NA,16.79,-6.23,2021-05-16
"39",2021-05-16 14:24:00,"CARI",110.08,129.65,NA,16.79,-6.48,2021-05-16
"40",2021-05-16 14:25:00,"CARI",111.55,129.96,NA,16.79,-6.48,2021-05-16
"41",2021-05-16 14:26:00,"CARI",111.39,129.75,NA,16.78,-6.62,2021-05-16
"42",2021-05-16 14:27:00,"CARI",113.79,129.63,NA,16.79,-6.46,2021-05-16
"43",2021-05-16 14:28:00,"CARI",110.31,129.65,NA,16.78,-6.41,2021-05-16
"44",2021-05-16 14:29:00,"CARI",111.57,129.65,NA,16.78,-6.66,2021-05-16
"45",2021-05-16 14:30:00,"CARI",113.14,129.93,31.8,16.78,-6.66,2021-05-16
"46",2021-05-16 14:31:00,"CARI",111.43,129.66,NA,16.78,-6.8,2021-05-16
"47",2021-05-16 14:32:00,"CARI",111.66,129.51,NA,16.77,-6.14,2021-05-16
"48",2021-05-16 14:33:00,"CARI",114.08,129.49,NA,16.78,-5.58,2021-05-16
"49",2021-05-16 14:34:00,"CARI",113.54,129.49,NA,16.77,-5.52,2021-05-16
"50",2021-05-16 14:35:00,"CARI",113.53,129.77,NA,16.77,-5.52,2021-05-16
"51",2021-05-16 14:36:00,"CARI",112.9,129.54,NA,16.77,-6.88,2021-05-16
"52",2021-05-16 14:37:00,"CARI",109.08,129.4,NA,16.77,-6.46,2021-05-16
"53",2021-05-16 14:38:00,"CARI",111.01,129.14,NA,16.76,-5.94,2021-05-16
"54",2021-05-16 14:39:00,"CARI",113.53,129.14,NA,16.77,-7.1,2021-05-16
"55",2021-05-16 14:40:00,"CARI",109.53,129.71,NA,16.77,-7.1,2021-05-16
"56",2021-05-16 14:41:00,"CARI",113.81,129.37,NA,16.76,-6.42,2021-05-16
"57",2021-05-16 14:42:00,"CARI",114.76,129.33,NA,16.76,-7.01,2021-05-16
"58",2021-05-16 14:43:00,"CARI",117.41,129.31,NA,16.77,-6.53,2021-05-16
"59",2021-05-16 14:44:00,"CARI",114.12,129.57,NA,16.77,-6.43,2021-05-16
"60",2021-05-16 14:45:00,"CARI",114.78,129.3,31.7,16.77,-6.43,2021-05-16
"61",2021-05-16 14:46:00,"CARI",115.3,129.16,NA,16.77,-7.4,2021-05-16
"62",2021-05-16 14:47:00,"CARI",115.62,129.15,NA,16.78,-6.98,2021-05-16
"63",2021-05-16 14:48:00,"CARI",118.36,129.15,NA,16.78,-7.29,2021-05-16
"64",2021-05-16 14:49:00,"CARI",114.93,129.48,NA,16.77,-6.87,2021-05-16
"65",2021-05-16 14:50:00,"CARI",112.44,129.25,NA,16.77,-6.87,2021-05-16
"66",2021-05-16 14:51:00,"CARI",114.26,129.18,NA,16.77,-7.45,2021-05-16
"67",2021-05-16 14:52:00,"CARI",114.64,129.16,NA,16.77,-7.2,2021-05-16
"68",2021-05-16 14:53:00,"CARI",112.83,129.17,NA,16.76,-7.35,2021-05-16
"69",2021-05-16 14:54:00,"CARI",114.64,129.55,NA,16.75,-7.33,2021-05-16
