"","DateTime","Q","Site","day","fDOM.QSU","nitrateuM","SpCond.uScm","Turbidity.FNU","MeanDischarge"
"1",2021-08-08 18:35:00,622.369184025563,"MOOS",2021-08-08,NA,NA,NA,NA,622.369184025563
"2",2021-08-08 18:40:00,638.310062592151,"MOOS",2021-08-08,NA,NA,NA,NA,638.310062592151
"3",2021-08-08 18:45:00,637.190878850408,"MOOS",2021-08-08,114.072,NA,154.16,4.83,637.190878850408
"4",2021-08-08 18:50:00,631.038364172098,"MOOS",2021-08-08,NA,NA,NA,NA,631.038364172098
"5",2021-08-08 18:55:00,638.310062592151,"MOOS",2021-08-08,NA,NA,NA,NA,638.310062592151
"6",2021-08-08 19:00:00,637.190878850408,"MOOS",2021-08-08,114.041666666667,NA,154.2,4.70166666666667,637.190878850408
"7",2021-08-08 19:05:00,631.038364172098,"MOOS",2021-08-08,NA,NA,NA,NA,631.038364172098
"8",2021-08-08 19:10:00,635.793397123867,"MOOS",2021-08-08,NA,NA,NA,NA,635.793397123867
"9",2021-08-08 19:15:00,631.038364172098,"MOOS",2021-08-08,114,NA,154.28,4.712,631.038364172098
"10",2021-08-08 19:20:00,637.190878850408,"MOOS",2021-08-08,NA,NA,NA,NA,637.190878850408
"11",2021-08-08 19:25:00,640.826728060376,"MOOS",2021-08-08,NA,NA,NA,NA,640.826728060376
"12",2021-08-08 19:30:00,632.157547913899,"MOOS",2021-08-08,113.956666666667,NA,154.3,4.815,632.157547913899
"13",2021-08-08 19:35:00,631.038364172098,"MOOS",2021-08-08,NA,NA,NA,NA,631.038364172098
"14",2021-08-08 19:40:00,624.885849493847,"MOOS",2021-08-08,NA,NA,NA,NA,624.885849493847
"15",2021-08-08 19:45:00,629.640882445616,"MOOS",2021-08-08,113.868,NA,154.38,4.69,629.640882445616
"16",2021-08-08 19:50:00,634.674213382183,"MOOS",2021-08-08,NA,NA,NA,NA,634.674213382183
"17",2021-08-08 19:55:00,632.157547913899,"MOOS",2021-08-08,NA,NA,NA,NA,632.157547913899
"18",2021-08-08 20:00:00,631.038364172098,"MOOS",2021-08-08,113.893333333333,NA,154.4,4.81,631.038364172098
