"","DateTime","Q","Site","day","fDOM.QSU","nitrateuM","SpCond.uScm","Turbidity.FNU","MeanDischarge"
"1",2021-08-17 01:35:00,509.586681499524,"FRCH",2021-08-17,NA,NA,NA,NA,509.586681499524
"2",2021-08-17 01:40:00,510.996990538275,"FRCH",2021-08-17,NA,NA,NA,NA,510.996990538275
"3",2021-08-17 01:45:00,510.927663836002,"FRCH",2021-08-17,78.6966666666667,19.7790909090909,93.9166666666667,66.5233333333333,510.927663836002
"4",2021-08-17 01:50:00,511.409321299303,"FRCH",2021-08-17,NA,NA,NA,NA,511.409321299303
"5",2021-08-17 01:55:00,510.962327187139,"FRCH",2021-08-17,NA,NA,NA,NA,510.962327187139
"6",2021-08-17 02:00:00,510.549996426111,"FRCH",2021-08-17,74.496,19.9518181818182,93.96,66.52,510.549996426111
"7",2021-08-17 02:05:00,511.856315411453,"FRCH",2021-08-17,NA,NA,NA,NA,511.856315411453
"8",2021-08-17 02:10:00,513.30128780134,"FRCH",2021-08-17,NA,NA,NA,NA,513.30128780134
"9",2021-08-17 02:15:00,512.85429368919,"FRCH",2021-08-17,76.705,19.8927272727273,93.8666666666667,66.915,512.85429368919
"10",2021-08-17 02:20:00,512.85429368919,"FRCH",2021-08-17,NA,NA,NA,NA,512.85429368919
"11",2021-08-17 02:25:00,511.925642113725,"FRCH",2021-08-17,NA,NA,NA,NA,511.925642113725
"12",2021-08-17 02:30:00,512.85429368919,"FRCH",2021-08-17,74.842,19.9272727272727,93.88,68.924,512.85429368919
"13",2021-08-17 02:35:00,511.925642113725,"FRCH",2021-08-17,NA,NA,NA,NA,511.925642113725
"14",2021-08-17 02:40:00,514.22993937679,"FRCH",2021-08-17,NA,NA,NA,NA,514.22993937679
"15",2021-08-17 02:45:00,514.711596840076,"FRCH",2021-08-17,79.6716666666667,19.7945454545455,93.6666666666667,76.67,514.711596840076
"16",2021-08-17 02:50:00,514.711596840076,"FRCH",2021-08-17,NA,NA,NA,NA,514.711596840076
"17",2021-08-17 02:55:00,516.53423663984,"FRCH",2021-08-17,NA,NA,NA,NA,516.53423663984
"18",2021-08-17 03:00:00,516.53423663984,"FRCH",2021-08-17,75.318,19.8972727272727,93.8,66.188,516.53423663984
"19",2021-08-17 03:05:00,517.497551566426,"FRCH",2021-08-17,NA,NA,NA,NA,517.497551566426
"20",2021-08-17 03:10:00,515.193254303376,"FRCH",2021-08-17,NA,NA,NA,NA,515.193254303376
