"","DateTime","Q","Site","day","fDOM.QSU","nitrateuM","SpCond.uScm","Turbidity.FNU","MeanDischarge"
"1",2021-08-15 10:35:00,94.6563952234574,"MOOS",2021-08-15,NA,NA,NA,NA,94.6563952234574
"2",2021-08-15 10:40:00,105.563942853594,"MOOS",2021-08-15,NA,NA,NA,NA,105.563942853594
"3",2021-08-15 10:45:00,104.444759111793,"MOOS",2021-08-15,132.418,NA,121.38,7.064,104.444759111793
"4",2021-08-15 10:50:00,106.961424580077,"MOOS",2021-08-15,NA,NA,NA,NA,106.961424580077
"5",2021-08-15 10:55:00,104.444759111793,"MOOS",2021-08-15,NA,NA,NA,NA,104.444759111793
"6",2021-08-15 11:00:00,109.47809004836,"MOOS",2021-08-15,132.383333333333,NA,121.4,6.73833333333333,109.47809004836
"7",2021-08-15 11:05:00,113.113939258445,"MOOS",2021-08-15,NA,NA,NA,NA,113.113939258445
"8",2021-08-15 11:10:00,109.47809004836,"MOOS",2021-08-15,NA,NA,NA,NA,109.47809004836
"9",2021-08-15 11:15:00,100.808909901825,"MOOS",2021-08-15,132.218,NA,121.5,6.914,100.808909901825
"10",2021-08-15 11:20:00,105.842240838392,"MOOS",2021-08-15,NA,NA,NA,NA,105.842240838392
"11",2021-08-15 11:25:00,104.723057096591,"MOOS",2021-08-15,NA,NA,NA,NA,104.723057096591
"12",2021-08-15 11:30:00,115.630604726728,"MOOS",2021-08-15,132.316666666667,NA,121.516666666667,7.23833333333333,115.630604726728
"13",2021-08-15 11:35:00,111.994755516644,"MOOS",2021-08-15,NA,NA,NA,NA,111.994755516644
"14",2021-08-15 11:40:00,110.875571774901,"MOOS",2021-08-15,NA,NA,NA,NA,110.875571774901
"15",2021-08-15 11:45:00,111.994755516644,"MOOS",2021-08-15,132.186,NA,121.6,6.834,111.994755516644
"16",2021-08-15 11:50:00,111.994755516644,"MOOS",2021-08-15,NA,NA,NA,NA,111.994755516644
"17",2021-08-15 11:55:00,115.630604726728,"MOOS",2021-08-15,NA,NA,NA,NA,115.630604726728
"18",2021-08-15 12:00:00,113.392237243184,"MOOS",2021-08-15,132.298333333333,NA,121.65,6.745,113.392237243184
"19",2021-08-15 12:05:00,110.875571774901,"MOOS",2021-08-15,NA,NA,NA,NA,110.875571774901
"20",2021-08-15 12:10:00,115.908902711468,"MOOS",2021-08-15,NA,NA,NA,NA,115.908902711468
"21",2021-08-15 12:15:00,122.061417389719,"MOOS",2021-08-15,132.236,NA,121.7,6.572,122.061417389719
