"","DateTime","Q","Site","day","fDOM.QSU","nitrateuM","SpCond.uScm","Turbidity.FNU","MeanDischarge"
"1",2021-08-27 02:35:00,493.972921472596,"FRCH",2021-08-27,NA,NA,NA,NA,493.972921472596
"2",2021-08-27 02:40:00,496.654886145523,"FRCH",2021-08-27,NA,NA,NA,NA,496.654886145523
"3",2021-08-27 02:45:00,496.207892033359,"FRCH",2021-08-27,89.5133333333333,25.82,85.4666666666667,39.8833333333333,496.207892033359
"4",2021-08-27 02:50:00,495.348567160196,"FRCH",2021-08-27,NA,NA,NA,NA,495.348567160196
"5",2021-08-27 02:55:00,494.797582994608,"FRCH",2021-08-27,NA,NA,NA,NA,494.797582994608
"6",2021-08-27 03:00:00,495.279240457909,"FRCH",2021-08-27,89.122,25.8490909090909,85.48,35.754,495.279240457909
"7",2021-08-27 03:05:00,496.654886145523,"FRCH",2021-08-27,NA,NA,NA,NA,496.654886145523
"8",2021-08-27 03:10:00,496.173228682223,"FRCH",2021-08-27,NA,NA,NA,NA,496.173228682223
"9",2021-08-27 03:15:00,495.726234570058,"FRCH",2021-08-27,89.5283333333333,25.8472727272727,85.4833333333333,37.4233333333333,495.726234570058
"10",2021-08-27 03:20:00,496.207892033359,"FRCH",2021-08-27,NA,NA,NA,NA,496.207892033359
"11",2021-08-27 03:25:00,496.207892033359,"FRCH",2021-08-27,NA,NA,NA,NA,496.207892033359
"12",2021-08-27 03:30:00,498.477525945258,"FRCH",2021-08-27,88.598,25.8218181818182,85.52,39.124,498.477525945258
"13",2021-08-27 03:35:00,497.101880257673,"FRCH",2021-08-27,NA,NA,NA,NA,497.101880257673
"14",2021-08-27 03:40:00,496.689549496645,"FRCH",2021-08-27,NA,NA,NA,NA,496.689549496645
"15",2021-08-27 03:45:00,496.173228682223,"FRCH",2021-08-27,89.6633333333333,25.8836363636364,85.5333333333333,35.7166666666667,496.173228682223
"16",2021-08-27 03:50:00,497.101880257673,"FRCH",2021-08-27,NA,NA,NA,NA,497.101880257673
"17",2021-08-27 03:55:00,495.726234570058,"FRCH",2021-08-27,NA,NA,NA,NA,495.726234570058
"18",2021-08-27 04:00:00,495.760897921209,"FRCH",2021-08-27,89.164,25.92,85.54,32.488,495.760897921209
"19",2021-08-27 04:05:00,495.795561272331,"FRCH",2021-08-27,NA,NA,NA,NA,495.795561272331
"20",2021-08-27 04:10:00,497.101880257673,"FRCH",2021-08-27,NA,NA,NA,NA,497.101880257673
"21",2021-08-27 04:15:00,498.065195184245,"FRCH",2021-08-27,89.0316666666667,25.8572727272727,85.55,35.265,498.065195184245
"22",2021-08-27 04:20:00,497.171206959931,"FRCH",2021-08-27,NA,NA,NA,NA,497.171206959931
"23",2021-08-27 04:25:00,498.512189296409,"FRCH",2021-08-27,NA,NA,NA,NA,498.512189296409
"24",2021-08-27 04:30:00,498.546852647545,"FRCH",2021-08-27,89.166,25.8918181818182,85.54,35,498.546852647545
"25",2021-08-27 04:35:00,499.440840871845,"FRCH",2021-08-27,NA,NA,NA,NA,499.440840871845
"26",2021-08-27 04:40:00,500.816486559459,"FRCH",2021-08-27,NA,NA,NA,NA,500.816486559459
"27",2021-08-27 04:45:00,499.95716168631,"FRCH",2021-08-27,89.16,25.8981818181818,85.5666666666667,33.7566666666667,499.95716168631
"28",2021-08-27 04:50:00,503.15544717366,"FRCH",2021-08-27,NA,NA,NA,NA,503.15544717366
"29",2021-08-27 04:55:00,501.745138134924,"FRCH",2021-08-27,NA,NA,NA,NA,501.745138134924
"30",2021-08-27 05:00:00,503.637104636946,"FRCH",2021-08-27,88.706,25.8609090909091,85.6,39.662,503.637104636946
"31",2021-08-27 05:05:00,501.263480671623,"FRCH",2021-08-27,NA,NA,NA,NA,501.263480671623
"32",2021-08-27 05:10:00,503.15544717366,"FRCH",2021-08-27,NA,NA,NA,NA,503.15544717366
"33",2021-08-27 05:15:00,501.332807373896,"FRCH",2021-08-27,88.6966666666667,25.8390909090909,85.6333333333333,37.16,501.332807373896
"34",2021-08-27 05:20:00,503.15544717366,"FRCH",2021-08-27,NA,NA,NA,NA,503.15544717366
"35",2021-08-27 05:25:00,504.049435397959,"FRCH",2021-08-27,NA,NA,NA,NA,504.049435397959
"36",2021-08-27 05:30:00,503.602441285824,"FRCH",2021-08-27,87.846,25.8681818181818,85.64,33.396,503.602441285824
"37",2021-08-27 05:35:00,505.047413675711,"FRCH",2021-08-27,NA,NA,NA,NA,505.047413675711
"38",2021-08-27 05:40:00,504.565756212411,"FRCH",2021-08-27,NA,NA,NA,NA,504.565756212411
"39",2021-08-27 05:45:00,505.012750324546,"FRCH",2021-08-27,88.5416666666667,25.8318181818182,85.65,36.5283333333333,505.012750324546
"40",2021-08-27 05:50:00,505.941401900011,"FRCH",2021-08-27,NA,NA,NA,NA,505.941401900011
"41",2021-08-27 05:55:00,505.941401900011,"FRCH",2021-08-27,NA,NA,NA,NA,505.941401900011
"42",2021-08-27 06:00:00,506.423059363311,"FRCH",2021-08-27,88.438,25.9027272727273,85.64,32.028,506.423059363311
"43",2021-08-27 06:05:00,505.976065251147,"FRCH",2021-08-27,NA,NA,NA,NA,505.976065251147
"44",2021-08-27 06:10:00,506.870053475461,"FRCH",2021-08-27,NA,NA,NA,NA,506.870053475461
"45",2021-08-27 06:15:00,505.494407787846,"FRCH",2021-08-27,87.7433333333333,25.8709090909091,85.6666666666667,34.085,505.494407787846
"46",2021-08-27 06:20:00,506.870053475461,"FRCH",2021-08-27,NA,NA,NA,NA,506.870053475461
"47",2021-08-27 06:25:00,509.174350738525,"FRCH",2021-08-27,NA,NA,NA,NA,509.174350738525
"48",2021-08-27 06:30:00,510.137665665112,"FRCH",2021-08-27,88.226,25.8072727272727,85.66,34.386,510.137665665112
"49",2021-08-27 06:35:00,509.690671552948,"FRCH",2021-08-27,NA,NA,NA,NA,509.690671552948
"50",2021-08-27 06:40:00,509.690671552948,"FRCH",2021-08-27,NA,NA,NA,NA,509.690671552948
"51",2021-08-27 06:45:00,509.243677440798,"FRCH",2021-08-27,88.775,25.8109090909091,85.65,35.04,509.243677440798
"52",2021-08-27 06:50:00,510.619323128412,"FRCH",2021-08-27,NA,NA,NA,NA,510.619323128412
"53",2021-08-27 06:55:00,510.584659777262,"FRCH",2021-08-27,NA,NA,NA,NA,510.584659777262
"54",2021-08-27 07:00:00,511.547974703863,"FRCH",2021-08-27,88.174,25.8181818181818,85.6,33.256,511.547974703863
"55",2021-08-27 07:05:00,511.547974703863,"FRCH",2021-08-27,NA,NA,NA,NA,511.547974703863
