"","column_label","HI","Q_interval","storm.ID","site.ID","storm.num","month","day","response","date","doy"
"Interpolated HI for 2% discharge...1","1",-0.12722035525686,2,"POKE_storm1_06_30_NO3","POKE","storm1","06","30","NO3",2021-06-30,181
"Interpolated HI for 4% discharge...2","1",-0.12722035525686,4,"POKE_storm1_06_30_NO3","POKE","storm1","06","30","NO3",2021-06-30,181
"Interpolated HI for 6% discharge...3","1",-0.12722035525686,6,"POKE_storm1_06_30_NO3","POKE","storm1","06","30","NO3",2021-06-30,181
"Interpolated HI for 8% discharge...4","1",-0.12722035525686,8,"POKE_storm1_06_30_NO3","POKE","storm1","06","30","NO3",2021-06-30,181
"Interpolated HI for 10% discharge...5","1",-0.12722035525686,10,"POKE_storm1_06_30_NO3","POKE","storm1","06","30","NO3",2021-06-30,181
"Interpolated HI for 12% discharge...6","1",-0.12722035525686,12,"POKE_storm1_06_30_NO3","POKE","storm1","06","30","NO3",2021-06-30,181
"Interpolated HI for 14% discharge...7","1",-0.0796927508401468,14,"POKE_storm1_06_30_NO3","POKE","storm1","06","30","NO3",2021-06-30,181
"Interpolated HI for 16% discharge...8","1",-0.118819011041785,16,"POKE_storm1_06_30_NO3","POKE","storm1","06","30","NO3",2021-06-30,181
"Interpolated HI for 18% discharge...9","1",-0.071291406625072,18,"POKE_storm1_06_30_NO3","POKE","storm1","06","30","NO3",2021-06-30,181
"Interpolated HI for 20% discharge...10","1",-0.0576092174748056,20,"POKE_storm1_06_30_NO3","POKE","storm1","06","30","NO3",2021-06-30,181
"Interpolated HI for 22% discharge...11","1",0.0211233797407426,22,"POKE_storm1_06_30_NO3","POKE","storm1","06","30","NO3",2021-06-30,181
"Interpolated HI for 24% discharge...12","1",0.0211233797407426,24,"POKE_storm1_06_30_NO3","POKE","storm1","06","30","NO3",2021-06-30,181
"Interpolated HI for 26% discharge...13","1",0.0211233797407426,26,"POKE_storm1_06_30_NO3","POKE","storm1","06","30","NO3",2021-06-30,181
"Interpolated HI for 28% discharge...14","1",0.0211233797407426,28,"POKE_storm1_06_30_NO3","POKE","storm1","06","30","NO3",2021-06-30,181
"Interpolated HI for 30% discharge...15","1",-0.0588094095055202,30,"POKE_storm1_06_30_NO3","POKE","storm1","06","30","NO3",2021-06-30,181
"Interpolated HI for 32% discharge...16","1",-0.0588094095055202,32,"POKE_storm1_06_30_NO3","POKE","storm1","06","30","NO3",2021-06-30,181
"Interpolated HI for 34% discharge...17","1",-0.0588094095055202,34,"POKE_storm1_06_30_NO3","POKE","storm1","06","30","NO3",2021-06-30,181
"Interpolated HI for 36% discharge...18","1",-0.048007681228984,36,"POKE_storm1_06_30_NO3","POKE","storm1","06","30","NO3",2021-06-30,181
"Interpolated HI for 38% discharge...19","1",0.0619299087853961,38,"POKE_storm1_06_30_NO3","POKE","storm1","06","30","NO3",2021-06-30,181
"Interpolated HI for 40% discharge...20","1",-0.00576092174749396,40,"POKE_storm1_06_30_NO3","POKE","storm1","06","30","NO3",2021-06-30,181
"Interpolated HI for 42% discharge...21","1",0.0760921747479649,42,"POKE_storm1_06_30_NO3","POKE","storm1","06","30","NO3",2021-06-30,181
"Interpolated HI for 44% discharge...22","1",0.0760921747479649,44,"POKE_storm1_06_30_NO3","POKE","storm1","06","30","NO3",2021-06-30,181
"Interpolated HI for 46% discharge...23","1",0.0760921747479649,46,"POKE_storm1_06_30_NO3","POKE","storm1","06","30","NO3",2021-06-30,181
"Interpolated HI for 48% discharge...24","1",0.0943350936149785,48,"POKE_storm1_06_30_NO3","POKE","storm1","06","30","NO3",2021-06-30,181
"Interpolated HI for 50% discharge...25","1",0.0276044167066846,50,"POKE_storm1_06_30_NO3","POKE","storm1","06","30","NO3",2021-06-30,181
"Interpolated HI for 52% discharge...26","1",-0.0580892942871031,52,"POKE_storm1_06_30_NO3","POKE","storm1","06","30","NO3",2021-06-30,181
"Interpolated HI for 54% discharge...27","1",-0.144503120499308,54,"POKE_storm1_06_30_NO3","POKE","storm1","06","30","NO3",2021-06-30,181
"Interpolated HI for 56% discharge...28","1",-0.0952952472395795,56,"POKE_storm1_06_30_NO3","POKE","storm1","06","30","NO3",2021-06-30,181
"Interpolated HI for 58% discharge...29","1",-0.00864138262122532,58,"POKE_storm1_06_30_NO3","POKE","storm1","06","30","NO3",2021-06-30,181
"Interpolated HI for 60% discharge...30","1",-0.511761881901072,60,"POKE_storm1_06_30_NO3","POKE","storm1","06","30","NO3",2021-06-30,181
"Interpolated HI for 62% discharge...31","1",-0.173307729236676,62,"POKE_storm1_06_30_NO3","POKE","storm1","06","30","NO3",2021-06-30,181
"Interpolated HI for 64% discharge...32","1",-0.458473355736896,64,"POKE_storm1_06_30_NO3","POKE","storm1","06","30","NO3",2021-06-30,181
"Interpolated HI for 66% discharge...33","1",-0.51272203552567,66,"POKE_storm1_06_30_NO3","POKE","storm1","06","30","NO3",2021-06-30,181
"Interpolated HI for 68% discharge...34","1",-0.55808929428707,68,"POKE_storm1_06_30_NO3","POKE","storm1","06","30","NO3",2021-06-30,181
"Interpolated HI for 70% discharge...35","1",-0.181228996639453,70,"POKE_storm1_06_30_NO3","POKE","storm1","06","30","NO3",2021-06-30,181
"Interpolated HI for 72% discharge...36","1",-0.511041766682658,72,"POKE_storm1_06_30_NO3","POKE","storm1","06","30","NO3",2021-06-30,181
"Interpolated HI for 74% discharge...37","1",-0.20211233797408,74,"POKE_storm1_06_30_NO3","POKE","storm1","06","30","NO3",2021-06-30,181
"Interpolated HI for 76% discharge...38","1",-0.214354296687452,76,"POKE_storm1_06_30_NO3","POKE","storm1","06","30","NO3",2021-06-30,181
"Interpolated HI for 78% discharge...39","1",-0.214354296687452,78,"POKE_storm1_06_30_NO3","POKE","storm1","06","30","NO3",2021-06-30,181
"Interpolated HI for 80% discharge...40","1",-0.573451752280321,80,"POKE_storm1_06_30_NO3","POKE","storm1","06","30","NO3",2021-06-30,181
"Interpolated HI for 82% discharge...41","1",-0.487998079692715,82,"POKE_storm1_06_30_NO3","POKE","storm1","06","30","NO3",2021-06-30,181
"Interpolated HI for 84% discharge...42","1",-0.488718194911166,84,"POKE_storm1_06_30_NO3","POKE","storm1","06","30","NO3",2021-06-30,181
"Interpolated HI for 86% discharge...43","1",-0.533845415266413,86,"POKE_storm1_06_30_NO3","POKE","storm1","06","30","NO3",2021-06-30,181
"Interpolated HI for 88% discharge...44","1",-0.55832933269322,88,"POKE_storm1_06_30_NO3","POKE","storm1","06","30","NO3",2021-06-30,181
"Interpolated HI for 90% discharge...45","1",-0.553288526164175,90,"POKE_storm1_06_30_NO3","POKE","storm1","06","30","NO3",2021-06-30,181
"Interpolated HI for 92% discharge...46","1",-0.592894863178115,92,"POKE_storm1_06_30_NO3","POKE","storm1","06","30","NO3",2021-06-30,181
"Interpolated HI for 94% discharge...47","1",-0.509121459433489,94,"POKE_storm1_06_30_NO3","POKE","storm1","06","30","NO3",2021-06-30,181
"Interpolated HI for 96% discharge...48","1",-0.509121459433489,96,"POKE_storm1_06_30_NO3","POKE","storm1","06","30","NO3",2021-06-30,181
"Interpolated HI for 98% discharge...49","1",-0.418626980316841,98,"POKE_storm1_06_30_NO3","POKE","storm1","06","30","NO3",2021-06-30,181
"Interpolated HI for 100% discharge...50","1",0.051608257321191,100,"POKE_storm1_06_30_NO3","POKE","storm1","06","30","NO3",2021-06-30,181
"Interpolated HI for 2% discharge...51","2",0.254961020552809,2,"POKE_storm1_06_30_fDOM","POKE","storm1","06","30","fDOM",2021-06-30,181
"Interpolated HI for 4% discharge...52","2",0.254961020552809,4,"POKE_storm1_06_30_fDOM","POKE","storm1","06","30","fDOM",2021-06-30,181
"Interpolated HI for 6% discharge...53","2",0.254961020552809,6,"POKE_storm1_06_30_fDOM","POKE","storm1","06","30","fDOM",2021-06-30,181
"Interpolated HI for 8% discharge...54","2",0.254961020552809,8,"POKE_storm1_06_30_fDOM","POKE","storm1","06","30","fDOM",2021-06-30,181
"Interpolated HI for 10% discharge...55","2",0.254961020552809,10,"POKE_storm1_06_30_fDOM","POKE","storm1","06","30","fDOM",2021-06-30,181
"Interpolated HI for 12% discharge...56","2",0.254961020552809,12,"POKE_storm1_06_30_fDOM","POKE","storm1","06","30","fDOM",2021-06-30,181
"Interpolated HI for 14% discharge...57","2",0.255226789510989,14,"POKE_storm1_06_30_fDOM","POKE","storm1","06","30","fDOM",2021-06-30,181
"Interpolated HI for 16% discharge...58","2",0.606661941885203,16,"POKE_storm1_06_30_fDOM","POKE","storm1","06","30","fDOM",2021-06-30,181
"Interpolated HI for 18% discharge...59","2",0.606927710843382,18,"POKE_storm1_06_30_fDOM","POKE","storm1","06","30","fDOM",2021-06-30,181
"Interpolated HI for 20% discharge...60","2",0.620570517363581,20,"POKE_storm1_06_30_fDOM","POKE","storm1","06","30","fDOM",2021-06-30,181
"Interpolated HI for 22% discharge...61","2",0.639794472005677,22,"POKE_storm1_06_30_fDOM","POKE","storm1","06","30","fDOM",2021-06-30,181
"Interpolated HI for 24% discharge...62","2",0.639794472005677,24,"POKE_storm1_06_30_fDOM","POKE","storm1","06","30","fDOM",2021-06-30,181
"Interpolated HI for 26% discharge...63","2",0.639794472005677,26,"POKE_storm1_06_30_fDOM","POKE","storm1","06","30","fDOM",2021-06-30,181
"Interpolated HI for 28% discharge...64","2",0.639794472005677,28,"POKE_storm1_06_30_fDOM","POKE","storm1","06","30","fDOM",2021-06-30,181
"Interpolated HI for 30% discharge...65","2",0.604447200566977,30,"POKE_storm1_06_30_fDOM","POKE","storm1","06","30","fDOM",2021-06-30,181
"Interpolated HI for 32% discharge...66","2",0.604447200566977,32,"POKE_storm1_06_30_fDOM","POKE","storm1","06","30","fDOM",2021-06-30,181
"Interpolated HI for 34% discharge...67","2",0.604447200566977,34,"POKE_storm1_06_30_fDOM","POKE","storm1","06","30","fDOM",2021-06-30,181
