"","Site","DateTime","Q","day","fDOM.QSU","nitrateuM","SpCond.uScm","Turbidity.FNU","MeanDischarge"
"1","VAUL",2020-08-02 23:30:00,743.030761360889,2020-08-02 08:00:00,100.337272727273,23.594,137.6,234.177272727273,743.030761360889
"2","VAUL",2020-08-02 23:45:00,744.781255412323,2020-08-02 08:00:00,102.066363636364,23.772,137.081818181818,210.504545454545,744.781255412323
"3","VAUL",2020-08-03 00:00:00,748.282243515307,2020-08-03 08:00:00,103.73,23.658,136.409090909091,217.973636363636,748.282243515307
"4","VAUL",2020-08-03 00:15:00,751.783231618174,2020-08-03 08:00:00,105.340909090909,23.614,136.072727272727,202.467272727273,751.783231618174
"5","VAUL",2020-08-03 00:30:00,753.533725669666,2020-08-03 08:00:00,106.165454545455,23.4,135.8,206.269090909091,753.533725669666
"6","VAUL",2020-08-03 00:45:00,762.286195927009,2020-08-03 08:00:00,107.679090909091,23.62,135.281818181818,198.463636363636,762.286195927009
"7","VAUL",2020-08-03 01:00:00,774.539654287277,2020-08-03 08:00:00,109.562727272727,23.48,135.045454545455,210.29,774.539654287277
"8","VAUL",2020-08-03 01:15:00,781.541630493128,2020-08-03 08:00:00,110.671818181818,23.584,134.781818181818,202.929090909091,781.541630493128
"9","VAUL",2020-08-03 01:30:00,795.54558290483,2020-08-03 08:00:00,111.721818181818,23.198,134.627272727273,199.28,795.54558290483
"10","VAUL",2020-08-03 01:45:00,800.797065059305,2020-08-03 08:00:00,111.930909090909,23.19,134.5,184.278181818182,800.797065059305
"11","VAUL",2020-08-03 02:00:00,814.801017470949,2020-08-03 08:00:00,112.213636363636,23.068,134.454545454545,185.761818181818,814.801017470949
"12","VAUL",2020-08-03 02:15:00,851.561392551812,2020-08-03 08:00:00,114.401818181818,22.848,134.436363636364,180.066363636364,851.561392551812
"13","VAUL",2020-08-03 02:30:00,870.816827117931,2020-08-03 08:00:00,117.286363636364,23.056,134.472727272727,180.28,870.816827117931
"14","VAUL",2020-08-03 02:45:00,904.07621409581,2020-08-03 08:00:00,118.751818181818,22.894,134.581818181818,168.173636363636,904.07621409581
"15","VAUL",2020-08-03 03:00:00,954.840541588317,2020-08-03 08:00:00,119.794545454545,22.81,134.763636363636,168.45,954.840541588317
"16","VAUL",2020-08-03 03:15:00,996.852398823481,2020-08-03 08:00:00,120.986363636364,22.496,134.9,163.721818181818,996.852398823481
"17","VAUL",2020-08-03 03:30:00,1066.87216088211,2020-08-03 08:00:00,122.243636363636,22.376,135.045454545455,185.392727272727,1066.87216088211
"18","VAUL",2020-08-03 03:45:00,1122.88797052909,2020-08-03 08:00:00,123.052727272727,22.352,135.181818181818,159.846363636364,1122.88797052909
"19","VAUL",2020-08-03 04:00:00,1192.90773258772,2020-08-03 08:00:00,123.507272727273,24.51,135.3,163.119090909091,1192.90773258772
"20","VAUL",2020-08-03 04:15:00,1269.92947085219,2020-08-03 08:00:00,124.459090909091,38.268,135.363636363636,150.948181818182,1269.92947085219
"21","VAUL",2020-08-03 04:30:00,1355.70367937407,2020-08-03 08:00:00,126.04,43.152,135.672727272727,152.890909090909,1355.70367937407
"22","VAUL",2020-08-03 04:45:00,1432.7254176386,2020-08-03 08:00:00,127.106363636364,15.544,135.9,154.142727272727,1432.7254176386
"23","VAUL",2020-08-03 05:00:00,1522.00061426335,2020-08-03 08:00:00,127.470909090909,15.356,135.872727272727,142.883636363636,1522.00061426335
"24","VAUL",2020-08-03 05:15:00,1590.2698822706,2020-08-03 08:00:00,128.405454545455,15.25,136.081818181818,145.169090909091,1590.2698822706
"25","VAUL",2020-08-03 05:30:00,1686.54705510125,2020-08-03 08:00:00,129.755454545455,15.244,136.281818181818,140.394545454545,1686.54705510125
"26","VAUL",2020-08-03 05:45:00,1761.81829931424,2020-08-03 08:00:00,130.835454545455,14.538,136.463636363636,138.557272727273,1761.81829931424
"27","VAUL",2020-08-03 06:00:00,1921.11325799767,2020-08-03 08:00:00,131.771818181818,14.494,136.7,134.647272727273,1921.11325799767
"28","VAUL",2020-08-03 06:15:00,2031.39438324008,2020-08-03 08:00:00,132.732727272727,16.458,136.818181818182,140.984545454545,2031.39438324008
"29","VAUL",2020-08-03 06:30:00,2157.42995494563,2020-08-03 08:00:00,133.801818181818,19.65,137.045454545455,132.409090909091,2157.42995494563
"30","VAUL",2020-08-03 06:45:00,2314.97441957763,2020-08-03 08:00:00,135.485454545455,36.17,137.218181818182,126.908181818182,2314.97441957763
"31","VAUL",2020-08-03 07:00:00,2427.00603887142,2020-08-03 08:00:00,137.059090909091,44.114,137.490909090909,150.091818181818,2427.00603887142
"32","VAUL",2020-08-03 07:15:00,2497.0258009301,2020-08-03 08:00:00,137.972727272727,71.758,137.681818181818,122.474545454545,2497.0258009301
"33","VAUL",2020-08-03 07:30:00,2675.57619417971,2020-08-03 08:00:00,138.396363636364,-0.8,137.972727272727,128.184545454545,2675.57619417971
"34","VAUL",2020-08-03 07:45:00,2729.84150977514,2020-08-03 08:00:00,139.090909090909,-0.8,138.181818181818,119.697272727273,2729.84150977514
"35","VAUL",2020-08-03 08:00:00,2883.88498630421,2020-08-03 08:00:00,138.79,-0.8,138.527272727273,117.051818181818,2883.88498630421
"36","VAUL",2020-08-03 08:15:00,2971.40968887747,2020-08-03 08:00:00,139.853636363636,-0.8,138.781818181818,119.625454545455,2971.40968887747
"37","VAUL",2020-08-03 08:30:00,3001.16808775242,2020-08-03 08:00:00,139.595454545455,-0.8,138.981818181818,123.851818181818,3001.16808775242
"38","VAUL",2020-08-03 08:45:00,3046.68093309057,2020-08-03 08:00:00,139.153636363636,-0.8,139.272727272727,119.728181818182,3046.68093309057
"39","VAUL",2020-08-03 09:00:00,3046.68093309057,2020-08-03 08:00:00,139.002727272727,-0.8,139.472727272727,125.509090909091,3046.68093309057
"40","VAUL",2020-08-03 09:15:00,3076.43933196546,2020-08-03 08:00:00,137.583636363636,-0.8,139.7,123.36,3076.43933196546
"41","VAUL",2020-08-03 09:30:00,3043.17994498758,2020-08-03 08:00:00,135.461818181818,-0.8,139.963636363636,134.470909090909,3043.17994498758
"42","VAUL",2020-08-03 09:45:00,3062.4353795537,2020-08-03 08:00:00,134.490909090909,-0.8,140.063636363636,130.727272727273,3062.4353795537
"43","VAUL",2020-08-03 10:00:00,3088.69279032573,2020-08-03 08:00:00,135.486363636364,-0.8,140.472727272727,139.5,3088.69279032573
"44","VAUL",2020-08-03 10:15:00,2995.916605598,2020-08-03 08:00:00,135.219090909091,-0.8,140.7,136.723636363636,2995.916605598
"45","VAUL",2020-08-03 10:30:00,2981.9126531863,2020-08-03 08:00:00,133.463636363636,-0.8,140.836363636364,146.779090909091,2981.9126531863
"46","VAUL",2020-08-03 10:45:00,2945.1522781055,2020-08-03 08:00:00,129.857272727273,-0.8,140.872727272727,150.555454545455,2945.1522781055
"47","VAUL",2020-08-03 11:00:00,2875.13251604681,2020-08-03 08:00:00,124.254545454545,-0.8,141.1,161.408181818182,2875.13251604681
"48","VAUL",2020-08-03 11:15:00,2838.37214096606,2020-08-03 08:00:00,116.272727272727,-0.8,141.436363636364,190.989090909091,2838.37214096606
"49","VAUL",2020-08-03 11:30:00,2794.60978967941,2020-08-03 08:00:00,107.693636363636,-0.8,141.509090909091,243.758181818182,2794.60978967941
"50","VAUL",2020-08-03 11:45:00,2757.8494145986,2020-08-03 08:00:00,97.8881818181818,69.836,141.4,252.754545454545,2757.8494145986
"51","VAUL",2020-08-03 12:00:00,2714.08706331195,2020-08-03 08:00:00,89.2209090909091,79.626,141.1,320.658181818182,2714.08706331195
"52","VAUL",2020-08-03 12:15:00,2689.58014659141,2020-08-03 08:00:00,80.6781818181818,40.796,140.418181818182,346.598181818182,2689.58014659141
"53","VAUL",2020-08-03 12:30:00,2651.06927745917,2020-08-03 08:00:00,73.36,29.126,139.690909090909,364.636363636364,2651.06927745917
"54","VAUL",2020-08-03 12:45:00,2570.54655109171,2020-08-03 08:00:00,66.8272727272727,25.038,138.372727272727,420.105454545455,2570.54655109171
"55","VAUL",2020-08-03 13:00:00,2561.79408083437,2020-08-03 08:00:00,60.0881818181818,21.046,137,469.720909090909,2561.79408083437
"56","VAUL",2020-08-03 13:15:00,2444.51097938616,2020-08-03 08:00:00,54.5572727272727,19.944,135.627272727273,461.260909090909,2444.51097938616
"57","VAUL",2020-08-03 13:30:00,2493.52481282718,2020-08-03 08:00:00,50.4109090909091,17.636,134,488.111818181818,2493.52481282718
"58","VAUL",2020-08-03 13:45:00,2441.00999128318,2020-08-03 08:00:00,44.8709090909091,17.484,135.909090909091,503.344545454545,2441.00999128318
"59","VAUL",2020-08-03 14:00:00,2393.7466518936,2020-08-03 08:00:00,43.9963636363636,17.626,135.290909090909,565.084545454545,2393.7466518936
"60","VAUL",2020-08-03 14:15:00,2386.74467568775,2020-08-03 08:00:00,41.8436363636364,17.824,132.4,539.424545454546,2386.74467568775
"61","VAUL",2020-08-03 14:30:00,2356.98627681279,2020-08-03 08:00:00,40.37,17.542,129.136363636364,532.907272727273,2356.98627681279
"62","VAUL",2020-08-03 14:45:00,2295.71898501151,2020-08-03 08:00:00,39.5172727272727,17.018,126.3,516.347272727273,2295.71898501151
"63","VAUL",2020-08-03 15:00:00,2216.94675269554,2020-08-03 08:00:00,36.7681818181818,17.504,124.045454545455,509.441818181818,2216.94675269554
"64","VAUL",2020-08-03 15:15:00,2187.18835382053,2020-08-03 08:00:00,38.1872727272727,17.626,121.163636363636,492.029090909091,2187.18835382053
"65","VAUL",2020-08-03 15:30:00,2153.92896684271,2020-08-03 08:00:00,36.8363636363636,17.47,118.472727272727,521.125454545455,2153.92896684271
"66","VAUL",2020-08-03 15:45:00,2125.92106201925,2020-08-03 08:00:00,30.6236363636364,17.25,116.1,513.062727272727,2125.92106201925
"67","VAUL",2020-08-03 16:00:00,2089.1606869385,2020-08-03 08:00:00,32.5745454545455,17.022,114.281818181818,509.558181818182,2089.1606869385
"68","VAUL",2020-08-03 16:15:00,2029.64388918865,2020-08-03 08:00:00,31.6890909090909,17.19,112.572727272727,497.842727272727,2029.64388918865
"69","VAUL",2020-08-03 16:30:00,2024.39240703423,2020-08-03 08:00:00,32.1754545454545,17.234,111.2,532.535454545455,2024.39240703423
"70","VAUL",2020-08-03 16:45:00,1991.13302005635,2020-08-03 08:00:00,34.5663636363636,17.164,109.954545454545,530.456363636364,1991.13302005635
"71","VAUL",2020-08-03 17:00:00,1957.87363307847,2020-08-03 08:00:00,35.9427272727273,16.988,108.718181818182,486.419090909091,1957.87363307847
"72","VAUL",2020-08-03 17:15:00,1933.366716358,2020-08-03 08:00:00,35.0172727272727,17.054,107.154545454545,483.983636363636,1933.366716358
"73","VAUL",2020-08-03 17:30:00,1896.60634127713,2020-08-03 08:00:00,30.7481818181818,16.882,105.745454545455,510.806363636364,1896.60634127713
"74","VAUL",2020-08-03 17:45:00,1865.09744835075,2020-08-03 08:00:00,29.1663636363636,16.998,104.3,466.071818181818,1865.09744835075
"75","VAUL",2020-08-03 18:00:00,1831.83806137292,2020-08-03 08:00:00,34.8772727272727,16.73,102.836363636364,483.631818181818,1831.83806137292
"76","VAUL",2020-08-03 18:15:00,1823.08559111558,2020-08-03 08:00:00,33.8009090909091,16.788,101.6,472.756363636364,1823.08559111558
"77","VAUL",2020-08-03 18:30:00,1795.07768629212,2020-08-03 08:00:00,35.5018181818182,16.76,100.4,465.787272727273,1795.07768629212
"78","VAUL",2020-08-03 18:45:00,1784.57472198334,2020-08-03 08:00:00,35.5218181818182,16.696,99.6636363636364,494.927272727273,1784.57472198334
"79","VAUL",2020-08-03 19:00:00,1740.81237069663,2020-08-03 08:00:00,34.66,16.718,98.8,485.123636363636,1740.81237069663
"80","VAUL",2020-08-03 19:15:00,1732.05990043934,2020-08-03 08:00:00,34.6372727272727,16.644,98.2,450.999090909091,1732.05990043934
"81","VAUL",2020-08-03 19:30:00,1697.05001940997,2020-08-03 08:00:00,38.9290909090909,16.75,97.7727272727273,439.589090909091,1697.05001940997
"82","VAUL",2020-08-03 19:45:00,1667.29162053508,2020-08-03 08:00:00,37.6209090909091,16.592,97.1727272727273,456.248181818182,1667.29162053508
"83","VAUL",2020-08-03 20:00:00,1642.78470381454,2020-08-03 08:00:00,41.7909090909091,16.528,96.8,435.003636363636,1642.78470381454
