"","Site","DateTime","MeanDischarge","fDOM.QSU","nitrateuM","SpCond.uScm","Turbidity.FNU"
"1","VAUL",2020-06-22 15:30:00,627.498153964058,NA,23.91,NA,NA
"2","VAUL",2020-06-22 15:45:00,629.248648015549,NA,15.6066666666667,NA,NA
"3","VAUL",2020-06-22 16:00:00,629.248648015549,NA,23.66,NA,NA
"4","VAUL",2020-06-22 16:15:00,643.25260042731,NA,15.5766666666667,NA,NA
"5","VAUL",2020-06-22 16:30:00,630.999142067041,NA,23.12,NA,NA
"6","VAUL",2020-06-22 16:45:00,638.001118272892,NA,15.5966666666667,NA,NA
"7","VAUL",2020-06-22 17:00:00,632.749636118475,NA,23.62,NA,NA
"8","VAUL",2020-06-22 17:15:00,639.751612324326,NA,15.68,NA,NA
"9","VAUL",2020-06-22 17:30:00,638.001118272892,NA,23.275,NA,NA
"10","VAUL",2020-06-22 17:45:00,639.751612324326,NA,15.5666666666667,NA,NA
"11","VAUL",2020-06-22 18:00:00,636.2506242214,NA,23.745,NA,NA
"12","VAUL",2020-06-22 18:15:00,634.500130169909,NA,15.5566666666667,NA,NA
"13","VAUL",2020-06-22 18:30:00,639.751612324326,NA,23.735,NA,NA
"14","VAUL",2020-06-22 18:45:00,638.001118272892,NA,15.7033333333333,NA,NA
"15","VAUL",2020-06-22 19:00:00,641.502106375818,NA,23.57,NA,NA
"16","VAUL",2020-06-22 19:15:00,638.001118272892,NA,15.7766666666667,NA,NA
"17","VAUL",2020-06-22 19:30:00,646.753588530177,NA,23.495,NA,NA
"18","VAUL",2020-06-22 19:45:00,643.25260042731,NA,15.6366666666667,NA,NA
"19","VAUL",2020-06-22 20:00:00,641.502106375818,NA,23.37,NA,NA
"20","VAUL",2020-06-22 20:15:00,652.005070684652,NA,15.8066666666667,NA,NA
"21","VAUL",2020-06-22 20:30:00,657.256552839011,NA,23.585,NA,NA
"22","VAUL",2020-06-22 20:45:00,660.757540941937,NA,15.74,NA,NA
"23","VAUL",2020-06-22 21:00:00,671.260505250772,NA,23.345,NA,NA
"24","VAUL",2020-06-22 21:15:00,673.010999302205,NA,15.6766666666667,NA,NA
"25","VAUL",2020-06-22 21:30:00,680.012975508056,NA,23.38,NA,NA
"26","VAUL",2020-06-22 21:45:00,678.262481456622,NA,15.66,NA,NA
"27","VAUL",2020-06-22 22:00:00,688.765445765399,NA,23.915,NA,NA
"28","VAUL",2020-06-22 22:15:00,697.517916022742,NA,15.7766666666667,NA,NA
"29","VAUL",2020-06-22 22:30:00,706.270386280084,NA,23.61,NA,NA
"30","VAUL",2020-06-22 22:45:00,715.022856537427,NA,15.69,NA,NA
"31","VAUL",2020-06-22 23:00:00,722.024832743278,NA,23.52,NA,NA
"32","VAUL",2020-06-22 23:15:00,727.276314897696,NA,15.6833333333333,NA,NA
"33","VAUL",2020-06-22 23:30:00,741.280267309397,NA,23.525,NA,NA
"34","VAUL",2020-06-22 23:45:00,750.032737566682,NA,15.64,NA,NA
