"","column_label","HI","Q_interval","storm.ID","site.ID","storm.num","month","day","response"
"Interpolated HI for 92% discharge...146","3",0.501120657452371,92,"MOOS_storm1_06_01_SPC","MOOS","storm1","06","01","SPC"
"Interpolated HI for 94% discharge...147","3",0.481882704519983,94,"MOOS_storm1_06_01_SPC","MOOS","storm1","06","01","SPC"
"Interpolated HI for 96% discharge...148","3",0.42491595069107,96,"MOOS_storm1_06_01_SPC","MOOS","storm1","06","01","SPC"
"Interpolated HI for 98% discharge...149","3",0.505976839745983,98,"MOOS_storm1_06_01_SPC","MOOS","storm1","06","01","SPC"
"Interpolated HI for 100% discharge...150","3",0.496077698916696,100,"MOOS_storm1_06_01_SPC","MOOS","storm1","06","01","SPC"
"Interpolated HI for 2% discharge...151","4",0.0260396372186765,2,"MOOS_storm1_06_01_turb","MOOS","storm1","06","01","turb"
"Interpolated HI for 4% discharge...152","4",0.0539709199097845,4,"MOOS_storm1_06_01_turb","MOOS","storm1","06","01","turb"
"Interpolated HI for 6% discharge...153","4",0.068109794135995,6,"MOOS_storm1_06_01_turb","MOOS","storm1","06","01","turb"
"Interpolated HI for 8% discharge...154","4",0.0630893996832862,8,"MOOS_storm1_06_01_turb","MOOS","storm1","06","01","turb"
"Interpolated HI for 10% discharge...155","4",0.0665348625173953,10,"MOOS_storm1_06_01_turb","MOOS","storm1","06","01","turb"
"Interpolated HI for 12% discharge...156","4",0.0746321800470271,12,"MOOS_storm1_06_01_turb","MOOS","storm1","06","01","turb"
"Interpolated HI for 14% discharge...157","4",0.0700311915159077,14,"MOOS_storm1_06_01_turb","MOOS","storm1","06","01","turb"
"Interpolated HI for 16% discharge...158","4",0.0856077546907243,16,"MOOS_storm1_06_01_turb","MOOS","storm1","06","01","turb"
"Interpolated HI for 18% discharge...159","4",0.0807831469840202,18,"MOOS_storm1_06_01_turb","MOOS","storm1","06","01","turb"
"Interpolated HI for 20% discharge...160","4",0.0963136426891889,20,"MOOS_storm1_06_01_turb","MOOS","storm1","06","01","turb"
"Interpolated HI for 22% discharge...161","4",0.0866951389222129,22,"MOOS_storm1_06_01_turb","MOOS","storm1","06","01","turb"
"Interpolated HI for 24% discharge...162","4",0.114493017899131,24,"MOOS_storm1_06_01_turb","MOOS","storm1","06","01","turb"
"Interpolated HI for 26% discharge...163","4",0.0999865636546856,26,"MOOS_storm1_06_01_turb","MOOS","storm1","06","01","turb"
"Interpolated HI for 28% discharge...164","4",0.0960333989154946,28,"MOOS_storm1_06_01_turb","MOOS","storm1","06","01","turb"
"Interpolated HI for 30% discharge...165","4",0.135804021306205,30,"MOOS_storm1_06_01_turb","MOOS","storm1","06","01","turb"
"Interpolated HI for 32% discharge...166","4",0.120996209031144,32,"MOOS_storm1_06_01_turb","MOOS","storm1","06","01","turb"
"Interpolated HI for 34% discharge...167","4",0.0926445606794952,34,"MOOS_storm1_06_01_turb","MOOS","storm1","06","01","turb"
"Interpolated HI for 36% discharge...168","4",0.304152790440999,36,"MOOS_storm1_06_01_turb","MOOS","storm1","06","01","turb"
"Interpolated HI for 38% discharge...169","4",0.307548346849656,38,"MOOS_storm1_06_01_turb","MOOS","storm1","06","01","turb"
"Interpolated HI for 40% discharge...170","4",0.269622342722779,40,"MOOS_storm1_06_01_turb","MOOS","storm1","06","01","turb"
"Interpolated HI for 42% discharge...171","4",0.2576611161764,42,"MOOS_storm1_06_01_turb","MOOS","storm1","06","01","turb"
"Interpolated HI for 44% discharge...172","4",0.218254234848122,44,"MOOS_storm1_06_01_turb","MOOS","storm1","06","01","turb"
"Interpolated HI for 46% discharge...173","4",0.225981093142665,46,"MOOS_storm1_06_01_turb","MOOS","storm1","06","01","turb"
"Interpolated HI for 48% discharge...174","4",0.193587984068333,48,"MOOS_storm1_06_01_turb","MOOS","storm1","06","01","turb"
"Interpolated HI for 50% discharge...175","4",0.182274581313882,50,"MOOS_storm1_06_01_turb","MOOS","storm1","06","01","turb"
"Interpolated HI for 52% discharge...176","4",0.138877105427323,52,"MOOS_storm1_06_01_turb","MOOS","storm1","06","01","turb"
"Interpolated HI for 54% discharge...177","4",0.134026584768943,54,"MOOS_storm1_06_01_turb","MOOS","storm1","06","01","turb"
"Interpolated HI for 56% discharge...178","4",0.131096501751524,56,"MOOS_storm1_06_01_turb","MOOS","storm1","06","01","turb"
"Interpolated HI for 58% discharge...179","4",0.113220404050098,58,"MOOS_storm1_06_01_turb","MOOS","storm1","06","01","turb"
"Interpolated HI for 60% discharge...180","4",0.111207831469841,60,"MOOS_storm1_06_01_turb","MOOS","storm1","06","01","turb"
"Interpolated HI for 62% discharge...181","4",0.0634502615288642,62,"MOOS_storm1_06_01_turb","MOOS","storm1","06","01","turb"
"Interpolated HI for 64% discharge...182","4",0.0647353519842607,64,"MOOS_storm1_06_01_turb","MOOS","storm1","06","01","turb"
"Interpolated HI for 66% discharge...183","4",0.0647353519842607,66,"MOOS_storm1_06_01_turb","MOOS","storm1","06","01","turb"
"Interpolated HI for 68% discharge...184","4",0.053865348625174,68,"MOOS_storm1_06_01_turb","MOOS","storm1","06","01","turb"
"Interpolated HI for 70% discharge...185","4",0.281151686741207,70,"MOOS_storm1_06_01_turb","MOOS","storm1","06","01","turb"
"Interpolated HI for 72% discharge...186","4",0.27028168338212,72,"MOOS_storm1_06_01_turb","MOOS","storm1","06","01","turb"
"Interpolated HI for 74% discharge...187","4",0.27028168338212,74,"MOOS_storm1_06_01_turb","MOOS","storm1","06","01","turb"
"Interpolated HI for 76% discharge...188","4",0.27028168338212,76,"MOOS_storm1_06_01_turb","MOOS","storm1","06","01","turb"
"Interpolated HI for 78% discharge...189","4",0.27028168338212,78,"MOOS_storm1_06_01_turb","MOOS","storm1","06","01","turb"
"Interpolated HI for 80% discharge...190","4",0.27028168338212,80,"MOOS_storm1_06_01_turb","MOOS","storm1","06","01","turb"
"Interpolated HI for 82% discharge...191","4",0.27028168338212,82,"MOOS_storm1_06_01_turb","MOOS","storm1","06","01","turb"
"Interpolated HI for 84% discharge...192","4",0.27028168338212,84,"MOOS_storm1_06_01_turb","MOOS","storm1","06","01","turb"
"Interpolated HI for 86% discharge...193","4",0.27028168338212,86,"MOOS_storm1_06_01_turb","MOOS","storm1","06","01","turb"
"Interpolated HI for 88% discharge...194","4",0.27028168338212,88,"MOOS_storm1_06_01_turb","MOOS","storm1","06","01","turb"
"Interpolated HI for 90% discharge...195","4",0.27028168338212,90,"MOOS_storm1_06_01_turb","MOOS","storm1","06","01","turb"
"Interpolated HI for 92% discharge...196","4",0.27028168338212,92,"MOOS_storm1_06_01_turb","MOOS","storm1","06","01","turb"
"Interpolated HI for 94% discharge...197","4",0.27028168338212,94,"MOOS_storm1_06_01_turb","MOOS","storm1","06","01","turb"
"Interpolated HI for 96% discharge...198","4",0.27028168338212,96,"MOOS_storm1_06_01_turb","MOOS","storm1","06","01","turb"
"Interpolated HI for 98% discharge...199","4",-0.22971831661788,98,"MOOS_storm1_06_01_turb","MOOS","storm1","06","01","turb"
"Interpolated HI for 100% discharge...200","4",-0.22971831661788,100,"MOOS_storm1_06_01_turb","MOOS","storm1","06","01","turb"
"Interpolated HI for 2% discharge...201","5",0.0887601753287409,2,"MOOS_storm3_07_12_NO3","MOOS","storm3","07","12","NO3"
"Interpolated HI for 4% discharge...202","5",0.439417658108954,4,"MOOS_storm3_07_12_NO3","MOOS","storm3","07","12","NO3"
"Interpolated HI for 6% discharge...203","5",0.444740137758299,6,"MOOS_storm3_07_12_NO3","MOOS","storm3","07","12","NO3"
"Interpolated HI for 8% discharge...204","5",0.444740137758299,8,"MOOS_storm3_07_12_NO3","MOOS","storm3","07","12","NO3"
"Interpolated HI for 10% discharge...205","5",0.483876017532866,10,"MOOS_storm3_07_12_NO3","MOOS","storm3","07","12","NO3"
"Interpolated HI for 12% discharge...206","5",0.265028177833435,12,"MOOS_storm3_07_12_NO3","MOOS","storm3","07","12","NO3"
"Interpolated HI for 14% discharge...207","5",0.216656230432049,14,"MOOS_storm3_07_12_NO3","MOOS","storm3","07","12","NO3"
"Interpolated HI for 16% discharge...208","5",0.183155917345007,16,"MOOS_storm3_07_12_NO3","MOOS","storm3","07","12","NO3"
"Interpolated HI for 18% discharge...209","5",0.170945522855348,18,"MOOS_storm3_07_12_NO3","MOOS","storm3","07","12","NO3"
