"","column_label","HI_mean_Interp","HI_sd_with_Interp","N.S.","Max_width_Interp","Min_response","Max_response","Peak_Q","ShapiroTest.W","ShapiroTest.p","t.test.stat","t.test.p","t.test.CIlow","t.test.CIhigh","wilcox.test.stat","wilcox.test.p","storm.ID","site.ID"
"1","1",-0.185304174423739,0.261874695362859,0.0443887607531217,-0.450466825491741,11.34,186.935,2627.59252392516,0.7831,0,-4.9532,0,-0.2605,-0.1101,291,8e-04,"MOOS_storm1_06_01_NO3","MOOS"
"2","2",-0.18728155537736,0.214645140599366,-0.401001671718065,-0.489446430270331,21.2945454545455,155.070909090909,2627.59252392516,0.9477,0.0276,-6.1076,0,-0.2489,-0.1257,163,0,"MOOS_storm1_06_01_fDOM","MOOS"
"3","3",0.679561075831152,0.125866792261674,-0.817146059021291,0.798468434815088,78.5,127.172727272727,2627.59252392516,0.8388,0,37.7933,0,0.6434,0.7157,1275,0,"MOOS_storm1_06_01_SPC","MOOS"
"4","4",0.15202879216853,0.118397187021337,NA,0.307548346849656,15.0636363636364,488.677272727273,2627.59252392516,0.843,0,8.9884,0,0.118,0.186,1212,0,"MOOS_storm1_06_01_turb","MOOS"
"5","5",0.310817157169689,0.237534632141728,0.0190983093299996,0.71509079524108,20.1022222222222,23.6511111111111,683.468229506064,0.9556,0.0581,9.1596,0,0.2426,0.379,1225,0,"MOOS_storm3_07_12_NO3","MOOS"
"6","6",0.22366783682358,0.183769371404332,-0.572327805350428,0.630190049630717,99.3454545454545,106.855454545455,683.468229506064,0.9545,0.0525,8.5198,0,0.1709,0.2764,1235,0,"MOOS_storm3_07_12_fDOM","MOOS"
"7","7",0.640009620009619,0.155263709522846,-0.473785473785503,0.849927849927831,131.854545454545,150.754545454545,683.468229506064,0.9089,0.001,28.8546,0,0.5954,0.6846,1275,0,"MOOS_storm3_07_12_SPC","MOOS"
"8","8",-0.0210159902565512,0.0794240797221581,0.0703453423957884,-0.508790712293246,3.31363636363636,49.5918181818182,683.468229506064,0.5569,0,-1.8522,0.07,-0.0438,0.0018,376,0.0118,"MOOS_storm3_07_12_turb","MOOS"
"9","9",-0.450168201465913,0.139522900810936,0.641232850967854,-0.692538996429274,105.939090909091,115.613636363636,458.008948214115,0.9583,0.0753,-22.5854,0,-0.4902,-0.4101,0,0,"MOOS_storm4_07_25_fDOM","MOOS"
"10","10",-0.130722733245691,0.189170444111209,0.809461235216797,-0.498028909329808,150.718181818182,157.636363636364,458.008948214115,0.94,0.0135,-4.8372,0,-0.185,-0.0764,214,0,"MOOS_storm4_07_25_SPC","MOOS"
"11","11",-0.0406862257583289,0.067494781970315,0.252113376429636,0.240676280457484,3.23818181818182,5.06636363636364,458.008948214115,0.9038,6e-04,-4.2196,1e-04,-0.0601,-0.0213,213,0,"MOOS_storm4_07_25_turb","MOOS"
"12","12",0.12183114660581,0.151881906107528,-0.823730747290328,0.447803764974313,20.3077777777778,22.2555555555556,711.188632943598,0.9749,0.3605,5.615,0,0.0782,0.1654,1097,0,"MOOS_storm5_07_29_NO3","MOOS"
"13","13",-0.641863460072262,0.231799203051341,0.327095833195211,-0.912909802101638,104.980909090909,159.83,711.188632943598,0.8408,0,-19.3833,0,-0.7084,-0.5753,0,0,"MOOS_storm5_07_29_fDOM","MOOS"
"14","14",0.754190340909102,0.152216492403452,-0.544981060606042,0.91477272727276,132.672727272727,151.872727272727,711.188632943598,0.8155,0,34.6831,0,0.7105,0.7979,1275,0,"MOOS_storm5_07_29_SPC","MOOS"
"15","15",-0.180919639550673,0.190318353406202,0.254474756202938,-0.723799530922109,3.45818181818182,18.1872727272727,711.188632943598,0.7489,0,-6.6543,0,-0.2356,-0.1263,0,0,"MOOS_storm5_07_29_turb","MOOS"
"16","16",0.765956079271556,0.125811765859887,-0.469201928227121,0.867970005356185,20.1022222222222,22.1766666666667,766.629439818667,0.5773,0,42.6168,0,0.7298,0.8021,1275,0,"MOOS_storm6a_08_01_NO3","MOOS"
"17","17",0.0731834611655112,0.132794738091485,-0.0993564312792508,-0.339813100590654,152.254545454545,162.566363636364,766.629439818667,0.6406,0,3.8577,3e-04,0.0351,0.1113,1000,5e-04,"MOOS_storm6a_08_01_fDOM","MOOS"
"18","18",0.794525916561314,0.136424950718265,-0.278128950695326,0.86346396965865,121.590909090909,135.972727272727,766.629439818667,0.5096,0,40.7673,0,0.7554,0.8337,1275,0,"MOOS_storm6a_08_01_SPC","MOOS"
"19","19",-0.117157229965157,0.0694488635530745,0.374869337979091,-0.481337108013937,4.82090909090909,25.6936363636364,766.629439818667,0.7186,0,-11.8087,0,-0.1371,-0.0972,3,0,"MOOS_storm6a_08_01_turb","MOOS"
"20","20",0.627309008856895,0.167876529235691,NA,0.850967811257618,96.9590909090909,156.183636363636,1428.22306852783,0.9278,0.0046,26.1571,0,0.5791,0.6755,1275,0,"MOOS_storm6b_08_02_fDOM","MOOS"
"21","21",0.83340440405453,0.113133170125174,-0.885005242922054,0.991960852848659,95.4636363636364,121.472727272727,1428.22306852783,0.9297,0.0054,51.5661,0,0.8009,0.8659,1275,0,"MOOS_storm6b_08_02_SPC","MOOS"
"22","22",-0.236357082273113,0.144055069770905,0.821453426415258,-0.427790826645789,22.7863636363636,189.99,1428.22306852783,0.9273,0.0044,-11.4852,0,-0.2777,-0.195,19,0,"MOOS_storm6b_08_02_turb","MOOS"
"23","23",-0.370979202772964,0.304035691424047,-0.152149260757007,-0.849861993709487,91.3554545454545,176.331818181818,1873.59755042422,0.9292,0.0052,-8.5413,0,-0.4583,-0.2837,50,0,"MOOS_storm6c_08_03_fDOM","MOOS"
"24","24",0.406700767263428,0.26742729499547,-0.895140664961637,0.748721227621485,82.2636363636364,96.4818181818182,1873.59755042422,0.8718,1e-04,10.6455,0,0.3299,0.4835,1250,0,"MOOS_storm6c_08_03_SPC","MOOS"
"25","25",0.125403465963504,0.101672466893496,NA,0.26206812109445,45.9527272727273,253.844545454545,1873.59755042422,0.897,4e-04,8.6338,0,0.0962,0.1546,1207,0,"MOOS_storm6c_08_03_turb","MOOS"
"26","26",-0.487779958176749,0.039817353706701,NA,-0.498060370954055,17.09,182.07,2513.01485638335,0.2696,0,-85.7531,0,-0.4992,-0.4763,0,0,"MOOS_storm6d_08_05_NO3","MOOS"
"27","27",0.0537843553896264,0.181983895067778,-0.85875565970292,0.459860791166894,88.1081818181818,179.664545454545,2513.01485638335,0.8957,3e-04,2.0688,0.0439,0.0015,0.106,813,0.0912,"MOOS_storm6d_08_05_fDOM","MOOS"
"28","28",0.512917093142272,0.152668715509336,-0.864892528147389,0.776612077789149,74.6363636363636,92.4,2513.01485638335,0.8694,1e-04,23.5177,0,0.4691,0.5567,1275,0,"MOOS_storm6d_08_05_SPC","MOOS"
"29","29",0.0303504802641452,0.107967059124051,NA,-0.343809095002251,24.7627272727273,267.053636363636,2513.01485638335,0.8518,0,1.9678,0.0548,-6e-04,0.0613,896,0.0128,"MOOS_storm6d_08_05_turb","MOOS"
"30","30",0.549914889592891,0.100162521260543,-0.509291219443002,0.808903494255049,14.785,26.5344444444444,2518.55893707086,0.9238,0.0032,38.4316,0,0.5212,0.5787,1275,0,"MOOS_storm7a_08_13_NO3","MOOS"
"31","31",0.107112711694855,0.245010847438765,-0.637397168379049,0.519077545928517,81.2263636363636,158.470909090909,2518.55893707086,0.9467,0.0251,3.0602,0.0036,0.0368,0.1775,924,0.0058,"MOOS_storm7a_08_13_fDOM","MOOS"
"32","32",0.0934802431610958,0.128343576620352,0.460486322188451,0.259118541033436,77.0909090909091,89.0545454545454,2518.55893707086,0.9311,0.0061,5.0985,0,0.0566,0.1303,1066,0,"MOOS_storm7a_08_13_SPC","MOOS"
"33","33",0.0515633879975248,0.109433414602555,0.685978457500265,0.270905013577371,21.8209090909091,252.485454545455,2518.55893707086,0.9707,0.2463,3.2983,0.0018,0.0201,0.083,959,0.0019,"MOOS_storm7a_08_13_turb","MOOS"
"34","34",-0.444377990430622,0.129678588694995,0.851674641148326,-0.692583732057417,17.985,20.075,1901.31795386175,0.9681,0.1935,-23.9874,0,-0.4816,-0.4071,0,0,"MOOS_storm7b_08_14_NO3","MOOS"
"35","35",0.166066403357189,0.281200239859078,-0.220994816094824,0.554369291532949,139.617272727273,154.348181818182,1901.31795386175,0.8973,4e-04,4.1339,1e-04,0.0853,0.2468,988,7e-04,"MOOS_storm7b_08_14_fDOM","MOOS"
"36","36",-0.54854838709677,0.158532285960898,0.74596774193548,-0.836693548387109,83.2,85.4545454545455,1901.31795386175,0.9135,0.0014,-24.2212,0,-0.5941,-0.503,0,0,"MOOS_storm7b_08_14_SPC","MOOS"
"37","37",-0.221350216244594,0.160501965127912,0.0798230044248876,-0.514862128446788,64.9063636363636,101.270909090909,1901.31795386175,0.9288,0.005,-9.6538,0,-0.2674,-0.1753,55,0,"MOOS_storm7b_08_14_turb","MOOS"
"38","38",-0.0162829174134841,0.108297708293673,NA,-0.571160209568454,14.13,159.19,4351.80161773982,0.5596,0,-1.0525,0.2977,-0.0474,0.0148,382,0.0138,"MOOS_storm7c_08_15_NO3","MOOS"
"39","39",0.116886443359242,0.158915721773942,-0.683527065135153,0.547981291698189,79.4654545454545,145.551818181818,4351.80161773982,0.7404,0,5.1487,0,0.0713,0.1625,1212,0,"MOOS_storm7c_08_15_fDOM","MOOS"
"40","40",0.407612948299954,0.243277726721445,-0.464136003726129,0.999417792268282,46.4636363636364,85.5,4351.80161773982,0.6091,0,11.7285,0,0.3378,0.4775,1275,0,"MOOS_storm7c_08_15_SPC","MOOS"
"41","41",0.247679153314674,0.135621124727393,0.200107491988804,0.495102015981827,0.466363636363636,269.408181818182,4351.80161773982,0.9736,0.3219,12.7838,0,0.2087,0.2866,1269,0,"MOOS_storm7c_08_15_turb","MOOS"
"42","42",0.61498015351289,0.151283262534015,NA,0.868938056421627,24.192,27.995,1727.6034256532,0.9095,0.001,28.4556,0,0.5715,0.6584,1275,0,"MOOS_storm8_09_21_NO3","MOOS"
"43","43",-0.605896027741805,0.239500331778712,0.136417079668402,-0.943556428688355,109.042727272727,170.125454545455,1727.6034256532,0.9314,0.0062,-17.7088,0,-0.6747,-0.5371,1,0,"MOOS_storm8_09_21_fDOM","MOOS"
"44","44",0.823449119373787,0.152298971376259,-0.586105675146782,0.932729941291592,92.8727272727273,111.454545454545,1727.6034256532,0.6772,0,37.8476,0,0.7797,0.8672,1275,0,"MOOS_storm8_09_21_SPC","MOOS"
"45","45",0.0275894951836822,0.146512873951167,0.965292153128535,-0.5005382131324,16.0181818181818,81.8927272727273,1727.6034256532,0.7566,0,1.3182,0.1936,-0.0145,0.0697,953,0.0024,"MOOS_storm8_09_21_turb","MOOS"
"46","46",0.356953242835596,0.189470475604471,NA,0.668929110105581,26.498,29.15,1856.9653083617,0.7747,0,13.1877,0,0.3026,0.4113,1220,0,"MOOS_storm9_10_02_NO3","MOOS"
"47","47",-0.471826347305389,0.21075535733673,0.0479041916167667,-0.69311377245509,113.6,180.4,1856.9653083617,0.7742,0,-15.6712,0,-0.5323,-0.4113,11,0,"MOOS_storm9_10_02_fDOM","MOOS"
"48","48",0.640238095238095,0.152842539355818,-0.726190476190476,0.848214285714286,94.2,111,1856.9653083617,0.8098,0,29.3221,0,0.5964,0.6841,1275,0,"MOOS_storm9_10_02_SPC","MOOS"
"49","49",0.0202614836048381,0.0944330586686667,0.296720967629169,-0.268964552891002,10.27,153.3,1856.9653083617,0.8177,0,1.5019,0.1395,-0.0068,0.0474,903,0.0105,"MOOS_storm9_10_02_turb","MOOS"
