"","Hyst_index","HI_ymin","HI_ymax","site.ID","storm.ID","month.x","day.x","response_var","Flush_index","FI_ymin","FI_ymax","month.y","day.y"
"152",-0.480764327219534,-0.513271219088588,-0.36949998251535,"POKE","storm5b","08","03","fDOM",0.1624,0.1595,0.1673,"08","03"
"153",0.324804838294587,0.299015612936432,0.364172278459295,"POKE","storm5b","08","03","SPC",-0.7706,-0.7733,-0.7653,"08","03"
"154",0.72406914893617,0.626329787234042,0.76595744680851,"POKE","storm5c","08","05","NO3",NA,NA,NA,"08","05"
"155",-0.684603267834259,-0.744126441691584,-0.648173857325929,"POKE","storm5c","08","05","fDOM",-0.3269,-0.353,-0.3104,"08","05"
"156",-0.0234009360374413,-0.102964118564742,0.0124804992199708,"POKE","storm5c","08","05","SPC",0.5739,0.5652,0.5826,"08","05"
"157",0.428678678678679,0.357232232232232,0.466341341341341,"POKE","storm5c","08","05","turb",0.0423,0.034,0.0502,"08","05"
"158",0.55625,0.318749999999998,0.606250000000001,"POKE","storm5d","08","10","NO3",0.0632,0,0,"08","10"
"159",-0.164321263085639,-0.216835421314564,-0.0272867684915128,"POKE","storm5d","08","10","fDOM",-0.5448,-0.55,-0.5398,"08","10"
"160",0.461246200607933,0.354103343465086,0.50303951367776,"POKE","storm5d","08","10","SPC",-0.1714,-0.1948,-0.1532,"08","10"
"161",-0.532942667089009,-0.576734241368388,-0.476876781754831,"POKE","storm5d","08","10","turb",-0.0356,-0.0425,-0.029,"08","10"
"162",0.185534591194969,0.0358490566037737,0.215408805031446,"POKE","storm7","08","15","NO3",NA,NA,NA,"08","15"
"163",-0.386137211750072,-0.495217682518419,-0.133429336905559,"POKE","storm7","08","15","fDOM",0.2852,0.28,0.2897,"08","15"
"164",0.616154567459712,0.598000305296901,0.644492661970909,"POKE","storm7","08","15","SPC",-0.4117,-0.4155,-0.4078,"08","15"
"165",0.282724213464901,0.193950952548767,0.33090346775332,"POKE","storm7","08","15","turb",0.0464,0.0412,0.0489,"08","15"
"166",0.687530091478106,0.554646124217636,0.866634569090058,"POKE","storm8","09","29","NO3",-0.5453,-0.5637,-0.5282,"09","29"
"167",-0.517313128140708,-0.657898869346732,-0.46062342964824,"POKE","storm8","09","29","fDOM",0.6966,0.6946,0.6984,"09","29"
"168",0.707112970711326,0.505230125523069,0.828451882845296,"POKE","storm8","09","29","SPC",-0.1198,-0.1364,-0.1074,"09","29"
"169",0.0553775743707094,0.0453852021357741,0.0663615560640732,"POKE","storm8","09","29","turb",0.3089,0.3026,0.3154,"09","29"
"170",-0.566791031454175,-0.649023528151666,-0.442018636866721,"POKE","storm9","10","04","fDOM",NA,NA,NA,"10","04"
"171",0.6336389280677,0.577750352609312,0.683356840620604,"POKE","storm9","10","04","SPC",NA,NA,NA,"10","04"
"172",0.386671426098997,0.35512937002423,0.40472481827622,"POKE","storm9","10","04","turb",NA,NA,NA,"10","04"
"173",-0.241844280121768,-0.406046107003028,-0.100913440626365,"STRT","storm1","05","31","NO3",1e-04,-0.004,0.0041,"05","31"
"174",-0.190819503165712,-0.391067709976661,-0.15856839359713,"STRT","storm2","07","12","NO3",0.5575,0.5493,0.5642,"07","12"
"175",-0.267565485362098,-0.430647149460711,-0.164252696456088,"STRT","storm2","07","12","fDOM",0.7488,0.7471,0.7504,"07","12"
"176",0.360007097232115,0.306955287437946,0.444641589780014,"STRT","storm2","07","12","SPC",-0.7747,-0.7773,-0.7727,"07","12"
"177",0.0325549220191175,0.014023981217508,0.0482559114539662,"STRT","storm2","07","12","turb",0.2928,0.2685,0.354,"07","12"
"178",-0.318421568184217,-0.321849993218501,-0.305604533056047,"STRT","storm3a","07","25","fDOM",0.5348,0.5339,0.5362,"07","25"
"179",0.773768703241903,0.665835411471326,0.790796446384046,"STRT","storm3a","07","25","SPC",-0.8629,-0.8637,-0.8625,"07","25"
"180",-0.0332230329251299,-0.0337615494610249,-0.0254386045317883,"STRT","storm3a","07","25","turb",0.22,0.2021,0.2498,"07","25"
"181",-0.388687931601433,-0.388687931601433,-0.385194015126589,"STRT","storm3b","08","05","NO3",NA,NA,NA,"08","05"
"182",-0.3893876283859,-0.477718417716596,-0.198535689338468,"STRT","storm3b","08","05","fDOM",0.0395,0.0391,0.04,"08","05"
"183",0.658834827144688,0.625096030729831,0.667349551856596,"STRT","storm3b","08","05","SPC",-0.2678,-0.2682,-0.2674,"08","05"
"184",0.000315214602499655,-0.0125719312392335,0.00891214309276854,"STRT","storm3b","08","05","turb",0.088,0.0809,0.0934,"08","05"
"185",0.186664020032982,0.158950711537287,0.224699199902279,"STRT","storm3c","08","12","NO3",-0.7095,-0.7189,-0.7013,"08","12"
"186",-0.421428684866085,-0.568234084193959,-0.351068225113768,"STRT","storm3c","08","12","fDOM",0.5356,0.5348,0.5366,"08","12"
"187",0.60802981823046,0.569853785852793,0.712114540031471,"STRT","storm3c","08","12","SPC",-0.8629,-0.8641,-0.8623,"08","12"
"188",-0.117768923857067,-0.139596349814916,-0.0868939950013514,"STRT","storm3c","08","12","turb",0.0757,0.0716,0.0807,"08","12"
"189",0.425863294466216,0.303352208891114,0.49664747105839,"STRT","storm4","08","15","fDOM",-0.068,-0.0688,-0.0672,"08","15"
"190",0.425590731463979,0.396807401024897,0.435583157558254,"STRT","storm4","08","15","SPC",-0.9804,-0.9814,-0.9797,"08","15"
"191",0.210219130146433,0.144527278868757,0.271021834311641,"STRT","storm4","08","15","turb",0.0439,0.035,0.0696,"08","15"
