"","X","Hyst_index","HI_ymin","HI_ymax","site.ID","storm.ID","month.x","day.x","response_var","Flush_index","FI_ymin","FI_ymax","month.y","day.y","Parameter","Coefficient","SE","CI","CI_low","CI_high","t","df_error","p"
"12",12,-0.0671720847859953,-0.0712345152436766,-0.0537666437949707,"FRCH","storm3a",6,20,"turb",0.1739,0.1655,0.1844,6,20,"Q.norm",0.529810739285512,0.0641285802678862,0.95,0.402760455581629,0.656861022989395,8.26169450613623,113,3.06152447585946e-13
"13",13,-0.502022949010112,-0.560882827707354,-0.469965104685942,"FRCH","storm3b",6,21,"NO3",0.0151,-0.0715,0.0721,6,21,"Q.norm",1.72282297939789,0.182982771969357,0.95,1.3596528292292,2.08599312956658,9.41521959065305,97,2.45701328915417e-15
"14",14,0.206352837820528,0.0644023280926918,0.396846459359046,"FRCH","storm3b",6,21,"fDOM",-0.0026,-0.0034,-0.0018,6,21,"Q.norm",0.0317592514342217,0.00614352743634642,0.95,0.0195676211809123,0.0439508816875311,5.16954661036055,98,1.24031429225192e-06
"15",15,-0.00673652694611167,-0.201097804391218,0.0636227544910195,"FRCH","storm3b",6,21,"SPC",-0.4555,-0.4601,-0.4518,6,21,"Q.norm",-0.3449810754138,0.0839151714336134,0.95,-0.511508002063305,-0.178454148764294,-4.11106918475069,98,8.19074064257451e-05
"16",16,0.600745116207242,0.454610969551901,0.665592103569866,"FRCH","storm3b",6,21,"turb",-0.1279,-0.1952,-0.074,6,21,"Q.norm",0.0118042500034074,0.0345270213788617,0.95,-0.0567135002240621,0.080322000230877,0.341884400449159,98,0.733169948560914
"17",17,0.0586574654955473,-0.101631116687586,0.0919071518192647,"FRCH","storm3c",6,26,"NO3",0.0188,-0.0918,0.1107,6,26,"Q.norm",-1.33297598437606,0.346227245868557,0.95,-2.0303134536028,-0.635638515149318,-3.85000314181547,45,0.000370735356074556
"18",18,0.329428942245299,0.225048669695002,0.378585334198573,"FRCH","storm3c",6,26,"fDOM",NA,NA,NA,6,26,"Q.norm",-0.571655229821243,0.24123303883443,0.95,-1.05752351084769,-0.0857869487947914,-2.3697219609027,45,0.0221498934325721
"19",19,-0.570436507936503,-0.710813492063487,-0.418650793650788,"FRCH","storm3c",6,26,"SPC",NA,NA,NA,6,26,"Q.norm",4.42861247890806,1.23186247404276,0.95,1.9459567925482,6.91126816526792,3.59505429560989,44,0.000815218537137285
"20",20,-0.195662486593515,-0.240883590462831,-0.10397244451778,"FRCH","storm3c",6,26,"turb",NA,NA,NA,6,26,"Q.norm",-0.856950328056662,0.944701600503323,0.95,-2.76087130123619,1.04697064512286,-0.90711217976141,44,0.369288800715858
"21",21,0.072353536160132,0.0408291600597756,0.0930088636908089,"FRCH","storm4a",7,7,"NO3",-0.1432,-0.2704,-0.1005,7,7,"Q.norm",-0.0982236302181794,0.025162168388843,0.95,-0.14930554775634,-0.047141712680019,-3.90362343579785,35,0.000412203750239532
"22",22,-0.0809375080003076,-0.366586876936076,0.0198947906266261,"FRCH","storm4a",7,7,"fDOM",0.2983,0.298,0.2985,7,7,"Q.norm",-0.0321016425520653,0.0170761618032681,0.95,-0.0665876509316514,0.00238436582752072,-1.87990971987168,41,0.0672388939580677
"23",23,0.133052202995493,0.126617711211285,0.138177984586303,"FRCH","storm4a",7,7,"SPC",-0.1242,-0.1251,-0.1238,7,7,"Q.norm",-0.00249456449807378,0.00195306435315127,0.95,-0.00643885797717135,0.00144972898102378,-1.27725668334933,41,0.20869748817613
"24",24,-0.147498189927673,-0.243513381921477,-0.134633747316426,"FRCH","storm4a",7,7,"turb",0.1241,0.1118,0.1361,7,7,"Q.norm",0.16917671716714,0.0891441581546427,0.95,-0.0108535625016664,0.349206996835947,1.89778803983612,41,0.0647804590311166
"25",25,-0.240592619523719,-0.41265224504635,-0.102617705871663,"FRCH","storm4b",7,9,"NO3",0.3373,0.3038,0.3564,7,9,"Q.norm",1.40365242559395,0.3803488565854,0.95,0.62890715746822,2.17839769371967,3.6904341929546,32,0.000828453026880158
"26",26,0.255277697004941,-0.00161384123291875,0.304972375690605,"FRCH","storm4b",7,9,"fDOM",-0.2738,-0.2795,-0.2662,7,9,"Q.norm",-0.852737582791029,0.125482168747306,0.95,-1.1083363963221,-0.597138769259955,-6.79568731799863,32,1.10809009444792e-07
"27",27,-0.597560975609757,-0.710365853658538,-0.481707317073171,"FRCH","storm4b",7,9,"SPC",0.1085,0.1005,0.1132,7,9,"Q.norm",6.07158661001704,1.01509951406659,0.95,4.00127750164777,8.1418957183863,5.98127230471589,31,1.29427304675735e-06
"28",28,-0.00823188168968081,-0.0426913963559124,0.00803782988806229,"FRCH","storm4b",7,9,"turb",0.0097,-0.0189,0.0391,7,9,"Q.norm",-0.903538027352899,0.299067274476602,0.95,-1.51271813067202,-0.294357924033774,-3.02118655053175,32,0.0049208163482421
"29",29,-0.498394645189377,-0.499192787694093,-0.498131620954868,"FRCH","storm5",7,15,"NO3",-1e-04,-0.0011,8e-04,7,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",30,-0.494650559612078,-0.496518282540667,-0.491927648642553,"FRCH","storm5",7,15,"fDOM",0.0076,0.0071,0.008,7,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",31,-0.478581979320532,-0.480182176267849,-0.475504677498769,"FRCH","storm5",7,15,"SPC",NA,NA,NA,7,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",32,-0.375347304913868,-0.409006112566484,-0.338403985075812,"FRCH","storm5",7,15,"turb",0.0314,-0.0171,0.0871,7,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",33,0.648185894822659,0.41979209131675,0.778944150020376,"FRCH","storm6",7,18,"NO3",-0.2114,-0.2318,-0.19,7,18,"Q.norm",-0.402266922950842,0.0681807509411588,0.95,-0.539020191108837,-0.265513654792848,-5.90000722195045,53,2.61063343240632e-07
"34",34,-0.376980005193452,-0.409698779537779,-0.342703193975588,"FRCH","storm6",7,18,"fDOM",0.3713,0.3655,0.3769,7,18,"Q.norm",-0.662231749979085,0.402417162835889,0.95,-1.47011791498496,0.145654415026791,-1.64563495580618,51,0.105988945635865
"35",35,0.651234567901232,0.424382716049375,0.717592592592575,"FRCH","storm6",7,18,"SPC",-0.6591,-0.7159,-0.6364,7,18,"Q.norm",-0.45203157908213,0.284125556971044,0.95,-1.02217122021445,0.118108062050189,-1.59095712438215,52,0.117681025985854
"36",36,-0.321769276160505,-0.378638867033829,-0.27065302911094,"FRCH","storm6",7,18,"turb",0.1309,0.0726,0.1627,7,18,"Q.norm",-0.0642840250158629,0.289910948652698,0.95,-0.646304540367888,0.517736490336162,-0.221737141403627,51,0.82540401157003
"37",37,0.435508076839114,0.315078585461689,0.46460925562104,"FRCH","storm7",7,20,"NO3",-0.0503,-0.0541,-0.0403,7,20,"Q.norm",-0.141416846784159,0.0514017206698296,0.95,-0.244308569764107,-0.0385251238042117,-2.7512084214559,58,0.00790896124498191
"38",38,-0.246966741754116,-0.259090617731626,-0.0794003992454629,"FRCH","storm7",7,20,"fDOM",-2e-04,-9e-04,4e-04,7,20,"Q.norm",-0.15527679709926,0.0234717385377951,0.95,-0.20226058651365,-0.10829300768487,-6.6154791580192,58,1.29292519555055e-08
"39",39,0.0743859204861997,0.0414661939731573,0.0771714358065342,"FRCH","storm7",7,20,"SPC",-0.116,-0.1166,-0.1155,7,20,"Q.norm",0.407842665356284,0.0935829388789891,0.95,0.220516060384517,0.595169270328051,4.35808781217761,58,5.42922862091839e-05
"40",40,-0.150068336249482,-0.214719874078603,-0.0893123159840067,"FRCH","storm7",7,20,"turb",0.3158,0.2818,0.3541,7,20,"Q.norm",-0.0169577870745559,0.137099717464784,0.95,-0.291392688595186,0.257477114446074,-0.123689438520628,58,0.901988825533614
"41",41,-0.13109949302915,-0.149239543726243,-0.108285804816232,"FRCH","storm8",7,26,"NO3",-0.1996,-0.2146,-0.1851,7,26,"Q.norm",-0.25314639976377,0.0219553654796801,0.95,-0.296525787250551,-0.209767012276988,-11.5300471767623,151,1.85042901306161e-22
"42",42,-0.342517152658661,-0.389043739279589,-0.203544882790165,"FRCH","storm8",7,26,"fDOM",0.2775,0.2737,0.2812,7,26,"Q.norm",-0.469392546139147,0.0600209862513226,0.95,-0.587981946181001,-0.350803146097293,-7.82047372853363,151,8.40961361138886e-13
"43",43,0.333333333333328,0.302469135802459,0.385802469135778,"FRCH","storm8",7,26,"SPC",-0.5207,-0.5372,-0.5041,7,26,"Q.norm",-0.0204369985433331,0.00874732075263304,0.95,-0.0377199454726757,-0.00315405161399045,-2.33637237289845,151,0.0207864024555304
"44",44,0.0904458164979351,0.0386003541108655,0.1092749807055,"FRCH","storm8",7,26,"turb",0.0221,0.0063,0.0324,7,26,"Q.norm",0.0323712973557343,0.0402194056984308,0.95,-0.0470941611398222,0.111836755851291,0.804867620333766,151,0.422161553428565
"45",45,0.821672504378276,0.817994746059538,0.838616462346754,"FRCH","storm9a",8,1,"NO3",-0.2788,-0.2874,-0.2699,8,1,"Q.norm",-0.110057153580938,0.010823606748264,0.95,-0.131686405762295,-0.0884279013995811,-10.1682513177588,63,6.50625181301334e-15
"46",46,-0.394862896524759,-0.40480961923848,-0.392455642993306,"FRCH","storm9a",8,1,"fDOM",0.3724,0.3705,0.3743,8,1,"Q.norm",-0.0920528312209793,0.0655158548855314,0.95,-0.223059879841194,0.0389542173992351,-1.40504663156442,61,0.16507971776768
"47",47,0.52038043478262,0.494565217391309,0.527173913043483,"FRCH","storm9a",8,1,"SPC",-0.4495,-0.4697,-0.4343,8,1,"Q.norm",0.0481367951898071,0.0144995703517127,0.95,0.0191617159068479,0.0771118744727664,3.31987734961547,63,0.00150067928844401
"48",48,-0.208434212499731,-0.235018104685792,-0.201583356544468,"FRCH","storm9a",8,1,"turb",0.0935,0.0831,0.1196,8,1,"Q.norm",0.227677383406047,0.0683641347954049,0.95,0.0910194251634019,0.364335341648692,3.33036297595841,62,0.00146443397290747
"49",49,-0.0714756258234571,-0.416431394692267,0.135140222096746,"FRCH","storm9b",8,2,"NO3",4e-04,-9e-04,0.0019,8,2,"Q.norm",-0.889500565574062,0.183813147008498,0.95,-1.25559617576348,-0.523404955384649,-4.83915639360084,76,6.68156161679956e-06
"50",50,-0.125396484183995,-0.152380012215127,-0.11073418076542,"FRCH","storm9b",8,2,"fDOM",-0.0085,-0.0094,-0.0073,8,2,"Q.norm",-0.0132196490779172,0.019407776878847,0.95,-0.0518735867016118,0.0254342885457774,-0.68115215670712,76,0.497845465659123
"51",51,0.0197140584050917,-0.0026324410333209,0.0220247566454509,"FRCH","storm9b",8,2,"SPC",-0.0156,-0.0162,-0.0153,8,2,"Q.norm",-0.0514155705574124,0.454299950049325,0.95,-0.956627980889217,0.853796839774392,-0.113175382369798,74,0.910197986127228
"52",52,-0.118706639277547,-0.186908591582828,-0.0651691241203273,"FRCH","storm9b",8,2,"turb",0.1296,0.1122,0.1458,8,2,"Q.norm",0.301677657444765,0.124339593852543,0.95,0.0540338940743122,0.549321420815217,2.42623968840151,76,0.0176270098095312
"53",53,0.376266895838005,0.2876398155416,0.439793757475518,"FRCH","storm10a",8,9,"NO3",-0.0574,-0.0591,-0.0531,8,9,"Q.norm",-0.355301406281399,0.0910089751126326,0.95,-0.536450239927167,-0.174152572635631,-3.90402601327703,79,0.000198005885033254
"54",54,-0.14495634191176,-0.16805683210784,-0.14046415441176,"FRCH","storm10a",8,9,"fDOM",0.0046,0.0031,0.0058,8,9,"Q.norm",-0.129216670078241,0.043818136860512,0.95,-0.21645187940778,-0.0419814607487008,-2.94893118093042,78,0.00420644609715435
"55",55,0.830441640378549,0.81230283911672,0.832018927444796,"FRCH","storm10a",8,9,"SPC",-0.8612,-0.8644,-0.8581,8,9,"Q.norm",-0.0876620601941646,0.0134629969192822,0.95,-0.114459485242477,-0.0608646351458518,-6.5113333026625,79,6.319648534375e-09
"56",56,-0.0572929345685185,-0.185762467301964,-0.0559296864972047,"FRCH","storm10a",8,9,"turb",0.2698,0.2531,0.2925,8,9,"Q.norm",1.43940040946028,0.151711751016728,0.95,1.13736551464434,1.74143530427622,9.48773183233227,78,1.22556700836541e-14
"57",57,-0.411699915845744,-0.502413246868964,-0.309044106727388,"FRCH","storm10b",8,12,"NO3",0.0795,0.0669,0.0927,8,12,"Q.norm",-0.988525690273648,0.188877716232178,0.95,-1.37325700830357,-0.603794372243729,-5.23368087031772,32,1.00686801667502e-05
"58",58,-0.0137324700033745,-0.193267253812857,0.108586246049037,"FRCH","storm10b",8,12,"fDOM",-0.1423,-0.1435,-0.1412,8,12,"Q.norm",0.089856738326733,0.0236429685228521,0.95,0.0416975874041579,0.138015889249308,3.80056921532006,32,0.000611192386145015
"59",59,-0.164626288659791,-0.32087628865979,-0.0902061855670104,"FRCH","storm10b",8,12,"SPC",-0.1914,-0.1962,-0.1871,8,12,"Q.norm",0.262574192939193,0.0634708700110282,0.95,0.133288261475308,0.391860124403078,4.13692443310719,32,0.000238020377890085
"60",60,0.0417344173441722,-0.00595121951219624,0.0756422764227634,"FRCH","storm10b",8,12,"turb",0.0477,0.025,0.0775,8,12,"Q.norm",-0.684760220397128,0.180876508330501,0.95,-1.05319361126416,-0.316326829530092,-3.78578858425287,32,0.000636749863015184
"61",61,0.777551850345652,0.583977226514828,0.838348922326134,"FRCH","storm11",8,20,"NO3",-0.2278,-0.2411,-0.2125,8,20,"Q.norm",-0.284234855954408,0.0190451081702257,0.95,-0.322823910586493,-0.245645801322322,-14.9242972743399,37,3.08584066563959e-17
"62",62,-0.445774303859311,-0.565339521250614,-0.345383488031269,"FRCH","storm11",8,20,"fDOM",0.6769,0.6723,0.6821,8,20,"Q.norm",-0.280160897979031,0.0442897298385066,0.95,-0.369984633369551,-0.190337162588511,-6.32564025566605,36,2.55705952643786e-07
"63",63,0.512839879154074,0.365558912386708,0.663897280966771,"FRCH","storm11",8,20,"SPC",-0.5785,-0.5909,-0.562,8,20,"Q.norm",-0.114942505780613,0.00957579313037717,0.95,-0.134344905648909,-0.0955401059123168,-12.0034449591421,37,2.52772404995843e-14
"64",64,-0.170265191337258,-0.191258410428932,-0.157886091253154,"FRCH","storm11",8,20,"turb",0.0294,0.0261,0.0321,8,20,"Q.norm",0.164079459198054,0.160491521512074,0.95,-0.161412432788808,0.489571351184916,1.02235593290023,36,0.313433817900309
"65",65,0.633315593400734,0.617052851353,0.672698243746672,"FRCH","storm12",9,6,"NO3",-0.1821,-0.2162,-0.1448,9,6,"Q.norm",-0.0474301303552634,0.0189680168703735,0.95,-0.0857368175530058,-0.00912344315752105,-2.50053185208547,41,0.016491283717232
"66",66,-0.349287294175479,-0.363049889407718,-0.341115753256336,"FRCH","storm12",9,6,"fDOM",0.796,0.7944,0.7978,9,6,"Q.norm",-0.243936361287421,0.177794911516655,0.95,-0.603273281475414,0.115400558900572,-1.3720098016673,40,0.177706564944637
"67",67,-0.176691729323338,-0.210526315789494,-0.0601503759398722,"FRCH","storm12",9,6,"SPC",-0.5718,-0.5837,-0.5622,9,6,"Q.norm",0.775157491484076,0.0489564363424689,0.95,0.676212842795216,0.874102140172935,15.8336175873087,40,7.95979591041698e-19
"68",68,-0.271819272976678,-0.280221193415637,-0.259816529492454,"FRCH","storm12",9,6,"turb",0.1448,0.1165,0.2103,9,6,"Q.norm",0.616378068658385,0.124416482748945,0.95,0.365113884348677,0.867642252968092,4.95415121083392,41,1.29972945986475e-05
"69",69,0.560444790584981,0.528989269643479,0.600294219453105,"FRCH","storm13",9,9,"NO3",-0.2531,-0.2597,-0.245,9,9,"Q.norm",-0.122681689416603,0.00609944274801507,0.95,-0.134852937919302,-0.110510440913904,-20.11358979581,68,2.45847288364934e-30
"70",70,-0.399308582296536,-0.443238123068387,-0.382855218321578,"FRCH","storm13",9,9,"fDOM",-0.0985,-0.1009,-0.0959,9,9,"Q.norm",0.188392114966409,0.0279080817384018,0.95,0.132702404921624,0.244081825011194,6.7504501646625,68,3.98187137237002e-09
"71",71,0.884594298245609,0.85690789473684,0.890076754385959,"FRCH","storm13",9,9,"SPC",-0.8103,-0.8159,-0.8058,9,9,"Q.norm",-0.0306294988650045,0.0046063826086706,0.95,-0.0398213922468855,-0.0214376054831236,-6.64936056491499,68,6.03887617919118e-09
"72",72,-0.112089452308779,-0.171383427999648,-0.0352313193443012,"FRCH","storm13",9,9,"turb",0.0466,0.0407,0.0571,9,9,"Q.norm",0.473248746550027,0.0971150681162933,0.95,0.27940625928817,0.667091233811885,4.87307228146431,67,7.05142542936298e-06
"73",73,0.273143631436314,0.22553748870822,0.296693766937669,"MOOS","storm1",6,20,"NO3",-0.2012,-0.2016,-0.201,6,20,"Q.norm",-0.0419994676871079,0.0152332689395007,0.95,-0.0725672581352025,-0.0114316772390133,-2.7570883080913,52,0.00802608737290078
"74",74,-0.0729316116690664,-0.119081779053098,0.0136298421807746,"MOOS","storm2",6,28,"NO3",0.1768,0.1449,0.2069,6,28,"Q.norm",-2.33899796543254,1.00222136922509,0.95,-4.34833083077139,-0.329665100093688,-2.33381370349451,54,0.0233572747952049
"75",75,-0.518918492826737,-0.547394765883651,-0.453984707551631,"MOOS","storm2",6,28,"fDOM",-0.0812,-0.0832,-0.0789,6,28,"Q.norm",2.79982481020524,1.65132152815349,0.95,-0.51087551972874,6.11052514013921,1.69550554660061,54,0.0957388403105514
"76",76,-0.628299120234605,-0.689882697947218,-0.522727272727274,"MOOS","storm2",6,28,"SPC",0.2061,0.2015,0.2106,6,28,"Q.norm",-24.322199544466,8.74638517741837,0.95,-41.8652265875805,-6.77917250135156,-2.78082877109754,53,0.00749072825299408
"77",77,-0.0606602219390136,-0.0956580978728255,-0.034624869188607,"MOOS","storm2",6,28,"turb",0.0015,-0.0223,0.0197,6,28,"Q.norm",2.10301837350436,2.08677971348451,0.95,-2.08072305307173,6.28675980008046,1.00778168386195,54,0.318053877041909
"78",78,0.632441371016244,0.128081779915816,0.757284207073763,"MOOS","storm3",7,18,"NO3",NA,NA,NA,7,18,"Q.norm",-0.828379637734492,0.0959901947213333,0.95,-1.02238305799649,-0.634376217472498,-8.62983599668007,40,1.13034135627317e-10
"79",79,-0.476734449760847,-0.714922248803892,-0.342105263157978,"MOOS","storm3",7,18,"fDOM",0.3813,0.3753,0.3861,7,18,"Q.norm",-2.49326705619972,0.345383124092921,0.95,-3.1918703652364,-1.79466374716304,-7.21884447234583,39,1.0749672139267e-08
"80",80,-0.029141104294266,-0.110429447852699,0.296012269938779,"MOOS","storm3",7,18,"SPC",-0.3788,-0.4066,-0.351,7,18,"Q.norm",-0.0753916456917573,0.060098040440259,0.95,-0.196854316231196,0.0460710248476813,-1.25447760258841,40,0.216949522055486
"81",81,-0.184102279043915,-0.220733740967207,-0.135853251806561,"MOOS","storm3",7,18,"turb",0.0553,0.015,0.1222,7,18,"Q.norm",-0.302951850465932,0.31318618625267,0.95,-0.93592474408508,0.330021043153217,-0.96732187996797,40,0.339195757937821
"82",82,0.0471888366903348,0.0434068248372015,0.0510650065149151,"MOOS","storm4",7,20,"NO3",-0.0524,-0.0543,-0.0505,7,20,"Q.norm",-0.0537466725849432,0.0431657999022573,0.95,-0.139052364156895,0.0315590189870081,-1.24512166360046,147,0.21506823192429
"83",83,-0.179837822022204,-0.196888105555011,-0.139566759087676,"MOOS","storm4",7,20,"fDOM",0.0388,0.0382,0.0395,7,20,"Q.norm",-0.0812230636351142,0.0912845280770479,0.95,-0.261622588607766,0.099176461337538,-0.889779082459172,147,0.375038358058918
"84",84,0.0348563645369006,0.0322354300808981,0.0360739640085826,"MOOS","storm4",7,20,"SPC",-0.0393,-0.0398,-0.0389,7,20,"Q.norm",-0.0439496031988592,0.0487887257355357,0.95,-0.140367508095983,0.0524683016982648,-0.900814738164972,147,0.369160279371581
"85",85,-0.294162727138426,-0.310856478061752,-0.289204461515733,"MOOS","storm4",7,20,"turb",0.2001,0.1812,0.2128,7,20,"Q.norm",0.214894301400079,0.0543172965939793,0.95,0.107550650621911,0.322237952178248,3.95627755568194,147,0.000118051774263335
"86",86,-0.327724021876309,-0.356331510307095,-0.3078460244005,"MOOS","storm5",7,26,"NO3",-0.0354,-0.0709,0.006,7,26,"Q.norm",-0.508585332587901,0.0789549147901164,0.95,-0.664353111082964,-0.352817554092838,-6.4414651569172,185,9.94064046348881e-10
"87",87,-0.0899481983697605,-0.111886760112739,-0.043250552296803,"MOOS","storm5",7,26,"fDOM",0.133,0.1291,0.1365,7,26,"Q.norm",-0.318386389292414,0.0698751818819099,0.95,-0.456241035613254,-0.180531742971574,-4.55650176096131,185,9.42527290159055e-06
"88",88,-0.000405102822461185,-0.0182664545400974,0.0410626951859051,"MOOS","storm5",7,26,"turb",0.007,-0.0087,0.0331,7,26,"Q.norm",0.344595401188898,0.0674976012732464,0.95,0.211431412195584,0.477759390182212,5.1052984800733,185,8.16296459076664e-07
"89",89,0.909772028688521,0.865138319672123,0.936859631147531,"MOOS","storm6a",8,1,"NO3",-0.2722,-0.2965,-0.2428,8,1,"Q.norm",-0.258741582094581,0.0449312474768405,0.95,-0.348400490485002,-0.16908267370416,-5.75861113644679,68,2.23420762751723e-07
"90",90,0.703854185581981,0.694298165970584,0.810423097875459,"MOOS","storm6a",8,1,"fDOM",-0.227,-0.2304,-0.2237,8,1,"Q.norm",-0.14027905772522,0.0321154614545623,0.95,-0.204364463276332,-0.0761936521741085,-4.36796020893831,68,4.38651597783726e-05
"91",91,-0.203737263747375,-0.208438982655363,-0.198809986777632,"MOOS","storm6a",8,1,"turb",0.0625,0.0546,0.0748,8,1,"Q.norm",0.831817885096744,0.0771080998139796,0.95,0.677909473705024,0.985726296488463,10.7876849138219,67,2.71737186111588e-16
"92",92,0.150688446078852,0.146412383477294,0.157359103737278,"MOOS","storm6b",8,2,"fDOM",-0.3599,-0.3608,-0.359,8,2,"Q.norm",0.00666422660674871,0.00315399115896477,0.95,0.000399210623342795,0.0129292425901546,2.11295031306813,91,0.0373427741819723
"93",93,-0.497827939815794,-0.555584776574385,-0.449975428749132,"MOOS","storm6b",8,2,"turb",0.4996,0.4582,0.573,8,2,"Q.norm",0.0540981761242861,0.0176426311695078,0.95,0.019053256625342,0.0891430956232301,3.06633265778323,91,0.00285312392825301
"94",94,0.667251051893401,0.650470847525537,0.677218994189538,"MOOS","storm7a",8,9,"NO3",-0.4039,-0.4196,-0.3892,8,9,"Q.norm",-0.446074551465832,0.0702018531256889,0.95,-0.584980911850228,-0.307168191081435,-6.35417060383268,128,3.36618569114738e-09
"95",95,0.415544654382412,0.295798944662425,0.655855855855893,"MOOS","storm7a",8,9,"fDOM",-0.2521,-0.255,-0.2485,8,9,"Q.norm",-0.363685155905021,0.0745483178830506,0.95,-0.511191739404656,-0.216178572405385,-4.87851592406901,128,3.1150698080287e-06
"96",96,-0.0831836248012721,-0.0893163751987285,-0.079181240063593,"MOOS","storm7a",8,9,"turb",0.1244,0.105,0.1519,8,9,"Q.norm",0.381961719294625,0.074271708021011,0.95,0.234991412586903,0.528932026002347,5.14276202166471,127,9.97848720898926e-07
"97",97,0.130176767676758,-0.207070707070712,0.26540404040403,"MOOS","storm7b",8,12,"NO3",0.0437,-0.1092,0.1338,8,12,"Q.norm",-0.546802017323514,0.106477815663437,0.95,-0.759515907201334,-0.334088127445693,-5.13536095680143,64,2.84797193679964e-06
"98",98,0.392857142857162,0.305089473458368,0.426530612244907,"MOOS","storm7b",8,12,"fDOM",-0.2183,-0.2214,-0.2156,8,12,"Q.norm",-0.567810291545166,0.197477367010922,0.95,-0.962316683679464,-0.173303899410869,-2.87531832199161,64,0.00547480725329081
"99",99,-0.224890923090084,-0.401172042090854,-0.137466849174437,"MOOS","storm7b",8,12,"turb",0.0675,0.0543,0.0813,8,12,"Q.norm",0.779382941874581,0.168786999712656,0.95,0.442192147285297,1.11657373646387,4.61755314805885,64,1.92384687755306e-05
"100",100,0.140362856028092,0.116328521264144,0.147815060476005,"MOOS","storm9",9,9,"NO3",-0.0608,-0.1624,-0.01,9,9,"Q.norm",-0.423912773603653,0.0562142938974631,0.95,-0.535701061870361,-0.312124485336944,-7.54101393458548,84,4.98961606268057e-11
"101",101,0.503195845640412,0.394534696382671,0.58887247661253,"MOOS","storm9",9,9,"fDOM",-0.6062,-0.6067,-0.6056,9,9,"Q.norm",-0.19035983387892,0.0231149321744477,0.95,-0.236326411452515,-0.144393256305326,-8.23536199207854,84,2.04744502490656e-12
