"","site.ID","year","storm.num","response","HI","precip","precip.week","precip.month","ThreeMonth","TOTAL.TIME","Intensity","doy","burn","pf"
"1","VAUL",2019,"storm1","NO3",-0.45976909662761,14,4.2,18.8,20.4,47.5,0.294736842105263,193.1875,"unburned","high"
"2","VAUL",2019,"storm2","NO3",-0.285041841004195,7.6,8.4,35.6,47.6,51.5,0.147572815533981,206.020833333333,"unburned","high"
"3","VAUL",2019,"storm3","NO3",0.675908972011508,8.8,19.6,42.6,58.8,47.5,0.185263157894737,209.1875,"unburned","high"
"4","VAUL",2019,"storm4b","NO3",-0.0370149550355244,6.4,47,84,100.2,54.5,0.11743119266055,214.104166666667,"unburned","high"
"5","VAUL",2019,"storm4c","NO3",0.0031933318900342,20.6,40.8,90.4,106.6,176.5,0.11671388101983,216.395833333333,"unburned","high"
"6","VAUL",2019,"storm5","NO3",0.0208051141790396,14.8,14.6,97.2,131.6,68.5,0.216058394160584,223.854166666667,"unburned","high"
"7","VAUL",2019,"storm6","NO3",-0.00791958605138113,15.6,29.8,110.8,150,65.5,0.238167938931298,226.8125,"unburned","high"
"8","VAUL",2019,"storm7","NO3",0.393018018018039,0.8,8,16.6,174,26.5,0.030188679245283,261.0625,"unburned","high"
"9","VAUL",2019,"storm8a","NO3",0.933995088006543,7.4,3.4,21.6,179.8,41.5,0.178313253012048,271.395833333333,"unburned","high"
"10","VAUL",2019,"storm1","fDOM",0.153841316138814,14,4.2,18.8,20.4,47.5,0.294736842105263,193.1875,"unburned","high"
"11","VAUL",2019,"storm2","fDOM",-0.190502442394161,7.6,8.4,35.6,47.6,51.5,0.147572815533981,206.020833333333,"unburned","high"
"12","VAUL",2019,"storm3","fDOM",0.179246616094006,8.8,19.6,42.6,58.8,47.5,0.185263157894737,209.1875,"unburned","high"
"13","VAUL",2019,"storm4b","fDOM",-0.0466390490095008,6.4,47,84,100.2,54.5,0.11743119266055,214.104166666667,"unburned","high"
"14","VAUL",2019,"storm4c","fDOM",-0.650138162577281,20.6,40.8,90.4,106.6,176.5,0.11671388101983,216.395833333333,"unburned","high"
"15","VAUL",2019,"storm5","fDOM",0.42935871743487,14.8,14.6,97.2,131.6,68.5,0.216058394160584,223.854166666667,"unburned","high"
"16","VAUL",2019,"storm6","fDOM",0.390297202797202,15.6,29.8,110.8,150,65.5,0.238167938931298,226.8125,"unburned","high"
"17","VAUL",2019,"storm7","fDOM",-0.0132517838939857,0.8,8,16.6,174,26.5,0.030188679245283,261.0625,"unburned","high"
"18","VAUL",2019,"storm8a","fDOM",0.0413793103448282,7.4,3.4,21.6,179.8,41.5,0.178313253012048,271.395833333333,"unburned","high"
"19","VAUL",2019,"storm8b","fDOM",0.464285714285714,10.2,17,35.2,193.4,55.5,0.183783783783784,273.8125,"unburned","high"
"20","VAUL",2019,"storm8c","fDOM",0.325370675453048,18.4,27,45.2,201,119.5,0.15397489539749,276.145833333333,"unburned","high"
"21","VAUL",2019,"storm1","SPC",0.679676532304367,14,4.2,18.8,20.4,47.5,0.294736842105263,193.1875,"unburned","high"
"22","VAUL",2019,"storm2","SPC",0.97914199321612,7.6,8.4,35.6,47.6,51.5,0.147572815533981,206.020833333333,"unburned","high"
"23","VAUL",2019,"storm3","SPC",0.935225975518769,8.8,19.6,42.6,58.8,47.5,0.185263157894737,209.1875,"unburned","high"
"24","VAUL",2019,"storm4b","SPC",0.496035523547611,6.4,47,84,100.2,54.5,0.11743119266055,214.104166666667,"unburned","high"
"25","VAUL",2019,"storm4c","SPC",-0.208055838267949,20.6,40.8,90.4,106.6,176.5,0.11671388101983,216.395833333333,"unburned","high"
"26","VAUL",2019,"storm5","SPC",0.864840348330914,14.8,14.6,97.2,131.6,68.5,0.216058394160584,223.854166666667,"unburned","high"
"27","VAUL",2019,"storm6","SPC",0.653560830860534,15.6,29.8,110.8,150,65.5,0.238167938931298,226.8125,"unburned","high"
"28","VAUL",2019,"storm7","SPC",0.167093287827076,0.8,8,16.6,174,26.5,0.030188679245283,261.0625,"unburned","high"
"29","VAUL",2019,"storm8a","SPC",0.974313551815766,7.4,3.4,21.6,179.8,41.5,0.178313253012048,271.395833333333,"unburned","high"
"30","VAUL",2019,"storm8b","SPC",0.904728464419476,10.2,17,35.2,193.4,55.5,0.183783783783784,273.8125,"unburned","high"
"31","VAUL",2019,"storm8c","SPC",0.292263610315187,18.4,27,45.2,201,119.5,0.15397489539749,276.145833333333,"unburned","high"
"32","VAUL",2019,"storm1","turb",-0.0871690268133895,14,4.2,18.8,20.4,47.5,0.294736842105263,193.1875,"unburned","high"
"33","VAUL",2019,"storm2","turb",-0.0581209939965577,7.6,8.4,35.6,47.6,51.5,0.147572815533981,206.020833333333,"unburned","high"
"34","VAUL",2019,"storm3","turb",0.0273248622068411,8.8,19.6,42.6,58.8,47.5,0.185263157894737,209.1875,"unburned","high"
"35","VAUL",2019,"storm4b","turb",0.431817884154076,6.4,47,84,100.2,54.5,0.11743119266055,214.104166666667,"unburned","high"
"36","VAUL",2019,"storm4c","turb",0.0851030040439054,20.6,40.8,90.4,106.6,176.5,0.11671388101983,216.395833333333,"unburned","high"
"37","VAUL",2019,"storm5","turb",-0.220480193895326,14.8,14.6,97.2,131.6,68.5,0.216058394160584,223.854166666667,"unburned","high"
"38","VAUL",2019,"storm6","turb",-0.206451781241302,15.6,29.8,110.8,150,65.5,0.238167938931298,226.8125,"unburned","high"
"39","VAUL",2019,"storm7","turb",-0.0134962805526036,0.8,8,16.6,174,26.5,0.030188679245283,261.0625,"unburned","high"
