"","X","Hyst_index","HI_ymin","HI_ymax","site.ID","storm.ID","month.x","day.x","response_var","Flush_index","FI_ymin","FI_ymax","month.y","day.y","Parameter","Coefficient","SE","CI","CI_low","CI_high","t","df_error","p"
"20",20,0.318051948051937,0.246461038961032,0.380779220779227,"FRCH","storm8a",8,26,"fDOM",NA,NA,NA,8,26,"Q.norm",-0.356759727947107,0.0923747005477926,0.95,-0.54317942092594,-0.170340034968274,-3.86209347182163,42,0.000382311070470513
"21",21,0.317991631799154,0.258368200836818,0.374476987447689,"FRCH","storm8a",8,26,"SPC",NA,NA,NA,8,26,"Q.norm",0.281734614045057,0.105357852096201,0.95,0.0691138604814618,0.494355367608652,2.67407325073226,42,0.0106298815042081
"22",22,-0.0426239181746672,-0.0569433516915838,-0.0315499606608977,"FRCH","storm8a",8,26,"turb",NA,NA,NA,8,26,"Q.norm",-0.404939832079087,0.110478272001308,0.95,-0.628055228729296,-0.181824435428879,-3.66533459243725,41,0.000702316800560561
"23",23,0.298822813797048,0.110598253900107,0.402408043509382,"FRCH","storm8b",8,27,"fDOM",0.1083,0.1073,0.1093,8,27,"Q.norm",-0.0269582282619613,0.00512823876163721,0.95,-0.0375423928657895,-0.0163740636581332,-5.25682003412705,24,2.1717828806641e-05
"24",24,0.491666666666666,0.222619047619051,0.813095238095244,"FRCH","storm8b",8,27,"SPC",0.0278,NA,NA,8,27,"Q.norm",-0.0770173459831434,0.14139248393573,0.95,-0.369509983932844,0.215475291966557,-0.544706082242332,23,0.591198574005417
"25",25,-0.00510134209805546,-0.0876243951428828,0.0658495389391037,"FRCH","storm8b",8,27,"turb",NA,NA,NA,8,27,"Q.norm",-0.0797796192526842,0.0837076629260409,0.95,-0.252543744362984,0.0929845058576153,-0.95307426421847,24,0.35005356863727
"26",26,0.00547263415052279,-0.00711469226813181,0.0155775865763731,"FRCH","storm9",8,29,"fDOM",0.0119,0.0116,0.0121,8,29,"Q.norm",0.0196002877099959,0.0086883509297407,0.95,0.00211154436165331,0.0370890310583385,2.25592726036227,46,0.0288733753564965
"27",27,0.0737179487179487,0.0550222729248152,0.083767926988266,"FRCH","storm9",8,29,"SPC",-0.0139,-0.0143,-0.0135,8,29,"Q.norm",0.0724673643804274,0.0240803706530582,0.95,0.023996092272538,0.120938636488317,3.0093957200457,46,0.00423780968227896
"28",28,-0.255649664929261,-0.318622719657482,-0.171667907669396,"FRCH","storm9",8,29,"turb",0.0575,-0.0063,0.0974,8,29,"Q.norm",-0.0167227688501184,0.0247938343878286,0.95,-0.0666301689697157,0.0331846312694789,-0.674472878560796,46,0.503386508617385
"29",29,0.270297861480056,0.209683422482638,0.346802322490082,"FRCH","storm10",9,1,"fDOM",-0.2844,-0.2847,-0.2841,9,1,"Q.norm",-0.0160235222299034,0.00226197416264728,0.95,-0.0205668310456251,-0.0114802134141817,-7.08386616191512,50,4.43644136738797e-09
"30",30,0.19625520110957,0.131530282015719,0.266354600092464,"FRCH","storm10",9,1,"SPC",-0.2529,-0.2538,-0.2527,9,1,"Q.norm",0.00581418648630039,0.000996030666371621,0.95,0.00381360001542788,0.0078147729571729,5.83735690335773,50,3.91285068898963e-07
"31",31,-0.0345628342953979,-0.107731822274003,-0.00884922946565696,"FRCH","storm10",9,1,"turb",0.1169,0.1062,0.1263,9,1,"Q.norm",0.044997548598904,0.0322643237324961,0.95,-0.01980725282977,0.109802350027578,1.39465339400817,50,0.169286064324353
"32",32,0.252462283777295,0.0454704162241588,0.293328192967396,"FRCH","storm11a",9,22,"fDOM",-0.03,-0.0311,-0.028,9,22,"Q.norm",-0.248648771479451,0.153812366826646,0.95,-0.557590002422895,0.0602924594639935,-1.61657203909807,50,0.112263463647266
"33",33,0.965579710144928,0.686594202898549,0.97282608695652,"FRCH","storm11a",9,22,"SPC",NA,NA,NA,NA,NA,"Q.norm",-0.00697902793627828,0.00147875649185657,0.95,-0.00994919776257495,-0.00400885810998161,-4.71952479986489,50,1.94299453516408e-05
"34",34,-0.00354983280267984,-0.0047633184594233,-0.000596924193798618,"FRCH","storm11a",9,22,"turb",0.0353,0.0091,0.1131,9,22,"Q.norm",0.453805012767387,0.157441326543406,0.95,0.137414821644979,0.770195203889795,2.88237543934993,49,0.00584471385435147
"35",35,-0.159974362722498,-0.195661340559747,-0.109902960655774,"FRCH","storm11b",9,24,"fDOM",0.472,0.4713,0.4727,9,24,"Q.norm",-0.0347863841317372,0.527902911539141,0.95,-1.10648627019379,1.03691350193031,-0.0658954201072975,35,0.947836053634207
"36",36,-0.435127978817298,-0.441582082965578,-0.00507502206531362,"FRCH","storm11b",9,24,"SPC",0.0055,0.0046,0.0061,9,24,"Q.norm",0.928227795711448,0.661006682632463,0.95,-0.415099405690695,2.27155499711359,1.40426386010921,34,0.169309816235248
"37",37,-0.0339229803572619,-0.0537603517140463,-0.0164539990445226,"FRCH","storm11b",9,24,"turb",-0.0128,-0.0131,-0.0125,9,24,"Q.norm",0.148590856632186,0.948104261898843,0.95,-1.77616312225659,2.07334483552097,0.156724173283001,35,0.876362805885234
"38",38,0.149598393574318,0.0793172690763141,0.240461847389517,"MOOS","storm1",6,21,"NO3",-0.2982,-0.3286,-0.2669,6,21,"Q.norm",-0.215404968719617,0.0633235600426803,0.95,-0.352207203051463,-0.0786027343877705,-3.40165601198721,13,0.00472725744358246
"39",39,-0.465484363081616,-0.615242817187899,-0.332697686244593,"MOOS","storm1",6,21,"fDOM",0.3384,0.3319,0.3452,6,21,"Q.norm",1.22778597011368,0.264553029382956,0.95,0.651374435566765,1.8041975046606,4.64098246380838,12,0.000569220318765209
"40",40,0.268595041322309,0.243801652892436,0.34297520661168,"MOOS","storm1",6,21,"SPC",-0.0556,-0.0794,-0.0317,6,21,"Q.norm",-0.719315509579154,0.195471252025025,0.95,-1.14160547569356,-0.297025543464752,-3.67990434464023,13,0.00277436273212134
"41",41,0.377218934911242,0.371301775147931,0.45245139475909,"MOOS","storm1",6,21,"turb",-0.2982,-0.3286,-0.2669,6,21,"Q.norm",0.399346520126863,0.141922441408601,0.95,0.0927417260590437,0.705951314194682,2.81383631907181,13,0.0146368105917487
"42",42,0.0961275931655567,0.0698477222054865,0.121583207480447,"MOOS","storm3",7,9,"NO3",-0.0205,-0.0242,-0.0178,7,9,"Q.norm",-0.00790695623592009,0.000800198876265582,0.95,-0.00950069042004669,-0.00631322205179349,-9.88123886504411,76,2.78749728215927e-15
"43",43,0.0122395725469079,-0.444000331358985,0.017334216957295,"MOOS","storm4",7,15,"NO3",-0.0259,-0.0291,-0.0233,7,15,"Q.norm",0.011902477610066,0.00841807844052391,0.95,-0.00481181446906611,0.0286167696891981,1.41391859129852,94,0.160689244680722
"44",44,0.475102957693752,0.439629352302504,0.558311493822537,"MOOS","storm5",8,4,"NO3",-0.3719,-0.3755,-0.3674,8,4,"Q.norm",-0.20682715000451,0.0361156700821344,0.95,-0.278506757794954,-0.135147542214066,-5.72679807779124,97,1.1461303173991e-07
"45",45,-0.319627823526705,-0.405023692321848,-0.238878410084188,"MOOS","storm5",8,4,"fDOM",0.2548,NA,NA,8,4,"Q.norm",0.0336404267157542,0.00293816308995634,0.95,0.0278089863068274,0.0394718671246811,11.4494756369205,97,1.03453421084486e-19
"46",46,0.209293394777266,0.183563748079877,0.233486943164362,"MOOS","storm5",8,4,"SPC",NA,NA,NA,8,4,"Q.norm",-0.0124444169754178,0.00181363686819019,0.95,-0.0160439841187246,-0.00884484983211093,-6.86158138582392,97,6.42178198484791e-10
"47",47,-0.145775409329626,-0.210881989496447,-0.0772899289465555,"MOOS","storm5",8,4,"turb",0.3306,NA,NA,8,4,"Q.norm",0.279112619724381,0.0383504197352435,0.95,0.202997652482475,0.355227586966287,7.27795475646072,97,8.87433655458469e-11
"48",48,0.0678681943631344,0.0467595690111798,0.0870619720665718,"MOOS","storm6",8,13,"NO3",-0.0256,-0.0259,-0.0253,8,13,"Q.norm",-0.0416932133809757,0.00260815259894868,0.95,-0.0468816597459083,-0.0365047670160431,-15.9857262177764,82,6.41724941185861e-27
"49",49,-0.153290764158425,-0.277638662827094,-0.104075372480281,"MOOS","storm6",8,13,"fDOM",0.1397,NA,NA,8,13,"Q.norm",0.0211734450991049,0.00461209628507703,0.95,0.0119985163719005,0.0303483738263093,4.59085062200761,82,1.57429480417391e-05
"50",50,0.213969404186795,0.169887278582931,0.252818035426731,"MOOS","storm6",8,13,"SPC",NA,NA,NA,8,13,"Q.norm",-0.0109753248147169,0.00113437419293479,0.95,-0.0132319564474589,-0.0087186931819749,-9.6752243510778,82,3.27910732352365e-15
"51",51,-0.202286374133949,-0.30554272517321,-0.101478060046189,"MOOS","storm6",8,13,"turb",0.3543,NA,NA,8,13,"Q.norm",0.248537465020865,0.0223297285346731,0.95,0.204116521671018,0.292958408370713,11.1303397457314,82,4.55464940251059e-18
"52",52,0.75164998935491,0.729561422184376,0.770614221843734,"MOOS","storm7",8,23,"NO3",-0.2236,-0.2376,-0.2045,8,23,"Q.norm",-0.0840677647741853,0.00485317342811608,0.95,-0.0938925007385161,-0.0742430288098544,-17.3222255539339,38,1.25527254658242e-19
"53",53,-0.4751513954713,-0.47847551342812,-0.466594260136914,"MOOS","storm7",8,23,"fDOM",0.1502,NA,NA,8,23,"Q.norm",0.130272340493151,0.186007742719618,0.95,-0.246615145870397,0.507159826856699,0.700359773138686,37,0.488083507546048
"54",54,0.929054054054054,0.790540540540541,0.957207207207207,"MOOS","storm7",8,23,"SPC",NA,NA,NA,8,23,"Q.norm",-0.0364544003643909,0.00691536560071245,0.95,-0.0504538261277907,-0.022454974600991,-5.27150731707304,38,5.66935040618291e-06
"55",55,-0.195203735144312,-0.301867572156197,-0.107427843803056,"MOOS","storm7",8,23,"turb",0.4556,NA,NA,8,23,"Q.norm",0.317357852978405,0.0382955564223869,0.95,0.239763685187859,0.394952020768952,8.28706728995021,37,5.90043757957172e-10
"56",56,0.580797481636929,0.568205666316896,0.586306400839464,"MOOS","storm8a",8,26,"NO3",0.3479,0.3031,0.386,8,26,"Q.norm",0.0476054354565059,0.0202591683602701,0.95,0.00714508233171468,0.0880657885812971,2.3498217996877,65,0.0218299023453174
"57",57,0.585261569416499,0.547283702213279,0.629024144869215,"MOOS","storm8a",8,26,"fDOM",NA,NA,NA,8,26,"Q.norm",-0.303628489579369,0.0221627130121412,0.95,-0.347890483888729,-0.25936649527001,-13.699969377081,65,7.79450382171435e-21
"58",58,0.297297297297299,0.270270270270271,0.310810810810813,"MOOS","storm8a",8,26,"SPC",NA,NA,NA,8,26,"Q.norm",0.44433484706818,0.0327955157600815,0.95,0.378818272705622,0.509851421430738,13.5486464161366,64,1.81758514464934e-20
"59",59,-0.0472887767969735,-0.0493064312736444,-0.0452711223203026,"MOOS","storm8a",8,26,"turb",0.4515,NA,NA,8,26,"Q.norm",-0.00362207070357055,0.0573750917709377,0.95,-0.118241992953572,0.110997851546431,-0.063129671635754,64,0.949860002774679
"60",60,-0.375491931640227,-0.452631578947367,-0.256349152311569,"MOOS","storm8b",8,27,"NO3",-0.0185,-0.024,-0.0119,8,27,"Q.norm",1.28388375950004,0.309632786795439,0.95,0.639967129298631,1.92780038970145,4.14647225440065,21,0.00045777687287654
"61",61,-0.182990379476216,-0.332041688936398,0.143773383217531,"MOOS","storm8b",8,27,"fDOM",0.2066,NA,NA,8,27,"Q.norm",0.202185136865937,0.0363630876172872,0.95,0.126772708790611,0.277597564941264,5.56017516977346,22,1.37286895948736e-05
"62",62,0.444078947368421,0.368421052631579,0.496710526315789,"MOOS","storm8b",8,27,"SPC",NA,NA,NA,8,27,"Q.norm",-0.315686998309314,0.0191162873460033,0.95,-0.355331751794505,-0.276042244824123,-16.5140329079284,22,6.98949555903873e-14
"63",63,-0.0890384466620252,-0.197783708517058,-0.00901214512261157,"MOOS","storm8b",8,27,"turb",0.0596,NA,NA,8,27,"Q.norm",0.17083360710965,0.189126679419092,0.95,-0.221391119759724,0.563058333979024,0.903276087934131,22,0.376163982215079
"64",64,-0.0620167355153049,-0.0974605444338519,-0.05276850969177,"MOOS","storm9",8,29,"NO3",-0.0026,-0.009,6e-04,8,29,"Q.norm",0.311317982955608,0.10833131248174,0.95,0.090916270518744,0.531719695392471,2.87375806517699,33,0.00704372559718144
"65",65,0.0529976070421331,0.0199341936586616,0.0665327749764978,"MOOS","storm9",8,29,"fDOM",NA,NA,NA,8,29,"Q.norm",-0.114690567956623,0.213822958505483,0.95,-0.548774251260549,0.319393115347303,-0.536380979658375,35,0.595088350972498
"66",66,-0.140066056910569,-0.207876016260162,-0.104014227642276,"MOOS","storm9",8,29,"turb",0.2164,NA,NA,8,29,"Q.norm",-0.200408436935445,0.155070740128031,0.95,-0.515218775909009,0.114401902038119,-1.29236783657563,35,0.204697434551406
"67",67,0.112439897126244,0.111262998993627,0.113071676171308,"MOOS","storm10",9,1,"NO3",0.0071,0.0041,0.0104,9,1,"Q.norm",0.0386750493191831,0.0171266867669048,0.95,0.00439226097239103,0.0729578376659752,2.25817461634891,58,0.0277125680926027
"68",68,0.704984082769598,0.614305610823717,0.712320931157979,"MOOS","storm10",9,1,"fDOM",NA,NA,NA,9,1,"Q.norm",-0.0516332554062977,0.0060214997015995,0.95,-0.0636780481446667,-0.0395884626679287,-8.57481656813539,60,5.15808308182019e-12
"69",69,0.432098765432099,0.211934156378601,0.5,"MOOS","storm10",9,1,"SPC",NA,NA,NA,9,1,"Q.norm",0.0216435695404608,0.00319258191294945,0.95,0.0152574548933859,0.0280296841875357,6.7793310024943,60,5.94399224433677e-09
"70",70,-0.0154464780920688,-0.0986995879882728,-0.009270263845971,"MOOS","storm10",9,1,"turb",0.2197,NA,NA,9,1,"Q.norm",0.0323576586438927,0.0720732795319707,0.95,-0.111860640583244,0.17657595787103,0.448954992113815,59,0.655108879042523
"71",71,0.763789265396984,0.677590897848124,0.790131090774177,"MOOS","storm11a",9,22,"NO3",-0.1104,-0.1469,-0.0824,9,22,"Q.norm",-0.0731496199449025,0.00868657607040089,0.95,-0.0905886490834532,-0.0557105908063518,-8.42099572398342,51,3.21161779693736e-11
"72",72,-0.336351246105918,-0.35572429906542,-0.326518691588785,"MOOS","storm11a",9,22,"fDOM",0.5692,NA,NA,9,22,"Q.norm",0.406678449645054,0.0451842674687563,0.95,0.31596724760117,0.497389651688939,9.00044357090135,51,4.11886070480202e-12
"73",73,0.546875,0.437499999999999,0.609374999999998,"MOOS","storm11a",9,22,"SPC",NA,NA,NA,9,22,"Q.norm",-0.168551906163448,0.0436256238121073,0.95,-0.256134000498539,-0.0809698118283571,-3.86359876226389,51,0.000316832453060503
"74",74,-0.145884604867378,-0.16249658189773,-0.087605961170358,"MOOS","storm11a",9,22,"turb",0.3955,NA,NA,9,22,"Q.norm",0.281550683529676,0.0651432360224563,0.95,0.150706643225041,0.412394723834311,4.32202482898792,50,7.35229362965482e-05
"75",75,0.454200404858303,0.430414979757073,0.491396761133611,"MOOS","storm11b",9,23,"NO3",-0.2463,-0.2701,-0.223,9,23,"Q.norm",-0.756619068516988,0.254737412544127,0.95,-1.35897733200683,-0.154260805027149,-2.97019217146175,7,0.0208020754421322
"76",76,-0.136350014983518,-0.141219658375786,-0.0543901708121067,"MOOS","storm11b",9,23,"fDOM",0.3465,NA,NA,9,23,"Q.norm",0.211608205112372,0.221635230024628,0.95,-0.312475834811208,0.735692245035952,0.954758885078235,7,0.371499725581758
"77",77,0.47610294117647,0.470588235294118,0.529411764705882,"MOOS","storm11b",9,23,"SPC",NA,NA,NA,9,23,"Q.norm",-0.0535793602605794,0.0236640728503899,0.95,-0.10953600081407,0.00237728029291089,-2.26416477836767,7,0.0579742048174794
"78",78,0.130054054054054,0.107158108108109,0.162378378378378,"MOOS","storm11b",9,23,"turb",0.0449,NA,NA,9,23,"Q.norm",0.102066162797846,0.135598244045439,0.95,-0.229730787551386,0.433863113147077,0.752710062850396,6,0.480103484025772
"79",79,0.0324711367673158,-0.188610124333925,0.0665519538188266,"MOOS","storm12",9,24,"NO3",0.1372,0.1263,0.1582,9,24,"Q.norm",0.577586282749444,0.391476305238689,0.95,-0.218878248847614,1.3740508143465,1.47540547159625,33,0.149581879600449
"80",80,-0.0344087612845938,-0.12599279759262,-0.0187459918109614,"MOOS","storm12",9,24,"fDOM",NA,NA,NA,9,24,"Q.norm",0.107817025052761,0.0318484989534952,0.95,0.0430207667310762,0.172613283374447,3.38530946812264,33,0.00184996226285624
"81",81,-0.0378655592892045,-0.0445115359971044,-0.029037354424374,"MOOS","storm12",9,24,"turb",0.0935,NA,NA,9,24,"Q.norm",0.205469010848414,0.179105576307427,0.95,-0.158924024007527,0.569862045704354,1.14719493990368,33,0.259550611674034
"82",82,0.0624999999999997,0,0.0937499999999999,"CARI","storm2",6,21,"NO3",NA,NA,NA,6,21,"Q.norm",0.135282246639191,0.11996527042462,0.95,-0.105558083266826,0.376122576545209,1.12767842026577,51,0.264733209607055
"83",83,-0.49775928297055,-0.567221510883482,-0.465749039692702,"CARI","storm2",6,21,"fDOM",0.4533,NA,NA,6,21,"Q.norm",0.917523246941426,0.335401095210902,0.95,0.243850320946995,1.59119617293586,2.73560003244618,50,0.00859464439219995
"84",84,0.255797101449274,0.23623188405797,0.315217391304347,"CARI","storm2",6,21,"SPC",0.2493,NA,NA,6,21,"Q.norm",0.0440725847331231,0.0467547576388113,0.95,-0.0497915078876048,0.137936677353851,0.942633155615767,51,0.350312638559162
"85",85,0.198888286334056,0.197532537960955,0.309788503253796,"CARI","storm2",6,21,"turb",NA,NA,NA,6,21,"Q.norm",-1.81420705122467,0.423096716257957,0.95,-2.66360915205807,-0.964804950391271,-4.28792515165391,51,8.02739187904178e-05
"86",86,0.517241379310346,0.517241379310345,0.517241379310346,"CARI","storm3",6,29,"NO3",NA,NA,NA,6,29,"Q.norm",-0.934179364136767,0.305638232817276,0.95,-1.5763014638029,-0.292057264470629,-3.05648725791207,18,0.00679558556528044
"87",87,0.0433039294306335,-0.243985565356857,0.0453087409783481,"CARI","storm3",6,29,"fDOM",0.6544,NA,NA,6,29,"Q.norm",0.417749928178241,0.257759664274105,0.95,-0.126075426844353,0.961575283200834,1.62069550080574,17,0.123482423794345
"88",88,0.580398162327718,0.532159264931088,0.580398162327718,"CARI","storm3",6,29,"SPC",NA,NA,NA,6,29,"Q.norm",-0.777033572904211,0.179531236752218,0.95,-1.15421470510868,-0.399852440699744,-4.32812465931286,18,0.000405045557087586
"89",89,-0.000456204379562009,-0.0476733576642336,0.00319343065693434,"CARI","storm3",6,29,"turb",0.7783,NA,NA,6,29,"Q.norm",2.43254828017903,0.323250164882239,0.95,1.7505500467733,3.11454651358477,7.52528086432753,17,8.30918894599919e-07
"90",90,0.76086956521739,0.576086956521738,0.793478260869565,"CARI","storm5a",8,4,"NO3",NA,NA,NA,8,4,"Q.norm",-0.157697155803015,0.0254321888673427,0.95,-0.21058628787327,-0.10480802373276,-6.20069143971769,21,3.760992279495e-06
"91",91,-0.431213017751479,-0.497781065088758,-0.269723865877712,"CARI","storm5a",8,4,"fDOM",0.1612,NA,NA,8,4,"Q.norm",0.115718944718591,0.0680114192706635,0.95,-0.0261503898766861,0.257588279313869,1.7014634595121,20,0.104351961595196
"92",92,0.812614259597806,0.651736745886655,0.848720292504571,"CARI","storm5a",8,4,"SPC",NA,NA,NA,8,4,"Q.norm",-0.313875552274272,0.0695141326289194,0.95,-0.458438104893609,-0.169312999654936,-4.51527682794813,21,0.000189579132659994
"93",93,-0.0955882352941176,-0.155228758169935,-0.0343137254901961,"CARI","storm5a",8,4,"turb",0.6895,NA,NA,8,4,"Q.norm",0.717621557261582,0.151367407711107,0.95,0.401874677668823,1.03336843685434,4.74092519726044,20,0.000124982738570896
"94",94,0.0865384615384617,6.66133814775094e-16,0.173076923076923,"CARI","storm5b",8,5,"NO3",NA,NA,NA,8,5,"Q.norm",-0.399274797699464,0.0779148025206687,0.95,-0.555181957427982,-0.243367637970946,-5.12450503347611,59,3.45689258192396e-06
"95",95,-0.260837638002633,-0.332978831155678,-0.176440798136331,"CARI","storm5b",8,5,"fDOM",0.5722,NA,NA,8,5,"Q.norm",0.0997335266140439,0.0671231572075769,0.95,-0.0344875216375499,0.233954574865638,1.48582889665962,61,0.142474635550806
"96",96,0.861610534312484,0.827804507470246,0.895479868321094,"CARI","storm5b",8,5,"SPC",NA,NA,NA,8,5,"Q.norm",-0.12798385259312,0.0191468277352606,0.95,-0.166257815877451,-0.0897098893087893,-6.68433718434862,62,7.54279941794965e-09
"97",97,0.167410714285714,0.0741071428571429,0.252678571428571,"CARI","storm5b",8,5,"turb",0.7027,NA,NA,8,5,"Q.norm",0.812668396031752,0.0384220242035016,0.95,0.735838810251184,0.88949798181232,21.1511083259817,61,8.87984619066885e-30
"98",98,-0.453488372093024,-0.587209302325582,-0.267441860465117,"CARI","storm5c",8,6,"NO3",0.0465,NA,NA,8,6,"Q.norm",0.543910066109708,0.552562718093022,0.95,-0.587963351921831,1.67578348414125,0.984340869009087,28,0.333377786725325
"99",99,-0.139356559426571,-0.197116186031005,-0.0455492582097016,"CARI","storm5c",8,6,"fDOM",0.3167,NA,NA,8,6,"Q.norm",0.39401465753144,0.0959882534402767,0.95,0.200162447027691,0.58786686803519,4.10482161524684,41,0.00018782949647267
"100",100,-0.207928015564203,-0.477626459143969,-0.0607976653696498,"CARI","storm5c",8,6,"SPC",NA,NA,NA,8,6,"Q.norm",0.3639305113273,0.714153976005814,0.95,-1.07942851446743,1.80728953712203,0.509596702608482,40,0.613134225551365
"101",101,0.0194300518134715,-0.038860103626943,0.077720207253886,"CARI","storm5c",8,6,"turb",0.5285,NA,NA,8,6,"Q.norm",1.80658800202938,0.146063530272463,0.95,1.51160671835683,2.10156928570192,12.3685084063038,41,2.01764560471176e-15
"102",102,-0.0924657534246578,-0.287671232876712,0.0684931506849318,"CARI","storm6",8,13,"NO3",NA,NA,NA,8,13,"Q.norm",-0.561813909013988,0.0708099868922928,0.95,-0.701643507931255,-0.421984310096721,-7.93410553610958,162,3.29787054331173e-13
"103",103,-0.272065537181698,-0.307852287714315,-0.248300700010145,"CARI","storm6",8,13,"fDOM",0.7777,NA,NA,8,13,"Q.norm",0.475784803018043,0.0210875762553387,0.95,0.434142833299754,0.517426772736332,22.5623275646764,162,7.22418139385269e-52
"104",104,0.249831574219627,0.0143723332584775,0.287783516730294,"CARI","storm6",8,13,"SPC",NA,NA,NA,8,13,"Q.norm",-0.382088229606638,0.027188991487614,0.95,-0.435776281617326,-0.328400177595951,-14.0530489989192,163,6.76673413565661e-30
