"","site.ID","year","storm.num","response","HI","precip","temp","precip.week","precip.month","ThreeMonth","temp.week","TOTAL.TIME","Intensity","doy","burn","pf"
"1","POKE",2020,"storm1","NO3",-0.782234880749616,7.872,14.7561920289855,4.191,4.191,4.191,13.5116122047244,23.5,0.334978723404255,160.427083333333,"burned","medium"
"2","POKE",2020,"storm10","NO3",0.445495495495495,5.842,13.3231076388889,26.416,124.589,158.494,12.9489516369048,24.5,0.238448979591837,197.885416666667,"burned","medium"
"3","POKE",2020,"storm11","NO3",0.0265061325347537,9.271,13.6241156462585,33.782,108.84,165.987,13.1165548115079,49.5,0.187292929292929,199.302083333333,"burned","medium"
"4","POKE",2020,"storm12","NO3",0.0744702526487369,16.383,10.4859369517544,28.448,91.441,175.258,13.6368762400794,76.5,0.214156862745098,201.71875,"burned","medium"
"5","POKE",2020,"storm14","NO3",-0.161790433779858,18.034,12.2281333333333,26.416,97.537,201.674,11.6895337301587,95.5,0.188837696335079,207.927083333333,"burned","medium"
"6","POKE",2020,"storm15","NO3",-0.0118239358126035,44.069,13.5967143574297,32.258,113.157,233.932,13.9661284722222,83.5,0.52777245508982,214.927083333333,"burned","medium"
"7","POKE",2020,"storm16","NO3",-0.589023109243695,5.334,11.4590670289855,3.81,129.667,281.811,11.6328955853175,23.5,0.226978723404255,224.510416666667,"burned","medium"
"8","POKE",2020,"storm17","NO3",0.66121437422552,6.223,11.2809166666667,3.683,89.535,291.209,13.9033678075397,29.5,0.210949152542373,235.927083333333,"burned","medium"
"9","POKE",2020,"storm18","NO3",0.565516624955328,6.604,9.97124094202899,9.906,83.185,297.432,13.4487132936508,23.5,0.281021276595745,237.177083333333,"burned","medium"
"10","POKE",2020,"storm19","NO3",0.202380952380972,7.112,9.01308080808081,21.209,89.408,309.116,12.1230458829365,33.5,0.212298507462687,239.385416666667,"burned","medium"
"11","POKE",2020,"storm2","NO3",-0.506391102257621,2.794,15.3013273809524,20.951,20.951,20.951,13.8273888888889,21.5,0.129953488372093,163.510416666667,"burned","medium"
