"","Hyst_index","HI_ymin","HI_ymax","site.ID","storm.ID","month.x","day.x","response_var","Flush_index","FI_ymin","FI_ymax","month.y","day.y"
"1",-0.17564441506941,-0.298992068737605,-0.0622934567085196,"FRCH","storm1","06","21","NO3",-0.1245,-0.1353,-0.1148,"06","21"
"2",-0.377363896848138,-0.408882521489971,-0.331160458452719,"FRCH","storm1","06","21","fDOM",0.1125,0.1108,0.1134,"06","21"
"3",-0.223684210526315,-0.258771929824555,-0.192982456140344,"FRCH","storm1","06","21","SPC",0.375,0.3472,0.3958,"06","21"
"4",0.00300039188791997,-0.00313510336043886,0.00497207798569606,"FRCH","storm1","06","21","turb",-0.0045,-0.0077,-0.0013,"06","21"
"5",0.0293381325178656,0.010852303674198,0.0373161752642943,"FRCH","storm2a","06","29","NO3",0.0066,0.0065,0.0068,"06","29"
"6",-0.408562992125964,-0.471358267716522,-0.321653543307079,"FRCH","storm2b","07","04","NO3",NA,NA,NA,"07","01"
"7",0.116263221022789,0.0561689019736096,0.170973721513465,"FRCH","storm3","07","10","NO3",0.0519,0.0395,0.067,"07","10"
"8",0.640673610171782,-0.0277965643175976,0.665088597321787,"FRCH","storm4a","07","15","NO3",-0.2524,-0.2558,-0.2491,"07","15"
"9",-0.483112738798937,-0.525668208686713,-0.0561873554356223,"FRCH","storm4b","07","16","NO3",0.0538,0.0532,0.0543,"07","16"
"10",0.736687584381104,0.706753505351367,0.741524177307801,"FRCH","storm5","08","04","NO3",-0.122,-0.1285,-0.1169,"08","04"
"11",-0.287095769530234,-0.411616921879056,-0.258749026732416,"FRCH","storm5","08","04","fDOM",0.3543,0.3538,0.3548,"08","04"
"12",0.222724052426497,0.180216082182076,0.261379737867517,"FRCH","storm5","08","04","SPC",-0.1899,-0.1902,-0.1895,"08","04"
"13",-0.278189056553382,-0.395761000200307,-0.160834112305535,"FRCH","storm5","08","04","turb",0.3052,0.2759,0.332,"08","04"
"14",-0.27036435499625,-0.304505599345796,-0.242004179633372,"FRCH","storm6","08","13","fDOM",0.2415,0.2404,0.2421,"08","13"
"15",0.0893622972217041,0.0678258437441733,0.121946671639008,"FRCH","storm6","08","13","SPC",-0.0759,-0.0768,-0.0753,"08","13"
"16",-0.194620384169564,-0.285591571452227,-0.159422089749958,"FRCH","storm6","08","13","turb",0.2015,0.1497,0.2338,"08","13"
"17",-0.492171006333566,-0.671306884822896,-0.490470326061457,"FRCH","storm7","08","23","fDOM",0.6303,0.6299,0.6308,"08","23"
"18",0.937500000000002,0.831683168316829,0.943378712871287,"FRCH","storm7","08","23","SPC",-0.7139,-0.7165,-0.7113,"08","23"
"19",-0.249472202674174,-0.428998693073289,-0.192570624308837,"FRCH","storm7","08","23","turb",0.1628,0.1392,0.1818,"08","23"
"20",0.318051948051937,0.246461038961032,0.380779220779227,"FRCH","storm8a","08","26","fDOM",NA,NA,NA,"08","26"
"21",0.317991631799154,0.258368200836818,0.374476987447689,"FRCH","storm8a","08","26","SPC",NA,NA,NA,"08","26"
"22",-0.0426239181746672,-0.0569433516915838,-0.0315499606608977,"FRCH","storm8a","08","26","turb",NA,NA,NA,"08","26"
"23",0.298822813797048,0.110598253900107,0.401012594818957,"FRCH","storm8b","08","27","fDOM",0.1083,0.1073,0.1093,"08","27"
"24",0.491666666666666,0.222619047619051,0.804791666666675,"FRCH","storm8b","08","27","SPC",0.0278,0,0,"08","27"
"25",-0.00510134209805546,-0.0876243951428828,0.067664110289418,"FRCH","storm8b","08","27","turb",NA,NA,NA,"08","27"
"26",0.00547263415052279,-0.00711469226813181,0.0152794445396836,"FRCH","storm9","08","29","fDOM",0.0119,0.0116,0.0121,"08","29"
"27",0.0737179487179487,0.0568774445893089,0.0836049543676659,"FRCH","storm9","08","29","SPC",-0.0139,-0.0143,-0.0137,"08","29"
"28",-0.255649664929261,-0.318615040953089,-0.169136262099776,"FRCH","storm9","08","29","turb",0.0575,-0.0081,0.097,"08","29"
"29",0.270297861480056,0.209683422482638,0.357433776066867,"FRCH","storm10","09","01","fDOM",-0.2844,-0.2847,-0.2841,"09","01"
"30",0.19625520110957,0.132743874248728,0.266181229773462,"FRCH","storm10","09","01","SPC",-0.2529,-0.2538,-0.2527,"09","01"
"31",-0.0345628342953979,-0.107620611131706,-0.00884922946565696,"FRCH","storm10","09","01","turb",0.1169,0.1065,0.1265,"09","01"
"32",0.252462283777295,0.0454704162241588,0.293328192967396,"FRCH","storm11a","09","22","fDOM",-0.03,-0.0311,-0.0281,"09","22"
"33",0.965579710144928,0.717391304347826,0.97282608695652,"FRCH","storm11a","09","22","SPC",NA,NA,NA,NA,NA
"34",-0.00354983280267984,-0.0047633184594233,-0.000589118074386456,"FRCH","storm11a","09","22","turb",0.0353,0.0091,0.1132,"09","22"
"35",-0.159974362722498,-0.195661340559747,-0.109897830389169,"FRCH","storm11b","09","24","fDOM",0.472,0.4713,0.4726,"09","24"
"36",-0.435127978817298,-0.441306266548985,-0.00507502206531362,"FRCH","storm11b","09","24","SPC",0.0055,0.0046,0.0061,"09","24"
"37",-0.0339229803572619,-0.0537200388311473,-0.0160118978259031,"FRCH","storm11b","09","24","turb",-0.0128,-0.0131,-0.0125,"09","24"
"38",0.149598393574318,0.0793172690763141,0.237951807228853,"MOOS","storm1","06","21","NO3",-0.2982,-0.3276,-0.265,"06","21"
"39",-0.465484363081616,-0.616768370200867,-0.332697686244593,"MOOS","storm1","06","21","fDOM",0.3384,0.3319,0.3449,"06","21"
"40",0.268595041322309,0.243801652892436,0.349173553718992,"MOOS","storm1","06","21","SPC",-0.0556,-0.0794,-0.0317,"06","21"
"41",0.377218934911242,0.371513102282334,0.449313186813188,"MOOS","storm1","06","21","turb",-0.2982,-0.3276,-0.265,"06","21"
"42",0.0961275931655567,0.0703615445297575,0.121583207480447,"MOOS","storm3","07","09","NO3",-0.0205,-0.0243,-0.0179,"07","09"
