"","site.ID","year","storm.num","response","HI","precip","precip.week","precip.month","ThreeMonth","TOTAL.TIME","Intensity","doy","burn","pf"
"17","STRT",2020,"storm9b","NO3",0.358175473579241,5.2,17,86.4,366,33.25,0.156390977443609,249.395833333333,"burned","high"
"18","STRT",2020,"storm9c","NO3",0.201857421557472,20.2,23,80,374.4,120.25,0.167983367983368,251.979166666667,"burned","high"
"19","STRT",2020,"storm10","fDOM",-0.0687884371187416,8.6,3.8,59.6,297.2,61.25,0.140408163265306,266.479166666667,"burned","high"
"20","STRT",2020,"storm1a","fDOM",-0.455112908858107,7.4,1.4,1.4,1.4,23.5,0.314893617021277,169.822916666667,"burned","high"
"21","STRT",2020,"storm1c","fDOM",-0.185903247741482,30.6,51.2,51.2,51.2,26,1.17692307692308,172.697916666667,"burned","high"
"22","STRT",2020,"storm1d","fDOM",0.566881293570894,7.8,81.4,81.4,81.4,19.25,0.405194805194805,173.895833333333,"burned","high"
"23","STRT",2020,"storm1e","fDOM",-0.342323544971456,8,89.2,89.2,89.2,118.75,0.0673684210526316,174.75,"burned","high"
"24","STRT",2020,"storm4a","fDOM",-0.263792725679229,16.8,9.4,146,248.2,37.75,0.445033112582781,213.145833333333,"burned","high"
"25","STRT",2020,"storm4b","fDOM",-0.293594404053761,12.8,23,162.8,265,80.25,0.159501557632399,214.729166666667,"burned","high"
"26","STRT",2020,"storm5","fDOM",-0.272217308700209,11.8,18,114.6,279.6,62.25,0.189558232931727,221.1875,"burned","high"
"27","STRT",2020,"storm6","fDOM",0.549596983879343,6.6,16.6,124.4,294.4,22.25,0.296629213483146,223.979166666667,"burned","high"
"28","STRT",2020,"storm7a","fDOM",-0.063272427664422,18.8,0,64.8,300.8,24.25,0.775257731958763,232.020833333333,"burned","high"
"29","STRT",2020,"storm7b","fDOM",-0.629408296709183,5.8,18.8,82.2,319.6,23.5,0.246808510638298,233.09375,"burned","high"
"30","STRT",2020,"storm8","fDOM",-0.276491814821332,6.8,22.6,94,342.2,44.25,0.153672316384181,240.020833333333,"burned","high"
"31","STRT",2020,"storm9a","fDOM",-0.209884697304827,12.8,13.4,75.4,353.2,73.25,0.174744027303754,246.1875,"burned","high"
"32","STRT",2020,"storm9b","fDOM",0.534187111264686,5.2,17,86.4,366,33.25,0.156390977443609,249.395833333333,"burned","high"
"33","STRT",2020,"storm9c","fDOM",-0.293512885610273,20.2,23,80,374.4,120.25,0.167983367983368,251.979166666667,"burned","high"
"34","STRT",2020,"storm10","SPC",-0.00912488208402823,8.6,3.8,59.6,297.2,61.25,0.140408163265306,266.479166666667,"burned","high"
"35","STRT",2020,"storm1a","SPC",0.486622073578607,7.4,1.4,1.4,1.4,23.5,0.314893617021277,169.822916666667,"burned","high"
"36","STRT",2020,"storm1b","SPC",0.130946157867223,39.2,8.6,8.6,8.6,39,1.00512820512821,170.947916666667,"burned","high"
"37","STRT",2020,"storm1c","SPC",0.649541284403671,30.6,51.2,51.2,51.2,26,1.17692307692308,172.697916666667,"burned","high"
"38","STRT",2020,"storm1d","SPC",-0.400349650349637,7.8,81.4,81.4,81.4,19.25,0.405194805194805,173.895833333333,"burned","high"
"39","STRT",2020,"storm1e","SPC",-0.424928448769319,8,89.2,89.2,89.2,118.75,0.0673684210526316,174.75,"burned","high"
"40","STRT",2020,"storm4a","SPC",0.919053549190515,16.8,9.4,146,248.2,37.75,0.445033112582781,213.145833333333,"burned","high"
"41","STRT",2020,"storm4b","SPC",0.0917776600575148,12.8,23,162.8,265,80.25,0.159501557632399,214.729166666667,"burned","high"
"42","STRT",2020,"storm5","SPC",0.694827586206779,11.8,18,114.6,279.6,62.25,0.189558232931727,221.1875,"burned","high"
"43","STRT",2020,"storm7a","SPC",0.460109289617502,18.8,0,64.8,300.8,24.25,0.775257731958763,232.020833333333,"burned","high"
"44","STRT",2020,"storm7b","SPC",0.325974025973999,5.8,18.8,82.2,319.6,23.5,0.246808510638298,233.09375,"burned","high"
"45","STRT",2020,"storm8","SPC",0.347375690607723,6.8,22.6,94,342.2,44.25,0.153672316384181,240.020833333333,"burned","high"
"46","STRT",2020,"storm9a","SPC",0.660030461270666,12.8,13.4,75.4,353.2,73.25,0.174744027303754,246.1875,"burned","high"
"47","STRT",2020,"storm9b","SPC",-0.144572953736649,5.2,17,86.4,366,33.25,0.156390977443609,249.395833333333,"burned","high"
"48","STRT",2020,"storm9c","SPC",0.41652004691833,20.2,23,80,374.4,120.25,0.167983367983368,251.979166666667,"burned","high"
"49","STRT",2020,"storm10","turb",-0.0864842823250316,8.6,3.8,59.6,297.2,61.25,0.140408163265306,266.479166666667,"burned","high"
"50","STRT",2020,"storm1a","turb",-0.380997266471863,7.4,1.4,1.4,1.4,23.5,0.314893617021277,169.822916666667,"burned","high"
"51","STRT",2020,"storm1b","turb",-0.384799813939492,39.2,8.6,8.6,8.6,39,1.00512820512821,170.947916666667,"burned","high"
"52","STRT",2020,"storm1c","turb",0.446778468571834,30.6,51.2,51.2,51.2,26,1.17692307692308,172.697916666667,"burned","high"
"53","STRT",2020,"storm1d","turb",0.402677684891579,7.8,81.4,81.4,81.4,19.25,0.405194805194805,173.895833333333,"burned","high"
"54","STRT",2020,"storm1e","turb",-0.272444161817485,8,89.2,89.2,89.2,118.75,0.0673684210526316,174.75,"burned","high"
"55","STRT",2020,"storm4a","turb",-0.38991627010421,16.8,9.4,146,248.2,37.75,0.445033112582781,213.145833333333,"burned","high"
"56","STRT",2020,"storm4b","turb",-0.0787645015016774,12.8,23,162.8,265,80.25,0.159501557632399,214.729166666667,"burned","high"
"57","STRT",2020,"storm5","turb",-3.98057479499601e-05,11.8,18,114.6,279.6,62.25,0.189558232931727,221.1875,"burned","high"
"58","STRT",2020,"storm6","turb",0.139634601043995,6.6,16.6,124.4,294.4,22.25,0.296629213483146,223.979166666667,"burned","high"
"59","STRT",2020,"storm7a","turb",-0.112769416767416,18.8,0,64.8,300.8,24.25,0.775257731958763,232.020833333333,"burned","high"
"60","STRT",2020,"storm7b","turb",0.238082340195015,5.8,18.8,82.2,319.6,23.5,0.246808510638298,233.09375,"burned","high"
"61","STRT",2020,"storm8","turb",0.0547841835194683,6.8,22.6,94,342.2,44.25,0.153672316384181,240.020833333333,"burned","high"
"62","STRT",2020,"storm9a","turb",-0.11095456515963,12.8,13.4,75.4,353.2,73.25,0.174744027303754,246.1875,"burned","high"
"63","STRT",2020,"storm9b","turb",-0.144572953736649,5.2,17,86.4,366,33.25,0.156390977443609,249.395833333333,"burned","high"
"64","STRT",2020,"storm9c","turb",-0.0856193549833026,20.2,23,80,374.4,120.25,0.167983367983368,251.979166666667,"burned","high"
