"","site.ID","year","storm.num","response","HI","precip","temp","precip.week","precip.month","ThreeMonth","temp.week","TOTAL.TIME","Intensity","doy","burn","pf"
"1","MOOS",2018,"storm1","NO3",0.149598393574318,8.001,11.2386896551724,12.065,26.543,26.543,10.9434321676587,28.5,0.280736842105263,171.833333333333,"burned","medium"
"2","MOOS",2018,"storm10","NO3",0.112439897126244,13.208,6.31596469907407,49.149,170.815,237.492,8.26355505952381,215.5,0.0612900232018561,243.208333333333,"burned","medium"
"3","MOOS",2018,"storm11a","NO3",0.763789265396984,18.161,4.56319031531532,26.543,176.53,277.243,7.11421242559524,36.5,0.497561643835616,264.208333333333,"burned","medium"
"4","MOOS",2018,"storm11b","NO3",0.454200404858303,2.032,5.50097453703704,44.831,194.818,295.531,7.02808779761905,17.5,0.116114285714286,265.75,"burned","medium"
"5","MOOS",2018,"storm12","NO3",0.0324711367673158,8.89,4.2276373655914,46.482,196.469,297.182,6.87799937996032,154.5,0.0575404530744337,266.5,"burned","medium"
"6","MOOS",2018,"storm3","NO3",0.0961275931655567,19.431,12.5653375,32.26,66.804,66.804,14.3324389880952,119.5,0.162602510460251,189.75,"burned","medium"
"7","MOOS",2018,"storm4","NO3",0.0122395725469079,9.779,11.5521697404372,37.467,86.235,86.235,14.0167650049603,121.5,0.0804855967078189,195.416666666667,"burned","medium"
"8","MOOS",2018,"storm5","NO3",0.475102957693752,32.766,9.67525452898551,15.875,96.268,111.889,17.0302872156281,137.5,0.238298181818182,215.75,"burned","medium"
"9","MOOS",2018,"storm6","NO3",0.0678681943631344,43.688,9.63433885542169,43.942,119.763,144.655,11.9243519345238,165.5,0.26397583081571,224.583333333333,"burned","medium"
"10","MOOS",2018,"storm7","NO3",0.75164998935491,8.001,7.85611491935484,51.054,157.99,195.709,10.1557741815476,61.5,0.13009756097561,234.708333333333,"burned","medium"
"11","MOOS",2018,"storm8a","NO3",0.580797481636929,9.144,8.61799791666666,59.055,155.069,203.71,9.60137611607143,39.5,0.231493670886076,237.291666666667,"burned","medium"
"12","MOOS",2018,"storm8b","NO3",-0.375491931640227,3.302,6.8295390625,53.467,149.733,212.854,9.21122581845238,47.5,0.0695157894736842,238.958333333333,"burned","medium"
"13","MOOS",2018,"storm9","NO3",-0.0620167355153049,21.336,3.59135262345679,29.464,153.035,216.156,9.01698177083333,53.5,0.398803738317757,240.958333333333,"burned","medium"
"14","MOOS",2018,"storm1","fDOM",-0.465484363081616,8.001,11.2386896551724,12.065,26.543,26.543,10.9434321676587,28.5,0.280736842105263,171.833333333333,"burned","medium"
"15","MOOS",2018,"storm10","fDOM",0.704984082769598,13.208,6.31596469907407,49.149,170.815,237.492,8.26355505952381,215.5,0.0612900232018561,243.208333333333,"burned","medium"
"16","MOOS",2018,"storm11a","fDOM",-0.336351246105918,18.161,4.56319031531532,26.543,176.53,277.243,7.11421242559524,36.5,0.497561643835616,264.208333333333,"burned","medium"
"17","MOOS",2018,"storm11b","fDOM",-0.136350014983518,2.032,5.50097453703704,44.831,194.818,295.531,7.02808779761905,17.5,0.116114285714286,265.75,"burned","medium"
"18","MOOS",2018,"storm12","fDOM",-0.0344087612845938,8.89,4.2276373655914,46.482,196.469,297.182,6.87799937996032,154.5,0.0575404530744337,266.5,"burned","medium"
"19","MOOS",2018,"storm5","fDOM",-0.319627823526705,32.766,9.67525452898551,15.875,96.268,111.889,17.0302872156281,137.5,0.238298181818182,215.75,"burned","medium"
"20","MOOS",2018,"storm6","fDOM",-0.153290764158425,43.688,9.63433885542169,43.942,119.763,144.655,11.9243519345238,165.5,0.26397583081571,224.583333333333,"burned","medium"
"21","MOOS",2018,"storm7","fDOM",-0.4751513954713,8.001,7.85611491935484,51.054,157.99,195.709,10.1557741815476,61.5,0.13009756097561,234.708333333333,"burned","medium"
"22","MOOS",2018,"storm8a","fDOM",0.585261569416499,9.144,8.61799791666666,59.055,155.069,203.71,9.60137611607143,39.5,0.231493670886076,237.291666666667,"burned","medium"
"23","MOOS",2018,"storm8b","fDOM",-0.182990379476216,3.302,6.8295390625,53.467,149.733,212.854,9.21122581845238,47.5,0.0695157894736842,238.958333333333,"burned","medium"
"24","MOOS",2018,"storm9","fDOM",0.0529976070421331,21.336,3.59135262345679,29.464,153.035,216.156,9.01698177083333,53.5,0.398803738317757,240.958333333333,"burned","medium"
"25","MOOS",2018,"storm1","SPC",0.268595041322309,8.001,11.2386896551724,12.065,26.543,26.543,10.9434321676587,28.5,0.280736842105263,171.833333333333,"burned","medium"
"26","MOOS",2018,"storm10","SPC",0.432098765432099,13.208,6.31596469907407,49.149,170.815,237.492,8.26355505952381,215.5,0.0612900232018561,243.208333333333,"burned","medium"
"27","MOOS",2018,"storm11a","SPC",0.546875,18.161,4.56319031531532,26.543,176.53,277.243,7.11421242559524,36.5,0.497561643835616,264.208333333333,"burned","medium"
"28","MOOS",2018,"storm11b","SPC",0.47610294117647,2.032,5.50097453703704,44.831,194.818,295.531,7.02808779761905,17.5,0.116114285714286,265.75,"burned","medium"
"29","MOOS",2018,"storm5","SPC",0.209293394777266,32.766,9.67525452898551,15.875,96.268,111.889,17.0302872156281,137.5,0.238298181818182,215.75,"burned","medium"
"30","MOOS",2018,"storm6","SPC",0.213969404186795,43.688,9.63433885542169,43.942,119.763,144.655,11.9243519345238,165.5,0.26397583081571,224.583333333333,"burned","medium"
"31","MOOS",2018,"storm7","SPC",0.929054054054054,8.001,7.85611491935484,51.054,157.99,195.709,10.1557741815476,61.5,0.13009756097561,234.708333333333,"burned","medium"
"32","MOOS",2018,"storm8a","SPC",0.297297297297299,9.144,8.61799791666666,59.055,155.069,203.71,9.60137611607143,39.5,0.231493670886076,237.291666666667,"burned","medium"
"33","MOOS",2018,"storm8b","SPC",0.444078947368421,3.302,6.8295390625,53.467,149.733,212.854,9.21122581845238,47.5,0.0695157894736842,238.958333333333,"burned","medium"
"34","MOOS",2018,"storm1","turb",0.377218934911242,8.001,11.2386896551724,12.065,26.543,26.543,10.9434321676587,28.5,0.280736842105263,171.833333333333,"burned","medium"
"35","MOOS",2018,"storm10","turb",-0.0154464780920688,13.208,6.31596469907407,49.149,170.815,237.492,8.26355505952381,215.5,0.0612900232018561,243.208333333333,"burned","medium"
