"","site.ID","year","storm.num","response","HI","precip","temp","precip.week","precip.month","ThreeMonth","temp.week","TOTAL.TIME","Intensity","doy","burn","pf"
"1","FRCH",2019,"storm1","NO3",-0.0175704811230111,29.8,11.8444574932796,32.2,42.8,42.8,13.2468325892857,248,0.120161290322581,150.53125,"unburned","medium"
"2","FRCH",2019,"storm10a","NO3",-0.0528722600151006,18.4,10.2349277777778,46.8,64,192.4,12.9780669642857,30,0.613333333333333,212.03125,"unburned","medium"
"3","FRCH",2019,"storm11","NO3",-0.0773379354305141,39.2,12.6579264705882,57,105,233.4,12.2450496031746,119.5,0.328033472803347,216.510416666667,"unburned","medium"
"4","FRCH",2019,"storm12b","NO3",-0.102165792515739,21,11.1487708333333,34.4,160.4,295.2,12.5782743055556,16.5,1.27272727272727,225.885416666667,"unburned","medium"
"5","FRCH",2019,"storm12c","NO3",0.24939126548736,37.2,7.84578674540682,56,182.6,318,12.2041592261905,127.5,0.291764705882353,226.59375,"unburned","medium"
"6","FRCH",2019,"storm12d","NO3",0.499667825020442,0,5.75751736111111,65.4,218.8,354,8.45162202380952,24.5,0,231.96875,"unburned","medium"
"7","FRCH",2019,"storm12e","NO3",0.813703616721501,0,7.38630510752688,16.8,208.8,340,7.37336135912698,31.5,0,234.385416666667,"unburned","medium"
"8","FRCH",2019,"storm13","NO3",0.166511275798867,12.6,2.0342220790378,17,20.8,265.2,6.09208234126984,97.5,0.129230769230769,262.510416666667,"unburned","medium"
"9","FRCH",2019,"storm14","NO3",0.0499543763599367,22.2,-1.49995461783439,18.4,51.6,291.2,2.60677827380952,157.5,0.140952380952381,273.59375,"unburned","medium"
"10","FRCH",2019,"storm2","NO3",0.636451301832226,0.2,15.4132306910569,12.6,76.8,82,14.3110610119048,41,0.0048780487804878,165.28125,"unburned","medium"
"11","FRCH",2019,"storm3","NO3",0.235388567758535,20.2,17.5623858333333,16.6,81.4,87.8,15.4510771329365,50,0.404,168.197916666667,"unburned","medium"
"12","FRCH",2019,"storm4","NO3",0.445013795821826,16,18.9691892361111,36.8,97.6,108,16.3032633928571,48,0.333333333333333,170.364583333333,"unburned","medium"
"13","FRCH",2019,"storm5","NO3",-0.110943015632889,0,14.7012149122807,42,113.4,124,17.3268869047619,57,0,172.40625,"unburned","medium"
"14","FRCH",2019,"storm6","NO3",0.45939400984153,5.2,15.401087890625,6.6,64.2,135.4,19.5524722222222,64,0.08125,192.114583333333,"unburned","medium"
"15","FRCH",2019,"storm7","NO3",0.501502145922727,1.8,11.6378383838384,13.2,35,159,16.6352750496032,33,0.0545454545454545,205.78125,"unburned","medium"
"16","FRCH",2019,"storm8","NO3",-0.205182072829098,6.4,12.550608974359,24.6,44.6,170.4,16.0908306051587,26,0.246153846153846,208.114583333333,"unburned","medium"
"17","FRCH",2019,"storm9a","NO3",-0.14517014270031,5.6,11.0166916666667,31,48,176.8,15.2458412698413,15,0.373333333333333,209.28125,"unburned","medium"
"18","FRCH",2019,"storm9b","NO3",-0.688100636166772,4.8,15.0056295045045,36.6,53.6,182.4,14.5027795138889,37,0.12972972972973,210.03125,"unburned","medium"
"19","FRCH",2019,"storm1","fDOM",-0.377958244033567,29.8,11.8444574932796,32.2,42.8,42.8,13.2468325892857,248,0.120161290322581,150.53125,"unburned","medium"
"20","FRCH",2019,"storm10a","fDOM",-0.303964992795776,18.4,10.2349277777778,46.8,64,192.4,12.9780669642857,30,0.613333333333333,212.03125,"unburned","medium"
"21","FRCH",2019,"storm10b","fDOM",0.348526158753006,8.6,14.1853442028986,51.6,82.4,210.8,12.2088650793651,23.5,0.365957446808511,213.302083333333,"unburned","medium"
"22","FRCH",2019,"storm10c","fDOM",-0.871455858652191,14,11.5377647058824,59,91,219.4,12.5259365079365,51.5,0.271844660194175,214.302083333333,"unburned","medium"
"23","FRCH",2019,"storm11","fDOM",0.00841046801234047,39.2,12.6579264705882,57,105,233.4,12.2450496031746,119.5,0.328033472803347,216.510416666667,"unburned","medium"
"24","FRCH",2019,"storm12a","fDOM",0.283997235796436,16.8,11.611087037037,50.8,144,282.8,12.7691240079365,45.5,0.369230769230769,223.927083333333,"unburned","medium"
"25","FRCH",2019,"storm12b","fDOM",0.194473518945079,21,11.1487708333333,34.4,160.4,295.2,12.5782743055556,16.5,1.27272727272727,225.885416666667,"unburned","medium"
"26","FRCH",2019,"storm12c","fDOM",0.232263102644854,37.2,7.84578674540682,56,182.6,318,12.2041592261905,127.5,0.291764705882353,226.59375,"unburned","medium"
"27","FRCH",2019,"storm12d","fDOM",-0.502215608465613,0,5.75751736111111,65.4,218.8,354,8.45162202380952,24.5,0,231.96875,"unburned","medium"
"28","FRCH",2019,"storm12e","fDOM",0.0711456723338542,0,7.38630510752688,16.8,208.8,340,7.37336135912698,31.5,0,234.385416666667,"unburned","medium"
"29","FRCH",2019,"storm13","fDOM",-0.751320655044904,12.6,2.0342220790378,17,20.8,265.2,6.09208234126984,97.5,0.129230769230769,262.510416666667,"unburned","medium"
"30","FRCH",2019,"storm14","fDOM",-0.578739044387905,22.2,-1.49995461783439,18.4,51.6,291.2,2.60677827380952,157.5,0.140952380952381,273.59375,"unburned","medium"
"31","FRCH",2019,"storm2","fDOM",-0.308796096184908,0.2,15.4132306910569,12.6,76.8,82,14.3110610119048,41,0.0048780487804878,165.28125,"unburned","medium"
"32","FRCH",2019,"storm3","fDOM",-0.726374649559,20.2,17.5623858333333,16.6,81.4,87.8,15.4510771329365,50,0.404,168.197916666667,"unburned","medium"
"33","FRCH",2019,"storm4","fDOM",-0.272323836059689,16,18.9691892361111,36.8,97.6,108,16.3032633928571,48,0.333333333333333,170.364583333333,"unburned","medium"
"34","FRCH",2019,"storm5","fDOM",-0.0860975784496334,0,14.7012149122807,42,113.4,124,17.3268869047619,57,0,172.40625,"unburned","medium"
"35","FRCH",2019,"storm6","fDOM",-0.314829027031635,5.2,15.401087890625,6.6,64.2,135.4,19.5524722222222,64,0.08125,192.114583333333,"unburned","medium"
"36","FRCH",2019,"storm7","fDOM",-0.389023210831719,1.8,11.6378383838384,13.2,35,159,16.6352750496032,33,0.0545454545454545,205.78125,"unburned","medium"
"37","FRCH",2019,"storm8","fDOM",-0.462787465251452,6.4,12.550608974359,24.6,44.6,170.4,16.0908306051587,26,0.246153846153846,208.114583333333,"unburned","medium"
"38","FRCH",2019,"storm9a","fDOM",-0.408186607514205,5.6,11.0166916666667,31,48,176.8,15.2458412698413,15,0.373333333333333,209.28125,"unburned","medium"
"39","FRCH",2019,"storm9b","fDOM",-0.322450027451853,4.8,15.0056295045045,36.6,53.6,182.4,14.5027795138889,37,0.12972972972973,210.03125,"unburned","medium"
"40","FRCH",2019,"storm1","SPC",0.689862542955327,29.8,11.8444574932796,32.2,42.8,42.8,13.2468325892857,248,0.120161290322581,150.53125,"unburned","medium"
"41","FRCH",2019,"storm10a","SPC",0.876862197392942,18.4,10.2349277777778,46.8,64,192.4,12.9780669642857,30,0.613333333333333,212.03125,"unburned","medium"
"42","FRCH",2019,"storm10b","SPC",0.932571572074335,8.6,14.1853442028986,51.6,82.4,210.8,12.2088650793651,23.5,0.365957446808511,213.302083333333,"unburned","medium"
"43","FRCH",2019,"storm10c","SPC",-0.0108695652173812,14,11.5377647058824,59,91,219.4,12.5259365079365,51.5,0.271844660194175,214.302083333333,"unburned","medium"
"44","FRCH",2019,"storm11","SPC",0.583758597736854,39.2,12.6579264705882,57,105,233.4,12.2450496031746,119.5,0.328033472803347,216.510416666667,"unburned","medium"
"45","FRCH",2019,"storm12a","SPC",-0.07176953911149,16.8,11.611087037037,50.8,144,282.8,12.7691240079365,45.5,0.369230769230769,223.927083333333,"unburned","medium"
"46","FRCH",2019,"storm12c","SPC",0.672502230151647,37.2,7.84578674540682,56,182.6,318,12.2041592261905,127.5,0.291764705882353,226.59375,"unburned","medium"
"47","FRCH",2019,"storm12d","SPC",-0.330479452054808,0,5.75751736111111,65.4,218.8,354,8.45162202380952,24.5,0,231.96875,"unburned","medium"
"48","FRCH",2019,"storm12e","SPC",-0.0304878048780363,0,7.38630510752688,16.8,208.8,340,7.37336135912698,31.5,0,234.385416666667,"unburned","medium"
"49","FRCH",2019,"storm13","SPC",0.698685171658144,12.6,2.0342220790378,17,20.8,265.2,6.09208234126984,97.5,0.129230769230769,262.510416666667,"unburned","medium"
"50","FRCH",2019,"storm14","SPC",0.57819825853985,22.2,-1.49995461783439,18.4,51.6,291.2,2.60677827380952,157.5,0.140952380952381,273.59375,"unburned","medium"
"51","FRCH",2019,"storm2","SPC",0.749999999999998,0.2,15.4132306910569,12.6,76.8,82,14.3110610119048,41,0.0048780487804878,165.28125,"unburned","medium"
"52","FRCH",2019,"storm3","SPC",0.742105263157916,20.2,17.5623858333333,16.6,81.4,87.8,15.4510771329365,50,0.404,168.197916666667,"unburned","medium"
