"","DateTime","Site","Q","day","fDOM.QSU","nitrateuM","SpCond.uScm","Turbidity.FNU","MeanDischarge"
"1",2018-09-01 06:00:00,"MOOS",1693.04229948384,2018-09-01,220.19,23.9111111111111,82.8,33.09,1693.04229948384
"2",2018-09-01 06:30:00,"MOOS",1713.87824221142,2018-09-01,220.07,23.6211111111111,83,37.69,1713.87824221142
"3",2018-09-01 07:00:00,"MOOS",1716.85480545822,2018-09-01,221.34,23.6155555555556,83.1,33.47,1716.85480545822
"4",2018-09-01 07:30:00,"MOOS",1710.90167896461,2018-09-01,221.67,23.6266666666667,83.3,34.27,1710.90167896461
"5",2018-09-01 08:00:00,"MOOS",1693.04229948384,2018-09-01,221.11,23.7011111111111,83.5,37.74,1693.04229948384
"6",2018-09-01 08:30:00,"MOOS",1704.948552471,2018-09-01,222.45,24.1722222222222,83.7,25.45,1704.948552471
"7",2018-09-01 09:00:00,"MOOS",1725.78449519858,2018-09-01,222.12,23.8988888888889,83.9,26.46,1725.78449519858
"8",2018-09-01 09:30:00,"MOOS",1728.76105844538,2018-09-01,222.43,23.9277777777778,84.1,29.46,1728.76105844538
"9",2018-09-01 10:00:00,"MOOS",1728.76105844538,2018-09-01,222.78,24.0666666666667,84.2,21.81,1728.76105844538
"10",2018-09-01 10:30:00,"MOOS",1725.78449519858,2018-09-01,223.23,24.02,84.4,27.2,1725.78449519858
"11",2018-09-01 11:00:00,"MOOS",1737.69074818573,2018-09-01,222.77,24.0377777777778,84.6,23.64,1737.69074818573
"12",2018-09-01 11:30:00,"MOOS",1728.76105844538,2018-09-01,223.46,24.2455555555556,84.7,27.23,1728.76105844538
"13",2018-09-01 12:00:00,"MOOS",1734.71418493905,2018-09-01,222.97,24.2555555555556,84.8,35.88,1734.71418493905
"14",2018-09-01 12:30:00,"MOOS",1764.47981740697,2018-09-01,224.86,24.2977777777778,85,29.79,1764.47981740697
"15",2018-09-01 13:00:00,"MOOS",1752.57356441981,2018-09-01,224.89,24.4377777777778,85.1,26.7,1752.57356441981
"16",2018-09-01 13:30:00,"MOOS",1758.52669091331,2018-09-01,222.64,24.4533333333333,85.2,24.65,1758.52669091331
"17",2018-09-01 14:00:00,"MOOS",1800.19857636851,2018-09-01,223.84,24.5677777777778,85.2,27,1800.19857636851
"18",2018-09-01 14:30:00,"MOOS",1800.19857636851,2018-09-01,223.66,24.9888888888889,85.4,38.49,1800.19857636851
"19",2018-09-01 15:00:00,"MOOS",1803.17513961531,2018-09-01,223.37,24.7233333333333,85.5,22.19,1803.17513961531
"20",2018-09-01 15:30:00,"MOOS",1824.01108234294,2018-09-01,223.06,24.6744444444444,85.6,21.12,1824.01108234294
"21",2018-09-01 16:00:00,"MOOS",1847.82358831726,2018-09-02,223.02,24.7511111111111,85.8,16.8,1847.82358831726
"22",2018-09-01 16:30:00,"MOOS",1859.72984130442,2018-09-02,223.25,24.67,85.9,21.17,1859.72984130442
