"","DateTime","Site","Discharge","fDOM","NO3","SpCond","Turb","day"
"1",2018-06-10 10:31:00,"CARI",447.13,40.55,NA,73.77,-0.23,2018-06-10
"2",2018-06-10 10:32:00,"CARI",394.01,40.65,NA,73.76,-0.13,2018-06-10
"3",2018-06-10 10:33:00,"CARI",398.69,40.52,NA,73.77,-0.14,2018-06-10
"4",2018-06-10 10:34:00,"CARI",385.03,40.51,NA,73.77,-0.13,2018-06-10
"5",2018-06-10 10:35:00,"CARI",348.52,40.6,NA,73.76,-0.17,2018-06-10
"6",2018-06-10 10:36:00,"CARI",420.96,40.42,NA,73.74,-0.31,2018-06-10
"7",2018-06-10 10:37:00,"CARI",420.91,40.42,NA,73.75,-0.31,2018-06-10
"8",2018-06-10 10:38:00,"CARI",400.09,40.45,NA,73.76,-0.13,2018-06-10
"9",2018-06-10 10:39:00,"CARI",388.93,40.35,NA,73.75,-0.17,2018-06-10
"10",2018-06-10 10:40:00,"CARI",444.51,40.35,NA,73.75,-0.21,2018-06-10
"11",2018-06-10 10:41:00,"CARI",405.74,40.4,NA,73.75,-0.03,2018-06-10
"12",2018-06-10 10:42:00,"CARI",377.73,40.25,NA,73.75,-0.22,2018-06-10
"13",2018-06-10 10:43:00,"CARI",381.25,40.25,NA,73.75,-0.21,2018-06-10
"14",2018-06-10 10:44:00,"CARI",395.27,40.35,NA,73.75,-0.05,2018-06-10
"15",2018-06-10 10:45:00,"CARI",400.87,40.26,NA,73.75,-0.13,2018-06-10
"16",2018-06-10 10:46:00,"CARI",365.63,40.26,NA,73.75,-0.13,2018-06-10
"17",2018-06-10 10:47:00,"CARI",398.7,40.4,NA,73.74,-0.17,2018-06-10
"18",2018-06-10 10:48:00,"CARI",419.89,40.3,NA,73.72,-0.15,2018-06-10
"19",2018-06-10 10:49:00,"CARI",433.06,40.3,NA,73.72,-0.15,2018-06-10
"20",2018-06-10 10:50:00,"CARI",365.8,40.43,NA,73.74,-0.21,2018-06-10
"21",2018-06-10 10:51:00,"CARI",426.56,40.34,NA,73.74,-0.1,2018-06-10
"22",2018-06-10 10:52:00,"CARI",392.89,40.33,NA,73.74,-0.1,2018-06-10
"23",2018-06-10 10:53:00,"CARI",374.89,40.44,NA,73.74,-0.17,2018-06-10
"24",2018-06-10 10:54:00,"CARI",421.07,40.35,NA,73.74,-0.09,2018-06-10
"25",2018-06-10 10:55:00,"CARI",367.39,40.35,NA,73.74,-0.07,2018-06-10
"26",2018-06-10 10:56:00,"CARI",401.58,40.43,NA,73.74,-0.2,2018-06-10
"27",2018-06-10 10:57:00,"CARI",425.77,40.37,NA,73.73,-0.15,2018-06-10
"28",2018-06-10 10:58:00,"CARI",408.43,40.37,NA,73.73,-0.17,2018-06-10
"29",2018-06-10 10:59:00,"CARI",456.93,40.48,NA,73.74,-0.1,2018-06-10
"30",2018-06-10 11:00:00,"CARI",412.26,40.35,NA,73.72,-0.16,2018-06-10
"31",2018-06-10 11:01:00,"CARI",412.48,40.36,NA,73.72,-0.17,2018-06-10
"32",2018-06-10 11:02:00,"CARI",330.85,40.4,NA,73.72,-0.24,2018-06-10
"33",2018-06-10 11:03:00,"CARI",389.22,40.3,NA,73.73,-0.27,2018-06-10
"34",2018-06-10 11:04:00,"CARI",419.06,40.3,NA,73.73,-0.27,2018-06-10
"35",2018-06-10 11:05:00,"CARI",395.01,40.41,NA,73.74,-0.12,2018-06-10
"36",2018-06-10 11:06:00,"CARI",398.55,40.26,NA,73.73,-0.24,2018-06-10
"37",2018-06-10 11:07:00,"CARI",427.44,40.26,NA,73.73,-0.24,2018-06-10
"38",2018-06-10 11:08:00,"CARI",434.42,40.32,NA,73.74,-0.15,2018-06-10
"39",2018-06-10 11:09:00,"CARI",416.76,40.19,NA,73.74,-0.24,2018-06-10
"40",2018-06-10 11:10:00,"CARI",408.54,40.2,NA,73.74,-0.24,2018-06-10
