"","DateTime","Site","Discharge","fDOM","NO3","SpCond","Turb","day"
"1",2018-06-29 06:31:00,"CARI",376.43,51.8,NA,73.73,0.98,2018-06-29
"2",2018-06-29 06:32:00,"CARI",375.65,51.8,NA,73.73,1.03,2018-06-29
"3",2018-06-29 06:33:00,"CARI",402.88,51.96,NA,73.73,1.03,2018-06-29
"4",2018-06-29 06:34:00,"CARI",428.86,51.8,NA,73.75,0.97,2018-06-29
"5",2018-06-29 06:35:00,"CARI",445.17,51.8,NA,73.75,1.13,2018-06-29
"6",2018-06-29 06:36:00,"CARI",428.19,51.94,NA,73.75,1.13,2018-06-29
"7",2018-06-29 06:37:00,"CARI",376.16,51.84,NA,73.75,1.01,2018-06-29
"8",2018-06-29 06:38:00,"CARI",418,51.84,NA,73.74,1.2,2018-06-29
"9",2018-06-29 06:39:00,"CARI",404.98,52.03,NA,73.74,1.17,2018-06-29
"10",2018-06-29 06:40:00,"CARI",421.49,51.85,NA,73.76,1.18,2018-06-29
"11",2018-06-29 06:41:00,"CARI",445.89,51.78,NA,73.75,0.89,2018-06-29
"12",2018-06-29 06:42:00,"CARI",414.65,51.78,NA,73.75,0.93,2018-06-29
"13",2018-06-29 06:43:00,"CARI",433.62,51.95,NA,73.76,0.91,2018-06-29
"14",2018-06-29 06:44:00,"CARI",423.46,51.82,NA,73.76,1.01,2018-06-29
"15",2018-06-29 06:45:00,"CARI",439.06,51.82,26.1,73.76,1.04,2018-06-29
"16",2018-06-29 06:46:00,"CARI",389.94,51.96,NA,73.75,1.07,2018-06-29
"17",2018-06-29 06:47:00,"CARI",397.24,51.84,NA,73.76,1.19,2018-06-29
"18",2018-06-29 06:48:00,"CARI",399.03,51.84,NA,73.76,1.14,2018-06-29
"19",2018-06-29 06:49:00,"CARI",421.44,51.96,NA,73.75,0.95,2018-06-29
"20",2018-06-29 06:50:00,"CARI",412.25,51.82,NA,73.75,1.03,2018-06-29
"21",2018-06-29 06:51:00,"CARI",414.25,51.82,NA,73.75,1.03,2018-06-29
"22",2018-06-29 06:52:00,"CARI",438.34,51.93,NA,73.75,0.98,2018-06-29
"23",2018-06-29 06:53:00,"CARI",407.08,51.82,NA,73.75,1.17,2018-06-29
"24",2018-06-29 06:54:00,"CARI",412.8,51.82,NA,73.74,1.17,2018-06-29
"25",2018-06-29 06:55:00,"CARI",421.85,51.94,NA,73.74,1.01,2018-06-29
"26",2018-06-29 06:56:00,"CARI",422.41,51.83,NA,73.75,0.96,2018-06-29
"27",2018-06-29 06:57:00,"CARI",427.9,51.82,NA,73.75,0.99,2018-06-29
"28",2018-06-29 06:58:00,"CARI",412.13,51.93,NA,73.76,0.94,2018-06-29
"29",2018-06-29 06:59:00,"CARI",434.93,51.8,NA,73.75,0.88,2018-06-29
"30",2018-06-29 07:00:00,"CARI",432.51,51.81,26.1,73.74,0.87,2018-06-29
"31",2018-06-29 07:01:00,"CARI",413.03,51.96,NA,73.77,0.85,2018-06-29
"32",2018-06-29 07:02:00,"CARI",452.57,51.81,NA,73.76,0.88,2018-06-29
"33",2018-06-29 07:03:00,"CARI",431.79,51.81,NA,73.76,0.87,2018-06-29
"34",2018-06-29 07:04:00,"CARI",403.37,51.93,NA,73.78,1.04,2018-06-29
"35",2018-06-29 07:05:00,"CARI",403.89,51.82,NA,73.78,0.95,2018-06-29
"36",2018-06-29 07:06:00,"CARI",418.48,51.82,NA,73.78,0.94,2018-06-29
"37",2018-06-29 07:07:00,"CARI",415.94,51.92,NA,73.78,1.03,2018-06-29
"38",2018-06-29 07:08:00,"CARI",388.56,51.8,NA,73.78,0.96,2018-06-29
"39",2018-06-29 07:09:00,"CARI",415.39,51.79,NA,73.78,0.99,2018-06-29
"40",2018-06-29 07:10:00,"CARI",432.47,51.93,NA,73.79,0.93,2018-06-29
"41",2018-06-29 07:11:00,"CARI",438.05,51.79,NA,73.79,0.91,2018-06-29
"42",2018-06-29 07:12:00,"CARI",428.45,51.79,NA,73.79,0.87,2018-06-29
"43",2018-06-29 07:13:00,"CARI",425.72,51.9,NA,73.8,0.83,2018-06-29
"44",2018-06-29 07:14:00,"CARI",395.61,51.81,NA,73.8,0.97,2018-06-29
