"","DateTime","Site","Discharge","fDOM","NO3","SpCond","Turb","day"
"1",2018-06-21 20:31:00,"CARI",306.18,31.62,NA,77.92,7.85,2018-06-21
"2",2018-06-21 20:32:00,"CARI",344.87,31.55,NA,77.94,8.56,2018-06-21
"3",2018-06-21 20:33:00,"CARI",292.27,31.55,NA,77.94,8.64,2018-06-21
"4",2018-06-21 20:34:00,"CARI",317.57,31.62,NA,77.93,10.62,2018-06-21
"5",2018-06-21 20:35:00,"CARI",342.21,31.56,NA,77.94,11.64,2018-06-21
"6",2018-06-21 20:36:00,"CARI",321.67,31.55,NA,77.94,11.75,2018-06-21
"7",2018-06-21 20:37:00,"CARI",298.89,31.58,NA,77.93,14.72,2018-06-21
"8",2018-06-21 20:38:00,"CARI",335.86,31.5,NA,77.94,13.83,2018-06-21
"9",2018-06-21 20:39:00,"CARI",332.63,31.5,NA,77.94,13.81,2018-06-21
"10",2018-06-21 20:40:00,"CARI",322.78,31.47,NA,77.94,13.02,2018-06-21
"11",2018-06-21 20:41:00,"CARI",315.46,31.4,NA,77.95,14.29,2018-06-21
"12",2018-06-21 20:42:00,"CARI",313.09,31.39,NA,77.95,14.28,2018-06-21
"13",2018-06-21 20:43:00,"CARI",320.64,31.48,NA,77.96,15.52,2018-06-21
"14",2018-06-21 20:44:00,"CARI",323.92,31.41,NA,77.97,15.2,2018-06-21
"15",2018-06-21 20:45:00,"CARI",314.2,31.41,27.2,77.97,15.24,2018-06-21
"16",2018-06-21 20:46:00,"CARI",263.4,31.49,NA,77.97,15.07,2018-06-21
"17",2018-06-21 20:47:00,"CARI",355.1,31.43,NA,77.97,15.08,2018-06-21
"18",2018-06-21 20:48:00,"CARI",321.73,31.43,NA,77.97,15.07,2018-06-21
"19",2018-06-21 20:49:00,"CARI",335.48,31.54,NA,77.99,14.23,2018-06-21
"20",2018-06-21 20:50:00,"CARI",332.05,31.46,NA,78,14.19,2018-06-21
"21",2018-06-21 20:51:00,"CARI",312.39,31.46,NA,78,14.18,2018-06-21
"22",2018-06-21 20:52:00,"CARI",301.43,31.56,NA,77.99,13.51,2018-06-21
"23",2018-06-21 20:53:00,"CARI",343.16,31.49,NA,77.99,15.89,2018-06-21
"24",2018-06-21 20:54:00,"CARI",321.78,31.49,NA,77.99,15.89,2018-06-21
"25",2018-06-21 20:55:00,"CARI",322.48,31.6,NA,77.99,15.72,2018-06-21
"26",2018-06-21 20:56:00,"CARI",316.01,31.53,NA,78.01,15.78,2018-06-21
"27",2018-06-21 20:57:00,"CARI",336.43,31.53,NA,78.01,15.78,2018-06-21
"28",2018-06-21 20:58:00,"CARI",334.3,31.6,NA,78.01,15.98,2018-06-21
"29",2018-06-21 20:59:00,"CARI",281.12,31.53,NA,78.01,15.64,2018-06-21
"30",2018-06-21 21:00:00,"CARI",307.61,31.53,27.2,78.01,15.61,2018-06-21
"31",2018-06-21 21:01:00,"CARI",340.36,31.65,NA,78.01,14.51,2018-06-21
"32",2018-06-21 21:02:00,"CARI",350.33,31.55,NA,78.03,13.46,2018-06-21
"33",2018-06-21 21:03:00,"CARI",326.28,31.55,NA,78.03,13.45,2018-06-21
"34",2018-06-21 21:04:00,"CARI",317.63,31.58,NA,78.03,13.94,2018-06-21
"35",2018-06-21 21:05:00,"CARI",295.9,31.54,NA,78.03,13.51,2018-06-21
"36",2018-06-21 21:06:00,"CARI",337.68,31.55,NA,78.03,13.53,2018-06-21
"37",2018-06-21 21:07:00,"CARI",306.26,31.66,NA,78.04,15.15,2018-06-21
"38",2018-06-21 21:08:00,"CARI",302.12,31.55,NA,78.04,14.98,2018-06-21
"39",2018-06-21 21:09:00,"CARI",276.17,31.56,NA,78.04,14.99,2018-06-21
"40",2018-06-21 21:10:00,"CARI",344.86,31.66,NA,78.05,13.69,2018-06-21
"41",2018-06-21 21:11:00,"CARI",308.5,31.6,NA,78.06,13.58,2018-06-21
"42",2018-06-21 21:12:00,"CARI",344.38,31.59,NA,78.06,13.57,2018-06-21
"43",2018-06-21 21:13:00,"CARI",327.56,31.67,NA,78.06,12.54,2018-06-21
"44",2018-06-21 21:14:00,"CARI",326.5,31.6,NA,78.07,11.72,2018-06-21
"45",2018-06-21 21:15:00,"CARI",313.36,31.6,27.2,78.07,11.68,2018-06-21
"46",2018-06-21 21:16:00,"CARI",293.51,31.66,NA,78.05,12.16,2018-06-21
"47",2018-06-21 21:17:00,"CARI",315.91,31.6,NA,78.06,11.98,2018-06-21
"48",2018-06-21 21:18:00,"CARI",347.37,31.6,NA,78.06,11.97,2018-06-21
"49",2018-06-21 21:19:00,"CARI",337.02,31.69,NA,78.07,11.79,2018-06-21
"50",2018-06-21 21:20:00,"CARI",316.87,31.59,NA,78.07,16.71,2018-06-21
"51",2018-06-21 21:21:00,"CARI",332.86,31.6,NA,78.07,16.72,2018-06-21
"52",2018-06-21 21:22:00,"CARI",278.75,31.69,NA,78.07,16.92,2018-06-21
"53",2018-06-21 21:23:00,"CARI",328.71,31.61,NA,78.08,17.68,2018-06-21
"54",2018-06-21 21:24:00,"CARI",313.41,31.61,NA,78.08,17.87,2018-06-21
"55",2018-06-21 21:25:00,"CARI",332.01,31.71,NA,78.08,17.24,2018-06-21
"56",2018-06-21 21:26:00,"CARI",316.98,31.58,NA,78.08,20.27,2018-06-21
"57",2018-06-21 21:27:00,"CARI",306.67,31.57,NA,78.08,20.27,2018-06-21
"58",2018-06-21 21:28:00,"CARI",301.82,31.62,NA,78.1,21.21,2018-06-21
"59",2018-06-21 21:29:00,"CARI",318.32,31.56,NA,78.11,19.67,2018-06-21
"60",2018-06-21 21:30:00,"CARI",362.21,31.56,27.2,78.11,19.63,2018-06-21
"61",2018-06-21 21:31:00,"CARI",300.18,31.72,NA,78.12,19.54,2018-06-21
"62",2018-06-21 21:32:00,"CARI",294.13,31.6,NA,78.12,18.06,2018-06-21
