"","DateTime","Site","Q","day","fDOM.QSU","nitrateuM","SpCond.uScm","Turbidity.FNU","MeanDischarge"
"1",2018-08-28 00:00:00,"MOOS",1767.45638065378,2018-08-28,206.61,21.6988888888889,100,31.11,1767.45638065378
"2",2018-08-28 00:30:00,"MOOS",1785.31576013454,2018-08-28,206.5,22.0744444444444,99.8,36.63,1785.31576013454
"3",2018-08-28 01:00:00,"MOOS",1788.29232338135,2018-08-28,205.4,22.6911111111111,99.5,38.03,1788.29232338135
"4",2018-08-28 01:30:00,"MOOS",1794.2454498749,2018-08-28,206.98,22.3444444444444,99.1,32.09,1794.2454498749
"5",2018-08-28 02:00:00,"MOOS",1829.96420883643,2018-08-28,207.15,22.3622222222222,99,32.02,1829.96420883643
"6",2018-08-28 02:30:00,"MOOS",1844.8470250704,2018-08-28,206.71,22.0311111111111,98.5,40.72,1844.8470250704
"7",2018-08-28 03:00:00,"MOOS",1898.42516351276,2018-08-28,206.88,22.0388888888889,98.2,28.37,1898.42516351276
"8",2018-08-28 03:30:00,"MOOS",1904.37829000637,2018-08-28,206.66,22.4655555555556,98,30.45,1904.37829000637
"9",2018-08-28 04:00:00,"MOOS",1957.95642844873,2018-08-28,207.25,22.1355555555556,97.6,54.2,1957.95642844873
"10",2018-08-28 04:30:00,"MOOS",1984.74549766985,2018-08-28,206.84,22.5544444444444,97.1,37.44,1984.74549766985
"11",2018-08-28 05:00:00,"MOOS",2017.4876933847,2018-08-28,207.6,22.4044444444444,96.7,39.96,2017.4876933847
"12",2018-08-28 05:30:00,"MOOS",2074.04239507375,2018-08-28,207.22,22.7822222222222,96.4,36.58,2074.04239507375
"13",2018-08-28 06:00:00,"MOOS",2071.065831827,2018-08-28,208.55,22.6088888888889,96.1,45.1,2071.065831827
"14",2018-08-28 06:30:00,"MOOS",2091.90177455451,2018-08-28,208.92,23.8122222222222,95.7,35.16,2091.90177455451
"15",2018-08-28 07:00:00,"MOOS",2103.80802754179,2018-08-28,209.36,22.5377777777778,95.4,33.32,2103.80802754179
"16",2018-08-28 07:30:00,"MOOS",2175.24554546492,2018-08-28,210.08,23.1844444444444,95.3,45.44,2175.24554546492
"17",2018-08-28 08:00:00,"MOOS",2172.26898221811,2018-08-28,210.9,22.2377777777778,95,29.42,2172.26898221811
"18",2018-08-28 08:30:00,"MOOS",2205.01117793284,2018-08-28,211.07,25.0722222222222,94.7,34.45,2205.01117793284
"19",2018-08-28 09:00:00,"MOOS",2213.94086767326,2018-08-28,211.32,32.0933333333333,94.5,36.17,2213.94086767326
"20",2018-08-28 09:30:00,"MOOS",2225.84712066042,2018-08-28,210.92,23.0833333333333,94.3,43.92,2225.84712066042
"21",2018-08-28 10:00:00,"MOOS",2243.70650014118,2018-08-28,213.21,23.9066666666667,94.2,31.77,2243.70650014118
"22",2018-08-28 10:30:00,"MOOS",2196.08148819249,2018-08-28,214.73,25.11,94.2,39.76,2196.08148819249
"23",2018-08-28 11:00:00,"MOOS",2184.17523520527,2018-08-28,216.35,27.0944444444444,94.1,48.28,2184.17523520527
