"","DateTime","Site","Q","day","fDOM.QSU","nitrateuM","SpCond.uScm","Turbidity.FNU","MeanDischarge"
"1",2018-09-24 13:00:00,"MOOS",2190.12836169888,2018-09-24,170.12,26.0611111111111,85.9,84.75,2190.12836169888
"2",2018-09-24 13:30:00,"MOOS",2190.12836169888,2018-09-24,171.72,24.8544444444444,85.7,67.95,2190.12836169888
"3",2018-09-24 14:00:00,"MOOS",2202.03461468604,2018-09-24,167.36,29.3022222222222,85.5,72.9,2202.03461468604
"4",2018-09-24 14:30:00,"MOOS",2216.91743092,2018-09-24,167.63,24.95,85.5,85.61,2216.91743092
"5",2018-09-24 15:00:00,"MOOS",2193.10492494568,2018-09-24,173.86,25.0733333333333,85.4,78.78,2193.10492494568
"6",2018-09-24 15:30:00,"MOOS",2240.72993689438,2018-09-24,177.97,25.5944444444444,85.5,81.29,2240.72993689438
"7",2018-09-24 16:00:00,"MOOS",2249.65962663473,2018-09-25,189.07,24.9822222222222,85.5,81.7,2249.65962663473
"8",2018-09-24 16:30:00,"MOOS",2276.44869585597,2018-09-25,183.68,25.1244444444444,85.5,75.33,2276.44869585597
"9",2018-09-24 17:00:00,"MOOS",2243.70650014118,2018-09-25,177.9,25.2333333333333,85.5,88.94,2243.70650014118
"10",2018-09-24 17:30:00,"MOOS",2324.07370780467,2018-09-25,187.44,25.9455555555556,85.5,84.94,2324.07370780467
"11",2018-09-24 18:00:00,"MOOS",2374.67528300022,2018-09-25,185.17,25.3088888888889,85.5,101.89,2374.67528300022
"12",2018-09-24 18:30:00,"MOOS",2359.79246676626,2018-09-25,189.54,25.51,85.5,82.05,2359.79246676626
"13",2018-09-24 19:00:00,"MOOS",2383.60497274064,2018-09-25,184.74,25.4377777777778,85.6,71.99,2383.60497274064
"14",2018-09-24 19:30:00,"MOOS",2428.25342144252,2018-09-25,190.38,25.3111111111111,85.7,122.95,2428.25342144252
"15",2018-09-24 20:00:00,"MOOS",2365.74559325987,2018-09-25,190.05,29.0455555555556,85.9,97.83,2365.74559325987
"16",2018-09-24 20:30:00,"MOOS",2466.94874365092,2018-09-25,189.41,25.6955555555556,86,94.67,2466.94874365092
"17",2018-09-24 21:00:00,"MOOS",2505.64406585926,2018-09-25,188.1,25.6088888888889,86,67.38,2505.64406585926
"18",2018-09-24 21:30:00,"MOOS",2484.80812313169,2018-09-25,180.98,25.7244444444444,86.1,67.12,2484.80812313169
"19",2018-09-24 22:00:00,"MOOS",2416.34716845537,2018-09-25,184.69,25.8711111111111,86.2,96.52,2416.34716845537
"20",2018-09-24 22:30:00,"MOOS",2455.04249066376,2018-09-25,185.66,25.9844444444444,86.4,77.74,2455.04249066376
"21",2018-09-24 23:00:00,"MOOS",2469.92530689773,2018-09-25,184.87,25.9955555555556,86.4,87.2,2469.92530689773
"22",2018-09-24 23:30:00,"MOOS",2047.25332585262,2018-09-25,185.38,25.8688888888889,86.3,94.81,2047.25332585262
"23",2018-09-25 00:00:00,"MOOS",2475.87843339134,2018-09-25,185.09,26.0711111111111,86.4,101.25,2475.87843339134
"24",2018-09-25 00:30:00,"MOOS",2511.59719235293,2018-09-25,187.17,25.9877777777778,86.4,83.02,2511.59719235293
"25",2018-09-25 01:00:00,"MOOS",2374.67528300022,2018-09-25,187.98,26.0711111111111,86.4,102.64,2374.67528300022
"26",2018-09-25 01:30:00,"MOOS",2478.85499663814,2018-09-25,188.51,25.9777777777778,86.4,75.18,2478.85499663814
"27",2018-09-25 02:00:00,"MOOS",2541.36282482086,2018-09-25,187.22,25.93,86.4,89.63,2541.36282482086
"28",2018-09-25 02:30:00,"MOOS",2562.19876754843,2018-09-25,188.82,26.09,86.5,82.72,2562.19876754843
"29",2018-09-25 03:00:00,"MOOS",2553.26907780801,2018-09-25,171.86,25.9544444444444,86.5,114.75,2553.26907780801
"30",2018-09-25 03:30:00,"MOOS",2505.64406585926,2018-09-25,184.03,26.1055555555556,86.1,85.44,2505.64406585926
"31",2018-09-25 04:00:00,"MOOS",2466.94874365092,2018-09-25,185,26.04,85.8,77.98,2466.94874365092
"32",2018-09-25 04:30:00,"MOOS",2466.94874365092,2018-09-25,186.05,26.1255555555556,85.8,89.11,2466.94874365092
"33",2018-09-25 05:00:00,"MOOS",2324.07370780467,2018-09-25,187.12,26.2577777777778,85.9,108.9,2324.07370780467
"34",2018-09-25 05:30:00,"MOOS",2440.1596744298,2018-09-25,192.15,26.2088888888889,86,98.87,2440.1596744298
"35",2018-09-25 06:00:00,"MOOS",2499.69093936565,2018-09-25,189.04,25.9977777777778,86,160.33,2499.69093936565
"36",2018-09-25 06:30:00,"MOOS",2642.56597521191,2018-09-25,189.27,25.6933333333333,86,83.33,2642.56597521191
"37",2018-09-25 07:00:00,"MOOS",2246.68306338799,2018-09-25,185.68,25.6388888888889,86,480.17,2246.68306338799
"38",2018-09-25 07:30:00,"MOOS",2419.32373170217,2018-09-25,185.5,25.6322222222222,86,249.56,2419.32373170217
"39",2018-09-25 08:00:00,"MOOS",2588.98783676955,2018-09-25,186.58,25.58,86,246.51,2588.98783676955
"40",2018-09-25 08:30:00,"MOOS",2577.08158378239,2018-09-25,185.61,25.2555555555556,86,280.96,2577.08158378239
"41",2018-09-25 09:00:00,"MOOS",2603.87065300351,2018-09-25,186.79,25.2466666666667,86.1,425.47,2603.87065300351
"42",2018-09-25 09:30:00,"MOOS",2490.7612496253,2018-09-25,188.11,25.0177777777778,86.2,452.33,2490.7612496253
"43",2018-09-25 10:00:00,"MOOS",2481.83155988489,2018-09-25,183.63,24.8433333333333,86.3,199.17,2481.83155988489
"44",2018-09-25 10:30:00,"MOOS",2413.37060520856,2018-09-25,186.09,24.8166666666667,86.3,499.46,2413.37060520856
"45",2018-09-25 11:00:00,"MOOS",2410.39404196176,2018-09-25,183.86,24.57,86.3,357.94,2410.39404196176
"46",2018-09-25 11:30:00,"MOOS",2389.55809923424,2018-09-25,183.17,24.4344444444444,86.2,496.11,2389.55809923424
"47",2018-09-25 12:00:00,"MOOS",2377.65184624703,2018-09-25,180.23,24.5222222222222,86.3,468.67,2377.65184624703
"48",2018-09-25 12:30:00,"MOOS",2321.09714455786,2018-09-25,179.48,24.5488888888889,86.4,584.96,2321.09714455786
"49",2018-09-25 13:00:00,"MOOS",2306.2143283239,2018-09-25,171.27,24.37,86.4,271.91,2306.2143283239
"50",2018-09-25 13:30:00,"MOOS",2327.05027105147,2018-09-25,175.95,24.2477777777778,86.3,565.6,2327.05027105147
"51",2018-09-25 14:00:00,"MOOS",2330.02683429827,2018-09-25,171.57,24.0866666666667,86.2,851.13,2330.02683429827
"52",2018-09-25 14:30:00,"MOOS",2333.00339754508,2018-09-25,177.8,24.44,86.1,1023.48,2333.00339754508
"53",2018-09-25 15:00:00,"MOOS",2306.2143283239,2018-09-25,151.6,24.4222222222222,86,245.23,2306.2143283239
"54",2018-09-25 15:30:00,"MOOS",2300.26120183035,2018-09-25,137.39,24.2877777777778,85.9,329.17,2300.26120183035
"55",2018-09-25 16:00:00,"MOOS",2273.47213260917,2018-09-26,155.08,24.2144444444444,85.9,237.52,2273.47213260917
"56",2018-09-25 16:30:00,"MOOS",2243.70650014118,2018-09-26,135.73,24.16,85.8,321.15,2243.70650014118
"57",2018-09-25 17:00:00,"MOOS",2246.68306338799,2018-09-26,134.13,24.2655555555556,85.7,533.99,2246.68306338799
"58",2018-09-25 17:30:00,"MOOS",2222.87055741361,2018-09-26,139.56,24.27,85.6,847.17,2222.87055741361
"59",2018-09-25 18:00:00,"MOOS",2160.36272923095,2018-09-26,134.83,24.3555555555556,85.5,1149.66,2160.36272923095
"60",2018-09-25 18:30:00,"MOOS",2187.15179845208,2018-09-26,125.88,24.47,85.3,1458.76,2187.15179845208
"61",2018-09-25 19:00:00,"MOOS",2169.29241897125,2018-09-26,128.19,32.7544444444444,85.1,1227.65,2169.29241897125
"62",2018-09-25 19:30:00,"MOOS",2172.26898221811,2018-09-26,117.32,24.5377777777778,85,386.81,2172.26898221811
"63",2018-09-25 20:00:00,"MOOS",2210.96430442645,2018-09-26,122.76,24.3655555555556,84.9,943.43,2210.96430442645
"64",2018-09-25 20:30:00,"MOOS",2160.36272923095,2018-09-26,133.52,24.8933333333333,84.6,797.33,2160.36272923095
"65",2018-09-25 21:00:00,"MOOS",2190.12836169888,2018-09-26,122.96,24.2733333333333,84.6,2263.39,2190.12836169888
"66",2018-09-25 21:30:00,"MOOS",2136.55022325652,2018-09-26,117.56,24.4522222222222,84.8,706.42,2136.55022325652
"67",2018-09-25 22:00:00,"MOOS",2172.26898221811,2018-09-26,144.97,24.4477777777778,84.8,785.23,2172.26898221811
"68",2018-09-25 22:30:00,"MOOS",2193.10492494568,2018-09-26,125.59,24.5266666666667,84.3,2334.33,2193.10492494568
"69",2018-09-25 23:00:00,"MOOS",2163.33929247764,2018-09-26,108.36,24.5588888888889,84.6,446.26,2163.33929247764
"70",2018-09-25 23:30:00,"MOOS",2181.19867195841,2018-09-26,110.44,24.82,84.8,388.72,2181.19867195841
"71",2018-09-26 00:00:00,"MOOS",2121.66740702256,2018-09-26,111.27,24.6944444444444,85,543.89,2121.66740702256
"72",2018-09-26 00:30:00,"MOOS",2094.87833780132,2018-09-26,110.5,24.6866666666667,85,1502.04,2094.87833780132
"73",2018-09-26 01:00:00,"MOOS",2157.38616598409,2018-09-26,101.89,24.7622222222222,85.1,1200.08,2157.38616598409
"74",2018-09-26 01:30:00,"MOOS",2163.33929247764,2018-09-26,108.1,24.9188888888889,85.1,1259.7,2163.33929247764
"75",2018-09-26 02:00:00,"MOOS",2145.47991299687,2018-09-26,108.39,25.0188888888889,85.2,337.35,2145.47991299687
"76",2018-09-26 02:30:00,"MOOS",2145.47991299687,2018-09-26,126.61,25.0311111111111,85.3,278.5,2145.47991299687
"77",2018-09-26 03:00:00,"MOOS",2133.57366000972,2018-09-26,131.69,25.0422222222222,85.5,460.05,2133.57366000972
"78",2018-09-26 03:30:00,"MOOS",2100.83146429498,2018-09-26,132.46,24.7277777777778,85.6,1308.32,2100.83146429498
"79",2018-09-26 04:00:00,"MOOS",2094.87833780132,2018-09-26,137.71,24.9911111111111,85.6,3725.46,2094.87833780132
"80",2018-09-26 04:30:00,"MOOS",2109.76115403534,2018-09-26,141.4,25.1433333333333,85.6,1164.11,2109.76115403534
"81",2018-09-26 05:00:00,"MOOS",2088.92521130783,2018-09-26,183.26,25.1966666666667,84.4,1270.72,2088.92521130783
"82",2018-09-26 05:30:00,"MOOS",2097.85490104818,2018-09-26,184.33,25.5266666666667,83.9,1234.67,2097.85490104818
"83",2018-09-26 06:00:00,"MOOS",2124.64397026936,2018-09-26,145.77,25.3622222222222,83.9,445.56,2124.64397026936
"84",2018-09-26 06:30:00,"MOOS",2085.94864806102,2018-09-26,135.51,25.4466666666667,84.1,1698.37,2085.94864806102
"85",2018-09-26 07:00:00,"MOOS",2091.90177455451,2018-09-26,133.84,25.4788888888889,84.3,933.58,2091.90177455451
"86",2018-09-26 07:30:00,"MOOS",2044.27676260582,2018-09-26,131.84,25.7188888888889,84.4,3278.23,2044.27676260582
"87",2018-09-26 08:00:00,"MOOS",2085.94864806102,2018-09-26,130.35,25.6988888888889,84.6,1849.26,2085.94864806102
