"","DateTime","Site","Discharge","fDOM","NO3","SpCond","Turb","day"
"1",2018-08-30 10:01:00,"CARI",555.99,82.17,NA,72.06,-1.09,2018-08-30
"2",2018-08-30 10:02:00,"CARI",531.08,82.12,NA,72.07,-1.12,2018-08-30
"3",2018-08-30 10:03:00,"CARI",583.9,83.24,NA,72.07,-1.12,2018-08-30
"4",2018-08-30 10:04:00,"CARI",526.63,83.45,NA,72.06,-1.07,2018-08-30
"5",2018-08-30 10:05:00,"CARI",555.67,83.43,NA,72.07,-1.09,2018-08-30
"6",2018-08-30 10:06:00,"CARI",505,82.51,NA,72.07,-1.09,2018-08-30
"7",2018-08-30 10:07:00,"CARI",548.12,82.75,NA,72.07,-1.13,2018-08-30
"8",2018-08-30 10:08:00,"CARI",546.69,82.79,NA,72.08,-1.14,2018-08-30
"9",2018-08-30 10:09:00,"CARI",522.32,83.72,NA,72.08,-1.13,2018-08-30
"10",2018-08-30 10:10:00,"CARI",565.15,83.65,NA,72.06,-1.18,2018-08-30
"11",2018-08-30 10:11:00,"CARI",533.95,83.63,NA,72.05,-1.13,2018-08-30
"12",2018-08-30 10:12:00,"CARI",560.38,82.9,NA,72.05,-1.13,2018-08-30
"13",2018-08-30 10:13:00,"CARI",539.98,83.32,NA,72.06,-1.15,2018-08-30
"14",2018-08-30 10:14:00,"CARI",540.08,83.34,NA,72.07,-1.13,2018-08-30
"15",2018-08-30 10:15:00,"CARI",547.72,83.24,28.5,72.07,-1.14,2018-08-30
"16",2018-08-30 10:16:00,"CARI",562.88,83.56,NA,72.07,-1.15,2018-08-30
"17",2018-08-30 10:17:00,"CARI",545.21,83.54,NA,72.06,-1.08,2018-08-30
"18",2018-08-30 10:18:00,"CARI",547.81,83.44,NA,72.06,-1.08,2018-08-30
"19",2018-08-30 10:19:00,"CARI",556.41,83.56,NA,72.04,-1.13,2018-08-30
"20",2018-08-30 10:20:00,"CARI",569.73,83.57,NA,72.06,-1.09,2018-08-30
"21",2018-08-30 10:21:00,"CARI",556.49,83.81,NA,72.06,-1.08,2018-08-30
"22",2018-08-30 10:22:00,"CARI",527.87,82.86,NA,72.06,-1.08,2018-08-30
"23",2018-08-30 10:23:00,"CARI",567.63,82.87,NA,72.07,-1.13,2018-08-30
"24",2018-08-30 10:24:00,"CARI",541.38,83.62,NA,72.07,-1.12,2018-08-30
"25",2018-08-30 10:25:00,"CARI",538.07,83.28,NA,72.04,-1.15,2018-08-30
"26",2018-08-30 10:26:00,"CARI",560.06,83.28,NA,72.06,-1.14,2018-08-30
"27",2018-08-30 10:27:00,"CARI",562.45,83.25,NA,72.06,-1.14,2018-08-30
"28",2018-08-30 10:28:00,"CARI",556.61,83.38,NA,72.04,-1.11,2018-08-30
"29",2018-08-30 10:29:00,"CARI",574.47,83.43,NA,72.06,-1.11,2018-08-30
"30",2018-08-30 10:30:00,"CARI",530.9,82.82,28.4,72.06,-1.08,2018-08-30
"31",2018-08-30 10:31:00,"CARI",547.65,83.22,NA,72.03,-1.1,2018-08-30
"32",2018-08-30 10:32:00,"CARI",551.46,83.17,NA,72.05,-1.1,2018-08-30
"33",2018-08-30 10:33:00,"CARI",552.34,83.4,NA,72.05,-1.11,2018-08-30
"34",2018-08-30 10:34:00,"CARI",544.7,83.46,NA,72.05,-1.1,2018-08-30
"35",2018-08-30 10:35:00,"CARI",559.57,83.45,NA,72.07,-1.16,2018-08-30
"36",2018-08-30 10:36:00,"CARI",538.87,83.2,NA,72.07,-1.14,2018-08-30
"37",2018-08-30 10:37:00,"CARI",534.34,83.58,NA,72.06,-1.03,2018-08-30
"38",2018-08-30 10:38:00,"CARI",554.39,83.6,NA,72.06,-1.1,2018-08-30
"39",2018-08-30 10:39:00,"CARI",545.59,83.02,NA,72.05,-1.1,2018-08-30
"40",2018-08-30 10:40:00,"CARI",539.42,83.7,NA,72.05,-1.13,2018-08-30
"41",2018-08-30 10:41:00,"CARI",531.56,83.7,NA,72.07,-1.1,2018-08-30
"42",2018-08-30 10:42:00,"CARI",546.75,83.88,NA,72.07,-1.09,2018-08-30
"43",2018-08-30 10:43:00,"CARI",526.74,83.82,NA,72.04,-1.09,2018-08-30
"44",2018-08-30 10:44:00,"CARI",562.8,83.82,NA,72.05,-1.1,2018-08-30
"45",2018-08-30 10:45:00,"CARI",574.12,83.69,28.4,72.05,-1.11,2018-08-30
"46",2018-08-30 10:46:00,"CARI",572.61,83.15,NA,72.06,-1.11,2018-08-30
"47",2018-08-30 10:47:00,"CARI",552.11,83.18,NA,72.05,-1.1,2018-08-30
"48",2018-08-30 10:48:00,"CARI",557.43,83.05,NA,72.05,-1.1,2018-08-30
"49",2018-08-30 10:49:00,"CARI",569.27,81.85,NA,72.04,-1.11,2018-08-30
"50",2018-08-30 10:50:00,"CARI",538.47,81.97,NA,72.05,-1.04,2018-08-30
"51",2018-08-30 10:51:00,"CARI",541.55,83.92,NA,72.05,-1.06,2018-08-30
"52",2018-08-30 10:52:00,"CARI",565.87,83.63,NA,72.02,-1.12,2018-08-30
"53",2018-08-30 10:53:00,"CARI",551.49,83.63,NA,72.03,-1.09,2018-08-30
"54",2018-08-30 10:54:00,"CARI",569.99,84.03,NA,71.98,-0.97,2018-08-30
"55",2018-08-30 10:55:00,"CARI",538.44,83.65,NA,72.02,-1.12,2018-08-30
"56",2018-08-30 10:56:00,"CARI",560.96,83.62,NA,72.01,-1.11,2018-08-30
"57",2018-08-30 10:57:00,"CARI",573.43,83.66,NA,72.01,-1.11,2018-08-30
"58",2018-08-30 10:58:00,"CARI",555.31,83.57,NA,72.02,-1.1,2018-08-30
"59",2018-08-30 10:59:00,"CARI",591.49,83.74,NA,72.01,-1.11,2018-08-30
"60",2018-08-30 11:00:00,"CARI",566.39,83.74,28.4,72.01,-1.11,2018-08-30
"61",2018-08-30 11:01:00,"CARI",560.19,83.81,NA,71.99,-1.07,2018-08-30
"62",2018-08-30 11:02:00,"CARI",572.52,83.96,NA,71.99,-1.12,2018-08-30
"63",2018-08-30 11:03:00,"CARI",558.38,83.96,NA,71.99,-1.12,2018-08-30
"64",2018-08-30 11:04:00,"CARI",553.36,84.1,NA,71.96,-1.13,2018-08-30
"65",2018-08-30 11:05:00,"CARI",557.31,83.78,NA,72.02,-1.12,2018-08-30
"66",2018-08-30 11:06:00,"CARI",553.07,83.8,NA,72.02,-1.12,2018-08-30
"67",2018-08-30 11:07:00,"CARI",558.98,83.94,NA,72.02,-1.06,2018-08-30
"68",2018-08-30 11:08:00,"CARI",545.29,83.75,NA,72.01,-1.13,2018-08-30
"69",2018-08-30 13:49:00,"CARI",566.54,70.92,NA,69.75,-4.28,2018-08-30
"70",2018-08-30 13:50:00,"CARI",601.85,68.21,NA,69.74,-4.11,2018-08-30
"71",2018-08-30 13:51:00,"CARI",583.95,68.21,NA,69.74,-4.11,2018-08-30
"72",2018-08-30 13:52:00,"CARI",558.47,63.09,NA,69.71,-4.04,2018-08-30
"73",2018-08-30 13:53:00,"CARI",621.49,57.8,NA,69.73,-4.13,2018-08-30
"74",2018-08-30 13:54:00,"CARI",584.64,57.74,NA,69.73,-4.15,2018-08-30
"75",2018-08-30 13:55:00,"CARI",566.8,59.97,NA,69.63,-3.66,2018-08-30
"76",2018-08-30 13:56:00,"CARI",595.37,59.54,NA,69.61,-3.85,2018-08-30
"77",2018-08-30 13:57:00,"CARI",621.76,59.86,NA,69.61,-3.85,2018-08-30
"78",2018-08-30 13:58:00,"CARI",613.42,58.49,NA,69.66,-4.08,2018-08-30
"79",2018-08-30 13:59:00,"CARI",599.45,55.45,NA,69.57,-4.02,2018-08-30
"80",2018-08-30 14:00:00,"CARI",567.78,55.4,27.3,NA,-4.02,2018-08-30
"81",2018-08-30 14:01:00,"CARI",613.08,70.59,NA,69.1,-0.57,2018-08-30
"82",2018-08-30 14:02:00,"CARI",616.32,65.41,NA,69.1,-0.51,2018-08-30
"83",2018-08-30 14:03:00,"CARI",608.64,65.16,NA,69.1,-0.53,2018-08-30
"84",2018-08-30 14:04:00,"CARI",609.55,77.82,NA,69.06,-0.44,2018-08-30
"85",2018-08-30 14:05:00,"CARI",566.39,77.32,NA,69.07,-0.53,2018-08-30
"86",2018-08-30 14:06:00,"CARI",576.85,77.29,NA,69.07,-0.51,2018-08-30
"87",2018-08-30 14:07:00,"CARI",579.1,77.5,NA,69.01,-0.39,2018-08-30
"88",2018-08-30 14:08:00,"CARI",606.11,77.65,NA,69,-0.46,2018-08-30
"89",2018-08-30 14:09:00,"CARI",621.97,77.65,NA,69,-0.47,2018-08-30
"90",2018-08-30 14:10:00,"CARI",599.06,76.4,NA,68.97,-0.41,2018-08-30
"91",2018-08-30 14:11:00,"CARI",614.68,74.8,NA,68.94,-0.39,2018-08-30
"92",2018-08-30 14:12:00,"CARI",646.46,74.78,NA,68.94,-0.39,2018-08-30
"93",2018-08-30 14:13:00,"CARI",629.69,77.23,NA,68.92,-0.41,2018-08-30
"94",2018-08-30 14:14:00,"CARI",564.84,77.09,NA,68.91,-0.48,2018-08-30
"95",2018-08-30 14:15:00,"CARI",601.6,77.08,27.3,68.91,-0.49,2018-08-30
"96",2018-08-30 14:16:00,"CARI",619.31,77.76,NA,68.87,-0.49,2018-08-30
