Site,DateTime,Q,day,fDOM.QSU,nitrateuM,SpCond.uScm,Turbidity.FNU
VAUL,2020-06-05T20:00:00Z,-13.182668872585054,2020-06-05T08:00:00Z,NA,27.444285714285712,NA,NA
VAUL,2020-06-05T20:15:00Z,-4.430198615242261,2020-06-05T08:00:00Z,NA,32.17,NA,NA
VAUL,2020-06-05T20:30:00Z,2.57177759060869,2020-06-05T08:00:00Z,NA,27.564285714285713,NA,NA
VAUL,2020-06-05T20:45:00Z,2.57177759060869,2020-06-05T08:00:00Z,NA,32.265,NA,NA
VAUL,2020-06-05T21:00:00Z,2.57177759060869,2020-06-05T08:00:00Z,NA,27.708571428571428,NA,NA
VAUL,2020-06-05T21:15:00Z,-6.180692666734103,2020-06-05T08:00:00Z,NA,32.455,NA,NA
VAUL,2020-06-05T21:30:00Z,-2.6797045637504198,2020-06-05T08:00:00Z,NA,27.830000000000002,NA,NA
VAUL,2020-06-05T21:45:00Z,-2.6797045637504198,2020-06-05T08:00:00Z,NA,32.55,NA,NA
VAUL,2020-06-05T22:00:00Z,-7.931186718167737,2020-06-05T08:00:00Z,NA,27.825714285714287,NA,NA
VAUL,2020-06-05T22:15:00Z,-6.180692666734103,2020-06-05T08:00:00Z,NA,32.721666666666664,NA,NA
VAUL,2020-06-05T22:30:00Z,0.8212835391168483,2020-06-05T08:00:00Z,NA,27.88142857142857,NA,NA
VAUL,2020-06-05T22:45:00Z,-0.9292105123167858,2020-06-05T08:00:00Z,NA,32.74333333333333,NA,NA
VAUL,2020-06-05T23:00:00Z,-7.931186718167737,2020-06-05T08:00:00Z,NA,28.05,NA,NA
VAUL,2020-06-05T23:15:00Z,-2.6797045637504198,2020-06-05T08:00:00Z,NA,32.74333333333333,NA,NA
VAUL,2020-06-05T23:30:00Z,-6.180692666734103,2020-06-05T08:00:00Z,NA,28.08857142857143,NA,NA
VAUL,2020-06-05T23:45:00Z,-9.681680769659579,2020-06-05T08:00:00Z,NA,32.769999999999996,NA,NA
VAUL,2020-06-06T00:00:00Z,-11.43217482115142,2020-06-05T08:00:00Z,203.242,28.13142857142857,227.28,12.872
VAUL,2020-06-06T00:15:00Z,-14.933162924018688,2020-06-05T08:00:00Z,202.07166666666666,32.795,227.16666666666666,13.225
VAUL,2020-06-06T00:30:00Z,-11.43217482115142,2020-06-05T08:00:00Z,201.148,28.12857142857143,227.17999999999998,14.032
VAUL,2020-06-06T00:45:00Z,-14.933162924018688,2020-06-05T08:00:00Z,200.92166666666668,32.86833333333333,227.14999999999998,14.131666666666666
VAUL,2020-06-06T01:00:00Z,-14.933162924018688,2020-06-05T08:00:00Z,201.412,28.24142857142857,227.22,13.916
VAUL,2020-06-06T01:15:00Z,-16.68365697551053,2020-06-05T08:00:00Z,202.11,32.86333333333333,227.38333333333333,13.121666666666666
VAUL,2020-06-06T01:30:00Z,-14.933162924018688,2020-06-05T08:00:00Z,202.614,28.19,227.62,12.49
VAUL,2020-06-06T01:45:00Z,-18.434151027002372,2020-06-05T08:00:00Z,202.93666666666667,32.975,227.86666666666667,12.793333333333333
VAUL,2020-06-06T02:00:00Z,-20.184645078494214,2020-06-05T08:00:00Z,203.008,28.29285714285714,228.07999999999998,13.092
VAUL,2020-06-06T02:15:00Z,-23.68563318136148,2020-06-05T08:00:00Z,202.87333333333333,33.01833333333333,228.13333333333333,13.405000000000001
VAUL,2020-06-06T02:30:00Z,-23.68563318136148,2020-06-05T08:00:00Z,202.912,28.298571428571428,228.36,12.756
VAUL,2020-06-06T02:45:00Z,-21.935139129927848,2020-06-05T08:00:00Z,203.37833333333333,33.07833333333333,228.46666666666667,12.721666666666668
VAUL,2020-06-06T03:00:00Z,-23.68563318136148,2020-06-05T08:00:00Z,203.932,28.41857142857143,228.66,12.79
VAUL,2020-06-06T03:15:00Z,-23.68563318136148,2020-06-05T08:00:00Z,204.45166666666665,33.05666666666667,228.8,11.965
VAUL,2020-06-06T03:30:00Z,-28.9371153357788,2020-06-05T08:00:00Z,204.74,28.28,228.98,12.352
VAUL,2020-06-06T03:45:00Z,-28.9371153357788,2020-06-05T08:00:00Z,204.89833333333334,33.09,229.25,12.761666666666667
VAUL,2020-06-06T04:00:00Z,-30.68760938727064,2020-06-05T08:00:00Z,205.154,28.41714285714286,229.54,11.815999999999999
VAUL,2020-06-06T04:15:00Z,-30.68760938727064,2020-06-05T08:00:00Z,205.24666666666667,33.07666666666667,229.76666666666668,11.785
VAUL,2020-06-06T04:30:00Z,-28.9371153357788,2020-06-05T08:00:00Z,205.518,28.40714285714286,230.1,11.432
VAUL,2020-06-06T04:45:00Z,-27.186621284286957,2020-06-05T08:00:00Z,205.81333333333333,33.10333333333333,230.35000000000002,11.318333333333333
VAUL,2020-06-06T05:00:00Z,-30.68760938727064,2020-06-05T08:00:00Z,206.026,28.315714285714286,230.6,11.314
VAUL,2020-06-06T05:15:00Z,-30.68760938727064,2020-06-05T08:00:00Z,206.42833333333334,33.093333333333334,230.86666666666667,10.776666666666667
VAUL,2020-06-06T05:30:00Z,-28.9371153357788,2020-06-05T08:00:00Z,206.7,28.422857142857143,231.16,10.975999999999999
VAUL,2020-06-06T05:45:00Z,-30.68760938727064,2020-06-05T08:00:00Z,207.00666666666666,33.155,231.46666666666667,10.468333333333334
VAUL,2020-06-06T06:00:00Z,-28.9371153357788,2020-06-05T08:00:00Z,207.278,28.37,231.76,10.574
VAUL,2020-06-06T06:15:00Z,-30.68760938727064,2020-06-05T08:00:00Z,207.40166666666667,33.09,232,10.46
VAUL,2020-06-06T06:30:00Z,-23.68563318136148,2020-06-05T08:00:00Z,207.56199999999998,28.495714285714286,232.17999999999998,10.128
VAUL,2020-06-06T06:45:00Z,-27.186621284286957,2020-06-05T08:00:00Z,207.53166666666667,33.218333333333334,232.4,10.396666666666667
VAUL,2020-06-06T07:00:00Z,-23.68563318136148,2020-06-05T08:00:00Z,207.48,28.5,232.48,10.098
VAUL,2020-06-06T07:15:00Z,-28.9371153357788,2020-06-05T08:00:00Z,207.315,33.34,232.55,10.004999999999999
VAUL,2020-06-06T07:30:00Z,-25.436127232853323,2020-06-05T08:00:00Z,207.41,28.445714285714285,232.67999999999998,9.97
VAUL,2020-06-06T07:45:00Z,-20.184645078494214,2020-06-05T08:00:00Z,207.36833333333334,33.405,232.76666666666668,10.406666666666666
VAUL,2020-06-06T08:00:00Z,-11.43217482115142,2020-06-06T08:00:00Z,207.412,28.62857142857143,232.94,9.612
VAUL,2020-06-06T08:15:00Z,-16.68365697551053,2020-06-06T08:00:00Z,207.41333333333333,33.415,233,9.495000000000001
VAUL,2020-06-06T08:30:00Z,-21.935139129927848,2020-06-06T08:00:00Z,207.326,28.65142857142857,233.06,9.86
VAUL,2020-06-06T08:45:00Z,-20.184645078494214,2020-06-06T08:00:00Z,207.18166666666667,33.38666666666667,233.08333333333331,9.543333333333333
VAUL,2020-06-06T09:00:00Z,-18.434151027002372,2020-06-06T08:00:00Z,207.156,28.645714285714288,233.16,9.56
VAUL,2020-06-06T09:15:00Z,-18.434151027002372,2020-06-06T08:00:00Z,207.15666666666667,33.41833333333334,233.26666666666668,9.475
VAUL,2020-06-06T09:30:00Z,-23.68563318136148,2020-06-06T08:00:00Z,207.28,28.68285714285714,233.44,9.25
VAUL,2020-06-06T09:45:00Z,-16.68365697551053,2020-06-06T08:00:00Z,207.48333333333332,33.41833333333334,233.76666666666668,9.453333333333333
VAUL,2020-06-06T10:00:00Z,-23.68563318136148,2020-06-06T08:00:00Z,207.752,28.63,234.12,9.334
VAUL,2020-06-06T10:15:00Z,-23.68563318136148,2020-06-06T08:00:00Z,207.11599999999999,33.343333333333334,234.56129032258065,10.413548387096775
VAUL,2020-06-06T10:30:00Z,-23.68563318136148,2020-06-06T08:00:00Z,207.4575,28.617142857142856,234.72758620689655,10.460689655172413
VAUL,2020-06-06T10:45:00Z,-27.186621284286957,2020-06-06T08:00:00Z,207.76999999999998,33.446666666666665,235.07692307692307,10.29923076923077
VAUL,2020-06-06T11:00:00Z,-42.94106774753891,2020-06-06T08:00:00Z,207.81333333333333,28.59857142857143,235.33913043478262,9.434782608695652
VAUL,2020-06-06T11:15:00Z,-46.442055850464385,2020-06-06T08:00:00Z,207.86,33.445,235.44285714285715,10.217142857142857
VAUL,2020-06-06T11:30:00Z,-32.43810343876248,2020-06-06T08:00:00Z,207.84,28.56714285714286,235.51764705882354,9.758235294117647
VAUL,2020-06-06T11:45:00Z,-20.184645078494214,2020-06-06T08:00:00Z,207.775,33.39666666666667,235.425,10.265
VAUL,2020-06-06T12:00:00Z,-20.184645078494214,2020-06-06T08:00:00Z,207.71,28.617142857142856,235.31818181818184,9.555454545454545
VAUL,2020-06-06T12:15:00Z,-27.186621284286957,2020-06-06T08:00:00Z,207.72,33.443333333333335,235.22727272727272,9.69090909090909
VAUL,2020-06-06T12:30:00Z,-42.94106774753891,2020-06-06T08:00:00Z,NA,28.63,235.07999999999998,10.096
VAUL,2020-06-06T12:45:00Z,-49.94304395338986,2020-06-06T08:00:00Z,NA,33.27,235.06666666666666,9.551666666666666
VAUL,2020-06-06T13:00:00Z,-30.68760938727064,2020-06-06T08:00:00Z,NA,28.61285714285714,235.07999999999998,9.959999999999999
VAUL,2020-06-06T13:15:00Z,-30.68760938727064,2020-06-06T08:00:00Z,NA,33.325,235.18333333333334,10.008333333333333
VAUL,2020-06-06T13:30:00Z,-32.43810343876248,2020-06-06T08:00:00Z,NA,28.527142857142856,235.34,9.508000000000001
VAUL,2020-06-06T13:45:00Z,-21.935139129927848,2020-06-06T08:00:00Z,NA,33.355000000000004,235.66666666666666,9.605
VAUL,2020-06-06T14:00:00Z,-25.436127232853323,2020-06-06T08:00:00Z,NA,28.485714285714284,236,9.466
VAUL,2020-06-06T14:15:00Z,-32.43810343876248,2020-06-06T08:00:00Z,NA,33.278333333333336,236.31666666666666,9.328333333333333
VAUL,2020-06-06T14:30:00Z,-39.440079644613434,2020-06-06T08:00:00Z,NA,28.627142857142857,236.67999999999998,9.348
VAUL,2020-06-06T14:45:00Z,-30.68760938727064,2020-06-06T08:00:00Z,NA,33.235,236.91666666666669,9.436666666666667
VAUL,2020-06-06T15:00:00Z,-34.18859749013791,2020-06-06T08:00:00Z,NA,28.46857142857143,236.98,9.236
VAUL,2020-06-06T15:15:00Z,-28.9371153357788,2020-06-06T08:00:00Z,NA,33.19833333333333,237.06666666666666,9.631666666666666
VAUL,2020-06-06T15:30:00Z,-21.935139129927848,2020-06-06T08:00:00Z,NA,28.532857142857143,237.1,9.703999999999999
VAUL,2020-06-06T15:45:00Z,-21.935139129927848,2020-06-06T08:00:00Z,NA,33.32333333333333,237.06666666666666,9.696666666666667
VAUL,2020-06-06T16:00:00Z,-16.68365697551053,2020-06-06T08:00:00Z,NA,28.492857142857144,236.98,9.538
VAUL,2020-06-06T16:15:00Z,-4.430198615242261,2020-06-06T08:00:00Z,NA,33.22666666666667,236.91666666666669,9.683333333333334
VAUL,2020-06-06T16:30:00Z,-4.430198615242261,2020-06-06T08:00:00Z,NA,28.595714285714287,236.88,10.102
VAUL,2020-06-06T16:45:00Z,-6.180692666734103,2020-06-06T08:00:00Z,NA,33.14666666666667,236.86666666666667,9.69
VAUL,2020-06-06T17:00:00Z,-2.6797045637504198,2020-06-06T08:00:00Z,NA,28.467142857142857,236.8,9.588
VAUL,2020-06-06T17:15:00Z,-7.931186718167737,2020-06-06T08:00:00Z,NA,33.21333333333333,236.8,9.781666666666666
VAUL,2020-06-06T17:30:00Z,-9.681680769659579,2020-06-06T08:00:00Z,NA,28.692857142857143,236.86,10.176
VAUL,2020-06-06T17:45:00Z,-9.681680769659579,2020-06-06T08:00:00Z,NA,33.333333333333336,236.88333333333333,9.783333333333333
VAUL,2020-06-06T18:00:00Z,-2.6797045637504198,2020-06-06T08:00:00Z,NA,28.578571428571426,236.96,9.882
VAUL,2020-06-06T18:15:00Z,-4.430198615242261,2020-06-06T08:00:00Z,NA,33.678333333333335,236.96666666666667,9.848333333333333
VAUL,2020-06-06T18:30:00Z,0.8212835391168483,2020-06-06T08:00:00Z,NA,28.855714285714285,237.02,10.004
VAUL,2020-06-06T18:45:00Z,-0.9292105123167858,2020-06-06T08:00:00Z,NA,33.748333333333335,237.06666666666666,9.861666666666666
VAUL,2020-06-06T19:00:00Z,-4.430198615242261,2020-06-06T08:00:00Z,NA,28.91,237.1,10.42
VAUL,2020-06-06T19:15:00Z,-4.430198615242261,2020-06-06T08:00:00Z,NA,33.721666666666664,237.26666666666668,9.99
VAUL,2020-06-06T19:30:00Z,-7.931186718167737,2020-06-06T08:00:00Z,NA,28.814285714285713,237.44,9.756
VAUL,2020-06-06T19:45:00Z,-2.6797045637504198,2020-06-06T08:00:00Z,NA,33.663333333333334,237.58333333333331,10.178333333333333
VAUL,2020-06-06T20:00:00Z,-6.180692666734103,2020-06-06T08:00:00Z,NA,28.892857142857142,237.7,9.856
VAUL,2020-06-06T20:15:00Z,-4.430198615242261,2020-06-06T08:00:00Z,NA,33.736666666666665,237.9,10.101666666666667
VAUL,2020-06-06T20:30:00Z,-0.9292105123167858,2020-06-06T08:00:00Z,NA,28.947142857142858,238.07999999999998,9.926
VAUL,2020-06-06T20:45:00Z,0.8212835391168483,2020-06-06T08:00:00Z,NA,33.70666666666666,238.18333333333334,9.608333333333334
VAUL,2020-06-06T21:00:00Z,-4.430198615242261,2020-06-06T08:00:00Z,NA,28.90285714285714,238.34,10.506
VAUL,2020-06-06T21:15:00Z,-6.180692666734103,2020-06-06T08:00:00Z,NA,33.88666666666666,238.26666666666668,10.988333333333333
VAUL,2020-06-06T21:30:00Z,-4.430198615242261,2020-06-06T08:00:00Z,NA,29.024285714285714,238.3,10.26
VAUL,2020-06-06T21:45:00Z,-7.931186718167737,2020-06-06T08:00:00Z,NA,33.85166666666667,238.35000000000002,10.828333333333333
VAUL,2020-06-06T22:00:00Z,-9.681680769659579,2020-06-06T08:00:00Z,NA,29.15714285714286,238.46,10.698
VAUL,2020-06-06T22:15:00Z,-14.933162924018688,2020-06-06T08:00:00Z,NA,33.94,238.48333333333335,10.785
VAUL,2020-06-06T22:30:00Z,-14.933162924018688,2020-06-06T08:00:00Z,NA,29.16857142857143,238.57999999999998,11.268
VAUL,2020-06-06T22:45:00Z,-14.933162924018688,2020-06-06T08:00:00Z,NA,34.138333333333335,238.48333333333335,11.34
VAUL,2020-06-06T23:00:00Z,-20.184645078494214,2020-06-06T08:00:00Z,NA,29.21857142857143,238.4,11.352
VAUL,2020-06-06T23:15:00Z,-18.434151027002372,2020-06-06T08:00:00Z,NA,34.06666666666666,238.23333333333332,11.55
VAUL,2020-06-06T23:30:00Z,-20.184645078494214,2020-06-06T08:00:00Z,NA,29.181428571428572,238.06,11.404
VAUL,2020-06-06T23:45:00Z,-21.935139129927848,2020-06-06T08:00:00Z,NA,34.10166666666667,237.91666666666669,11.258333333333333
VAUL,2020-06-07T00:00:00Z,-23.68563318136148,2020-06-06T08:00:00Z,NA,29.392857142857142,237.8,11.394
VAUL,2020-06-07T00:15:00Z,-27.186621284286957,2020-06-06T08:00:00Z,NA,34.325,237.64999999999998,13
VAUL,2020-06-07T00:30:00Z,-27.186621284286957,2020-06-06T08:00:00Z,NA,29.417142857142856,237.48,12.736
VAUL,2020-06-07T00:45:00Z,-30.68760938727064,2020-06-06T08:00:00Z,NA,34.39,237.18333333333334,13.371666666666666
VAUL,2020-06-07T01:00:00Z,-30.68760938727064,2020-06-06T08:00:00Z,NA,29.325714285714287,236.98,13.586
VAUL,2020-06-07T01:15:00Z,-32.43810343876248,2020-06-06T08:00:00Z,NA,34.266666666666666,236.95,13.655
VAUL,2020-06-07T01:30:00Z,-34.18859749013791,2020-06-06T08:00:00Z,NA,29.412857142857142,236.96,13.516
VAUL,2020-06-07T01:45:00Z,-32.43810343876248,2020-06-06T08:00:00Z,NA,34.325,237.1,12.495000000000001
VAUL,2020-06-07T02:00:00Z,-34.18859749013791,2020-06-06T08:00:00Z,NA,29.48857142857143,237.48,12
VAUL,2020-06-07T02:15:00Z,-35.93909154162975,2020-06-06T08:00:00Z,NA,34.291666666666664,237.88333333333333,11.16
VAUL,2020-06-07T02:30:00Z,-34.18859749013791,2020-06-06T08:00:00Z,NA,29.44,238.34,10.994
VAUL,2020-06-07T02:45:00Z,-32.43810343876248,2020-06-06T08:00:00Z,NA,34.17166666666667,238.75,10.69
VAUL,2020-06-07T03:00:00Z,-37.68958559312159,2020-06-06T08:00:00Z,NA,29.274285714285714,239.06,10.806
VAUL,2020-06-07T03:15:00Z,-37.68958559312159,2020-06-06T08:00:00Z,NA,34.221666666666664,239.2,10.973333333333333
VAUL,2020-06-07T03:30:00Z,-37.68958559312159,2020-06-06T08:00:00Z,NA,29.287142857142857,239.26,10.662
VAUL,2020-06-07T03:45:00Z,-39.440079644613434,2020-06-06T08:00:00Z,NA,34.145,239.2,10.873333333333333
VAUL,2020-06-07T04:00:00Z,-39.440079644613434,2020-06-06T08:00:00Z,NA,29.20285714285714,239.14,11.412
VAUL,2020-06-07T04:15:00Z,-37.68958559312159,2020-06-06T08:00:00Z,NA,33.935,239.1,10.936666666666667
VAUL,2020-06-07T04:30:00Z,-39.440079644613434,2020-06-06T08:00:00Z,NA,29.125714285714285,239.04,11.134
VAUL,2020-06-07T04:45:00Z,-34.18859749013791,2020-06-06T08:00:00Z,NA,33.93833333333333,239.1,11.041666666666666
VAUL,2020-06-07T05:00:00Z,-41.19057369604707,2020-06-06T08:00:00Z,NA,29.144285714285715,239.28,11.316
VAUL,2020-06-07T05:15:00Z,-37.68958559312159,2020-06-06T08:00:00Z,NA,33.985,239.41666666666669,11.163333333333334
VAUL,2020-06-07T05:30:00Z,-37.68958559312159,2020-06-06T08:00:00Z,NA,28.897142857142857,239.66,10.2
VAUL,2020-06-07T05:45:00Z,-39.440079644613434,2020-06-06T08:00:00Z,NA,33.995,239.85000000000002,10.33
VAUL,2020-06-07T06:00:00Z,-37.68958559312159,2020-06-06T08:00:00Z,NA,29.115714285714287,240.06,10.66
VAUL,2020-06-07T06:15:00Z,-41.19057369604707,2020-06-06T08:00:00Z,NA,33.93333333333334,240.26666666666668,10.1
VAUL,2020-06-07T06:30:00Z,-39.440079644613434,2020-06-06T08:00:00Z,NA,29.15857142857143,240.4,9.998
VAUL,2020-06-07T06:45:00Z,-39.440079644613434,2020-06-06T08:00:00Z,NA,33.92333333333333,240.56666666666666,10.216666666666667
VAUL,2020-06-07T07:00:00Z,-49.94304395338986,2020-06-06T08:00:00Z,NA,29.294285714285714,240.67999999999998,10.315999999999999
VAUL,2020-06-07T07:15:00Z,-41.19057369604707,2020-06-06T08:00:00Z,NA,34.06,240.78333333333333,10.323333333333334
VAUL,2020-06-07T07:30:00Z,-34.18859749013791,2020-06-06T08:00:00Z,NA,29.23857142857143,240.9,9.706
VAUL,2020-06-07T07:45:00Z,-35.93909154162975,2020-06-06T08:00:00Z,NA,34.19166666666666,241.08333333333331,9.365
VAUL,2020-06-07T08:00:00Z,-16.68365697551053,2020-06-07T08:00:00Z,NA,29.32857142857143,241.2,9.924
VAUL,2020-06-07T08:15:00Z,-25.436127232853323,2020-06-07T08:00:00Z,NA,34.205,241.4,9.786666666666667
VAUL,2020-06-07T08:30:00Z,-37.68958559312159,2020-06-07T08:00:00Z,NA,29.254285714285714,241.5,9.634
VAUL,2020-06-07T08:45:00Z,-28.9371153357788,2020-06-07T08:00:00Z,NA,34.205,241.64999999999998,9.328333333333333
VAUL,2020-06-07T09:00:00Z,-23.68563318136148,2020-06-07T08:00:00Z,NA,29.417142857142856,241.9,10.088
VAUL,2020-06-07T09:15:00Z,-21.935139129927848,2020-06-07T08:00:00Z,NA,34.205,242.14999999999998,9.718333333333334
VAUL,2020-06-07T09:30:00Z,-23.68563318136148,2020-06-07T08:00:00Z,NA,29.36,242.36,9.424
VAUL,2020-06-07T09:45:00Z,-21.935139129927848,2020-06-07T08:00:00Z,NA,34.333333333333336,242.64999999999998,9.805
VAUL,2020-06-07T10:00:00Z,-28.9371153357788,2020-06-07T08:00:00Z,NA,29.419999999999998,243,9.444
VAUL,2020-06-07T10:15:00Z,-27.186621284286957,2020-06-07T08:00:00Z,NA,34.315,243.36666666666667,9.28
VAUL,2020-06-07T10:30:00Z,-23.68563318136148,2020-06-07T08:00:00Z,NA,29.525714285714283,243.76,9.092
VAUL,2020-06-07T10:45:00Z,-28.9371153357788,2020-06-07T08:00:00Z,NA,34.35666666666667,244.13333333333333,9.201666666666666
VAUL,2020-06-07T11:00:00Z,-48.19254990189802,2020-06-07T08:00:00Z,NA,29.50857142857143,244.4,9.644
VAUL,2020-06-07T11:15:00Z,-44.69156179897254,2020-06-07T08:00:00Z,NA,34.405,244.56666666666666,9.326666666666666
VAUL,2020-06-07T11:30:00Z,-44.69156179897254,2020-06-07T08:00:00Z,NA,29.264285714285716,244.76,9.209999999999999
VAUL,2020-06-07T11:45:00Z,-41.19057369604707,2020-06-07T08:00:00Z,NA,34.335,244.9,9.231666666666667
VAUL,2020-06-07T12:00:00Z,-35.93909154162975,2020-06-07T08:00:00Z,NA,29.33142857142857,245.06,9.22
VAUL,2020-06-07T12:15:00Z,-34.18859749013791,2020-06-07T08:00:00Z,NA,34.21666666666667,245.1,9.23
VAUL,2020-06-07T12:30:00Z,-32.43810343876248,2020-06-07T08:00:00Z,NA,29.394285714285715,245.16,9.37
VAUL,2020-06-07T12:45:00Z,-27.186621284286957,2020-06-07T08:00:00Z,NA,34.16,245.14999999999998,9.131666666666666
VAUL,2020-06-07T13:00:00Z,-27.186621284286957,2020-06-07T08:00:00Z,NA,29.44142857142857,245.12,10.058
VAUL,2020-06-07T13:15:00Z,-25.436127232853323,2020-06-07T08:00:00Z,NA,34.23833333333333,245.05,9.3533333333333335
VAUL,2020-06-07T13:30:00Z,-21.935139129927848,2020-06-07T08:00:00Z,NA,29.445714285714285,245.04,9.331999999999999
VAUL,2020-06-07T13:45:00Z,-21.935139129927848,2020-06-07T08:00:00Z,NA,34.33166666666666,245.1,9.13
VAUL,2020-06-07T14:00:00Z,-39.440079644613434,2020-06-07T08:00:00Z,NA,29.305714285714284,245.17999999999998,9.696
VAUL,2020-06-07T14:15:00Z,-35.93909154162975,2020-06-07T08:00:00Z,NA,34.233333333333334,245.26666666666668,9.251666666666667
VAUL,2020-06-07T14:30:00Z,-21.935139129927848,2020-06-07T08:00:00Z,NA,29.464285714285715,245.48,9.892
VAUL,2020-06-07T14:45:00Z,-14.933162924018688,2020-06-07T08:00:00Z,NA,34.41833333333334,245.66666666666666,9.613333333333333
VAUL,2020-06-07T15:00:00Z,-13.182668872585054,2020-06-07T08:00:00Z,NA,29.41714285714286,245.88,9.780000000000001
VAUL,2020-06-07T15:15:00Z,-21.935139129927848,2020-06-07T08:00:00Z,NA,34.36333333333333,246.05,9.631666666666668
VAUL,2020-06-07T15:30:00Z,-25.436127232853323,2020-06-07T08:00:00Z,NA,29.532857142857143,246.14,9.762
VAUL,2020-06-07T15:45:00Z,-28.9371153357788,2020-06-07T08:00:00Z,NA,34.52666666666667,246.16666666666666,9.79
VAUL,2020-06-07T16:00:00Z,-35.93909154162975,2020-06-07T08:00:00Z,NA,29.52857142857143,246.14,9.866
VAUL,2020-06-07T16:15:00Z,-35.93909154162975,2020-06-07T08:00:00Z,NA,34.531666666666666,246.1,9.911666666666667
VAUL,2020-06-07T16:30:00Z,-30.68760938727064,2020-06-07T08:00:00Z,NA,29.622857142857143,246.07999999999998,10.074
VAUL,2020-06-07T16:45:00Z,-34.18859749013791,2020-06-07T08:00:00Z,NA,34.545,246.01666666666665,10
VAUL,2020-06-07T17:00:00Z,-37.68958559312159,2020-06-07T08:00:00Z,NA,29.74,245.98,9.806
VAUL,2020-06-07T17:15:00Z,-30.68760938727064,2020-06-07T08:00:00Z,NA,34.67166666666667,245.9,10.275
VAUL,2020-06-07T17:30:00Z,-28.9371153357788,2020-06-07T08:00:00Z,NA,29.647142857142857,245.8,9.916
VAUL,2020-06-07T17:45:00Z,-27.186621284286957,2020-06-07T08:00:00Z,NA,34.58166666666666,245.71666666666667,10.235
VAUL,2020-06-07T18:00:00Z,-25.436127232853323,2020-06-07T08:00:00Z,NA,29.714285714285715,245.66,11.024
VAUL,2020-06-07T18:15:00Z,-23.68563318136148,2020-06-07T08:00:00Z,NA,34.736666666666665,245.6,10.285
VAUL,2020-06-07T18:30:00Z,-21.935139129927848,2020-06-07T08:00:00Z,NA,29.9,245.5,10.194
VAUL,2020-06-07T18:45:00Z,-21.935139129927848,2020-06-07T08:00:00Z,NA,34.943333333333335,245.4,10.526666666666667
VAUL,2020-06-07T19:00:00Z,-27.186621284286957,2020-06-07T08:00:00Z,NA,29.884285714285713,245.3,10.262
VAUL,2020-06-07T19:15:00Z,-28.9371153357788,2020-06-07T08:00:00Z,NA,34.83166666666666,245.26666666666668,10.368333333333332
VAUL,2020-06-07T19:30:00Z,-28.9371153357788,2020-06-07T08:00:00Z,NA,29.925714285714285,245.17999999999998,10.566
VAUL,2020-06-07T19:45:00Z,-42.94106774753891,2020-06-07T08:00:00Z,NA,34.86833333333333,245.11666666666667,10.485
VAUL,2020-06-07T20:00:00Z,-23.68563318136148,2020-06-07T08:00:00Z,NA,29.91857142857143,245.06,10.235999999999999
