"","column_label","HI","Q_interval","storm.ID","site.ID","storm.num","month","day","response"
"Interpolated HI for 42% discharge...21","1",-0.866508730834823,42,"POKE_storm1_06_09_NO3","POKE","storm1","06","09","NO3"
"Interpolated HI for 44% discharge...22","1",-0.875026618398691,44,"POKE_storm1_06_09_NO3","POKE","storm1","06","09","NO3"
"Interpolated HI for 46% discharge...23","1",-0.87289714650774,46,"POKE_storm1_06_09_NO3","POKE","storm1","06","09","NO3"
"Interpolated HI for 48% discharge...24","1",-0.87289714650774,48,"POKE_storm1_06_09_NO3","POKE","storm1","06","09","NO3"
"Interpolated HI for 50% discharge...25","1",-0.87289714650774,50,"POKE_storm1_06_09_NO3","POKE","storm1","06","09","NO3"
"Interpolated HI for 52% discharge...26","1",-0.892914182282848,52,"POKE_storm1_06_09_NO3","POKE","storm1","06","09","NO3"
"Interpolated HI for 54% discharge...27","1",-0.887803449744515,54,"POKE_storm1_06_09_NO3","POKE","storm1","06","09","NO3"
"Interpolated HI for 56% discharge...28","1",-0.907820485519624,56,"POKE_storm1_06_09_NO3","POKE","storm1","06","09","NO3"
"Interpolated HI for 58% discharge...29","1",-0.907820485519624,58,"POKE_storm1_06_09_NO3","POKE","storm1","06","09","NO3"
"Interpolated HI for 60% discharge...30","1",-0.918175042589452,60,"POKE_storm1_06_09_NO3","POKE","storm1","06","09","NO3"
"Interpolated HI for 62% discharge...31","1",-0.845906090289675,62,"POKE_storm1_06_09_NO3","POKE","storm1","06","09","NO3"
"Interpolated HI for 64% discharge...32","1",-0.854264267461718,64,"POKE_storm1_06_09_NO3","POKE","storm1","06","09","NO3"
"Interpolated HI for 66% discharge...33","1",-0.871433134582673,66,"POKE_storm1_06_09_NO3","POKE","storm1","06","09","NO3"
"Interpolated HI for 68% discharge...34","1",-0.871433134582673,68,"POKE_storm1_06_09_NO3","POKE","storm1","06","09","NO3"
"Interpolated HI for 70% discharge...35","1",-0.819660349233417,70,"POKE_storm1_06_09_NO3","POKE","storm1","06","09","NO3"
"Interpolated HI for 72% discharge...36","1",-0.778082410562222,72,"POKE_storm1_06_09_NO3","POKE","storm1","06","09","NO3"
"Interpolated HI for 74% discharge...37","1",-0.78526937819425,74,"POKE_storm1_06_09_NO3","POKE","storm1","06","09","NO3"
"Interpolated HI for 76% discharge...38","1",-0.793654173764948,76,"POKE_storm1_06_09_NO3","POKE","storm1","06","09","NO3"
"Interpolated HI for 78% discharge...39","1",-0.769404812606535,78,"POKE_storm1_06_09_NO3","POKE","storm1","06","09","NO3"
"Interpolated HI for 80% discharge...40","1",-0.773663756388501,80,"POKE_storm1_06_09_NO3","POKE","storm1","06","09","NO3"
"Interpolated HI for 82% discharge...41","1",-0.68124467632033,82,"POKE_storm1_06_09_NO3","POKE","storm1","06","09","NO3"
"Interpolated HI for 84% discharge...42","1",-0.68124467632033,84,"POKE_storm1_06_09_NO3","POKE","storm1","06","09","NO3"
"Interpolated HI for 86% discharge...43","1",-0.711057282793886,86,"POKE_storm1_06_09_NO3","POKE","storm1","06","09","NO3"
"Interpolated HI for 88% discharge...44","1",-0.515997657580944,88,"POKE_storm1_06_09_NO3","POKE","storm1","06","09","NO3"
"Interpolated HI for 90% discharge...45","1",-0.509183347529815,90,"POKE_storm1_06_09_NO3","POKE","storm1","06","09","NO3"
"Interpolated HI for 92% discharge...46","1",-0.493425255536671,92,"POKE_storm1_06_09_NO3","POKE","storm1","06","09","NO3"
"Interpolated HI for 94% discharge...47","1",-0.322215715502517,94,"POKE_storm1_06_09_NO3","POKE","storm1","06","09","NO3"
"Interpolated HI for 96% discharge...48","1",-0.380563245315168,96,"POKE_storm1_06_09_NO3","POKE","storm1","06","09","NO3"
"Interpolated HI for 98% discharge...49","1",-0.263016396933559,98,"POKE_storm1_06_09_NO3","POKE","storm1","06","09","NO3"
"Interpolated HI for 100% discharge...50","1",0.0308507240204664,100,"POKE_storm1_06_09_NO3","POKE","storm1","06","09","NO3"
"Interpolated HI for 2% discharge...51","2",-0.203091455560326,2,"POKE_storm1_06_09_fDOM","POKE","storm1","06","09","fDOM"
"Interpolated HI for 4% discharge...52","2",-0.203091455560326,4,"POKE_storm1_06_09_fDOM","POKE","storm1","06","09","fDOM"
"Interpolated HI for 6% discharge...53","2",-0.206526406182911,6,"POKE_storm1_06_09_fDOM","POKE","storm1","06","09","fDOM"
"Interpolated HI for 8% discharge...54","2",-0.697080291970803,8,"POKE_storm1_06_09_fDOM","POKE","storm1","06","09","fDOM"
"Interpolated HI for 10% discharge...55","2",-0.70223271790468,10,"POKE_storm1_06_09_fDOM","POKE","storm1","06","09","fDOM"
"Interpolated HI for 12% discharge...56","2",-0.70223271790468,12,"POKE_storm1_06_09_fDOM","POKE","storm1","06","09","fDOM"
"Interpolated HI for 14% discharge...57","2",-0.701373980249034,14,"POKE_storm1_06_09_fDOM","POKE","storm1","06","09","fDOM"
"Interpolated HI for 16% discharge...58","2",-0.701588664662945,16,"POKE_storm1_06_09_fDOM","POKE","storm1","06","09","fDOM"
"Interpolated HI for 18% discharge...59","2",-0.69536281665951,18,"POKE_storm1_06_09_fDOM","POKE","storm1","06","09","fDOM"
"Interpolated HI for 20% discharge...60","2",-0.694504079003864,20,"POKE_storm1_06_09_fDOM","POKE","storm1","06","09","fDOM"
"Interpolated HI for 22% discharge...61","2",-0.692357234864749,22,"POKE_storm1_06_09_fDOM","POKE","storm1","06","09","fDOM"
"Interpolated HI for 24% discharge...62","2",-0.676899957063117,24,"POKE_storm1_06_09_fDOM","POKE","storm1","06","09","fDOM"
"Interpolated HI for 26% discharge...63","2",-0.674753112924002,26,"POKE_storm1_06_09_fDOM","POKE","storm1","06","09","fDOM"
"Interpolated HI for 28% discharge...64","2",-0.674753112924002,28,"POKE_storm1_06_09_fDOM","POKE","storm1","06","09","fDOM"
"Interpolated HI for 30% discharge...65","2",-0.670030055817947,30,"POKE_storm1_06_09_fDOM","POKE","storm1","06","09","fDOM"
"Interpolated HI for 32% discharge...66","2",-0.660583941605839,32,"POKE_storm1_06_09_fDOM","POKE","storm1","06","09","fDOM"
"Interpolated HI for 34% discharge...67","2",-0.655860884499785,34,"POKE_storm1_06_09_fDOM","POKE","storm1","06","09","fDOM"
"Interpolated HI for 36% discharge...68","2",-0.655860884499785,36,"POKE_storm1_06_09_fDOM","POKE","storm1","06","09","fDOM"
"Interpolated HI for 38% discharge...69","2",-0.655860884499785,38,"POKE_storm1_06_09_fDOM","POKE","storm1","06","09","fDOM"
"Interpolated HI for 40% discharge...70","2",-0.649849720910262,40,"POKE_storm1_06_09_fDOM","POKE","storm1","06","09","fDOM"
"Interpolated HI for 42% discharge...71","2",-0.649849720910262,42,"POKE_storm1_06_09_fDOM","POKE","storm1","06","09","fDOM"
"Interpolated HI for 44% discharge...72","2",-0.610347788750537,44,"POKE_storm1_06_09_fDOM","POKE","storm1","06","09","fDOM"
"Interpolated HI for 46% discharge...73","2",-0.591240875912409,46,"POKE_storm1_06_09_fDOM","POKE","storm1","06","09","fDOM"
"Interpolated HI for 48% discharge...74","2",-0.591240875912409,48,"POKE_storm1_06_09_fDOM","POKE","storm1","06","09","fDOM"
"Interpolated HI for 50% discharge...75","2",-0.591240875912409,50,"POKE_storm1_06_09_fDOM","POKE","storm1","06","09","fDOM"
"Interpolated HI for 52% discharge...76","2",-0.579862601975096,52,"POKE_storm1_06_09_fDOM","POKE","storm1","06","09","fDOM"
"Interpolated HI for 54% discharge...77","2",-0.54701588664663,54,"POKE_storm1_06_09_fDOM","POKE","storm1","06","09","fDOM"
"Interpolated HI for 56% discharge...78","2",-0.535637612709317,56,"POKE_storm1_06_09_fDOM","POKE","storm1","06","09","fDOM"
"Interpolated HI for 58% discharge...79","2",-0.535637612709317,58,"POKE_storm1_06_09_fDOM","POKE","storm1","06","09","fDOM"
"Interpolated HI for 60% discharge...80","2",-0.53606698153714,60,"POKE_storm1_06_09_fDOM","POKE","storm1","06","09","fDOM"
"Interpolated HI for 62% discharge...81","2",-0.231859167024474,62,"POKE_storm1_06_09_fDOM","POKE","storm1","06","09","fDOM"
"Interpolated HI for 64% discharge...82","2",-0.23271790468012,64,"POKE_storm1_06_09_fDOM","POKE","storm1","06","09","fDOM"
"Interpolated HI for 66% discharge...83","2",-0.247531129240017,66,"POKE_storm1_06_09_fDOM","POKE","storm1","06","09","fDOM"
"Interpolated HI for 68% discharge...84","2",-0.247531129240017,68,"POKE_storm1_06_09_fDOM","POKE","storm1","06","09","fDOM"
"Interpolated HI for 70% discharge...85","2",-0.215972520395019,70,"POKE_storm1_06_09_fDOM","POKE","storm1","06","09","fDOM"
"Interpolated HI for 72% discharge...86","2",-0.191498497209103,72,"POKE_storm1_06_09_fDOM","POKE","storm1","06","09","fDOM"
"Interpolated HI for 74% discharge...87","2",-0.239802490339201,74,"POKE_storm1_06_09_fDOM","POKE","storm1","06","09","fDOM"
"Interpolated HI for 76% discharge...88","2",-0.326534993559467,76,"POKE_storm1_06_09_fDOM","POKE","storm1","06","09","fDOM"
"Interpolated HI for 78% discharge...89","2",-0.415199656504938,78,"POKE_storm1_06_09_fDOM","POKE","storm1","06","09","fDOM"
"Interpolated HI for 80% discharge...90","2",-0.360025762129669,80,"POKE_storm1_06_09_fDOM","POKE","storm1","06","09","fDOM"
"Interpolated HI for 82% discharge...91","2",-0.249892657793044,82,"POKE_storm1_06_09_fDOM","POKE","storm1","06","09","fDOM"
"Interpolated HI for 84% discharge...92","2",-0.249892657793044,84,"POKE_storm1_06_09_fDOM","POKE","storm1","06","09","fDOM"
"Interpolated HI for 86% discharge...93","2",-0.228853585229712,86,"POKE_storm1_06_09_fDOM","POKE","storm1","06","09","fDOM"
"Interpolated HI for 88% discharge...94","2",-0.132889652211249,88,"POKE_storm1_06_09_fDOM","POKE","storm1","06","09","fDOM"
"Interpolated HI for 90% discharge...95","2",-0.113997423787033,90,"POKE_storm1_06_09_fDOM","POKE","storm1","06","09","fDOM"
"Interpolated HI for 92% discharge...96","2",-0.0676255903821381,92,"POKE_storm1_06_09_fDOM","POKE","storm1","06","09","fDOM"
"Interpolated HI for 94% discharge...97","2",-0.0199656504937742,94,"POKE_storm1_06_09_fDOM","POKE","storm1","06","09","fDOM"
"Interpolated HI for 96% discharge...98","2",-0.0201803349076857,96,"POKE_storm1_06_09_fDOM","POKE","storm1","06","09","fDOM"
"Interpolated HI for 98% discharge...99","2",-0.00322026620867322,98,"POKE_storm1_06_09_fDOM","POKE","storm1","06","09","fDOM"
"Interpolated HI for 100% discharge...100","2",0.278016316015457,100,"POKE_storm1_06_09_fDOM","POKE","storm1","06","09","fDOM"
"Interpolated HI for 2% discharge...101","3",0.405172413793103,2,"POKE_storm1_06_09_SPC","POKE","storm1","06","09","SPC"
"Interpolated HI for 4% discharge...102","3",0.405172413793103,4,"POKE_storm1_06_09_SPC","POKE","storm1","06","09","SPC"
"Interpolated HI for 6% discharge...103","3",0.405172413793103,6,"POKE_storm1_06_09_SPC","POKE","storm1","06","09","SPC"
"Interpolated HI for 8% discharge...104","3",0.301724137931034,8,"POKE_storm1_06_09_SPC","POKE","storm1","06","09","SPC"
"Interpolated HI for 10% discharge...105","3",0.318965517241379,10,"POKE_storm1_06_09_SPC","POKE","storm1","06","09","SPC"
"Interpolated HI for 12% discharge...106","3",0.318965517241379,12,"POKE_storm1_06_09_SPC","POKE","storm1","06","09","SPC"
"Interpolated HI for 14% discharge...107","3",0.327586206896551,14,"POKE_storm1_06_09_SPC","POKE","storm1","06","09","SPC"
"Interpolated HI for 16% discharge...108","3",0.336206896551724,16,"POKE_storm1_06_09_SPC","POKE","storm1","06","09","SPC"
"Interpolated HI for 18% discharge...109","3",0.336206896551724,18,"POKE_storm1_06_09_SPC","POKE","storm1","06","09","SPC"
"Interpolated HI for 20% discharge...110","3",0.344827586206896,20,"POKE_storm1_06_09_SPC","POKE","storm1","06","09","SPC"
"Interpolated HI for 22% discharge...111","3",0.344827586206896,22,"POKE_storm1_06_09_SPC","POKE","storm1","06","09","SPC"
"Interpolated HI for 24% discharge...112","3",0.344827586206896,24,"POKE_storm1_06_09_SPC","POKE","storm1","06","09","SPC"
"Interpolated HI for 26% discharge...113","3",0.344827586206896,26,"POKE_storm1_06_09_SPC","POKE","storm1","06","09","SPC"
"Interpolated HI for 28% discharge...114","3",0.344827586206896,28,"POKE_storm1_06_09_SPC","POKE","storm1","06","09","SPC"
"Interpolated HI for 30% discharge...115","3",0.344827586206896,30,"POKE_storm1_06_09_SPC","POKE","storm1","06","09","SPC"
"Interpolated HI for 32% discharge...116","3",0.344827586206896,32,"POKE_storm1_06_09_SPC","POKE","storm1","06","09","SPC"
"Interpolated HI for 34% discharge...117","3",0.344827586206896,34,"POKE_storm1_06_09_SPC","POKE","storm1","06","09","SPC"
"Interpolated HI for 36% discharge...118","3",0.344827586206896,36,"POKE_storm1_06_09_SPC","POKE","storm1","06","09","SPC"
"Interpolated HI for 38% discharge...119","3",0.344827586206896,38,"POKE_storm1_06_09_SPC","POKE","storm1","06","09","SPC"
"Interpolated HI for 40% discharge...120","3",0.353448275862068,40,"POKE_storm1_06_09_SPC","POKE","storm1","06","09","SPC"
"Interpolated HI for 42% discharge...121","3",0.353448275862068,42,"POKE_storm1_06_09_SPC","POKE","storm1","06","09","SPC"
"Interpolated HI for 44% discharge...122","3",0.353448275862068,44,"POKE_storm1_06_09_SPC","POKE","storm1","06","09","SPC"
"Interpolated HI for 46% discharge...123","3",0.353448275862068,46,"POKE_storm1_06_09_SPC","POKE","storm1","06","09","SPC"
"Interpolated HI for 48% discharge...124","3",0.353448275862068,48,"POKE_storm1_06_09_SPC","POKE","storm1","06","09","SPC"
"Interpolated HI for 50% discharge...125","3",0.353448275862068,50,"POKE_storm1_06_09_SPC","POKE","storm1","06","09","SPC"
"Interpolated HI for 52% discharge...126","3",0.353448275862068,52,"POKE_storm1_06_09_SPC","POKE","storm1","06","09","SPC"
"Interpolated HI for 54% discharge...127","3",0.36206896551724,54,"POKE_storm1_06_09_SPC","POKE","storm1","06","09","SPC"
"Interpolated HI for 56% discharge...128","3",0.36206896551724,56,"POKE_storm1_06_09_SPC","POKE","storm1","06","09","SPC"
"Interpolated HI for 58% discharge...129","3",0.36206896551724,58,"POKE_storm1_06_09_SPC","POKE","storm1","06","09","SPC"
"Interpolated HI for 60% discharge...130","3",0.36206896551724,60,"POKE_storm1_06_09_SPC","POKE","storm1","06","09","SPC"
"Interpolated HI for 62% discharge...131","3",0.86206896551724,62,"POKE_storm1_06_09_SPC","POKE","storm1","06","09","SPC"
"Interpolated HI for 64% discharge...132","3",0.86206896551724,64,"POKE_storm1_06_09_SPC","POKE","storm1","06","09","SPC"
"Interpolated HI for 66% discharge...133","3",0.853448275862068,66,"POKE_storm1_06_09_SPC","POKE","storm1","06","09","SPC"
"Interpolated HI for 68% discharge...134","3",0.853448275862068,68,"POKE_storm1_06_09_SPC","POKE","storm1","06","09","SPC"
"Interpolated HI for 70% discharge...135","3",0.86206896551724,70,"POKE_storm1_06_09_SPC","POKE","storm1","06","09","SPC"
"Interpolated HI for 72% discharge...136","3",0.870689655172413,72,"POKE_storm1_06_09_SPC","POKE","storm1","06","09","SPC"
"Interpolated HI for 74% discharge...137","3",0.543103448275862,74,"POKE_storm1_06_09_SPC","POKE","storm1","06","09","SPC"
"Interpolated HI for 76% discharge...138","3",0.543103448275862,76,"POKE_storm1_06_09_SPC","POKE","storm1","06","09","SPC"
"Interpolated HI for 78% discharge...139","3",0.396551724137931,78,"POKE_storm1_06_09_SPC","POKE","storm1","06","09","SPC"
"Interpolated HI for 80% discharge...140","3",0.474137931034482,80,"POKE_storm1_06_09_SPC","POKE","storm1","06","09","SPC"
"Interpolated HI for 82% discharge...141","3",0.422413793103448,82,"POKE_storm1_06_09_SPC","POKE","storm1","06","09","SPC"
"Interpolated HI for 84% discharge...142","3",0.422413793103448,84,"POKE_storm1_06_09_SPC","POKE","storm1","06","09","SPC"
"Interpolated HI for 86% discharge...143","3",0.431034482758621,86,"POKE_storm1_06_09_SPC","POKE","storm1","06","09","SPC"
"Interpolated HI for 88% discharge...144","3",0.448275862068965,88,"POKE_storm1_06_09_SPC","POKE","storm1","06","09","SPC"
"Interpolated HI for 90% discharge...145","3",0.456896551724138,90,"POKE_storm1_06_09_SPC","POKE","storm1","06","09","SPC"
"Interpolated HI for 92% discharge...146","3",0.482758620689655,92,"POKE_storm1_06_09_SPC","POKE","storm1","06","09","SPC"
"Interpolated HI for 94% discharge...147","3",0.465517241379311,94,"POKE_storm1_06_09_SPC","POKE","storm1","06","09","SPC"
"Interpolated HI for 96% discharge...148","3",0.482758620689655,96,"POKE_storm1_06_09_SPC","POKE","storm1","06","09","SPC"
"Interpolated HI for 98% discharge...149","3",0.456896551724138,98,"POKE_storm1_06_09_SPC","POKE","storm1","06","09","SPC"
"Interpolated HI for 100% discharge...150","3",0.5,100,"POKE_storm1_06_09_SPC","POKE","storm1","06","09","SPC"
"Interpolated HI for 2% discharge...151","4",-0.026996266958026,2,"POKE_storm1_06_09_turb","POKE","storm1","06","09","turb"
"Interpolated HI for 4% discharge...152","4",-0.026996266958026,4,"POKE_storm1_06_09_turb","POKE","storm1","06","09","turb"
"Interpolated HI for 6% discharge...153","4",-0.0424519712282619,6,"POKE_storm1_06_09_turb","POKE","storm1","06","09","turb"
"Interpolated HI for 8% discharge...154","4",-0.0636665756168624,8,"POKE_storm1_06_09_turb","POKE","storm1","06","09","turb"
"Interpolated HI for 10% discharge...155","4",-0.0791222798870982,10,"POKE_storm1_06_09_turb","POKE","storm1","06","09","turb"
"Interpolated HI for 12% discharge...156","4",-0.0791222798870982,12,"POKE_storm1_06_09_turb","POKE","storm1","06","09","turb"
"Interpolated HI for 14% discharge...157","4",-0.0832650459801511,14,"POKE_storm1_06_09_turb","POKE","storm1","06","09","turb"
"Interpolated HI for 16% discharge...158","4",-0.0759582991896567,16,"POKE_storm1_06_09_turb","POKE","storm1","06","09","turb"
"Interpolated HI for 18% discharge...159","4",-0.0682873531821906,18,"POKE_storm1_06_09_turb","POKE","storm1","06","09","turb"
"Interpolated HI for 20% discharge...160","4",-0.0724301192752436,20,"POKE_storm1_06_09_turb","POKE","storm1","06","09","turb"
"Interpolated HI for 22% discharge...161","4",-0.0744332149685878,22,"POKE_storm1_06_09_turb","POKE","storm1","06","09","turb"
"Interpolated HI for 24% discharge...162","4",-0.0808067012655923,24,"POKE_storm1_06_09_turb","POKE","storm1","06","09","turb"
"Interpolated HI for 26% discharge...163","4",-0.0828097969589365,26,"POKE_storm1_06_09_turb","POKE","storm1","06","09","turb"
"Interpolated HI for 28% discharge...164","4",-0.0828097969589365,28,"POKE_storm1_06_09_turb","POKE","storm1","06","09","turb"
"Interpolated HI for 30% discharge...165","4",-0.0930528999362651,30,"POKE_storm1_06_09_turb","POKE","storm1","06","09","turb"
"Interpolated HI for 32% discharge...166","4",-0.0919603022853501,32,"POKE_storm1_06_09_turb","POKE","storm1","06","09","turb"
"Interpolated HI for 34% discharge...167","4",-0.102203405262679,34,"POKE_storm1_06_09_turb","POKE","storm1","06","09","turb"
"Interpolated HI for 36% discharge...168","4",-0.102203405262679,36,"POKE_storm1_06_09_turb","POKE","storm1","06","09","turb"
"Interpolated HI for 38% discharge...169","4",-0.102203405262679,38,"POKE_storm1_06_09_turb","POKE","storm1","06","09","turb"
"Interpolated HI for 40% discharge...170","4",-0.127629063097514,40,"POKE_storm1_06_09_turb","POKE","storm1","06","09","turb"
"Interpolated HI for 42% discharge...171","4",-0.127629063097514,42,"POKE_storm1_06_09_turb","POKE","storm1","06","09","turb"
"Interpolated HI for 44% discharge...172","4",-0.131271055267231,44,"POKE_storm1_06_09_turb","POKE","storm1","06","09","turb"
"Interpolated HI for 46% discharge...173","4",-0.148456705818082,46,"POKE_storm1_06_09_turb","POKE","storm1","06","09","turb"
"Interpolated HI for 48% discharge...174","4",-0.148456705818082,48,"POKE_storm1_06_09_turb","POKE","storm1","06","09","turb"
"Interpolated HI for 50% discharge...175","4",-0.148456705818082,50,"POKE_storm1_06_09_turb","POKE","storm1","06","09","turb"
"Interpolated HI for 52% discharge...176","4",-0.160907766548302,52,"POKE_storm1_06_09_turb","POKE","storm1","06","09","turb"
"Interpolated HI for 54% discharge...177","4",-0.157174724574342,54,"POKE_storm1_06_09_turb","POKE","storm1","06","09","turb"
"Interpolated HI for 56% discharge...178","4",-0.169625785304562,56,"POKE_storm1_06_09_turb","POKE","storm1","06","09","turb"
"Interpolated HI for 58% discharge...179","4",-0.169625785304562,58,"POKE_storm1_06_09_turb","POKE","storm1","06","09","turb"
"Interpolated HI for 60% discharge...180","4",-0.178480378767186,60,"POKE_storm1_06_09_turb","POKE","storm1","06","09","turb"
"Interpolated HI for 62% discharge...181","4",-0.175316398069744,62,"POKE_storm1_06_09_turb","POKE","storm1","06","09","turb"
"Interpolated HI for 64% discharge...182","4",-0.183692980060093,64,"POKE_storm1_06_09_turb","POKE","storm1","06","09","turb"
"Interpolated HI for 66% discharge...183","4",-0.183806792315397,66,"POKE_storm1_06_09_turb","POKE","storm1","06","09","turb"
"Interpolated HI for 68% discharge...184","4",-0.183806792315397,68,"POKE_storm1_06_09_turb","POKE","storm1","06","09","turb"
"Interpolated HI for 70% discharge...185","4",-0.239074023490849,70,"POKE_storm1_06_09_turb","POKE","storm1","06","09","turb"
"Interpolated HI for 72% discharge...186","4",-0.238140762997359,72,"POKE_storm1_06_09_turb","POKE","storm1","06","09","turb"
"Interpolated HI for 74% discharge...187","4",0.205385595920969,74,"POKE_storm1_06_09_turb","POKE","storm1","06","09","turb"
"Interpolated HI for 76% discharge...188","4",-0.124396795046891,76,"POKE_storm1_06_09_turb","POKE","storm1","06","09","turb"
"Interpolated HI for 78% discharge...189","4",0.0972639533825004,78,"POKE_storm1_06_09_turb","POKE","storm1","06","09","turb"
"Interpolated HI for 80% discharge...190","4",0.235067832104161,80,"POKE_storm1_06_09_turb","POKE","storm1","06","09","turb"
"Interpolated HI for 82% discharge...191","4",-0.0423609214240188,82,"POKE_storm1_06_09_turb","POKE","storm1","06","09","turb"
"Interpolated HI for 84% discharge...192","4",-0.0423609214240188,84,"POKE_storm1_06_09_turb","POKE","storm1","06","09","turb"
"Interpolated HI for 86% discharge...193","4",-0.106232359100428,86,"POKE_storm1_06_09_turb","POKE","storm1","06","09","turb"
"Interpolated HI for 88% discharge...194","4",-0.0754120003641993,88,"POKE_storm1_06_09_turb","POKE","storm1","06","09","turb"
"Interpolated HI for 90% discharge...195","4",-0.158176272421014,90,"POKE_storm1_06_09_turb","POKE","storm1","06","09","turb"
"Interpolated HI for 92% discharge...196","4",-0.159086770463443,92,"POKE_storm1_06_09_turb","POKE","storm1","06","09","turb"
"Interpolated HI for 94% discharge...197","4",-0.194140945096968,94,"POKE_storm1_06_09_turb","POKE","storm1","06","09","turb"
"Interpolated HI for 96% discharge...198","4",-0.183442593098425,96,"POKE_storm1_06_09_turb","POKE","storm1","06","09","turb"
"Interpolated HI for 98% discharge...199","4",-0.223732131475917,98,"POKE_storm1_06_09_turb","POKE","storm1","06","09","turb"
"Interpolated HI for 100% discharge...200","4",0.00630519894382225,100,"POKE_storm1_06_09_turb","POKE","storm1","06","09","turb"
"Interpolated HI for 2% discharge...201","5",-0.0547808764940246,2,"POKE_storm2_06_12_NO3","POKE","storm2","06","12","NO3"
"Interpolated HI for 4% discharge...202","5",-0.145418326693227,4,"POKE_storm2_06_12_NO3","POKE","storm2","06","12","NO3"
"Interpolated HI for 6% discharge...203","5",-0.119853917662675,6,"POKE_storm2_06_12_NO3","POKE","storm2","06","12","NO3"
"Interpolated HI for 8% discharge...204","5",-0.397576361221765,8,"POKE_storm2_06_12_NO3","POKE","storm2","06","12","NO3"
"Interpolated HI for 10% discharge...205","5",-0.349269588313397,10,"POKE_storm2_06_12_NO3","POKE","storm2","06","12","NO3"
"Interpolated HI for 12% discharge...206","5",-0.338645418326671,12,"POKE_storm2_06_12_NO3","POKE","storm2","06","12","NO3"
"Interpolated HI for 14% discharge...207","5",-0.329349269588299,14,"POKE_storm2_06_12_NO3","POKE","storm2","06","12","NO3"
"Interpolated HI for 16% discharge...208","5",-0.416168658698508,16,"POKE_storm2_06_12_NO3","POKE","storm2","06","12","NO3"
"Interpolated HI for 18% discharge...209","5",-0.472941567065043,18,"POKE_storm2_06_12_NO3","POKE","storm2","06","12","NO3"
"Interpolated HI for 20% discharge...210","5",-0.445551128818029,20,"POKE_storm2_06_12_NO3","POKE","storm2","06","12","NO3"
"Interpolated HI for 22% discharge...211","5",-0.502324037184563,22,"POKE_storm2_06_12_NO3","POKE","storm2","06","12","NO3"
"Interpolated HI for 24% discharge...212","5",-0.578187250995994,24,"POKE_storm2_06_12_NO3","POKE","storm2","06","12","NO3"
"Interpolated HI for 26% discharge...213","5",-0.578187250995994,26,"POKE_storm2_06_12_NO3","POKE","storm2","06","12","NO3"
"Interpolated HI for 28% discharge...214","5",-0.564409030544475,28,"POKE_storm2_06_12_NO3","POKE","storm2","06","12","NO3"
