"","Site","DateTime","Discharge","fDOM","NO3","SpCond","Turb","day"
"65","CARI",2020-06-23 08:50:00,320.1,NA,NA,56.92,-2.21,2020-06-23
"66","CARI",2020-06-23 08:51:00,307.64,NA,NA,56.96,-2.08,2020-06-23
"67","CARI",2020-06-23 08:52:00,323.9,NA,NA,56.73,-2.15,2020-06-23
"68","CARI",2020-06-23 08:53:00,310.6,NA,NA,56.89,-2.26,2020-06-23
"69","CARI",2020-06-23 08:54:00,315.09,NA,NA,56.89,-2.24,2020-06-23
"70","CARI",2020-06-23 08:55:00,309.13,NA,NA,56.6,-2.2,2020-06-23
"71","CARI",2020-06-23 08:56:00,317.07,NA,NA,56.03,-2.06,2020-06-23
"72","CARI",2020-06-23 08:57:00,323.69,NA,NA,56.86,-2.16,2020-06-23
"73","CARI",2020-06-23 08:58:00,326.72,NA,NA,56.86,-2.23,2020-06-23
"74","CARI",2020-06-23 08:59:00,323.56,NA,NA,56.86,-2.24,2020-06-23
"75","CARI",2020-06-23 09:00:00,312.83,NA,27.8,56.47,-2.19,2020-06-23
"76","CARI",2020-06-23 09:01:00,317.55,NA,NA,56.85,-2.17,2020-06-23
"77","CARI",2020-06-23 09:02:00,319.73,NA,NA,56.89,-2.15,2020-06-23
"78","CARI",2020-06-23 09:03:00,323.1,NA,NA,56.88,-2.26,2020-06-23
"79","CARI",2020-06-23 09:04:00,317.07,NA,NA,56.89,-2.26,2020-06-23
"80","CARI",2020-06-23 09:05:00,322.75,NA,NA,56.89,-2.2,2020-06-23
"81","CARI",2020-06-23 09:06:00,320.23,NA,NA,56.82,-2.03,2020-06-23
"82","CARI",2020-06-23 09:07:00,321.7,NA,NA,56.87,-2.12,2020-06-23
"83","CARI",2020-06-23 09:08:00,323.1,NA,NA,56.85,-2.15,2020-06-23
"84","CARI",2020-06-23 09:09:00,319.4,NA,NA,56.85,-2.15,2020-06-23
"85","CARI",2020-06-23 09:10:00,315.63,NA,NA,56.88,-2.15,2020-06-23
"86","CARI",2020-06-23 09:11:00,311.31,NA,NA,56.91,-2.11,2020-06-23
"87","CARI",2020-06-23 09:12:00,324.65,NA,NA,56.83,-1.96,2020-06-23
"88","CARI",2020-06-23 09:13:00,321.17,NA,NA,56.78,-2.09,2020-06-23
"89","CARI",2020-06-23 09:14:00,318.81,NA,NA,56.79,-2.11,2020-06-23
"90","CARI",2020-06-23 09:15:00,317.44,NA,27.8,56.89,-2.02,2020-06-23
"91","CARI",2020-06-23 09:16:00,325.7,NA,NA,56.87,-2.1,2020-06-23
"92","CARI",2020-06-23 09:17:00,324.31,NA,NA,56.83,-2.01,2020-06-23
"93","CARI",2020-06-23 09:18:00,324.44,NA,NA,56.88,-2.09,2020-06-23
"94","CARI",2020-06-23 09:19:00,327.94,NA,NA,56.88,-2.08,2020-06-23
"95","CARI",2020-06-23 09:20:00,325.05,NA,NA,56.84,-1.98,2020-06-23
"96","CARI",2020-06-23 09:21:00,318.91,NA,NA,56.87,-1.83,2020-06-23
"97","CARI",2020-06-23 09:22:00,328.74,NA,NA,56.75,-2.02,2020-06-23
"98","CARI",2020-06-23 09:23:00,323.56,NA,NA,56.85,-1.92,2020-06-23
"99","CARI",2020-06-23 09:24:00,323.79,NA,NA,56.85,-1.92,2020-06-23
"100","CARI",2020-06-23 09:25:00,322.06,NA,NA,56.8,-1.79,2020-06-23
"101","CARI",2020-06-23 09:26:00,322.75,NA,NA,56.99,-2,2020-06-23
"102","CARI",2020-06-23 09:27:00,324.44,NA,NA,56.88,-1.88,2020-06-23
"103","CARI",2020-06-23 09:28:00,320.77,NA,NA,56.86,-1.93,2020-06-23
"104","CARI",2020-06-23 09:29:00,325.47,NA,NA,56.86,-1.96,2020-06-23
"105","CARI",2020-06-23 09:30:00,313.09,NA,27.8,56.85,-1.92,2020-06-23
"106","CARI",2020-06-23 09:31:00,319.82,NA,NA,56.83,-1.89,2020-06-23
"107","CARI",2020-06-23 09:32:00,326.86,NA,NA,56.86,-1.92,2020-06-23
"108","CARI",2020-06-23 09:33:00,323.52,NA,NA,56.89,-1.9,2020-06-23
"109","CARI",2020-06-23 09:34:00,326.59,NA,NA,56.88,-1.92,2020-06-23
"110","CARI",2020-06-23 09:35:00,330.13,NA,NA,56.84,-1.91,2020-06-23
"111","CARI",2020-06-23 09:36:00,319.6,NA,NA,56.89,-2.03,2020-06-23
"112","CARI",2020-06-23 09:37:00,327.58,NA,NA,56.88,-1.9,2020-06-23
"113","CARI",2020-06-23 09:38:00,325.18,NA,NA,56.9,-1.96,2020-06-23
"114","CARI",2020-06-23 09:39:00,326.59,NA,NA,56.89,-1.98,2020-06-23
"115","CARI",2020-06-23 09:40:00,319.84,NA,NA,55.63,-1.97,2020-06-23
"116","CARI",2020-06-23 09:41:00,324.44,NA,NA,56.82,-2.03,2020-06-23
"117","CARI",2020-06-23 09:42:00,320.77,NA,NA,56.82,-1.92,2020-06-23
"118","CARI",2020-06-23 09:43:00,323.1,NA,NA,56.85,-2.08,2020-06-23
"119","CARI",2020-06-23 09:44:00,319.4,NA,NA,56.85,-2.07,2020-06-23
"120","CARI",2020-06-23 09:45:00,322.93,NA,27.8,56.87,-2.12,2020-06-23
"121","CARI",2020-06-23 09:46:00,320.33,NA,NA,56.6,-2.13,2020-06-23
"122","CARI",2020-06-23 09:47:00,324.82,NA,NA,56.83,-2.06,2020-06-23
"123","CARI",2020-06-23 09:48:00,326.59,NA,NA,56.75,-2.13,2020-06-23
"124","CARI",2020-06-23 09:49:00,320.1,NA,NA,56.74,-2.12,2020-06-23
"125","CARI",2020-06-23 09:50:00,327.83,NA,NA,56.87,-2.19,2020-06-23
"126","CARI",2020-06-23 09:51:00,323.9,NA,NA,56.93,-1.99,2020-06-23
"127","CARI",2020-06-23 09:52:00,325.01,NA,NA,56.56,-2.17,2020-06-23
"128","CARI",2020-06-23 09:53:00,324.53,NA,NA,56.87,-2.08,2020-06-23
"129","CARI",2020-06-23 09:54:00,328.58,NA,NA,56.87,-2.09,2020-06-23
"130","CARI",2020-06-23 09:55:00,329.12,NA,NA,56.82,-2.2,2020-06-23
"131","CARI",2020-06-23 09:56:00,320.68,NA,NA,56.83,-2.25,2020-06-23
"132","CARI",2020-06-23 09:57:00,325.05,NA,NA,56.9,-2.17,2020-06-23
"133","CARI",2020-06-23 09:58:00,324.31,NA,NA,56.86,-2.13,2020-06-23
"134","CARI",2020-06-23 09:59:00,325.39,NA,NA,56.87,-2.14,2020-06-23
"135","CARI",2020-06-23 10:00:00,325.01,NA,27.9,56.85,-2.1,2020-06-23
"136","CARI",2020-06-23 10:01:00,327.2,NA,NA,56.88,-2.12,2020-06-23
"137","CARI",2020-06-23 10:02:00,322.87,NA,NA,56.87,-2.1,2020-06-23
"138","CARI",2020-06-23 10:03:00,317.55,NA,NA,56.88,-2.09,2020-06-23
"139","CARI",2020-06-23 10:04:00,319.16,NA,NA,56.88,-2.12,2020-06-23
"140","CARI",2020-06-23 10:05:00,324.04,NA,NA,56.89,-2.2,2020-06-23
"141","CARI",2020-06-23 10:06:00,325.59,NA,NA,56.91,-2.16,2020-06-23
"142","CARI",2020-06-23 10:07:00,323.35,NA,NA,56.89,-2.23,2020-06-23
"143","CARI",2020-06-23 10:08:00,321.25,NA,NA,56.89,-2.18,2020-06-23
"144","CARI",2020-06-23 10:09:00,331.05,NA,NA,56.89,-2.2,2020-06-23
"145","CARI",2020-06-23 10:10:00,330.38,NA,NA,56.66,-2.21,2020-06-23
"146","CARI",2020-06-23 10:11:00,318.11,NA,NA,56.89,-2.02,2020-06-23
"147","CARI",2020-06-23 10:12:00,328.27,NA,NA,56.89,-2.19,2020-06-23
"148","CARI",2020-06-23 10:13:00,328.74,NA,NA,56.89,-2.13,2020-06-23
"149","CARI",2020-06-23 10:14:00,321.99,NA,NA,56.88,-2.12,2020-06-23
"150","CARI",2020-06-23 10:15:00,318.36,NA,27.9,56.87,-2.22,2020-06-23
"151","CARI",2020-06-23 10:16:00,319.01,NA,NA,56.91,-2.25,2020-06-23
"152","CARI",2020-06-23 10:17:00,329.12,NA,NA,56.41,-2.12,2020-06-23
"153","CARI",2020-06-23 10:18:00,326.05,NA,NA,56.87,-2.12,2020-06-23
"154","CARI",2020-06-23 10:19:00,330.62,NA,NA,56.86,-2.13,2020-06-23
"155","CARI",2020-06-23 10:20:00,324.44,NA,NA,56.84,-2.22,2020-06-23
"156","CARI",2020-06-23 10:21:00,326.15,NA,NA,56.86,-2.13,2020-06-23
"157","CARI",2020-06-23 10:22:00,321.7,NA,NA,56.8,-2.25,2020-06-23
"158","CARI",2020-06-23 10:23:00,327.66,NA,NA,56.56,-2.28,2020-06-23
"159","CARI",2020-06-23 10:24:00,324.82,NA,NA,56.56,-2.27,2020-06-23
"160","CARI",2020-06-23 10:25:00,327.39,NA,NA,56.87,-2.22,2020-06-23
"161","CARI",2020-06-23 10:26:00,326.19,NA,NA,56.89,-2.32,2020-06-23
"162","CARI",2020-06-23 10:27:00,324.53,NA,NA,56.84,-2.26,2020-06-23
"163","CARI",2020-06-23 10:28:00,328.4,NA,NA,56.88,-2.2,2020-06-23
"164","CARI",2020-06-23 10:29:00,331.87,NA,NA,56.88,-2.18,2020-06-23
"165","CARI",2020-06-23 10:30:00,326.15,NA,27.8,56.82,-2.15,2020-06-23
"166","CARI",2020-06-23 10:31:00,335.35,NA,NA,56.8,-2.08,2020-06-23
"167","CARI",2020-06-23 10:32:00,322.32,NA,NA,56.83,-2.2,2020-06-23
"168","CARI",2020-06-23 10:33:00,329.23,NA,NA,56.74,-1.95,2020-06-23
"169","CARI",2020-06-23 10:34:00,333.45,NA,NA,56.72,-1.88,2020-06-23
"170","CARI",2020-06-23 10:35:00,322.32,NA,NA,56.81,-2.28,2020-06-23
"171","CARI",2020-06-23 10:36:00,336.04,NA,NA,56.81,-2.23,2020-06-23
"172","CARI",2020-06-23 10:37:00,323.61,NA,NA,56.76,-2.26,2020-06-23
"173","CARI",2020-06-23 10:38:00,324.21,NA,NA,56.82,-2.11,2020-06-23
"174","CARI",2020-06-23 10:39:00,321.62,NA,NA,56.82,-2.1,2020-06-23
"175","CARI",2020-06-23 10:40:00,326.89,NA,NA,56.76,-2.1,2020-06-23
"176","CARI",2020-06-23 10:41:00,321.47,NA,NA,56.83,-2.25,2020-06-23
"177","CARI",2020-06-23 10:42:00,325.92,NA,NA,56.88,-2.1,2020-06-23
"178","CARI",2020-06-23 10:43:00,326.4,NA,NA,56.8,-2.13,2020-06-23
"179","CARI",2020-06-23 10:44:00,332.14,NA,NA,56.81,-2.13,2020-06-23
"180","CARI",2020-06-23 10:45:00,325.92,NA,27.8,56.73,-2.06,2020-06-23
"181","CARI",2020-06-23 10:46:00,327.44,NA,NA,56.65,-2.15,2020-06-23
"182","CARI",2020-06-23 10:47:00,325.92,NA,NA,56.7,-2.16,2020-06-23
"183","CARI",2020-06-23 10:48:00,326.19,NA,NA,56.79,-2.34,2020-06-23
"184","CARI",2020-06-23 10:49:00,334.18,NA,NA,56.79,-2.33,2020-06-23
"185","CARI",2020-06-23 10:50:00,332.88,NA,NA,56.75,-2.19,2020-06-23
"186","CARI",2020-06-23 10:51:00,328.53,NA,NA,56.75,-2.2,2020-06-23
"187","CARI",2020-06-23 10:52:00,335.7,NA,NA,56.75,-2.02,2020-06-23
"188","CARI",2020-06-23 10:53:00,325.92,NA,NA,56.73,-2.14,2020-06-23
"189","CARI",2020-06-23 10:54:00,330.86,NA,NA,56.73,-2.1,2020-06-23
"190","CARI",2020-06-23 10:55:00,331.82,NA,NA,56.76,-2.13,2020-06-23
"191","CARI",2020-06-23 10:56:00,330.38,NA,NA,56.75,-2.07,2020-06-23
"192","CARI",2020-06-23 10:57:00,330.26,NA,NA,56.71,-1.99,2020-06-23
"193","CARI",2020-06-23 10:58:00,331.82,NA,NA,56.74,-2.08,2020-06-23
"194","CARI",2020-06-23 10:59:00,330.26,NA,NA,56.74,-2.12,2020-06-23
"195","CARI",2020-06-23 11:00:00,334.27,NA,27.8,56.71,-2.11,2020-06-23
"196","CARI",2020-06-23 11:01:00,327.19,NA,NA,56.68,-2.12,2020-06-23
"197","CARI",2020-06-23 11:02:00,322.69,NA,NA,56.67,-2.11,2020-06-23
"198","CARI",2020-06-23 11:03:00,329.54,NA,NA,56.7,-2.13,2020-06-23
"199","CARI",2020-06-23 11:04:00,330.65,NA,NA,56.7,-2.15,2020-06-23
"200","CARI",2020-06-23 11:05:00,326.99,NA,NA,56.67,-2.12,2020-06-23
"201","CARI",2020-06-23 11:06:00,329.43,NA,NA,56.71,-2.05,2020-06-23
"202","CARI",2020-06-23 11:07:00,329.7,NA,NA,56.7,-2.12,2020-06-23
"203","CARI",2020-06-23 11:08:00,325.81,NA,NA,56.7,-2.15,2020-06-23
"204","CARI",2020-06-23 11:09:00,334.74,NA,NA,56.7,-2.14,2020-06-23
"205","CARI",2020-06-23 11:10:00,329.7,NA,NA,56.7,-2,2020-06-23
"206","CARI",2020-06-23 11:11:00,330.46,NA,NA,56.69,-2.21,2020-06-23
"207","CARI",2020-06-23 11:12:00,332.96,NA,NA,56.65,-2.14,2020-06-23
"208","CARI",2020-06-23 11:13:00,337.03,NA,NA,56.68,-2.09,2020-06-23
"209","CARI",2020-06-23 11:14:00,332.38,NA,NA,56.69,-2.08,2020-06-23
"210","CARI",2020-06-23 11:15:00,326.89,NA,27.7,56.44,-2.04,2020-06-23
"211","CARI",2020-06-23 11:16:00,324.19,NA,NA,56.64,-2.11,2020-06-23
"212","CARI",2020-06-23 11:17:00,330.38,NA,NA,56.65,-2.19,2020-06-23
"213","CARI",2020-06-23 11:18:00,331.59,NA,NA,56.6,-2.12,2020-06-23
"214","CARI",2020-06-23 11:19:00,330.06,NA,NA,56.6,-2.12,2020-06-23
"215","CARI",2020-06-23 11:20:00,332.62,NA,NA,56.65,-2.16,2020-06-23
"216","CARI",2020-06-23 11:21:00,322.69,NA,NA,56.59,-2.08,2020-06-23
"217","CARI",2020-06-23 11:22:00,334.32,NA,NA,56.6,-2.14,2020-06-23
"218","CARI",2020-06-23 11:23:00,336.29,NA,NA,56.65,-2.03,2020-06-23
"219","CARI",2020-06-23 11:24:00,332.55,NA,NA,56.65,-2.01,2020-06-23
"220","CARI",2020-06-23 11:25:00,330.52,NA,NA,56.54,-2.01,2020-06-23
"221","CARI",2020-06-23 11:26:00,335.16,NA,NA,56.46,-2.09,2020-06-23
"222","CARI",2020-06-23 11:27:00,330.34,NA,NA,56.59,-2.01,2020-06-23
"223","CARI",2020-06-23 11:28:00,333.7,NA,NA,56.58,-2.04,2020-06-23
"224","CARI",2020-06-23 11:29:00,331.08,NA,NA,56.58,-2.06,2020-06-23
"225","CARI",2020-06-23 11:30:00,332.22,NA,27.7,56.58,-1.8,2020-06-23
"226","CARI",2020-06-23 11:31:00,335.57,NA,NA,56.61,-1.74,2020-06-23
"227","CARI",2020-06-23 11:32:00,330.34,NA,NA,56.54,-1.84,2020-06-23
"228","CARI",2020-06-23 11:33:00,330.34,NA,NA,56.54,-1.7,2020-06-23
"229","CARI",2020-06-23 11:34:00,324.81,NA,NA,56.54,-1.68,2020-06-23
"230","CARI",2020-06-23 11:35:00,326.89,NA,NA,56.53,-1.56,2020-06-23
"231","CARI",2020-06-23 11:36:00,329.01,NA,NA,56.56,-1.6,2020-06-23
"232","CARI",2020-06-23 11:37:00,335.16,NA,NA,56.54,-1.44,2020-06-23
"233","CARI",2020-06-23 11:38:00,339.74,NA,NA,56.5,-1.48,2020-06-23
"234","CARI",2020-06-23 11:39:00,331.39,NA,NA,56.5,-1.47,2020-06-23
"235","CARI",2020-06-23 11:40:00,334.75,NA,NA,56.51,-1.44,2020-06-23
"236","CARI",2020-06-23 11:41:00,325.81,NA,NA,56.53,-1.43,2020-06-23
"237","CARI",2020-06-23 11:42:00,331.56,NA,NA,56.51,-1.61,2020-06-23
"238","CARI",2020-06-23 11:43:00,335.16,NA,NA,56.5,-1.65,2020-06-23
"239","CARI",2020-06-23 11:44:00,329.95,NA,NA,56.5,-1.63,2020-06-23
"240","CARI",2020-06-23 11:45:00,337.39,NA,27.7,56.5,-1.75,2020-06-23
"241","CARI",2020-06-23 11:46:00,332.08,NA,NA,56.49,-1.51,2020-06-23
"242","CARI",2020-06-23 11:47:00,339.87,NA,NA,56.5,-1.66,2020-06-23
"243","CARI",2020-06-23 11:48:00,329.95,NA,NA,56.48,-1.82,2020-06-23
"244","CARI",2020-06-23 11:49:00,336.79,NA,NA,56.48,-1.84,2020-06-23
"245","CARI",2020-06-23 11:50:00,335.35,NA,NA,56.47,-1.7,2020-06-23
"246","CARI",2020-06-23 11:51:00,332.82,NA,NA,56.45,-1.76,2020-06-23
"247","CARI",2020-06-23 11:52:00,334.43,NA,NA,56.22,-1.82,2020-06-23
"248","CARI",2020-06-23 11:53:00,333.16,NA,NA,56.45,-1.82,2020-06-23
"249","CARI",2020-06-23 11:54:00,334.22,NA,NA,56.45,-1.83,2020-06-23
"250","CARI",2020-06-23 11:55:00,334.54,NA,NA,56.45,-1.71,2020-06-23
"251","CARI",2020-06-23 11:56:00,332.53,NA,NA,56.27,-1.72,2020-06-23
"252","CARI",2020-06-23 11:57:00,332.53,NA,NA,56.43,-1.81,2020-06-23
"253","CARI",2020-06-23 11:58:00,337.64,NA,NA,56.42,-1.9,2020-06-23
"254","CARI",2020-06-23 11:59:00,338.12,NA,NA,56.42,-1.87,2020-06-23
"255","CARI",2020-06-23 12:00:00,339.54,NA,27.8,56.41,-1.68,2020-06-23
"256","CARI",2020-06-23 12:01:00,338.74,NA,NA,56.38,-1.63,2020-06-23
"257","CARI",2020-06-23 12:02:00,332.32,NA,NA,56.4,-1.7,2020-06-23
"258","CARI",2020-06-23 12:03:00,338.25,NA,NA,56.39,-1.86,2020-06-23
"259","CARI",2020-06-23 12:04:00,335.35,NA,NA,56.38,-1.83,2020-06-23
"260","CARI",2020-06-23 12:05:00,338.97,NA,NA,56.37,-1.7,2020-06-23
"261","CARI",2020-06-23 12:06:00,337.71,NA,NA,56.35,-1.64,2020-06-23
"262","CARI",2020-06-23 12:07:00,335.5,NA,NA,56.4,-1.72,2020-06-23
"263","CARI",2020-06-23 12:08:00,333.71,NA,NA,56.36,-1.76,2020-06-23
"264","CARI",2020-06-23 12:09:00,348.02,NA,NA,56.36,-1.79,2020-06-23
"265","CARI",2020-06-23 12:10:00,334.22,NA,NA,56.36,-1.79,2020-06-23
"266","CARI",2020-06-23 12:11:00,339.87,NA,NA,56.34,-1.79,2020-06-23
"267","CARI",2020-06-23 12:12:00,340.97,NA,NA,56.38,-1.82,2020-06-23
"268","CARI",2020-06-23 12:13:00,339.99,NA,NA,56.34,-1.78,2020-06-23
"269","CARI",2020-06-23 12:14:00,332.66,NA,NA,56.34,-1.76,2020-06-23
"270","CARI",2020-06-23 12:15:00,338.31,NA,27.7,56.35,-1.79,2020-06-23
"271","CARI",2020-06-23 12:16:00,337.98,NA,NA,56.38,-1.69,2020-06-23
"272","CARI",2020-06-23 12:17:00,347.74,NA,NA,56.34,-1.66,2020-06-23
"273","CARI",2020-06-23 12:18:00,340.48,NA,NA,56.35,-1.84,2020-06-23
"274","CARI",2020-06-23 12:19:00,338.12,NA,NA,56.35,-1.89,2020-06-23
"275","CARI",2020-06-23 12:20:00,337,NA,NA,56.33,-1.79,2020-06-23
"276","CARI",2020-06-23 12:21:00,346.96,NA,NA,56.3,-1.55,2020-06-23
"277","CARI",2020-06-23 12:22:00,343.23,NA,NA,56.31,-1.79,2020-06-23
"278","CARI",2020-06-23 12:23:00,337.26,NA,NA,56.33,-1.73,2020-06-23
"279","CARI",2020-06-23 12:24:00,339.3,NA,NA,56.32,-1.73,2020-06-23
"280","CARI",2020-06-23 12:25:00,335.27,NA,NA,56,-1.55,2020-06-23
"281","CARI",2020-06-23 12:26:00,341.77,NA,NA,56.29,-1.71,2020-06-23
"282","CARI",2020-06-23 12:27:00,344.29,NA,NA,56.27,-1.66,2020-06-23
"283","CARI",2020-06-23 12:28:00,340.2,NA,NA,56.09,-1.75,2020-06-23
"284","CARI",2020-06-23 12:29:00,341.58,NA,NA,56.2,-1.77,2020-06-23
"285","CARI",2020-06-23 12:30:00,338.12,NA,27.6,56.27,-1.75,2020-06-23
"286","CARI",2020-06-23 12:31:00,346.36,NA,NA,56.29,-1.74,2020-06-23
"287","CARI",2020-06-23 12:32:00,338.12,NA,NA,56.28,-1.73,2020-06-23
"288","CARI",2020-06-23 12:33:00,342.97,NA,NA,56.25,-1.79,2020-06-23
"289","CARI",2020-06-23 12:34:00,340.97,NA,NA,56.25,-1.79,2020-06-23
"290","CARI",2020-06-23 12:35:00,343.11,NA,NA,56.26,-1.74,2020-06-23
"291","CARI",2020-06-23 12:36:00,338.31,NA,NA,56.24,-1.88,2020-06-23
"292","CARI",2020-06-23 12:37:00,347.32,NA,NA,56.24,-1.71,2020-06-23
"293","CARI",2020-06-23 12:38:00,336.31,NA,NA,56.24,-1.62,2020-06-23
"294","CARI",2020-06-23 12:39:00,344.83,NA,NA,56.24,-1.61,2020-06-23
"295","CARI",2020-06-23 12:40:00,347.94,NA,NA,56.2,-1.77,2020-06-23
"296","CARI",2020-06-23 12:41:00,342.08,NA,NA,56.19,-1.85,2020-06-23
"297","CARI",2020-06-23 12:42:00,340.1,NA,NA,56.22,-1.78,2020-06-23
"298","CARI",2020-06-23 12:43:00,346.96,NA,NA,56.21,-1.86,2020-06-23
"299","CARI",2020-06-23 12:44:00,350.92,NA,NA,56.21,-1.85,2020-06-23
"300","CARI",2020-06-23 12:45:00,346.1,NA,27.7,56.17,-1.75,2020-06-23
"301","CARI",2020-06-23 12:46:00,343.36,NA,NA,56.19,-1.73,2020-06-23
"302","CARI",2020-06-23 12:47:00,344.67,NA,NA,56.14,-1.58,2020-06-23
