"","Site","DateTime","Q","day","fDOM.RFU","nitrateuM","SpCond.uScm","Turbidity.FNU","MeanDischarge"
"1","POKE",2020-07-20 18:15:00,617.337670766166,2020-07-20 08:00:00,14.78,26.424375,67.81,13.35,617.337670766166
"2","POKE",2020-07-20 18:30:00,608.837606650894,2020-07-20 08:00:00,23.71,26.375625,107,23.07,608.837606650894
"3","POKE",2020-07-20 18:45:00,608.837606650894,2020-07-20 08:00:00,42.17,26.436875,106.8,22.24,608.837606650894
"4","POKE",2020-07-20 19:00:00,606.004251945764,2020-07-20 08:00:00,41.91,26.5075,107,23.42,606.004251945764
"5","POKE",2020-07-20 19:15:00,614.504316061153,2020-07-20 08:00:00,41.83,26.518125,106.9,23.73,614.504316061153
"6","POKE",2020-07-20 19:30:00,620.171025471296,2020-07-20 08:00:00,41.87,26.561875,106.3,21.9,620.171025471296
"7","POKE",2020-07-20 19:45:00,617.337670766166,2020-07-20 08:00:00,41.86,26.520625,106,23.68,617.337670766166
"8","POKE",2020-07-20 20:00:00,634.337798996945,2020-07-20 08:00:00,41.82,26.464375,105.8,26.74,634.337798996945
"9","POKE",2020-07-20 20:15:00,620.171025471296,2020-07-20 08:00:00,42.1,26.55625,105.6,24.77,620.171025471296
"10","POKE",2020-07-20 20:30:00,623.004380176426,2020-07-20 08:00:00,42.5,26.5825,105.1,22.31,623.004380176426
"11","POKE",2020-07-20 20:45:00,625.837734881556,2020-07-20 08:00:00,42.62,26.49875,104.9,24.14,625.837734881556
"12","POKE",2020-07-20 21:00:00,620.171025471296,2020-07-20 08:00:00,42.15,26.484375,104.9,23.82,620.171025471296
"13","POKE",2020-07-20 21:15:00,625.837734881556,2020-07-20 08:00:00,42.12,26.544375,104.8,23.2,625.837734881556
"14","POKE",2020-07-20 21:30:00,631.504444291815,2020-07-20 08:00:00,42.29,26.571875,104.9,23.42,631.504444291815
"15","POKE",2020-07-20 21:45:00,637.171153702075,2020-07-20 08:00:00,42.51,26.5625,105,20.76,637.171153702075
"16","POKE",2020-07-20 22:00:00,645.671217817464,2020-07-20 08:00:00,42.75,26.57625,105.1,21.21,645.671217817464
"17","POKE",2020-07-20 22:15:00,651.337927227607,2020-07-20 08:00:00,42.06,26.581875,105.2,25.9,651.337927227607
"18","POKE",2020-07-20 22:30:00,651.337927227607,2020-07-20 08:00:00,41.57,26.511875,105.2,26.94,651.337927227607
"19","POKE",2020-07-20 22:45:00,642.837863112334,2020-07-20 08:00:00,41.6,26.533125,104.9,24.79,642.837863112334
"20","POKE",2020-07-20 23:00:00,659.837991342996,2020-07-20 08:00:00,41.6,26.48375,104.7,25.94,659.837991342996
"21","POKE",2020-07-20 23:15:00,676.838119573775,2020-07-20 08:00:00,41.31,26.43875,104.6,25.85,676.838119573775
"22","POKE",2020-07-20 23:30:00,676.838119573775,2020-07-20 08:00:00,41.25,26.331875,104.5,22.37,676.838119573775
"23","POKE",2020-07-20 23:45:00,676.838119573775,2020-07-20 08:00:00,41.38,26.313125,104.5,21.68,676.838119573775
"24","POKE",2020-07-21 00:00:00,679.671474278904,2020-07-21 08:00:00,41.73,26.25375,104.5,22.7,679.671474278904
"25","POKE",2020-07-21 00:15:00,682.504828983918,2020-07-21 08:00:00,41.99,26.221875,104.5,26.44,682.504828983918
"26","POKE",2020-07-21 00:30:00,685.338183689048,2020-07-21 08:00:00,42.01,26.16,104.5,31.06,685.338183689048
"27","POKE",2020-07-21 00:45:00,685.338183689048,2020-07-21 08:00:00,41.9,26.048125,104.5,31.09,685.338183689048
"28","POKE",2020-07-21 01:00:00,708.005021330086,2020-07-21 08:00:00,41.8,26.050625,104.7,26.75,708.005021330086
"29","POKE",2020-07-21 01:15:00,708.005021330086,2020-07-21 08:00:00,41.44,26.091875,105,24.74,708.005021330086
"30","POKE",2020-07-21 01:30:00,722.171794855618,2020-07-21 08:00:00,41.82,26.021875,105.1,25.91,722.171794855618
"31","POKE",2020-07-21 01:45:00,705.171666624956,2020-07-21 08:00:00,42.02,26.023125,105.2,26.08,705.171666624956
"32","POKE",2020-07-21 02:00:00,708.005021330086,2020-07-21 08:00:00,41.89,25.876875,105,20.93,708.005021330086
"33","POKE",2020-07-21 02:15:00,716.505085445358,2020-07-21 08:00:00,42.06,25.796875,104.7,22.51,716.505085445358
"34","POKE",2020-07-21 02:30:00,713.671730740345,2020-07-21 08:00:00,41.49,25.809375,104.4,33.25,713.671730740345
"35","POKE",2020-07-21 02:45:00,727.838504265877,2020-07-21 08:00:00,39.56,25.67375,104.3,35.86,727.838504265877
"36","POKE",2020-07-21 03:00:00,725.005149560748,2020-07-21 08:00:00,39.06,25.650625,104.4,43.62,725.005149560748
"37","POKE",2020-07-21 03:15:00,713.671730740345,2020-07-21 08:00:00,38.32,25.551875,104.6,48.36,713.671730740345
"38","POKE",2020-07-21 03:30:00,736.338568381267,2020-07-21 08:00:00,37.47,25.57625,104.7,42.32,736.338568381267
"39","POKE",2020-07-21 03:45:00,727.838504265877,2020-07-21 08:00:00,37.3,25.484375,104.6,44.16,727.838504265877
"40","POKE",2020-07-21 04:00:00,722.171794855618,2020-07-21 08:00:00,37.69,25.396875,104.4,35.8,722.171794855618
"41","POKE",2020-07-21 04:15:00,730.671858971007,2020-07-21 08:00:00,38.26,25.300625,104.3,41.78,730.671858971007
"42","POKE",2020-07-21 04:30:00,733.505213676137,2020-07-21 08:00:00,38.7,25.304375,104.2,38.57,733.505213676137
"43","POKE",2020-07-21 04:45:00,725.005149560748,2020-07-21 08:00:00,38.9,25.229375,104.2,28.73,725.005149560748
"44","POKE",2020-07-21 05:00:00,744.838632496656,2020-07-21 08:00:00,39.22,25.0975,103.9,29.71,744.838632496656
"45","POKE",2020-07-21 05:15:00,736.338568381267,2020-07-21 08:00:00,39.61,25.1653333333333,103.6,31.99,736.338568381267
"46","POKE",2020-07-21 05:30:00,744.838632496656,2020-07-21 08:00:00,39.71,25.083125,103.3,34.79,744.838632496656
"47","POKE",2020-07-21 05:45:00,753.338696611929,2020-07-21 08:00:00,39.08,25.028125,103.2,37.78,753.338696611929
"48","POKE",2020-07-21 06:00:00,753.338696611929,2020-07-21 08:00:00,38.66,25.000625,103.2,33.23,753.338696611929
"49","POKE",2020-07-21 06:15:00,742.005277791526,2020-07-21 08:00:00,38.85,24.904375,103.2,34.18,742.005277791526
"50","POKE",2020-07-21 06:30:00,744.838632496656,2020-07-21 08:00:00,38.83,24.845,103.2,32.65,744.838632496656
"51","POKE",2020-07-21 06:45:00,750.505341906799,2020-07-21 08:00:00,39.24,24.843125,103.1,34.93,750.505341906799
"52","POKE",2020-07-21 07:00:00,759.005406022188,2020-07-21 08:00:00,39.6,24.844375,103,31,759.005406022188
