"","Site","DateTime","MeanDischarge","frch.fdom.1","fDOM.QSU","nitrateuM","frch.spcond.1","SpCond.uScm","frch.turb.1","Turbidity.FNU"
"1","FRCH",2020-08-02 19:45:00,617.431290042048,"2020-08-02 19:45:00",76.8354545454545,35.0492857142857,"2020-08-02 19:45:00",76.8181818181818,"2020-08-02 19:45:00",28.2318181818182
"2","FRCH",2020-08-02 20:00:00,614.039612684079,"2020-08-02 20:00:00",77.3418181818182,35.0835714285714,"2020-08-02 20:00:00",76.8272727272727,"2020-08-02 20:00:00",52.8290909090909
"3","FRCH",2020-08-02 20:15:00,618.58043156263,"2020-08-02 20:15:00",77.1636363636364,35.1178571428571,"2020-08-02 20:15:00",76.8090909090909,"2020-08-02 20:15:00",27.6609090909091
"4","FRCH",2020-08-02 20:30:00,616.160308939463,"2020-08-02 20:30:00",77.3,35.1421428571429,"2020-08-02 20:30:00",76.8090909090909,"2020-08-02 20:30:00",26.1081818181818
"5","FRCH",2020-08-02 20:45:00,623.476424012784,"2020-08-02 20:45:00",77.6718181818182,35.1664285714286,"2020-08-02 20:45:00",76.8,"2020-08-02 20:45:00",29.6981818181818
"6","FRCH",2020-08-02 21:00:00,621.028427787722,"2020-08-02 21:00:00",77.6536363636364,35.2014285714286,"2020-08-02 21:00:00",76.8,"2020-08-02 21:00:00",26.6354545454545
"7","FRCH",2020-08-02 21:15:00,624.980739104998,"2020-08-02 21:15:00",77.6781818181818,35.2278571428571,"2020-08-02 21:15:00",76.7818181818182,"2020-08-02 21:15:00",26.6054545454545
"8","FRCH",2020-08-02 21:30:00,627.428735330104,"2020-08-02 21:30:00",77.9454545454545,35.2514285714286,"2020-08-02 21:30:00",76.7818181818182,"2020-08-02 21:30:00",29.6027272727273
"9","FRCH",2020-08-02 21:45:00,630.0821919429,"2020-08-02 21:45:00",77.8936363636364,35.3085714285714,"2020-08-02 21:45:00",76.7818181818182,"2020-08-02 21:45:00",27.1354545454545
"10","FRCH",2020-08-02 22:00:00,635.893991924037,"2020-08-02 22:00:00",78.1045454545455,35.2964285714286,"2020-08-02 22:00:00",76.7727272727273,"2020-08-02 22:00:00",24.6727272727273
"11","FRCH",2020-08-02 22:15:00,638.16440136329,"2020-08-02 22:15:00",77.4581818181818,35.3335714285714,"2020-08-02 22:15:00",76.7181818181818,"2020-08-02 22:15:00",28.4854545454545
"12","FRCH",2020-08-02 22:30:00,642.705220241856,"2020-08-02 22:30:00",78.6609090909091,35.3857142857143,"2020-08-02 22:30:00",76.7454545454545,"2020-08-02 22:30:00",24.6881818181818
"13","FRCH",2020-08-02 22:45:00,647.601212692025,"2020-08-02 22:45:00",78.4063636363636,35.4285714285714,"2020-08-02 22:45:00",76.7272727272727,"2020-08-02 22:45:00",25.9245454545455
"14","FRCH",2020-08-02 23:00:00,650.254669304821,"2020-08-02 23:00:00",78.8209090909091,35.4414285714286,"2020-08-02 23:00:00",76.7454545454545,"2020-08-02 23:00:00",30.8318181818182
"15","FRCH",2020-08-02 23:15:00,659.075099470356,"2020-08-02 23:15:00",78.7981818181818,35.44,"2020-08-02 23:15:00",76.7181818181818,"2020-08-02 23:15:00",27.6254545454545
"16","FRCH",2020-08-02 23:30:00,662.494650430235,"2020-08-02 23:30:00",78.5854545454545,35.4864285714286,"2020-08-02 23:30:00",76.7090909090909,"2020-08-02 23:30:00",25.4163636363636
"17","FRCH",2020-08-02 23:45:00,659.81332021553,"2020-08-02 23:45:00",79.0954545454545,35.5378571428571,"2020-08-02 23:45:00",76.7,"2020-08-02 23:45:00",23.7290909090909
"18","FRCH",2020-08-03 00:00:00,664.643220287529,"2020-08-03 00:00:00",78.8563636363636,35.5435714285714,"2020-08-03 00:00:00",76.7090909090909,"2020-08-03 00:00:00",23.3836363636364
"19","FRCH",2020-08-03 00:15:00,669.30587874807,"2020-08-03 00:15:00",79.1045454545455,35.6064285714286,"2020-08-03 00:15:00",76.7,"2020-08-03 00:15:00",20.82
"20","FRCH",2020-08-03 00:30:00,677.032914596843,"2020-08-03 00:30:00",79.1836363636364,35.5892857142857,"2020-08-03 00:30:00",76.7,"2020-08-03 00:30:00",21.7409090909091
"21","FRCH",2020-08-03 00:45:00,678.098435311695,"2020-08-03 00:45:00",79.1290909090909,35.6164285714286,"2020-08-03 00:45:00",76.7,"2020-08-03 00:45:00",21.5481818181818
"22","FRCH",2020-08-03 01:00:00,685.087250415323,"2020-08-03 01:00:00",79.2209090909091,35.665,"2020-08-03 01:00:00",76.7,"2020-08-03 01:00:00",21.1481818181818
"23","FRCH",2020-08-03 01:15:00,687.263693874542,"2020-08-03 01:15:00",79.2290909090909,35.6564285714286,"2020-08-03 01:15:00",76.7,"2020-08-03 01:15:00",19.72
"24","FRCH",2020-08-03 01:30:00,691.010544804114,"2020-08-03 01:30:00",79.3363636363636,35.685,"2020-08-03 01:30:00",76.6818181818182,"2020-08-03 01:30:00",22.08
"25","FRCH",2020-08-03 01:45:00,699.148501428339,"2020-08-03 01:45:00",79.08,35.6764285714286,"2020-08-03 01:45:00",76.6909090909091,"2020-08-03 01:45:00",22.0118181818182
"26","FRCH",2020-08-03 02:00:00,701.746210837329,"2020-08-03 02:00:00",79.2036363636364,35.6778571428571,"2020-08-03 02:00:00",76.6818181818182,"2020-08-03 02:00:00",26.2154545454545
"27","FRCH",2020-08-03 02:15:00,701.091610897915,"2020-08-03 02:15:00",79.4218181818182,35.6971428571429,"2020-08-03 02:15:00",76.6818181818182,"2020-08-03 02:15:00",20.6545454545455
"28","FRCH",2020-08-03 02:30:00,711.566069339562,"2020-08-03 02:30:00",79.1936363636364,35.7064285714286,"2020-08-03 02:30:00",76.6818181818182,"2020-08-03 02:30:00",21.21
"29","FRCH",2020-08-03 02:45:00,714.957746697517,"2020-08-03 02:45:00",79.2963636363636,35.6914285714286,"2020-08-03 02:45:00",76.7,"2020-08-03 02:45:00",21.7745454545455
"30","FRCH",2020-08-03 03:00:00,713.836478778845,"2020-08-03 03:00:00",79.5418181818182,35.6571428571429,"2020-08-03 03:00:00",76.6909090909091,"2020-08-03 03:00:00",19.9972727272727
