"","Site","DateTime","Q","day","fDOM.QSU","nitrateuM","SpCond.uScm","Turbidity.FNU","MeanDischarge"
"1","VAUL",2020-08-25 08:30:00,156.615254119621,2020-08-25 08:00:00,227.098181818182,35.1338461538462,362.572727272727,20.2518181818182,156.615254119621
"2","VAUL",2020-08-25 08:45:00,160.116242222604,2020-08-25 08:00:00,227.193636363636,35.1015384615385,362.427272727273,21.7154545454545,160.116242222604
"3","VAUL",2020-08-25 09:00:00,167.118218428455,2020-08-25 08:00:00,227.254545454545,34.9338461538462,362.236363636364,22.1954545454545,167.118218428455
"4","VAUL",2020-08-25 09:15:00,174.120194634306,2020-08-25 08:00:00,227.618181818182,35.0238461538462,362.072727272727,22.3181818181818,174.120194634306
"5","VAUL",2020-08-25 09:30:00,181.122170840157,2020-08-25 08:00:00,227.971818181818,34.87,361.981818181818,20.6790909090909,181.122170840157
"6","VAUL",2020-08-25 09:45:00,188.124147046008,2020-08-25 08:00:00,228.239090909091,35.0007692307692,361.936363636364,19.7145454545455,188.124147046008
"7","VAUL",2020-08-25 10:00:00,188.124147046008,2020-08-25 08:00:00,228.657272727273,34.9476923076923,361.836363636364,20.0736363636364,188.124147046008
"8","VAUL",2020-08-25 10:15:00,193.375629200425,2020-08-25 08:00:00,228.901818181818,35.0869230769231,361.772727272727,21.48,193.375629200425
"9","VAUL",2020-08-25 10:30:00,188.124147046008,2020-08-25 08:00:00,229.343636363636,35.0169230769231,361.681818181818,22.2536363636364,188.124147046008
"10","VAUL",2020-08-25 10:45:00,195.126123251917,2020-08-25 08:00:00,229.491818181818,34.9869230769231,361.554545454545,19.9181818181818,195.126123251917
"11","VAUL",2020-08-25 11:00:00,196.876617303351,2020-08-25 08:00:00,230.061818181818,35.27,361.463636363636,21.1645454545455,196.876617303351
"12","VAUL",2020-08-25 11:15:00,198.627111354843,2020-08-25 08:00:00,230.339090909091,34.8653846153846,361.345454545455,20.2727272727273,198.627111354843
"13","VAUL",2020-08-25 11:30:00,200.377605406276,2020-08-25 08:00:00,230.35,34.8492307692308,360.972727272727,18.5745454545455,200.377605406276
"14","VAUL",2020-08-25 11:45:00,202.128099457768,2020-08-25 08:00:00,230.599090909091,34.6092307692308,360.809090909091,19.3336363636364,202.128099457768
"15","VAUL",2020-08-25 12:00:00,203.87859350926,2020-08-25 08:00:00,230.755454545455,34.4761538461538,360.654545454545,19.0590909090909,203.87859350926
