"","Site","DateTime","Q","day","fDOM.RFU","nitrateuM","SpCond.uScm","Turbidity.FNU","MeanDischarge"
"1","POKE",2020-08-23 23:15:00,617.337670766166,2020-08-23 08:00:00,34.46,29.7046666666667,99.2,5.154,617.337670766166
"2","POKE",2020-08-23 23:30:00,623.004380176426,2020-08-23 08:00:00,34.6,29.7073333333333,99.2,5.299,623.004380176426
"3","POKE",2020-08-23 23:45:00,634.337798996945,2020-08-23 08:00:00,34.69,29.6246666666667,99.2,5.255,634.337798996945
"4","POKE",2020-08-24 00:00:00,631.504444291815,2020-08-24 08:00:00,34.73,29.5853333333333,99.3,5.279,631.504444291815
"5","POKE",2020-08-24 00:15:00,637.171153702075,2020-08-24 08:00:00,34.78,29.5213333333333,99.3,5.619,637.171153702075
"6","POKE",2020-08-24 00:30:00,640.004508407204,2020-08-24 08:00:00,34.82,29.548,99.4,5.457,640.004508407204
"7","POKE",2020-08-24 00:45:00,637.171153702075,2020-08-24 08:00:00,34.88,29.494,99.5,5.186,637.171153702075
"8","POKE",2020-08-24 01:00:00,645.671217817464,2020-08-24 08:00:00,34.9,29.4653333333333,99.5,5.754,645.671217817464
"9","POKE",2020-08-24 01:15:00,654.171281932737,2020-08-24 08:00:00,34.89,29.4353333333333,99.6,5.556,654.171281932737
"10","POKE",2020-08-24 01:30:00,659.837991342996,2020-08-24 08:00:00,34.93,29.3973333333333,99.6,5.186,659.837991342996
"11","POKE",2020-08-24 01:45:00,665.504700753256,2020-08-24 08:00:00,35.02,29.3673333333333,99.7,5.7,665.504700753256
"12","POKE",2020-08-24 02:00:00,665.504700753256,2020-08-24 08:00:00,34.96,29.366,99.7,5.671,665.504700753256
"13","POKE",2020-08-24 02:15:00,662.671346048126,2020-08-24 08:00:00,34.97,29.298,99.8,5.304,662.671346048126
"14","POKE",2020-08-24 02:30:00,668.338055458385,2020-08-24 08:00:00,35.04,29.2926666666667,99.8,5.501,668.338055458385
"15","POKE",2020-08-24 02:45:00,671.171410163515,2020-08-24 08:00:00,35.07,29.2473333333333,99.9,5.463,671.171410163515
"16","POKE",2020-08-24 03:00:00,674.004764868645,2020-08-24 08:00:00,35,29.1806666666667,100,5.155,674.004764868645
"17","POKE",2020-08-24 03:15:00,685.338183689048,2020-08-24 08:00:00,34.99,29.1346666666667,100,5.833,685.338183689048
"18","POKE",2020-08-24 03:30:00,685.338183689048,2020-08-24 08:00:00,34.88,29.0786666666667,100.1,7.185,685.338183689048
"19","POKE",2020-08-24 03:45:00,691.004893099307,2020-08-24 08:00:00,34.65,29.05,100.1,6.634,691.004893099307
"20","POKE",2020-08-24 04:00:00,693.838247804437,2020-08-24 08:00:00,34.76,28.9846666666667,100.2,5.878,693.838247804437
"21","POKE",2020-08-24 04:15:00,702.338311919826,2020-08-24 08:00:00,34.87,28.9186666666667,100.2,6.528,702.338311919826
"22","POKE",2020-08-24 04:30:00,702.338311919826,2020-08-24 08:00:00,34.77,28.8646666666667,100.2,6.534,702.338311919826
"23","POKE",2020-08-24 04:45:00,710.838376035215,2020-08-24 08:00:00,34.79,28.7373333333333,100.3,5.738,710.838376035215
"24","POKE",2020-08-24 05:00:00,702.338311919826,2020-08-24 08:00:00,34.95,28.6566666666667,100.3,5.221,702.338311919826
"25","POKE",2020-08-24 05:15:00,710.838376035215,2020-08-24 08:00:00,34.99,28.5653333333333,100.4,5.345,710.838376035215
"26","POKE",2020-08-24 05:30:00,716.505085445358,2020-08-24 08:00:00,34.99,28.4486666666667,100.4,5.767,716.505085445358
"27","POKE",2020-08-24 05:45:00,708.005021330086,2020-08-24 08:00:00,34.87,28.3926666666667,100.5,7.285,708.005021330086
"28","POKE",2020-08-24 06:00:00,713.671730740345,2020-08-24 08:00:00,34.45,28.2833333333333,100.5,7.072,713.671730740345
"29","POKE",2020-08-24 06:15:00,710.838376035215,2020-08-24 08:00:00,34.53,28.2333333333333,100.6,6.667,710.838376035215
"30","POKE",2020-08-24 06:30:00,708.005021330086,2020-08-24 08:00:00,34.64,28.1266666666667,100.6,6.135,708.005021330086
"31","POKE",2020-08-24 06:45:00,702.338311919826,2020-08-24 08:00:00,34.75,28.0326666666667,100.6,5.471,702.338311919826
"32","POKE",2020-08-24 07:00:00,716.505085445358,2020-08-24 08:00:00,34.95,27.91,100.7,5.34,716.505085445358
"33","POKE",2020-08-24 07:15:00,708.005021330086,2020-08-24 08:00:00,35.03,27.814,100.7,5.087,708.005021330086
"34","POKE",2020-08-24 07:30:00,705.171666624956,2020-08-24 08:00:00,35.04,27.7393333333333,100.7,5.605,705.171666624956
"35","POKE",2020-08-24 07:45:00,699.504957214696,2020-08-24 08:00:00,34.97,27.694,100.7,6.472,699.504957214696
"36","POKE",2020-08-24 08:00:00,702.338311919826,2020-08-24 08:00:00,34.82,27.6386666666667,100.6,6.051,702.338311919826
"37","POKE",2020-08-24 08:15:00,702.338311919826,2020-08-24 08:00:00,34.89,27.5633333333333,100.6,5.682,702.338311919826
"38","POKE",2020-08-24 08:30:00,699.504957214696,2020-08-24 08:00:00,35.09,27.5106666666667,100.6,6.24,699.504957214696
"39","POKE",2020-08-24 08:45:00,699.504957214696,2020-08-24 08:00:00,35.19,27.4373333333333,100.6,7.15,699.504957214696
"40","POKE",2020-08-24 09:00:00,691.004893099307,2020-08-24 08:00:00,35.17,27.3746666666667,100.5,7.683,691.004893099307
"41","POKE",2020-08-24 09:15:00,693.838247804437,2020-08-24 08:00:00,35.19,27.332,100.5,8.83,693.838247804437
"42","POKE",2020-08-24 09:30:00,691.004893099307,2020-08-24 08:00:00,35.12,27.2546666666667,100.4,9.89,691.004893099307
"43","POKE",2020-08-24 09:45:00,693.838247804437,2020-08-24 08:00:00,35.01,27.2033333333333,100.4,9.69,693.838247804437
"44","POKE",2020-08-24 10:00:00,693.838247804437,2020-08-24 08:00:00,34.94,27.178,100.3,9.58,693.838247804437
"45","POKE",2020-08-24 10:15:00,685.338183689048,2020-08-24 08:00:00,34.87,27.1253333333333,100.3,9.94,685.338183689048
"46","POKE",2020-08-24 10:30:00,693.838247804437,2020-08-24 08:00:00,34.81,27.096,100.3,9.83,693.838247804437
"47","POKE",2020-08-24 10:45:00,685.338183689048,2020-08-24 08:00:00,34.69,27.1106666666667,100.2,9.63,685.338183689048
