"","Site","DateTime","MeanDischarge","frch.fdom.1","fDOM.QSU","nitrateuM","frch.spcond.1","SpCond.uScm","frch.turb.1","Turbidity.FNU"
"1","FRCH",2020-06-20 00:45:00,427.25684075366,"2020-06-20 00:45:00",70.2272727272727,30.3121428571429,"2020-06-20 00:45:00",71.4363636363636,"2020-06-20 00:45:00",22.2654545454545
"2","FRCH",2020-06-20 01:00:00,431.38673885676,"2020-06-20 01:00:00",70.2536363636364,30.3242857142857,"2020-06-20 01:00:00",71.3636363636364,"2020-06-20 01:00:00",23.1390909090909
"3","FRCH",2020-06-20 01:15:00,429.555123794853,"2020-06-20 01:15:00",70.2709090909091,30.3107142857143,"2020-06-20 01:15:00",71.3181818181818,"2020-06-20 01:15:00",23.8563636363636
"4","FRCH",2020-06-20 01:30:00,430.143631356099,"2020-06-20 01:30:00",70.4645454545455,30.2685714285714,"2020-06-20 01:30:00",71.2454545454545,"2020-06-20 01:30:00",24.9945454545455
"5","FRCH",2020-06-20 01:45:00,429.022363437412,"2020-06-20 01:45:00",70.5390909090909,30.2657142857143,"2020-06-20 01:45:00",71.2272727272727,"2020-06-20 01:45:00",21.9772727272727
"6","FRCH",2020-06-20 02:00:00,431.264899274785,"2020-06-20 02:00:00",70.63,30.2385714285714,"2020-06-20 02:00:00",71.1818181818182,"2020-06-20 02:00:00",23.4745454545455
"7","FRCH",2020-06-20 02:15:00,430.704265315435,"2020-06-20 02:15:00",70.5563636363636,30.2135714285714,"2020-06-20 02:15:00",71.1727272727273,"2020-06-20 02:15:00",21.5309090909091
"8","FRCH",2020-06-20 02:30:00,433.507435112144,"2020-06-20 02:30:00",70.5681818181818,30.2221428571429,"2020-06-20 02:30:00",71.1545454545455,"2020-06-20 02:30:00",29.0527272727273
"9","FRCH",2020-06-20 02:45:00,434.423242643083,"2020-06-20 02:45:00",70.4772727272727,30.1642857142857,"2020-06-20 02:45:00",71.1363636363636,"2020-06-20 02:45:00",23.74
"10","FRCH",2020-06-20 03:00:00,435.572384163679,"2020-06-20 03:00:00",70.7527272727273,30.1628571428571,"2020-06-20 03:00:00",71.1090909090909,"2020-06-20 03:00:00",23.3645454545455
"11","FRCH",2020-06-20 03:15:00,438.225840776489,"2020-06-20 03:15:00",70.6536363636364,30.1578571428571,"2020-06-20 03:15:00",71.0909090909091,"2020-06-20 03:15:00",26.4972727272727
"12","FRCH",2020-06-20 03:30:00,439.374982297086,"2020-06-20 03:30:00",70.7545454545455,30.1414285714286,"2020-06-20 03:30:00",71.0818181818182,"2020-06-20 03:30:00",23.0490909090909
"13","FRCH",2020-06-20 03:45:00,442.17815209378,"2020-06-20 03:45:00",70.8309090909091,30.12,"2020-06-20 03:45:00",71.0818181818182,"2020-06-20 03:45:00",23.1672727272727
"14","FRCH",2020-06-20 04:00:00,442.944246440849,"2020-06-20 04:00:00",70.9081818181818,30.08,"2020-06-20 04:00:00",71.0727272727273,"2020-06-20 04:00:00",22.2736363636364
"15","FRCH",2020-06-20 04:15:00,442.355738879603,"2020-06-20 04:15:00",70.9518181818182,30.1085714285714,"2020-06-20 04:15:00",71.0818181818182,"2020-06-20 04:15:00",26.6572727272727
"16","FRCH",2020-06-20 04:30:00,445.392242665941,"2020-06-20 04:30:00",71.0081818181818,30.1028571428571,"2020-06-20 04:30:00",71.0818181818182,"2020-06-20 04:30:00",22.2627272727273
"17","FRCH",2020-06-20 04:45:00,448.989380411615,"2020-06-20 04:45:00",70.9709090909091,30.0871428571429,"2020-06-20 04:45:00",71.0727272727273,"2020-06-20 04:45:00",23.5163636363636
"18","FRCH",2020-06-20 05:00:00,448.578459636177,"2020-06-20 05:00:00",70.9654545454545,30.0978571428571,"2020-06-20 05:00:00",71.0545454545454,"2020-06-20 05:00:00",22.5781818181818
"19","FRCH",2020-06-20 05:15:00,447.634778503299,"2020-06-20 05:15:00",71.2281818181818,30.0664285714286,"2020-06-20 05:15:00",71.0454545454545,"2020-06-20 05:15:00",22.3845454545455
"20","FRCH",2020-06-20 05:30:00,449.372427585142,"2020-06-20 05:30:00",71.4781818181818,30.1028571428571,"2020-06-20 05:30:00",71.0454545454545,"2020-06-20 05:30:00",23.9
"21","FRCH",2020-06-20 05:45:00,453.65203887214,"2020-06-20 05:45:00",71.5136363636364,30.105,"2020-06-20 05:45:00",71.0454545454545,"2020-06-20 05:45:00",21.2063636363636
"22","FRCH",2020-06-20 06:00:00,456.688542658478,"2020-06-20 06:00:00",71.5563636363636,30.1414285714286,"2020-06-20 06:00:00",71.0454545454545,"2020-06-20 06:00:00",23.0445454545455
"23","FRCH",2020-06-20 06:15:00,456.33336908686,"2020-06-20 06:15:00",71.6981818181818,30.1457142857143,"2020-06-20 06:15:00",71.0363636363636,"2020-06-20 06:15:00",20.3927272727273
"24","FRCH",2020-06-20 06:30:00,460.108093618343,"2020-06-20 06:30:00",71.9772727272727,30.1592857142857,"2020-06-20 06:30:00",71.0454545454545,"2020-06-20 06:30:00",22.9763636363636
"25","FRCH",2020-06-20 06:45:00,463.854944547929,"2020-06-20 06:45:00",71.9272727272727,30.1864285714286,"2020-06-20 06:45:00",71.0272727272727,"2020-06-20 06:45:00",22.0336363636364
"26","FRCH",2020-06-20 07:00:00,461.640282312481,"2020-06-20 07:00:00",71.8090909090909,30.18,"2020-06-20 07:00:00",71.0454545454545,"2020-06-20 07:00:00",18.9154545454545
"27","FRCH",2020-06-20 07:15:00,468.040589854863,"2020-06-20 07:15:00",72.2863636363636,30.22,"2020-06-20 07:15:00",71.0545454545454,"2020-06-20 07:15:00",23.5390909090909
"28","FRCH",2020-06-20 07:30:00,471.581980396717,"2020-06-20 07:30:00",72.42,30.1842857142857,"2020-06-20 07:30:00",71.0545454545454,"2020-06-20 07:30:00",20.1363636363636
"29","FRCH",2020-06-20 07:45:00,471.404393610908,"2020-06-20 07:45:00",72.1745454545455,30.1478571428571,"2020-06-20 07:45:00",71.0818181818182,"2020-06-20 07:45:00",22.3654545454545
"30","FRCH",2020-06-20 08:00:00,475.029404958506,"2020-06-20 08:00:00",72.4627272727273,30.1207142857143,"2020-06-20 08:00:00",71.1,"2020-06-20 08:00:00",21.2936363636364
"31","FRCH",2020-06-20 08:15:00,480.63574455191,"2020-06-20 08:15:00",72.4345454545455,30.1328571428571,"2020-06-20 08:15:00",71.0818181818182,"2020-06-20 08:15:00",27.3436363636364
"32","FRCH",2020-06-20 08:30:00,487.036052094278,"2020-06-20 08:30:00",72.5354545454545,30.1335714285714,"2020-06-20 08:30:00",71.1181818181818,"2020-06-20 08:30:00",23.7718181818182
"33","FRCH",2020-06-20 08:45:00,489.689508707073,"2020-06-20 08:45:00",72.7190909090909,30.1121428571429,"2020-06-20 08:45:00",71.1272727272727,"2020-06-20 08:45:00",19.6336363636364
"34","FRCH",2020-06-20 09:00:00,492.903599279234,"2020-06-20 09:00:00",72.9109090909091,30.12,"2020-06-20 09:00:00",71.1363636363636,"2020-06-20 09:00:00",19.9609090909091
"35","FRCH",2020-06-20 09:15:00,499.276033219678,"2020-06-20 09:15:00",72.9027272727273,30.1264285714286,"2020-06-20 09:15:00",71.1545454545455,"2020-06-20 09:15:00",17.8545454545455
"36","FRCH",2020-06-20 09:30:00,503.639265312449,"2020-06-20 09:30:00",73.0481818181818,30.1935714285714,"2020-06-20 09:30:00",71.1727272727273,"2020-06-20 09:30:00",18.8872727272727
"37","FRCH",2020-06-20 09:45:00,509.684399283215,"2020-06-20 09:45:00",73.0854545454546,30.1814285714286,"2020-06-20 09:45:00",71.1818181818182,"2020-06-20 09:45:00",19.1109090909091
"38","FRCH",2020-06-20 10:00:00,517.7944823055,"2020-06-20 10:00:00",73.2554545454545,30.1807142857143,"2020-06-20 10:00:00",71.2363636363636,"2020-06-20 10:00:00",22.9872727272727
"39","FRCH",2020-06-20 10:15:00,522.335301184037,"2020-06-20 10:15:00",73.3136363636364,30.185,"2020-06-20 10:15:00",71.2363636363636,"2020-06-20 10:15:00",18.3045454545455
"40","FRCH",2020-06-20 10:30:00,526.493072889076,"2020-06-20 10:30:00",73.34,30.1935714285714,"2020-06-20 10:30:00",71.2363636363636,"2020-06-20 10:30:00",18.4763636363636
"41","FRCH",2020-06-20 10:45:00,538.499720024862,"2020-06-20 10:45:00",73.3718181818182,30.1985714285714,"2020-06-20 10:45:00",71.2727272727273,"2020-06-20 10:45:00",17.9118181818182
"42","FRCH",2020-06-20 11:00:00,540.620416280231,"2020-06-20 11:00:00",73.4209090909091,30.225,"2020-06-20 11:00:00",71.2818181818182,"2020-06-20 11:00:00",19.1563636363636
"43","FRCH",2020-06-20 11:15:00,544.983648372974,"2020-06-20 11:15:00",73.2663636363636,30.2228571428571,"2020-06-20 11:15:00",71.3363636363636,"2020-06-20 11:15:00",19.3154545454545
"44","FRCH",2020-06-20 11:30:00,555.719314406189,"2020-06-20 11:30:00",73.4027272727273,30.1892857142857,"2020-06-20 11:30:00",71.3636363636364,"2020-06-20 11:30:00",18.4645454545455
