"","Site","DateTime","MeanDischarge","frch.fdom.1","fDOM.QSU","nitrateuM","frch.spcond.1","SpCond.uScm","frch.turb.1","Turbidity.FNU"
"1","FRCH",2020-07-07 04:45:00,951.892321710446,"2020-07-07 04:45:00",49.4372727272727,42.1921428571429,"2020-07-07 04:45:00",62.7727272727273,"2020-07-07 04:45:00",24.6436363636364
"2","FRCH",2020-07-07 05:00:00,950.771053791803,"2020-07-07 05:00:00",49.4154545454545,42.1685714285714,"2020-07-07 05:00:00",62.7727272727273,"2020-07-07 05:00:00",21.8881818181818
"3","FRCH",2020-07-07 05:15:00,951.892321710446,"2020-07-07 05:15:00",49.5009090909091,42.1571428571429,"2020-07-07 05:15:00",62.7727272727273,"2020-07-07 05:15:00",23.08
"4","FRCH",2020-07-07 05:30:00,958.619929222536,"2020-07-07 05:30:00",49.69,42.1471428571429,"2020-07-07 05:30:00",62.8,"2020-07-07 05:30:00",22.0736363636364
"5","FRCH",2020-07-07 05:45:00,984.409091352223,"2020-07-07 05:45:00",50,42.1457142857143,"2020-07-07 05:45:00",62.7818181818182,"2020-07-07 05:45:00",21.9418181818182
"6","FRCH",2020-07-07 06:00:00,1028.13854018075,"2020-07-07 06:00:00",49.7836363636364,42.1328571428571,"2020-07-07 06:00:00",62.7818181818182,"2020-07-07 06:00:00",20.0390909090909
"7","FRCH",2020-07-07 06:15:00,1087.5657398708,"2020-07-07 06:15:00",49.8763636363636,42.1357142857143,"2020-07-07 06:15:00",62.8181818181818,"2020-07-07 06:15:00",22.2081818181818
"8","FRCH",2020-07-07 06:30:00,1169.41829793449,"2020-07-07 06:30:00",49.8872727272727,42.1335714285714,"2020-07-07 06:30:00",62.8181818181818,"2020-07-07 06:30:00",23.1681818181818
"9","FRCH",2020-07-07 06:45:00,1245.66451640474,"2020-07-07 06:45:00",49.8209090909091,42.1164285714286,"2020-07-07 06:45:00",62.8181818181818,"2020-07-07 06:45:00",22.1390909090909
"10","FRCH",2020-07-07 07:00:00,1312.94059152558,"2020-07-07 07:00:00",49.9990909090909,42.1078571428571,"2020-07-07 07:00:00",62.8636363636364,"2020-07-07 07:00:00",21.7881818181818
"11","FRCH",2020-07-07 07:15:00,1372.36779121566,"2020-07-07 07:15:00",49.9890909090909,42.1242857142857,"2020-07-07 07:15:00",62.8727272727273,"2020-07-07 07:15:00",21.5127272727273
"12","FRCH",2020-07-07 07:30:00,1436.28006258045,"2020-07-07 07:30:00",49.8645454545455,42.1321428571429,"2020-07-07 07:30:00",62.9,"2020-07-07 07:30:00",22.05
"13","FRCH",2020-07-07 07:45:00,1422.82484755627,"2020-07-07 07:45:00",49.9727272727273,42.1557142857143,"2020-07-07 07:45:00",62.9090909090909,"2020-07-07 07:45:00",23.1863636363636
"14","FRCH",2020-07-07 08:00:00,1505.79867353864,"2020-07-07 08:00:00",49.8745454545455,42.165,"2020-07-07 08:00:00",62.9363636363636,"2020-07-07 08:00:00",23.8
"15","FRCH",2020-07-07 08:15:00,1515.89008480677,"2020-07-07 08:15:00",50.0709090909091,42.2014285714286,"2020-07-07 08:15:00",62.9454545454545,"2020-07-07 08:15:00",23.1445454545455
"16","FRCH",2020-07-07 08:30:00,1565.22587322869,"2020-07-07 08:30:00",49.8790909090909,42.2328571428571,"2020-07-07 08:30:00",62.9818181818182,"2020-07-07 08:30:00",20.9454545454545
"17","FRCH",2020-07-07 08:45:00,1584.28742784628,"2020-07-07 08:45:00",50.0418181818182,42.25,"2020-07-07 08:45:00",62.9818181818182,"2020-07-07 08:45:00",21.9663636363636
"18","FRCH",2020-07-07 09:00:00,1558.4982657166,"2020-07-07 09:00:00",50.2045454545455,42.2678571428571,"2020-07-07 09:00:00",62.9818181818182,"2020-07-07 09:00:00",26.2145454545455
"19","FRCH",2020-07-07 09:15:00,1588.772499521,"2020-07-07 09:15:00",50.2163636363636,42.2885714285714,"2020-07-07 09:15:00",63,"2020-07-07 09:15:00",22.8072727272727
"20","FRCH",2020-07-07 09:30:00,1631.38068043086,"2020-07-07 09:30:00",50.3181818181818,42.31,"2020-07-07 09:30:00",63.0181818181818,"2020-07-07 09:30:00",24.0545454545455
"21","FRCH",2020-07-07 09:45:00,1640.35082378029,"2020-07-07 09:45:00",49.3318181818182,42.3035714285714,"2020-07-07 09:45:00",63.0272727272727,"2020-07-07 09:45:00",23.5245454545455
"22","FRCH",2020-07-07 10:00:00,1640.35082378029,"2020-07-07 10:00:00",50.1390909090909,42.3164285714286,"2020-07-07 10:00:00",63.0454545454545,"2020-07-07 10:00:00",24.1927272727273
"23","FRCH",2020-07-07 10:15:00,1645.95716337368,"2020-07-07 10:15:00",50.4927272727273,42.3071428571429,"2020-07-07 10:15:00",63.0545454545455,"2020-07-07 10:15:00",23.0072727272727
"24","FRCH",2020-07-07 10:30:00,1677.35266509675,"2020-07-07 10:30:00",50.3427272727273,42.2814285714286,"2020-07-07 10:30:00",63.0636363636364,"2020-07-07 10:30:00",19.4136363636364
"25","FRCH",2020-07-07 10:45:00,1680.7164688528,"2020-07-07 10:45:00",50.2663636363636,42.2228571428571,"2020-07-07 10:45:00",63.0636363636364,"2020-07-07 10:45:00",18.4009090909091
"26","FRCH",2020-07-07 11:00:00,1713.23323849452,"2020-07-07 11:00:00",50.2581818181818,42.1792857142857,"2020-07-07 11:00:00",63.0818181818182,"2020-07-07 11:00:00",20.4827272727273
"27","FRCH",2020-07-07 11:15:00,1673.98886134071,"2020-07-07 11:15:00",50.2509090909091,42.0957142857143,"2020-07-07 11:15:00",63.0818181818182,"2020-07-07 11:15:00",22.1863636363636
"28","FRCH",2020-07-07 11:30:00,1673.98886134071,"2020-07-07 11:30:00",50.1909090909091,42.0492857142857,"2020-07-07 11:30:00",63.1090909090909,"2020-07-07 11:30:00",20.6681818181818
"29","FRCH",2020-07-07 11:45:00,1736.77986478683,"2020-07-07 11:45:00",50.2181818181818,42.0878571428571,"2020-07-07 11:45:00",63.1,"2020-07-07 11:45:00",20.5290909090909
"30","FRCH",2020-07-07 12:00:00,1768.17536650988,"2020-07-07 12:00:00",50.0672727272727,42.0485714285714,"2020-07-07 12:00:00",63.1454545454545,"2020-07-07 12:00:00",20.5154545454545
"31","FRCH",2020-07-07 12:15:00,1765.93283067251,"2020-07-07 12:15:00",50.0309090909091,42.0414285714286,"2020-07-07 12:15:00",63.1363636363636,"2020-07-07 12:15:00",20.3563636363636
"32","FRCH",2020-07-07 12:30:00,1772.6604381846,"2020-07-07 12:30:00",49.7736363636364,42.0378571428571,"2020-07-07 12:30:00",63.1727272727273,"2020-07-07 12:30:00",18.7727272727273
"33","FRCH",2020-07-07 12:45:00,1804.05593990767,"2020-07-07 12:45:00",49.85,42.035,"2020-07-07 12:45:00",63.1818181818182,"2020-07-07 12:45:00",21.5918181818182
"34","FRCH",2020-07-07 13:00:00,1819.75369076917,"2020-07-07 13:00:00",49.84,42.055,"2020-07-07 13:00:00",63.2272727272727,"2020-07-07 13:00:00",18.0427272727273
"35","FRCH",2020-07-07 13:15:00,1832.08763787468,"2020-07-07 13:15:00",49.5909090909091,42.0321428571429,"2020-07-07 13:15:00",63.2363636363636,"2020-07-07 13:15:00",20.3718181818182
"36","FRCH",2020-07-07 13:30:00,1843.30031706148,"2020-07-07 13:30:00",49.7545454545455,42.0764285714286,"2020-07-07 13:30:00",63.2545454545455,"2020-07-07 13:30:00",20.5281818181818
"37","FRCH",2020-07-07 13:45:00,1867.96821127244,"2020-07-07 13:45:00",49.1772727272727,41.1664285714286,"2020-07-07 13:45:00",63.2818181818182,"2020-07-07 13:45:00",20.87
"38","FRCH",2020-07-07 14:00:00,1889.27230172738,"2020-07-07 14:00:00",49.2009090909091,39.6135714285714,"2020-07-07 14:00:00",63.2818181818182,"2020-07-07 14:00:00",20.5963636363636
"39","FRCH",2020-07-07 14:15:00,1874.69581878453,"2020-07-07 14:15:00",49.3090909090909,38.1764285714286,"2020-07-07 14:15:00",63.3,"2020-07-07 14:15:00",22.3181818181818
"40","FRCH",2020-07-07 14:30:00,1915.06146385701,"2020-07-07 14:30:00",48.97,36.492,"2020-07-07 14:30:00",63.3272727272727,"2020-07-07 14:30:00",21.37
"41","FRCH",2020-07-07 14:45:00,1920.66780345043,"2020-07-07 14:45:00",49.1118181818182,34.876,"2020-07-07 14:45:00",63.3454545454545,"2020-07-07 14:45:00",20.7281818181818
"42","FRCH",2020-07-07 15:00:00,1939.729358068,"2020-07-07 15:00:00",48.8454545454545,34.356,"2020-07-07 15:00:00",63.3636363636364,"2020-07-07 15:00:00",20.6127272727273
"43","FRCH",2020-07-07 15:15:00,1924.03160720647,"2020-07-07 15:15:00",48.8981818181818,31.824,"2020-07-07 15:15:00",63.4,"2020-07-07 15:15:00",20.0290909090909
"44","FRCH",2020-07-07 15:30:00,1904.97005258891,"2020-07-07 15:30:00",48.9418181818182,30.968,"2020-07-07 15:30:00",63.3818181818182,"2020-07-07 15:30:00",21.2836363636364
"45","FRCH",2020-07-07 15:45:00,1949.82076933613,"2020-07-07 15:45:00",48.8936363636364,22.424,"2020-07-07 15:45:00",63.4181818181818,"2020-07-07 15:45:00",20.5845454545455
"46","FRCH",2020-07-07 16:00:00,1939.729358068,"2020-07-07 16:00:00",48.8690909090909,21.944,"2020-07-07 16:00:00",63.3909090909091,"2020-07-07 16:00:00",21.1836363636364
"47","FRCH",2020-07-07 16:15:00,1933.00175055591,"2020-07-07 16:15:00",48.9163636363636,21.488,"2020-07-07 16:15:00",63.4,"2020-07-07 16:15:00",20.2554545454545
"48","FRCH",2020-07-07 16:30:00,1944.21442974274,"2020-07-07 16:30:00",48.6981818181818,21.174,"2020-07-07 16:30:00",63.4,"2020-07-07 16:30:00",21.0581818181818
"49","FRCH",2020-07-07 16:45:00,1937.48682223065,"2020-07-07 16:45:00",48.9254545454545,21.19,"2020-07-07 16:45:00",63.3818181818182,"2020-07-07 16:45:00",21.5927272727273
"50","FRCH",2020-07-07 17:00:00,1919.54653553173,"2020-07-07 17:00:00",48.7045454545455,21.23,"2020-07-07 17:00:00",63.4,"2020-07-07 17:00:00",20.0172727272727
