"","Site","DateTime","Discharge","fDOM","NO3","SpCond","Turb","day"
"1","CARI",2020-06-15 16:00:00,NA,NA,NA,NA,NA,2020-06-15
"2","CARI",2020-06-15 16:01:00,NA,NA,NA,NA,NA,2020-06-15
"3","CARI",2020-06-15 16:02:00,NA,NA,NA,NA,NA,2020-06-15
"4","CARI",2020-06-15 16:03:00,NA,NA,NA,NA,NA,2020-06-15
"5","CARI",2020-06-15 16:04:00,NA,NA,NA,NA,NA,2020-06-15
"6","CARI",2020-06-15 16:05:00,NA,NA,NA,NA,NA,2020-06-15
"7","CARI",2020-06-15 16:06:00,NA,NA,NA,NA,NA,2020-06-15
"8","CARI",2020-06-15 16:07:00,NA,NA,NA,NA,NA,2020-06-15
"9","CARI",2020-06-15 16:08:00,NA,NA,NA,NA,NA,2020-06-15
"10","CARI",2020-06-15 16:09:00,NA,NA,NA,NA,NA,2020-06-15
"11","CARI",2020-06-15 16:10:00,NA,NA,NA,NA,NA,2020-06-15
"12","CARI",2020-06-15 16:11:00,NA,NA,NA,NA,NA,2020-06-15
"13","CARI",2020-06-15 16:12:00,NA,NA,NA,NA,NA,2020-06-15
"14","CARI",2020-06-15 16:13:00,NA,NA,NA,NA,NA,2020-06-15
"15","CARI",2020-06-15 16:14:00,NA,NA,NA,NA,NA,2020-06-15
"16","CARI",2020-06-15 16:15:00,NA,NA,NA,NA,NA,2020-06-15
"17","CARI",2020-06-15 16:16:00,NA,NA,NA,NA,NA,2020-06-15
"18","CARI",2020-06-15 16:17:00,NA,NA,NA,NA,NA,2020-06-15
"19","CARI",2020-06-15 16:18:00,NA,NA,NA,NA,NA,2020-06-15
"20","CARI",2020-06-15 16:19:00,NA,NA,NA,NA,NA,2020-06-15
"21","CARI",2020-06-15 16:20:00,NA,NA,NA,NA,NA,2020-06-15
"22","CARI",2020-06-15 16:21:00,NA,NA,NA,NA,NA,2020-06-15
"23","CARI",2020-06-15 16:22:00,NA,NA,NA,NA,NA,2020-06-15
"24","CARI",2020-06-15 16:23:00,NA,NA,NA,NA,NA,2020-06-15
"25","CARI",2020-06-15 16:24:00,NA,NA,NA,NA,NA,2020-06-15
"26","CARI",2020-06-15 16:25:00,NA,NA,NA,NA,NA,2020-06-15
"27","CARI",2020-06-15 16:26:00,NA,NA,NA,NA,NA,2020-06-15
"28","CARI",2020-06-15 16:27:00,NA,NA,NA,NA,NA,2020-06-15
"29","CARI",2020-06-15 16:28:00,NA,NA,NA,NA,NA,2020-06-15
"30","CARI",2020-06-15 16:29:00,NA,NA,NA,NA,NA,2020-06-15
"31","CARI",2020-06-15 16:30:00,NA,NA,NA,NA,NA,2020-06-15
"32","CARI",2020-06-15 16:31:00,NA,NA,NA,NA,NA,2020-06-15
"33","CARI",2020-06-15 16:32:00,NA,NA,NA,NA,NA,2020-06-15
"34","CARI",2020-06-15 16:33:00,NA,NA,NA,NA,NA,2020-06-15
"35","CARI",2020-06-15 16:34:00,NA,NA,NA,NA,NA,2020-06-15
"36","CARI",2020-06-15 16:35:00,NA,NA,NA,NA,NA,2020-06-15
"37","CARI",2020-06-15 16:36:00,NA,NA,NA,NA,NA,2020-06-15
"38","CARI",2020-06-15 16:37:00,NA,NA,NA,NA,NA,2020-06-15
"39","CARI",2020-06-15 16:38:00,NA,NA,NA,NA,NA,2020-06-15
"40","CARI",2020-06-15 16:39:00,101.81,NA,NA,NA,NA,2020-06-15
"41","CARI",2020-06-15 16:40:00,102.7,NA,NA,NA,NA,2020-06-15
"42","CARI",2020-06-15 16:41:00,101.81,NA,NA,NA,NA,2020-06-15
"43","CARI",2020-06-15 16:42:00,100.27,NA,NA,NA,NA,2020-06-15
"44","CARI",2020-06-15 16:43:00,106.24,NA,NA,NA,NA,2020-06-15
"45","CARI",2020-06-15 16:44:00,100.18,NA,NA,NA,NA,2020-06-15
"46","CARI",2020-06-15 16:45:00,103.63,NA,NA,NA,NA,2020-06-15
"47","CARI",2020-06-15 16:46:00,101.26,NA,NA,NA,NA,2020-06-15
"48","CARI",2020-06-15 16:47:00,100.95,NA,NA,NA,NA,2020-06-15
"49","CARI",2020-06-15 16:48:00,101.55,NA,NA,NA,NA,2020-06-15
"50","CARI",2020-06-15 16:49:00,103.52,NA,NA,NA,NA,2020-06-15
"51","CARI",2020-06-15 16:50:00,103.89,NA,NA,NA,NA,2020-06-15
"52","CARI",2020-06-15 16:51:00,102.88,NA,NA,NA,NA,2020-06-15
"53","CARI",2020-06-15 16:52:00,105.3,NA,NA,NA,NA,2020-06-15
"54","CARI",2020-06-15 16:53:00,99.38,NA,NA,NA,NA,2020-06-15
"55","CARI",2020-06-15 16:54:00,100.95,NA,NA,NA,NA,2020-06-15
"56","CARI",2020-06-15 16:55:00,102.77,NA,NA,NA,NA,2020-06-15
"57","CARI",2020-06-15 16:56:00,100.11,NA,NA,NA,NA,2020-06-15
"58","CARI",2020-06-15 16:57:00,100.48,NA,NA,NA,NA,2020-06-15
"59","CARI",2020-06-15 16:58:00,102.56,NA,NA,NA,NA,2020-06-15
"60","CARI",2020-06-15 16:59:00,100.41,NA,NA,NA,NA,2020-06-15
"61","CARI",2020-06-15 17:00:00,103.17,NA,NA,NA,NA,2020-06-15
"62","CARI",2020-06-15 17:01:00,104.06,NA,NA,NA,NA,2020-06-15
"63","CARI",2020-06-15 17:02:00,100.52,NA,NA,NA,NA,2020-06-15
"64","CARI",2020-06-15 17:03:00,106.2,NA,NA,NA,NA,2020-06-15
"65","CARI",2020-06-15 17:04:00,102.82,NA,NA,NA,NA,2020-06-15
"66","CARI",2020-06-15 17:05:00,103.17,NA,NA,NA,NA,2020-06-15
"67","CARI",2020-06-15 17:06:00,102.06,NA,NA,NA,NA,2020-06-15
"68","CARI",2020-06-15 17:07:00,99.79,NA,NA,NA,NA,2020-06-15
"69","CARI",2020-06-15 17:08:00,103.23,NA,NA,NA,NA,2020-06-15
"70","CARI",2020-06-15 17:09:00,99.88,NA,NA,NA,NA,2020-06-15
"71","CARI",2020-06-15 17:10:00,104.26,NA,NA,NA,NA,2020-06-15
"72","CARI",2020-06-15 17:11:00,100.55,NA,NA,NA,NA,2020-06-15
"73","CARI",2020-06-15 17:12:00,103.56,NA,NA,NA,NA,2020-06-15
"74","CARI",2020-06-15 17:13:00,102.96,NA,NA,NA,NA,2020-06-15
"75","CARI",2020-06-15 17:14:00,102.47,NA,NA,NA,NA,2020-06-15
"76","CARI",2020-06-15 17:15:00,106.61,NA,NA,NA,NA,2020-06-15
"77","CARI",2020-06-15 17:16:00,102.95,NA,NA,NA,NA,2020-06-15
"78","CARI",2020-06-15 17:17:00,103.33,NA,NA,NA,NA,2020-06-15
"79","CARI",2020-06-15 17:18:00,106.2,NA,NA,NA,NA,2020-06-15
"80","CARI",2020-06-15 17:19:00,105.87,NA,NA,NA,NA,2020-06-15
"81","CARI",2020-06-15 17:20:00,104.44,NA,NA,NA,NA,2020-06-15
"82","CARI",2020-06-15 17:21:00,103.71,NA,NA,NA,NA,2020-06-15
"83","CARI",2020-06-15 17:22:00,106.48,NA,NA,NA,NA,2020-06-15
"84","CARI",2020-06-15 17:23:00,108.5,NA,NA,NA,NA,2020-06-15
"85","CARI",2020-06-15 17:24:00,106.94,NA,NA,NA,NA,2020-06-15
"86","CARI",2020-06-15 17:25:00,107.29,NA,NA,NA,NA,2020-06-15
"87","CARI",2020-06-15 17:26:00,108.1,NA,NA,NA,NA,2020-06-15
"88","CARI",2020-06-15 17:27:00,105.19,NA,NA,NA,NA,2020-06-15
"89","CARI",2020-06-15 17:28:00,112.23,NA,NA,NA,NA,2020-06-15
"90","CARI",2020-06-15 17:29:00,104.99,NA,NA,NA,NA,2020-06-15
"91","CARI",2020-06-15 17:30:00,109.89,NA,NA,NA,NA,2020-06-15
"92","CARI",2020-06-15 17:31:00,108.27,NA,NA,NA,NA,2020-06-15
"93","CARI",2020-06-15 17:32:00,109.25,NA,NA,NA,NA,2020-06-15
"94","CARI",2020-06-15 17:33:00,112.42,NA,NA,NA,NA,2020-06-15
"95","CARI",2020-06-15 17:34:00,112.93,NA,NA,NA,NA,2020-06-15
"96","CARI",2020-06-15 17:35:00,112.42,NA,NA,NA,NA,2020-06-15
"97","CARI",2020-06-15 17:36:00,108.7,NA,NA,NA,NA,2020-06-15
"98","CARI",2020-06-15 17:37:00,114.37,NA,NA,NA,NA,2020-06-15
"99","CARI",2020-06-15 17:38:00,103.71,NA,NA,NA,NA,2020-06-15
"100","CARI",2020-06-15 17:39:00,112.83,NA,NA,NA,NA,2020-06-15
"101","CARI",2020-06-15 17:40:00,107.44,NA,NA,NA,NA,2020-06-15
"102","CARI",2020-06-15 17:41:00,114.6,NA,NA,NA,NA,2020-06-15
"103","CARI",2020-06-15 17:42:00,112.23,NA,NA,NA,NA,2020-06-15
"104","CARI",2020-06-15 17:43:00,110.88,NA,NA,NA,NA,2020-06-15
"105","CARI",2020-06-15 17:44:00,115.53,NA,NA,NA,NA,2020-06-15
"106","CARI",2020-06-15 17:45:00,111.5,NA,NA,NA,NA,2020-06-15
"107","CARI",2020-06-15 17:46:00,115.08,NA,NA,NA,NA,2020-06-15
"108","CARI",2020-06-15 17:47:00,111,NA,NA,NA,NA,2020-06-15
"109","CARI",2020-06-15 17:48:00,115.31,NA,NA,NA,NA,2020-06-15
"110","CARI",2020-06-15 17:49:00,118.67,NA,NA,NA,NA,2020-06-15
"111","CARI",2020-06-15 17:50:00,118.9,NA,NA,NA,NA,2020-06-15
"112","CARI",2020-06-15 17:51:00,112.58,NA,NA,NA,NA,2020-06-15
"113","CARI",2020-06-15 17:52:00,117.06,NA,NA,NA,NA,2020-06-15
"114","CARI",2020-06-15 17:53:00,117.45,NA,NA,NA,NA,2020-06-15
"115","CARI",2020-06-15 17:54:00,115.23,NA,NA,NA,NA,2020-06-15
"116","CARI",2020-06-15 17:55:00,121.1,NA,NA,NA,NA,2020-06-15
"117","CARI",2020-06-15 17:56:00,115.18,NA,NA,NA,NA,2020-06-15
"118","CARI",2020-06-15 17:57:00,115.49,NA,NA,NA,NA,2020-06-15
"119","CARI",2020-06-15 17:58:00,116.76,NA,NA,NA,NA,2020-06-15
"120","CARI",2020-06-15 17:59:00,116.6,NA,NA,NA,NA,2020-06-15
"121","CARI",2020-06-15 18:00:00,119.53,NA,NA,NA,NA,2020-06-15
"122","CARI",2020-06-15 18:01:00,122.43,NA,NA,NA,NA,2020-06-15
"123","CARI",2020-06-15 18:02:00,121.56,NA,NA,NA,NA,2020-06-15
"124","CARI",2020-06-15 18:03:00,121.56,NA,NA,NA,NA,2020-06-15
"125","CARI",2020-06-15 18:04:00,124.55,NA,NA,NA,NA,2020-06-15
"126","CARI",2020-06-15 18:05:00,124.61,NA,NA,NA,NA,2020-06-15
"127","CARI",2020-06-15 18:06:00,123.5,NA,NA,NA,NA,2020-06-15
"128","CARI",2020-06-15 18:07:00,121.68,NA,NA,NA,NA,2020-06-15
"129","CARI",2020-06-15 18:08:00,125.87,NA,NA,NA,NA,2020-06-15
"130","CARI",2020-06-15 18:09:00,123.19,NA,NA,NA,NA,2020-06-15
"131","CARI",2020-06-15 18:10:00,124.37,NA,NA,NA,NA,2020-06-15
"132","CARI",2020-06-15 18:11:00,123.69,NA,NA,NA,NA,2020-06-15
"133","CARI",2020-06-15 18:12:00,124.89,NA,NA,NA,NA,2020-06-15
"134","CARI",2020-06-15 18:13:00,127.07,NA,NA,73.71,-2.88,2020-06-15
"135","CARI",2020-06-15 18:14:00,124.97,NA,NA,73.72,-2.92,2020-06-15
"136","CARI",2020-06-15 18:15:00,128.58,NA,NA,73.72,-2.92,2020-06-15
"137","CARI",2020-06-15 18:16:00,126.81,NA,NA,73.69,-2.87,2020-06-15
"138","CARI",2020-06-15 18:17:00,127.83,NA,NA,73.65,-2.82,2020-06-15
"139","CARI",2020-06-15 18:18:00,125.08,NA,NA,73.69,-2.84,2020-06-15
"140","CARI",2020-06-15 18:19:00,126.52,NA,NA,73.68,-2.86,2020-06-15
"141","CARI",2020-06-15 18:20:00,129.96,NA,NA,73.68,-2.88,2020-06-15
"142","CARI",2020-06-15 18:21:00,124.88,NA,NA,73.65,-2.84,2020-06-15
"143","CARI",2020-06-15 18:22:00,127.54,NA,NA,73.6,-2.81,2020-06-15
"144","CARI",2020-06-15 18:23:00,128.34,NA,NA,73.6,-2.79,2020-06-15
"145","CARI",2020-06-15 18:24:00,128.98,NA,NA,73.58,-2.79,2020-06-15
"146","CARI",2020-06-15 18:25:00,127.94,NA,NA,73.58,-2.76,2020-06-15
"147","CARI",2020-06-15 18:26:00,130.02,NA,NA,73.58,-2.84,2020-06-15
"148","CARI",2020-06-15 18:27:00,132.19,NA,NA,73.53,-2.82,2020-06-15
"149","CARI",2020-06-15 18:28:00,129.52,NA,NA,73.55,-2.83,2020-06-15
"150","CARI",2020-06-15 18:29:00,127.49,NA,NA,73.5,-2.73,2020-06-15
"151","CARI",2020-06-15 18:30:00,128.89,NA,NA,73.5,-2.73,2020-06-15
"152","CARI",2020-06-15 18:31:00,129.79,NA,NA,73.47,-2.79,2020-06-15
"153","CARI",2020-06-15 18:32:00,135.16,NA,NA,73.46,-2.83,2020-06-15
"154","CARI",2020-06-15 18:33:00,132.5,NA,NA,73.45,-2.72,2020-06-15
"155","CARI",2020-06-15 18:34:00,129.34,NA,NA,73.41,-2.69,2020-06-15
"156","CARI",2020-06-15 18:35:00,134.51,NA,NA,73.4,-2.69,2020-06-15
"157","CARI",2020-06-15 18:36:00,128.34,NA,NA,73.4,-2.71,2020-06-15
"158","CARI",2020-06-15 18:37:00,131.72,NA,NA,73.38,-2.63,2020-06-15
"159","CARI",2020-06-15 18:38:00,133,NA,NA,73.39,-2.66,2020-06-15
"160","CARI",2020-06-15 18:39:00,132.66,NA,NA,73.37,-2.67,2020-06-15
"161","CARI",2020-06-15 18:40:00,130.2,NA,NA,73.37,-2.67,2020-06-15
"162","CARI",2020-06-15 18:41:00,135.33,NA,NA,73.36,-2.76,2020-06-15
