"","Site","DateTime","MeanDischarge","poke.fdom.1","fDOM.RFU","poke.no3.1","nitrateuM"
"1086","POKE",2020-06-15 12:15:00,534.419774657406,"2020-06-15 12:15:00",27.27,"2020-06-15 12:15:00",29.8626666666667
"1087","POKE",2020-06-15 12:30:00,531.078060955799,"2020-06-15 12:30:00",27.22,"2020-06-15 12:30:00",29.904
"1088","POKE",2020-06-15 12:45:00,534.419774657406,"2020-06-15 12:45:00",27.09,"2020-06-15 12:45:00",29.9133333333333
"1089","POKE",2020-06-15 13:00:00,535.233387268207,"2020-06-15 13:00:00",26.99,"2020-06-15 13:00:00",29.9086666666667
"1090","POKE",2020-06-15 13:15:00,544.80809043831,"2020-06-15 13:15:00",26.86,"2020-06-15 13:15:00",29.8553333333333
"1091","POKE",2020-06-15 13:30:00,532.705286177341,"2020-06-15 13:30:00",26.81,"2020-06-15 13:30:00",29.894
"1092","POKE",2020-06-15 13:45:00,537.674225100433,"2020-06-15 13:45:00",27.02,"2020-06-15 13:45:00",29.8866666666667
"1093","POKE",2020-06-15 14:00:00,548.149804139917,"2020-06-15 14:00:00",27.22,"2020-06-15 14:00:00",29.876
"1094","POKE",2020-06-15 14:15:00,555.283669477969,"2020-06-15 14:15:00",27.3,"2020-06-15 14:15:00",29.9206666666667
"1095","POKE",2020-06-15 14:30:00,551.128343165561,"2020-06-15 14:30:00",27.32,"2020-06-15 14:30:00",29.9333333333333
"1096","POKE",2020-06-15 14:45:00,555.283669477969,"2020-06-15 14:45:00",27.16,"2020-06-15 14:45:00",29.9266666666667
"1097","POKE",2020-06-15 15:00:00,563.23114742653,"2020-06-15 15:00:00",27.2,"2020-06-15 15:00:00",29.9666666666667
"1098","POKE",2020-06-15 15:15:00,563.23114742653,"2020-06-15 15:15:00",27.43,"2020-06-15 15:15:00",29.98
"1099","POKE",2020-06-15 15:30:00,573.706726466131,"2020-06-15 15:30:00",27.48,"2020-06-15 15:30:00",29.952
"1100","POKE",2020-06-15 15:45:00,577.498878102459,"2020-06-15 15:45:00",27.37,"2020-06-15 15:45:00",29.922
"1101","POKE",2020-06-15 16:00:00,568.737787543098,"2020-06-15 16:00:00",27.35,"2020-06-15 16:00:00",29.8733333333333
"1102","POKE",2020-06-15 16:15:00,580.390153869463,"2020-06-15 16:15:00",27.37,"2020-06-15 16:15:00",29.8973333333333
"1103","POKE",2020-06-15 16:30:00,587.524019207398,"2020-06-15 16:30:00",27.39,"2020-06-15 16:30:00",29.9193333333333
"1104","POKE",2020-06-15 16:45:00,602.154924559291,"2020-06-15 16:45:00",27.4,"2020-06-15 16:45:00",29.9146666666667
"1105","POKE",2020-06-15 17:00:00,601.341311948549,"2020-06-15 17:00:00",27.36,"2020-06-15 17:00:00",29.9226666666667
"1106","POKE",2020-06-15 17:15:00,610.102402508026,"2020-06-15 17:15:00",27.22,"2020-06-15 17:15:00",29.9386666666667
"1107","POKE",2020-06-15 17:30:00,597.999598246941,"2020-06-15 17:30:00",27.12,"2020-06-15 17:30:00",29.9193333333333
"1108","POKE",2020-06-15 17:45:00,602.60536249401,"2020-06-15 17:45:00",27.01,"2020-06-15 17:45:00",29.986
"1109","POKE",2020-06-15 18:00:00,613.894554144354,"2020-06-15 18:00:00",26.97,"2020-06-15 18:00:00",29.9446666666667
"1110","POKE",2020-06-15 18:15:00,620.577981547569,"2020-06-15 18:15:00",26.97,"2020-06-15 18:15:00",29.9753333333333
"1111","POKE",2020-06-15 18:30:00,605.947076195618,"2020-06-15 18:30:00",27.15,"2020-06-15 18:30:00",29.992
"1112","POKE",2020-06-15 18:45:00,610.102402508026,"2020-06-15 18:45:00",27.44,"2020-06-15 18:45:00",29.9686666666667
"1113","POKE",2020-06-15 19:00:00,600.077261403087,"2020-06-15 19:00:00",27.7,"2020-06-15 19:00:00",29.998
"1114","POKE",2020-06-15 19:15:00,610.102402508026,"2020-06-15 19:15:00",27.96,"2020-06-15 19:15:00",29.9713333333333
"1115","POKE",2020-06-15 19:30:00,609.288789897342,"2020-06-15 19:30:00",27.81,"2020-06-15 19:30:00",30.0453333333333
"1116","POKE",2020-06-15 19:45:00,615.158604689816,"2020-06-15 19:45:00",27.52,"2020-06-15 19:45:00",30.016
"1117","POKE",2020-06-15 20:00:00,631.053560587112,"2020-06-15 20:00:00",27.46,"2020-06-15 20:00:00",30.0346666666667
"1118","POKE",2020-06-15 20:15:00,631.053560587112,"2020-06-15 20:15:00",27.82,"2020-06-15 20:15:00",30.0613333333333
"1119","POKE",2020-06-15 20:30:00,615.158604689816,"2020-06-15 20:30:00",27.76,"2020-06-15 20:30:00",30.06
"1120","POKE",2020-06-15 20:45:00,623.556520573155,"2020-06-15 20:45:00",27.49,"2020-06-15 20:45:00",30.0873333333333
"1121","POKE",2020-06-15 21:00:00,620.214806871547,"2020-06-15 21:00:00",27.36,"2020-06-15 21:00:00",30.0993333333333
"1122","POKE",2020-06-15 21:15:00,622.292470027693,"2020-06-15 21:15:00",27.99,"2020-06-15 21:15:00",30.068
"1123","POKE",2020-06-15 21:30:00,621.028419482289,"2020-06-15 21:30:00",28.55,"2020-06-15 21:30:00",30.0773333333333
"1124","POKE",2020-06-15 21:45:00,636.47293744504,"2020-06-15 21:45:00",28.53,"2020-06-15 21:45:00",30.0533333333333
"1125","POKE",2020-06-15 22:00:00,631.053560587112,"2020-06-15 22:00:00",28.06,"2020-06-15 22:00:00",30.0353333333333
"1126","POKE",2020-06-15 22:15:00,619.764368936885,"2020-06-15 22:15:00",27.61,"2020-06-15 22:15:00",29.99
"1127","POKE",2020-06-15 22:30:00,615.158604689816,"2020-06-15 22:30:00",27.94,"2020-06-15 22:30:00",29.9986666666667
"1128","POKE",2020-06-15 22:45:00,624.370133183897,"2020-06-15 22:45:00",28.31,"2020-06-15 22:45:00",29.9893333333333
"1129","POKE",2020-06-15 23:00:00,625.6341837293,"2020-06-15 23:00:00",28.21,"2020-06-15 23:00:00",29.95
"1130","POKE",2020-06-15 23:15:00,624.370133183897,"2020-06-15 23:15:00",28.34,"2020-06-15 23:15:00",29.9313333333333
"1131","POKE",2020-06-15 23:30:00,613.08094153367,"2020-06-15 23:30:00",28.46,"2020-06-15 23:30:00",29.93
"1132","POKE",2020-06-15 23:45:00,629.789510041708,"2020-06-15 23:45:00",28.61,"2020-06-15 23:45:00",29.9273333333333
"1133","POKE",2020-06-16 00:00:00,611.816890988208,"2020-06-16 00:00:00",28.83,"2020-06-16 00:00:00",29.874
"1134","POKE",2020-06-16 00:15:00,616.422655235277,"2020-06-16 00:15:00",28.82,"2020-06-16 00:15:00",29.888
"1135","POKE",2020-06-16 00:30:00,609.739227831946,"2020-06-16 00:30:00",28.75,"2020-06-16 00:30:00",29.8686666666667
"1136","POKE",2020-06-16 00:45:00,601.791749883268,"2020-06-16 00:45:00",28.83,"2020-06-16 00:45:00",29.852
"1137","POKE",2020-06-16 01:00:00,601.791749883268,"2020-06-16 01:00:00",29.19,"2020-06-16 01:00:00",29.8146666666667
"1138","POKE",2020-06-16 01:15:00,585.896793985856,"2020-06-16 01:15:00",29.56,"2020-06-16 01:15:00",29.786
"1139","POKE",2020-06-16 01:30:00,521.140183109499,"2020-06-16 01:30:00",29.43,"2020-06-16 01:30:00",-5.74733333333333
"1140","POKE",2020-06-16 01:45:00,496.484136652667,"2020-06-16 01:45:00",29.27,"2020-06-16 01:45:00",-6.042
"1141","POKE",2020-06-16 02:00:00,495.220086107263,"2020-06-16 02:00:00",29.22,"2020-06-16 02:00:00",-6.08266666666667
"1142","POKE",2020-06-16 02:15:00,486.008557613182,"2020-06-16 02:15:00",29.17,"2020-06-16 02:15:00",-5.95933333333333
"1143","POKE",2020-06-16 02:30:00,474.719365962781,"2020-06-16 02:30:00",29.45,"2020-06-16 02:30:00",-6.008
"1144","POKE",2020-06-16 02:45:00,473.455315417319,"2020-06-16 02:45:00",29.56,"2020-06-16 02:45:00",-6.30466666666667
"1145","POKE",2020-06-16 03:00:00,477.610641729843,"2020-06-16 03:00:00",29.8,NA,NA
"1146","POKE",2020-06-16 03:15:00,460.902073221689,"2020-06-16 03:15:00",30.25,"2020-06-16 03:15:00",-5.402
"1147","POKE",2020-06-16 03:30:00,531.078060955799,"2020-06-16 03:30:00",30.21,"2020-06-16 03:30:00",29.288
"1148","POKE",2020-06-16 03:45:00,522.316970396379,"2020-06-16 03:45:00",30.03,"2020-06-16 03:45:00",29.2346666666667
"1149","POKE",2020-06-16 04:00:00,526.922734643274,"2020-06-16 04:00:00",29.96,"2020-06-16 04:00:00",29.2373333333333
"1150","POKE",2020-06-16 04:15:00,522.316970396379,"2020-06-16 04:15:00",30.21,"2020-06-16 04:15:00",29.2126666666667
"1151","POKE",2020-06-16 04:30:00,515.633542993048,"2020-06-16 04:30:00",30.34,"2020-06-16 04:30:00",29.188
"1152","POKE",2020-06-16 04:45:00,509.763728200574,"2020-06-16 04:45:00",30.47,"2020-06-16 04:45:00",29.146
"1153","POKE",2020-06-16 05:00:00,505.608401888108,"2020-06-16 05:00:00",30.85,"2020-06-16 05:00:00",29.1206666666667
"1154","POKE",2020-06-16 05:15:00,509.763728200574,"2020-06-16 05:15:00",30.83,"2020-06-16 05:15:00",29.1133333333333
"1155","POKE",2020-06-16 05:30:00,514.369492447644,"2020-06-16 05:30:00",30.59,"2020-06-16 05:30:00",29.0506666666667
"1156","POKE",2020-06-16 05:45:00,517.711206149368,"2020-06-16 05:45:00",30.64,"2020-06-16 05:45:00",29.0413333333333
"1157","POKE",2020-06-16 06:00:00,512.29182929144,"2020-06-16 06:00:00",30.95,"2020-06-16 06:00:00",29.0206666666667
"1158","POKE",2020-06-16 06:15:00,499.738587095751,"2020-06-16 06:15:00",30.99,"2020-06-16 06:15:00",28.9806666666667
"1159","POKE",2020-06-16 06:30:00,503.080300797243,"2020-06-16 06:30:00",30.92,"2020-06-16 06:30:00",28.956
"1160","POKE",2020-06-16 06:45:00,503.080300797243,"2020-06-16 06:45:00",30.7,"2020-06-16 06:45:00",28.9366666666667
"1161","POKE",2020-06-16 07:00:00,493.05515969242,"2020-06-16 07:00:00",30.82,"2020-06-16 07:00:00",28.8446666666667
"1162","POKE",2020-06-16 07:15:00,498.474536550289,"2020-06-16 07:15:00",30.1,"2020-06-16 07:15:00",28.8293333333333
"1163","POKE",2020-06-16 07:30:00,497.210486004886,"2020-06-16 07:30:00",30.16,"2020-06-16 07:30:00",28.7713333333333
"1164","POKE",2020-06-16 07:45:00,490.527058601554,"2020-06-16 07:45:00",30.97,"2020-06-16 07:45:00",28.7233333333333
"1165","POKE",2020-06-16 08:00:00,493.868772303278,"2020-06-16 08:00:00",30.9,"2020-06-16 08:00:00",28.7006666666667
"1166","POKE",2020-06-16 08:15:00,487.99895751063,"2020-06-16 08:15:00",30.74,"2020-06-16 08:15:00",28.6266666666667
"1167","POKE",2020-06-16 08:30:00,495.946435459424,"2020-06-16 08:30:00",31.13,"2020-06-16 08:30:00",28.6126666666667
"1168","POKE",2020-06-16 08:45:00,489.263008056092,"2020-06-16 08:45:00",31.01,"2020-06-16 08:45:00",28.6053333333333
"1169","POKE",2020-06-16 09:00:00,490.07662066695,"2020-06-16 09:00:00",30.78,"2020-06-16 09:00:00",28.564
"1170","POKE",2020-06-16 09:15:00,485.470856419764,"2020-06-16 09:15:00",31.01,"2020-06-16 09:15:00",28.526
"1171","POKE",2020-06-16 09:30:00,486.284469030623,NA,NA,"2020-06-16 09:30:00",28.4873333333333
"1172","POKE",2020-06-16 09:30:00,486.284469030623,NA,NA,"2020-06-16 09:30:00",28.4873333333333
"1173","POKE",2020-06-16 09:45:00,480.865092172753,NA,NA,"2020-06-16 09:45:00",28.446
"1174","POKE",2020-06-16 10:00:00,473.368052158796,NA,NA,"2020-06-16 10:00:00",28.4386666666667
"1175","POKE",2020-06-16 10:15:00,482.129142718157,NA,NA,"2020-06-16 10:15:00",28.3973333333333
"1176","POKE",2020-06-16 10:30:00,460.814809962991,NA,NA,"2020-06-16 10:30:00",28.3953333333333
"1177","POKE",2020-06-16 10:45:00,472.104001613334,NA,NA,"2020-06-16 10:45:00",28.3493333333333
"1178","POKE",2020-06-16 11:00:00,477.523378471145,NA,NA,"2020-06-16 11:00:00",28.3726666666667
"1179","POKE",2020-06-16 11:15:00,464.156523664598,NA,NA,"2020-06-16 11:15:00",28.3246666666667
"1180","POKE",2020-06-16 11:30:00,468.311849977006,NA,NA,"2020-06-16 11:30:00",28.3206666666667
"1181","POKE",2020-06-16 11:45:00,480.865092172753,NA,NA,"2020-06-16 11:45:00",28.318
"1182","POKE",2020-06-16 12:00:00,472.917614223959,"2020-06-16 12:00:00",30.42,"2020-06-16 12:00:00",28.32
"1183","POKE",2020-06-16 12:15:00,477.072940536425,"2020-06-16 12:15:00",30.15,"2020-06-16 12:15:00",28.306
"1184","POKE",2020-06-16 12:30:00,470.83995106793,"2020-06-16 12:30:00",29.91,"2020-06-16 12:30:00",28.3106666666667
"1185","POKE",2020-06-16 12:45:00,480.865092172753,"2020-06-16 12:45:00",29.59,"2020-06-16 12:45:00",28.3066666666667
"1186","POKE",2020-06-16 13:00:00,470.83995106793,"2020-06-16 13:00:00",29.34,"2020-06-16 13:00:00",28.3473333333333
"1187","POKE",2020-06-16 13:15:00,465.420574210002,"2020-06-16 13:15:00",29.11,"2020-06-16 13:15:00",28.3506666666667
"1188","POKE",2020-06-16 13:30:00,464.156523664598,"2020-06-16 13:30:00",28.82,"2020-06-16 13:30:00",28.3793333333333
"1189","POKE",2020-06-16 13:45:00,478.787429016549,"2020-06-16 13:45:00",28.67,"2020-06-16 13:45:00",28.3973333333333
"1190","POKE",2020-06-16 14:00:00,470.83995106793,"2020-06-16 14:00:00",28.66,"2020-06-16 14:00:00",28.3786666666667
"1191","POKE",2020-06-16 14:15:00,475.445715314825,"2020-06-16 14:15:00",28.48,"2020-06-16 14:15:00",28.3913333333333
"1192","POKE",2020-06-16 14:30:00,465.420574210002,"2020-06-16 14:30:00",28.42,"2020-06-16 14:30:00",28.3913333333333
"1193","POKE",2020-06-16 14:45:00,475.896153249661,"2020-06-16 14:45:00",28.48,"2020-06-16 14:45:00",28.4473333333333
"1194","POKE",2020-06-16 15:00:00,489.263008056092,"2020-06-16 15:00:00",28.53,"2020-06-16 15:00:00",28.4926666666667
