"","Site","DateTime","Q","day","fDOM.QSU","nitrateuM","SpCond.µS.cm","Turbidity.FNU","MeanDischarge"
"1","FRCH",2020-06-13 03:45:00,383.137161498322,2020-06-13 08:00:00,44.1909090909091,34.1457142857143,43.5818181818182,15.5827272727273,383.137161498322
"2","FRCH",2020-06-13 04:00:00,381.455259620314,2020-06-13 08:00:00,44.1609090909091,34.1478571428571,43.5909090909091,14.4690909090909,381.455259620314
"3","FRCH",2020-06-13 04:15:00,380.128531313894,2020-06-13 08:00:00,44.15,34.1557142857143,43.5909090909091,15.0563636363636,380.128531313894
"4","FRCH",2020-06-13 04:30:00,377.88599547655,2020-06-13 08:00:00,44.2281818181818,34.1871428571429,43.5818181818182,15.2281818181818,377.88599547655
"5","FRCH",2020-06-13 04:45:00,377.858121874611,2020-06-13 08:00:00,44.2272727272727,34.1564285714286,43.5818181818182,16.9790909090909,377.858121874611
"6","FRCH",2020-06-13 05:00:00,374.288857730862,2020-06-13 08:00:00,44.3681818181818,34.1685714285714,43.6,15.5,374.288857730862
"7","FRCH",2020-06-13 05:15:00,371.635401118037,2020-06-13 08:00:00,44.3190909090909,34.1857142857143,43.5727272727273,14.8472727272727,371.635401118037
"8","FRCH",2020-06-13 05:30:00,370.131086025853,2020-06-13 08:00:00,44.4254545454545,34.1864285714286,43.5727272727273,14.9163636363636,370.131086025853
"9","FRCH",2020-06-13 05:45:00,367.505503014938,2020-06-13 08:00:00,44.4418181818182,34.2042857142857,43.5818181818182,16.6118181818182,367.505503014938
"10","FRCH",2020-06-13 06:00:00,367.477629413028,2020-06-13 08:00:00,44.4872727272727,34.1857142857143,43.5727272727273,14.2563636363636,367.477629413028
"11","FRCH",2020-06-13 06:15:00,363.14227092221,2020-06-13 08:00:00,44.5327272727273,34.2135714285714,43.5636363636364,16.9363636363636,363.14227092221
"12","FRCH",2020-06-13 06:30:00,361.254908656454,2020-06-13 08:00:00,44.5536363636364,34.2114285714286,43.5636363636364,14.1218181818182,361.254908656454
"13","FRCH",2020-06-13 06:45:00,358.423865257864,2020-06-13 08:00:00,44.62,34.2171428571429,43.5636363636364,14.3409090909091,358.423865257864
"14","FRCH",2020-06-13 07:00:00,354.649140726353,2020-06-13 08:00:00,44.7718181818182,34.2185714285714,43.5636363636364,14.5336363636364,354.649140726353
"15","FRCH",2020-06-13 07:15:00,353.322412419962,2020-06-13 08:00:00,44.8418181818182,34.2357142857143,43.5636363636364,16.37,353.322412419962
"16","FRCH",2020-06-13 07:30:00,350.313782235535,2020-06-13 08:00:00,44.8309090909091,34.275,43.5636363636364,13.5481818181818,350.313782235535
"17","FRCH",2020-06-13 07:45:00,347.688199224649,2020-06-13 08:00:00,44.8981818181818,34.2471428571429,43.5636363636364,14.0145454545455,347.688199224649
"18","FRCH",2020-06-13 08:00:00,347.099691663403,2020-06-13 08:00:00,44.6918181818182,34.2485714285714,43.5545454545455,15.5154545454545,347.099691663403
"19","FRCH",2020-06-13 08:15:00,346.744518091771,2020-06-13 08:00:00,44.8118181818182,34.265,43.5545454545455,20.1845454545455,346.744518091771
"20","FRCH",2020-06-13 08:30:00,365.973314320814,2020-06-13 08:00:00,44.7245454545455,34.2335714285714,43.5454545454545,14.24,365.973314320814
"21","FRCH",2020-06-13 08:45:00,368.626770933624,2020-06-13 08:00:00,44.8545454545455,34.0207142857143,43.5363636363636,15.0990909090909,368.626770933624
"22","FRCH",2020-06-13 09:00:00,370.691719985203,2020-06-13 08:00:00,44.7418181818182,33.9757142857143,43.5545454545455,18.0609090909091,370.691719985203
"23","FRCH",2020-06-13 09:15:00,369.925625638134,2020-06-13 08:00:00,44.1590909090909,33.9685714285714,43.4818181818182,17.8554545454545,369.925625638134
"24","FRCH",2020-06-13 09:30:00,368.243723760097,2020-06-13 08:00:00,44.4227272727273,33.9478571428571,43.4545454545455,16.5181818181818,368.243723760097
"25","FRCH",2020-06-13 09:45:00,367.477629413028,2020-06-13 08:00:00,44.48,33.9192857142857,43.3727272727273,16.6618181818182,367.477629413028
"26","FRCH",2020-06-13 10:00:00,365.79572753502,2020-06-13 08:00:00,44.42,33.9121428571429,43.3636363636364,15.9181818181818,365.79572753502
"27","FRCH",2020-06-13 10:15:00,364.291412442806,2020-06-13 08:00:00,44.4027272727273,33.915,43.4545454545455,16.1709090909091,364.291412442806
"28","FRCH",2020-06-13 10:30:00,363.14227092221,2020-06-13 08:00:00,44.4154545454545,33.9092857142857,43.4181818181818,16.0554545454545,363.14227092221
"29","FRCH",2020-06-13 10:45:00,363.14227092221,2020-06-13 08:00:00,44.3172727272727,33.8285714285714,43.3636363636364,15.7245454545455,363.14227092221
"30","FRCH",2020-06-13 11:00:00,365.029633187965,2020-06-13 08:00:00,44.2872727272727,33.8435714285714,43.2909090909091,15.6409090909091,365.029633187965
"31","FRCH",2020-06-13 11:15:00,364.291412442806,2020-06-13 08:00:00,44.1536363636364,33.8692857142857,43.2636363636364,14.67,364.291412442806
"32","FRCH",2020-06-13 11:30:00,365.412680361493,2020-06-13 08:00:00,44.1690909090909,33.8264285714286,43.2454545454545,14.8163636363636,365.412680361493
"33","FRCH",2020-06-13 11:45:00,369.392865280679,2020-06-13 08:00:00,44.1218181818182,33.7764285714286,43.1818181818182,16.7818181818182,369.392865280679
"34","FRCH",2020-06-13 12:00:00,372.196035077388,2020-06-13 08:00:00,43.8863636363636,33.735,43.1727272727273,14.3463636363636,372.196035077388
"35","FRCH",2020-06-13 12:15:00,374.288857730862,2020-06-13 08:00:00,43.8263636363636,33.6428571428571,43.1454545454545,14.8963636363636,374.288857730862
"36","FRCH",2020-06-13 12:30:00,377.502948303023,2020-06-13 08:00:00,43.7972727272727,33.5857142857143,43.1272727272727,15.4018181818182,377.502948303023
"37","FRCH",2020-06-13 12:45:00,380.689165273245,2020-06-13 08:00:00,43.6418181818182,33.5278571428571,43.1,13.0545454545455,380.689165273245
"38","FRCH",2020-06-13 13:00:00,384.491763406637,2020-06-13 08:00:00,43.3854545454545,33.485,43.0727272727273,14.6309090909091,384.491763406637
"39","FRCH",2020-06-13 13:15:00,394.106161521166,2020-06-13 08:00:00,42.6427272727273,33.3757142857143,43.0818181818182,21.3554545454545,394.106161521166
"40","FRCH",2020-06-13 13:30:00,400.356755879649,2020-06-13 08:00:00,43.0636363636364,33.1992857142857,43.0727272727273,15.2572727272727,400.356755879649
"41","FRCH",2020-06-13 13:45:00,404.869701156291,2020-06-13 08:00:00,42.8863636363636,33.1407142857143,43.0818181818182,15.5118181818182,404.869701156291
"42","FRCH",2020-06-13 14:00:00,410.709374739323,2020-06-13 08:00:00,42.76,33.0328571428571,43.0818181818182,17.7209090909091,410.709374739323
