"","Site","DateTime","MeanDischarge","poke.fdom.1","fDOM.RFU","poke.no3.1","nitrateuM"
"9203","POKE",2020-09-08 01:15:00,1503.75282803114,"2020-09-08 01:15:00",62,"2020-09-08 01:15:00",27.1613333333333
"9204","POKE",2020-09-08 01:30:00,1528.85931242269,"2020-09-08 01:30:00",61.64,"2020-09-08 01:30:00",27.1953333333333
"9205","POKE",2020-09-08 01:45:00,1530.12336296815,"2020-09-08 01:45:00",61.53,"2020-09-08 01:45:00",27.1013333333333
"9206","POKE",2020-09-08 02:00:00,1538.52127885149,"2020-09-08 02:00:00",61.68,"2020-09-08 02:00:00",27.0533333333333
"9207","POKE",2020-09-08 02:15:00,1563.62776324298,"2020-09-08 02:15:00",61.59,"2020-09-08 02:15:00",27.0433333333333
"9208","POKE",2020-09-08 02:30:00,1568.68396542477,"2020-09-08 02:30:00",61.48,"2020-09-08 02:30:00",27.0653333333333
"9209","POKE",2020-09-08 02:45:00,1572.47611706104,"2020-09-08 02:45:00",61.5,"2020-09-08 02:45:00",26.998
"9210","POKE",2020-09-08 03:00:00,1587.10702241305,"2020-09-08 03:00:00",61.4,"2020-09-08 03:00:00",26.914
"9211","POKE",2020-09-08 03:15:00,1592.97683720553,"2020-09-08 03:15:00",61.27,"2020-09-08 03:15:00",26.8946666666667
"9212","POKE",2020-09-08 03:30:00,1602.63880363433,"2020-09-08 03:30:00",61.19,"2020-09-08 03:30:00",26.932
"9213","POKE",2020-09-08 03:45:00,1607.2445678814,"2020-09-08 03:45:00",61.26,"2020-09-08 03:45:00",26.8813333333333
"9214","POKE",2020-09-08 04:00:00,1621.87547323335,"2020-09-08 04:00:00",61.34,"2020-09-08 04:00:00",26.842
"9215","POKE",2020-09-08 04:15:00,1611.03671951767,"2020-09-08 04:15:00",61.28,"2020-09-08 04:15:00",26.7973333333333
"9216","POKE",2020-09-08 04:30:00,1622.32591116807,"2020-09-08 04:30:00",61.09,"2020-09-08 04:30:00",26.794
"9217","POKE",2020-09-08 04:45:00,1645.3547324033,"2020-09-08 04:45:00",61.09,"2020-09-08 04:45:00",26.786
"9218","POKE",2020-09-08 05:00:00,1638.30813032406,"2020-09-08 05:00:00",61.12,"2020-09-08 05:00:00",26.7006666666667
"9219","POKE",2020-09-08 05:15:00,1650.86137251975,"2020-09-08 05:15:00",61.07,"2020-09-08 05:15:00",26.662
"9220","POKE",2020-09-08 05:30:00,1662.96417678084,"2020-09-08 05:30:00",60.87,"2020-09-08 05:30:00",26.6193333333333
"9221","POKE",2020-09-08 05:45:00,1661.70012623543,"2020-09-08 05:45:00",60.92,"2020-09-08 05:45:00",26.5326666666667
"9222","POKE",2020-09-08 06:00:00,1659.62246307923,"2020-09-08 06:00:00",61.02,"2020-09-08 06:00:00",26.462
"9223","POKE",2020-09-08 06:15:00,1659.62246307923,"2020-09-08 06:15:00",61.15,"2020-09-08 06:15:00",26.4306666666667
"9224","POKE",2020-09-08 06:30:00,1652.9390356759,"2020-09-08 06:30:00",61.22,"2020-09-08 06:30:00",26.3606666666667
"9225","POKE",2020-09-08 06:45:00,1665.85545254778,"2020-09-08 06:45:00",61.38,"2020-09-08 06:45:00",26.348
"9226","POKE",2020-09-08 07:00:00,1653.75264828675,"2020-09-08 07:00:00",61.41,"2020-09-08 07:00:00",26.2906666666667
"9227","POKE",2020-09-08 07:15:00,1659.17202514457,"2020-09-08 07:15:00",61.59,"2020-09-08 07:15:00",26.2066666666667
"9228","POKE",2020-09-08 07:30:00,1643.72750718193,"2020-09-08 07:30:00",61.88,"2020-09-08 07:30:00",26.144
"9229","POKE",2020-09-08 07:45:00,1648.2460081703,"2020-09-08 07:45:00",62.2,"2020-09-08 07:45:00",26.1746666666667
"9230","POKE",2020-09-08 08:00:00,1637.40725445474,"2020-09-08 08:00:00",62.17,"2020-09-08 08:00:00",26.064
"9231","POKE",2020-09-08 08:15:00,1644.09068185784,"2020-09-08 08:15:00",62.48,"2020-09-08 08:15:00",26.0313333333333
"9232","POKE",2020-09-08 08:30:00,1630.27338911674,"2020-09-08 08:30:00",62.96,"2020-09-08 08:30:00",26.0326666666667
"9233","POKE",2020-09-08 08:45:00,1636.14320390928,"2020-09-08 08:45:00",63.5,"2020-09-08 08:45:00",26.0393333333333
"9234","POKE",2020-09-08 09:00:00,1634.87915336387,"2020-09-08 09:00:00",63.51,"2020-09-08 09:00:00",26.0293333333333
"9235","POKE",2020-09-08 09:15:00,1616.90653431031,"2020-09-08 09:15:00",63.95,"2020-09-08 09:15:00",25.9746666666667
"9236","POKE",2020-09-08 09:30:00,1624.85401225893,"2020-09-08 09:30:00",64.67,"2020-09-08 09:30:00",25.9313333333333
"9237","POKE",2020-09-08 09:45:00,1611.48715745239,"2020-09-08 09:45:00",65.07,"2020-09-08 09:45:00",25.924
"9238","POKE",2020-09-08 10:00:00,1601.82519102358,"2020-09-08 10:00:00",65.53,"2020-09-08 10:00:00",25.9113333333333
"9239","POKE",2020-09-08 10:15:00,1603.90285417979,"2020-09-08 10:15:00",65.98,"2020-09-08 10:15:00",25.8946666666667
"9240","POKE",2020-09-08 10:30:00,1587.5574603476,"2020-09-08 10:30:00",66.28,"2020-09-08 10:30:00",25.896
"9241","POKE",2020-09-08 10:45:00,1592.16322459478,"2020-09-08 10:45:00",66.73,"2020-09-08 10:45:00",25.8686666666667
"9242","POKE",2020-09-08 11:00:00,1589.63512350392,"2020-09-08 11:00:00",67.17,"2020-09-08 11:00:00",25.834
"9243","POKE",2020-09-08 11:15:00,1576.26826869737,"2020-09-08 11:15:00",67.27,"2020-09-08 11:15:00",25.86
"9244","POKE",2020-09-08 11:30:00,1573.74016760651,"2020-09-08 11:30:00",66.5,"2020-09-08 11:30:00",25.8593333333333
"9245","POKE",2020-09-08 11:45:00,1565.79268965783,"2020-09-08 11:45:00",65.51,"2020-09-08 11:45:00",25.906
"9246","POKE",2020-09-08 12:00:00,1556.58116116375,"2020-09-08 12:00:00",64.86,"2020-09-08 12:00:00",25.9086666666667
"9247","POKE",2020-09-08 12:15:00,1539.87259265548,"2020-09-08 12:15:00",63.87,"2020-09-08 12:15:00",25.9293333333333
"9248","POKE",2020-09-08 12:30:00,1553.23944746202,"2020-09-08 12:30:00",64.07,"2020-09-08 12:30:00",26.004
"9249","POKE",2020-09-08 12:45:00,1547.00645799341,"2020-09-08 12:45:00",64.77,"2020-09-08 12:45:00",26.0026666666667
"9250","POKE",2020-09-08 13:00:00,1541.49981787708,"2020-09-08 13:00:00",65.48,"2020-09-08 13:00:00",26.0666666666667
"9251","POKE",2020-09-08 13:15:00,1547.36963266955,"2020-09-08 13:15:00",66.4,"2020-09-08 13:15:00",26.03
"9252","POKE",2020-09-08 13:30:00,1535.63000308443,"2020-09-08 13:30:00",66.81,"2020-09-08 13:30:00",26.1373333333333
"9253","POKE",2020-09-08 13:45:00,1533.55233992828,"2020-09-08 13:45:00",66.98,"2020-09-08 13:45:00",26.1493333333333
"9254","POKE",2020-09-08 14:00:00,1530.6610641614,"2020-09-08 14:00:00",66.06,"2020-09-08 14:00:00",26.2766666666667
"9255","POKE",2020-09-08 14:15:00,1504.65370390046,"2020-09-08 14:15:00",65.79,"2020-09-08 14:15:00",26.2433333333333
"9256","POKE",2020-09-08 14:30:00,1514.76610826398,"2020-09-08 14:30:00",66.01,"2020-09-08 14:30:00",26.3133333333333
"9257","POKE",2020-09-08 14:45:00,1523.8903734996,"2020-09-08 14:45:00",66.85,"2020-09-08 14:45:00",26.3366666666667
"9258","POKE",2020-09-08 15:00:00,1502.57604074443,"2020-09-08 15:00:00",67.6,"2020-09-08 15:00:00",26.4313333333333
"9259","POKE",2020-09-08 15:15:00,1511.7875692384,"2020-09-08 15:15:00",68.41,"2020-09-08 15:15:00",26.414
"9260","POKE",2020-09-08 15:30:00,1505.1041418353,"2020-09-08 15:30:00",69.11,"2020-09-08 15:30:00",26.4886666666667
"9261","POKE",2020-09-08 15:45:00,1502.57604074443,"2020-09-08 15:45:00",69.49,"2020-09-08 15:45:00",26.5153333333333
"9262","POKE",2020-09-08 16:00:00,1502.21286606824,"2020-09-08 16:00:00",69.9,"2020-09-08 16:00:00",26.5913333333333
"9263","POKE",2020-09-08 16:15:00,1501.31199019897,"2020-09-08 16:15:00",70.69,"2020-09-08 16:15:00",26.5773333333333
"9264","POKE",2020-09-08 16:30:00,1495.8926133411,"2020-09-08 16:30:00",71.37,"2020-09-08 16:30:00",26.688
"9265","POKE",2020-09-08 16:45:00,1491.28684909403,"2020-09-08 16:45:00",71.54,"2020-09-08 16:45:00",26.7206666666667
"9266","POKE",2020-09-08 17:00:00,1477.91999428748,"2020-09-08 17:00:00",71.75,"2020-09-08 17:00:00",26.746
"9267","POKE",2020-09-08 17:15:00,1491.28684909403,"2020-09-08 17:15:00",72.39,"2020-09-08 17:15:00",26.816
"9268","POKE",2020-09-08 17:30:00,1499.68476497743,"2020-09-08 17:30:00",72.8,"2020-09-08 17:30:00",26.8526666666667
"9269","POKE",2020-09-08 17:45:00,1492.1877249633,"2020-09-08 17:45:00",73.14,"2020-09-08 17:45:00",26.8993333333333
"9270","POKE",2020-09-08 18:00:00,1487.94513539231,"2020-09-08 18:00:00",73.55,"2020-09-08 18:00:00",26.938
"9271","POKE",2020-09-08 18:15:00,1475.39189319662,"2020-09-08 18:15:00",73.44,"2020-09-08 18:15:00",27.0593333333333
"9272","POKE",2020-09-08 18:30:00,1476.65594374208,"2020-09-08 18:30:00",73.51,"2020-09-08 18:30:00",27.0613333333333
"9273","POKE",2020-09-08 18:45:00,1484.15298375604,"2020-09-08 18:45:00",73.81,"2020-09-08 18:45:00",27.0953333333333
"9274","POKE",2020-09-08 19:00:00,1475.39189319662,"2020-09-08 19:00:00",74.05,"2020-09-08 19:00:00",27.216
"9275","POKE",2020-09-08 19:15:00,1474.12784265121,"2020-09-08 19:15:00",74.26,"2020-09-08 19:15:00",27.2113333333333
"9276","POKE",2020-09-08 19:30:00,1480.81127005443,"2020-09-08 19:30:00",74.31,"2020-09-08 19:30:00",27.3126666666667
"9277","POKE",2020-09-08 19:45:00,1474.57828058588,"2020-09-08 19:45:00",74.27,"2020-09-08 19:45:00",27.3273333333333
"9278","POKE",2020-09-08 20:00:00,1469.52207840414,"2020-09-08 20:00:00",74.33,"2020-09-08 20:00:00",27.422
"9279","POKE",2020-09-08 20:15:00,1472.05017949501,"2020-09-08 20:15:00",74.28,"2020-09-08 20:15:00",27.4513333333333
"9280","POKE",2020-09-08 20:30:00,1461.57460045535,"2020-09-08 20:30:00",74.2,"2020-09-08 20:30:00",27.4793333333333
"9281","POKE",2020-09-08 20:45:00,1466.18036470254,"2020-09-08 20:45:00",74.12,"2020-09-08 20:45:00",27.5226666666667
"9282","POKE",2020-09-08 21:00:00,1469.52207840414,"2020-09-08 21:00:00",74.24,"2020-09-08 21:00:00",27.5426666666667
"9283","POKE",2020-09-08 21:15:00,1466.99397731322,"2020-09-08 21:15:00",74.2,"2020-09-08 21:15:00",27.636
"9284","POKE",2020-09-08 21:30:00,1463.65226361161,"2020-09-08 21:30:00",74.03,"2020-09-08 21:30:00",27.614
"9285","POKE",2020-09-08 21:45:00,1474.94145526201,"2020-09-08 21:45:00",74.03,"2020-09-08 21:45:00",27.6646666666667
"9286","POKE",2020-09-08 22:00:00,1455.70478566288,"2020-09-08 22:00:00",73.92,"2020-09-08 22:00:00",27.696
"9287","POKE",2020-09-08 22:15:00,1473.67740471655,"2020-09-08 22:15:00",73.69,"2020-09-08 22:15:00",27.7606666666667
"9288","POKE",2020-09-08 22:30:00,1458.23288675374,"2020-09-08 22:30:00",73.49,"2020-09-08 22:30:00",27.7793333333333
"9289","POKE",2020-09-08 22:45:00,1468.25802785868,"2020-09-08 22:45:00",73.04,"2020-09-08 22:45:00",27.8066666666667
