"","Site","DateTime","Q","day","fDOM.RFU","nitrateuM","SpCond.uScm","Turbidity.FNU","MeanDischarge"
"1","POKE",2020-08-27 10:15:00,716.505085445358,2020-08-27 08:00:00,45.18,27.0626666666667,99,4.476,716.505085445358
"2","POKE",2020-08-27 10:30:00,725.005149560748,2020-08-27 08:00:00,45.13,27.0493333333333,99,4.115,725.005149560748
"3","POKE",2020-08-27 10:45:00,722.171794855618,2020-08-27 08:00:00,44.99,27.0386666666667,99,4.03,722.171794855618
"4","POKE",2020-08-27 11:00:00,733.505213676137,2020-08-27 08:00:00,44.82,26.9666666666667,99,5.515,733.505213676137
"5","POKE",2020-08-27 11:15:00,744.838632496656,2020-08-27 08:00:00,44.46,26.8793333333333,98.9,5.348,744.838632496656
"6","POKE",2020-08-27 11:30:00,756.172051317059,2020-08-27 08:00:00,44.4,26.822,98.9,4.301,756.172051317059
"7","POKE",2020-08-27 11:45:00,756.172051317059,2020-08-27 08:00:00,44.47,26.7506666666667,98.9,4.315,756.172051317059
"8","POKE",2020-08-27 12:00:00,759.005406022188,2020-08-27 08:00:00,44.32,26.728,98.8,3.97,759.005406022188
"9","POKE",2020-08-27 12:15:00,764.672115432448,2020-08-27 08:00:00,44.16,26.6926666666667,98.9,3.742,764.672115432448
"10","POKE",2020-08-27 12:30:00,773.172179547837,2020-08-27 08:00:00,43.97,26.6733333333333,98.9,3.744,773.172179547837
"11","POKE",2020-08-27 12:45:00,776.005534252967,2020-08-27 08:00:00,43.82,26.6706666666667,98.9,3.939,776.005534252967
"12","POKE",2020-08-27 13:00:00,773.172179547837,2020-08-27 08:00:00,43.52,26.6453333333333,98.9,4.931,773.172179547837
"13","POKE",2020-08-27 13:15:00,790.172307778499,2020-08-27 08:00:00,43.1,26.7086666666667,99,5.454,790.172307778499
"14","POKE",2020-08-27 13:30:00,776.005534252967,2020-08-27 08:00:00,42.73,26.6906666666667,99.1,4.683,776.005534252967
"15","POKE",2020-08-27 13:45:00,787.338953073369,2020-08-27 08:00:00,42.57,26.7286666666667,99.1,4.24,787.338953073369
"16","POKE",2020-08-27 14:00:00,787.338953073369,2020-08-27 08:00:00,42.6,26.6713333333333,99.1,4.358,787.338953073369
"17","POKE",2020-08-27 14:15:00,778.838888958097,2020-08-27 08:00:00,42.34,26.7546666666667,99,4.673,778.838888958097
"18","POKE",2020-08-27 14:30:00,807.172436009278,2020-08-27 08:00:00,41.99,26.7413333333333,98.9,4.384,807.172436009278
"19","POKE",2020-08-27 14:45:00,804.339081304148,2020-08-27 08:00:00,41.96,26.7433333333333,98.9,4.196,804.339081304148
