"","Site","DateTime","Q","day","fDOM.RFU","nitrateuM","SpCond.uScm","Turbidity.FNU","MeanDischarge"
"1","POKE",2020-06-12 13:15:00,455.836452574353,2020-06-12 08:00:00,26.97,31.6266666666667,100.9,11.8,455.836452574353
"2","POKE",2020-06-12 13:30:00,478.503290215391,2020-06-12 08:00:00,26.77,31.582,100.9,13.06,478.503290215391
"3","POKE",2020-06-12 13:45:00,470.003226100001,2020-06-12 08:00:00,26.7,31.5293333333333,100.9,13.39,470.003226100001
"4","POKE",2020-06-12 14:00:00,470.003226100001,2020-06-12 08:00:00,26.56,31.4973333333333,100.8,13.66,470.003226100001
"5","POKE",2020-06-12 14:15:00,472.836580805131,2020-06-12 08:00:00,26.55,31.482,100.7,13.23,472.836580805131
"6","POKE",2020-06-12 14:30:00,481.336644920404,2020-06-12 08:00:00,26.75,31.4433333333333,100.6,15.52,481.336644920404
"7","POKE",2020-06-12 14:45:00,484.169999625534,2020-06-12 08:00:00,26.49,31.46,100.5,15.2,484.169999625534
"8","POKE",2020-06-12 15:00:00,484.169999625534,2020-06-12 08:00:00,26.4,31.5126666666667,100.5,13.1,484.169999625534
"9","POKE",2020-06-12 15:15:00,487.003354330664,2020-06-12 08:00:00,26.7,31.5726666666667,100.6,13,487.003354330664
"10","POKE",2020-06-12 15:30:00,481.336644920404,2020-06-12 08:00:00,26.98,31.668,100.6,13.81,481.336644920404
"11","POKE",2020-06-12 15:45:00,498.336773151183,2020-06-12 08:00:00,27.23,31.774,100.6,13.47,498.336773151183
"12","POKE",2020-06-12 16:00:00,495.503418446053,2020-06-12 08:00:00,27.45,31.8666666666667,100.5,12.93,495.503418446053
"13","POKE",2020-06-12 16:15:00,506.836837266572,2020-06-12 08:00:00,27.64,32.024,100.5,12.57,506.836837266572
"14","POKE",2020-06-12 16:30:00,498.336773151183,2020-06-12 08:00:00,27.76,32.1386666666667,100.4,12.4,498.336773151183
"15","POKE",2020-06-12 16:45:00,504.003482561442,2020-06-12 08:00:00,27.86,32.246,100.4,12.66,504.003482561442
"16","POKE",2020-06-12 17:00:00,506.836837266572,2020-06-12 08:00:00,27.87,32.4313333333333,100.4,12.51,506.836837266572
"17","POKE",2020-06-12 17:15:00,504.003482561442,2020-06-12 08:00:00,28.01,32.544,100.5,12.74,504.003482561442
"18","POKE",2020-06-12 17:30:00,506.836837266572,2020-06-12 08:00:00,28.14,32.608,100.5,12.82,506.836837266572
"19","POKE",2020-06-12 17:45:00,518.170256086974,2020-06-12 08:00:00,28.28,32.6706666666667,100.5,12.41,518.170256086974
"20","POKE",2020-06-12 18:00:00,515.336901381845,2020-06-12 08:00:00,28.33,32.7573333333333,100.5,12.61,515.336901381845
"21","POKE",2020-06-12 18:15:00,509.670191971702,2020-06-12 08:00:00,28.18,32.7726666666667,100.5,13.02,509.670191971702
"22","POKE",2020-06-12 18:30:00,509.670191971702,2020-06-12 08:00:00,27.99,32.85,100.5,12.5,509.670191971702
"23","POKE",2020-06-12 18:45:00,518.170256086974,2020-06-12 08:00:00,27.9,32.914,100.6,11.89,518.170256086974
"24","POKE",2020-06-12 19:00:00,515.336901381845,2020-06-12 08:00:00,27.94,32.9913333333333,100.5,12.18,515.336901381845
"25","POKE",2020-06-12 19:15:00,523.836965497234,2020-06-12 08:00:00,27.99,33.0606666666667,100.5,12.25,523.836965497234
