"","Site","DateTime","Discharge","fDOM","NO3","SpCond","Turb","day"
"84","CARI",2020-06-21 16:09:00,526.38,NA,NA,47.79,0.46,2020-06-21
"85","CARI",2020-06-21 16:10:00,522.82,NA,NA,47.77,0.35,2020-06-21
"86","CARI",2020-06-21 16:11:00,517.54,NA,NA,47.78,0.57,2020-06-21
"87","CARI",2020-06-21 16:12:00,518.82,NA,NA,47.77,0.68,2020-06-21
"88","CARI",2020-06-21 16:13:00,517.54,NA,NA,47.8,0.49,2020-06-21
"89","CARI",2020-06-21 16:14:00,527.54,NA,NA,47.8,0.5,2020-06-21
"90","CARI",2020-06-21 16:15:00,523.37,NA,24.1,47.75,0.35,2020-06-21
"91","CARI",2020-06-21 16:16:00,527.54,NA,NA,47.77,0.5,2020-06-21
"92","CARI",2020-06-21 16:17:00,514.95,NA,NA,47.75,0.38,2020-06-21
"93","CARI",2020-06-21 16:18:00,523.84,NA,NA,47.76,0.37,2020-06-21
"94","CARI",2020-06-21 16:19:00,516.68,NA,NA,47.76,0.36,2020-06-21
"95","CARI",2020-06-21 16:20:00,520.14,NA,NA,47.79,0.52,2020-06-21
"96","CARI",2020-06-21 16:21:00,525.68,NA,NA,47.8,0.39,2020-06-21
"97","CARI",2020-06-21 16:22:00,527.8,NA,NA,47.83,0.57,2020-06-21
"98","CARI",2020-06-21 16:23:00,521.81,NA,NA,47.84,0.43,2020-06-21
"99","CARI",2020-06-21 16:24:00,526.38,NA,NA,47.84,0.45,2020-06-21
"100","CARI",2020-06-21 16:25:00,532.15,NA,NA,47.84,0.51,2020-06-21
"101","CARI",2020-06-21 16:26:00,526.38,NA,NA,47.83,0.57,2020-06-21
"102","CARI",2020-06-21 16:27:00,526.38,NA,NA,47.84,0.25,2020-06-21
"103","CARI",2020-06-21 16:28:00,526.38,NA,NA,47.84,0.62,2020-06-21
"104","CARI",2020-06-21 16:29:00,528.23,NA,NA,47.84,0.6,2020-06-21
"105","CARI",2020-06-21 16:30:00,524.41,NA,24.2,47.84,0.56,2020-06-21
"106","CARI",2020-06-21 16:31:00,524.41,NA,NA,47.86,0.4,2020-06-21
"107","CARI",2020-06-21 16:32:00,531.13,NA,NA,47.84,0.62,2020-06-21
"108","CARI",2020-06-21 16:33:00,522.62,NA,NA,47.83,0.59,2020-06-21
"109","CARI",2020-06-21 16:34:00,522.9,NA,NA,47.83,0.61,2020-06-21
"110","CARI",2020-06-21 16:35:00,530.74,NA,NA,47.83,0.4,2020-06-21
"111","CARI",2020-06-21 16:36:00,517.24,NA,NA,47.85,0.4,2020-06-21
"112","CARI",2020-06-21 16:37:00,524.09,NA,NA,47.86,0.35,2020-06-21
"113","CARI",2020-06-21 16:38:00,528.04,NA,NA,47.85,0.5,2020-06-21
"114","CARI",2020-06-21 16:39:00,526.23,NA,NA,47.83,0.5,2020-06-21
"115","CARI",2020-06-21 16:40:00,527.26,NA,NA,47.83,0.48,2020-06-21
"116","CARI",2020-06-21 16:41:00,523.47,NA,NA,47.87,0.35,2020-06-21
"117","CARI",2020-06-21 16:42:00,528.68,NA,NA,47.86,0.55,2020-06-21
"118","CARI",2020-06-21 16:43:00,526.57,NA,NA,47.87,0.54,2020-06-21
"119","CARI",2020-06-21 16:44:00,532.74,NA,NA,47.87,0.51,2020-06-21
"120","CARI",2020-06-21 16:45:00,525.95,NA,24.1,47.85,0.6,2020-06-21
"121","CARI",2020-06-21 16:46:00,525.28,NA,NA,47.88,0.42,2020-06-21
"122","CARI",2020-06-21 16:47:00,522.21,NA,NA,47.87,0.44,2020-06-21
"123","CARI",2020-06-21 16:48:00,531.31,NA,NA,47.87,0.76,2020-06-21
"124","CARI",2020-06-21 16:49:00,527.66,NA,NA,47.87,0.69,2020-06-21
"125","CARI",2020-06-21 16:50:00,524.09,NA,NA,47.87,0.47,2020-06-21
"126","CARI",2020-06-21 16:51:00,528.46,NA,NA,47.88,0.54,2020-06-21
"127","CARI",2020-06-21 16:52:00,527.66,NA,NA,47.88,0.56,2020-06-21
"128","CARI",2020-06-21 16:53:00,530.52,NA,NA,47.89,0.41,2020-06-21
"129","CARI",2020-06-21 16:54:00,535.01,NA,NA,47.89,0.39,2020-06-21
"130","CARI",2020-06-21 16:55:00,526.57,NA,NA,47.91,0.53,2020-06-21
"131","CARI",2020-06-21 16:56:00,523.62,NA,NA,47.92,0.34,2020-06-21
"132","CARI",2020-06-21 16:57:00,531.13,NA,NA,47.94,0.83,2020-06-21
"133","CARI",2020-06-21 16:58:00,524.41,NA,NA,47.92,0.85,2020-06-21
"134","CARI",2020-06-21 16:59:00,535.12,NA,NA,47.92,0.82,2020-06-21
"135","CARI",2020-06-21 17:00:00,524.95,NA,24.1,47.94,0.23,2020-06-21
"136","CARI",2020-06-21 17:01:00,528.04,NA,NA,47.97,0.38,2020-06-21
"137","CARI",2020-06-21 17:02:00,526.57,NA,NA,47.94,0.27,2020-06-21
"138","CARI",2020-06-21 17:03:00,530.07,NA,NA,47.95,0.47,2020-06-21
"139","CARI",2020-06-21 17:04:00,529.43,NA,NA,47.95,0.49,2020-06-21
"140","CARI",2020-06-21 17:05:00,533.56,NA,NA,47.97,0.29,2020-06-21
"141","CARI",2020-06-21 17:06:00,528.04,NA,NA,47.94,0.49,2020-06-21
"142","CARI",2020-06-21 17:07:00,529.99,NA,NA,47.96,0.68,2020-06-21
"143","CARI",2020-06-21 17:08:00,532.15,NA,NA,47.96,0.54,2020-06-21
"144","CARI",2020-06-21 17:09:00,516.08,NA,NA,47.97,0.61,2020-06-21
"145","CARI",2020-06-21 17:10:00,531.72,NA,NA,47.94,0.3,2020-06-21
"146","CARI",2020-06-21 17:11:00,534,NA,NA,47.96,0.46,2020-06-21
"147","CARI",2020-06-21 17:12:00,531.52,NA,NA,47.97,0.48,2020-06-21
"148","CARI",2020-06-21 17:13:00,527.8,NA,NA,47.98,0.47,2020-06-21
"149","CARI",2020-06-21 17:14:00,525.95,NA,NA,47.98,0.47,2020-06-21
"150","CARI",2020-06-21 17:15:00,540.83,NA,24,48,0.74,2020-06-21
"151","CARI",2020-06-21 17:16:00,531.41,NA,NA,48.01,0.42,2020-06-21
"152","CARI",2020-06-21 17:17:00,522.1,NA,NA,48.01,0.51,2020-06-21
"153","CARI",2020-06-21 17:18:00,526.23,NA,NA,48.02,0.57,2020-06-21
"154","CARI",2020-06-21 17:19:00,534.25,NA,NA,48.03,0.58,2020-06-21
"155","CARI",2020-06-21 17:20:00,527.96,NA,NA,48.03,0.47,2020-06-21
"156","CARI",2020-06-21 17:21:00,529.11,NA,NA,48.02,0.72,2020-06-21
"157","CARI",2020-06-21 17:22:00,535.33,NA,NA,48.06,0.69,2020-06-21
"158","CARI",2020-06-21 17:23:00,526.23,NA,NA,48.03,0.61,2020-06-21
"159","CARI",2020-06-21 17:24:00,518.57,NA,NA,48.03,0.59,2020-06-21
"160","CARI",2020-06-21 17:25:00,529.83,NA,NA,48.05,0.53,2020-06-21
"161","CARI",2020-06-21 17:26:00,528.46,NA,NA,48.07,0.46,2020-06-21
"162","CARI",2020-06-21 17:27:00,536.86,NA,NA,48.05,0.5,2020-06-21
"163","CARI",2020-06-21 17:28:00,521.01,NA,NA,48.07,0.33,2020-06-21
"164","CARI",2020-06-21 17:29:00,526.1,NA,NA,48.07,0.34,2020-06-21
"165","CARI",2020-06-21 17:30:00,526.92,NA,24.1,48.07,0.61,2020-06-21
"166","CARI",2020-06-21 17:31:00,524.09,NA,NA,48.09,0.4,2020-06-21
"167","CARI",2020-06-21 17:32:00,533.56,NA,NA,48.08,0.49,2020-06-21
"168","CARI",2020-06-21 17:33:00,527.96,NA,NA,48.1,0.34,2020-06-21
"169","CARI",2020-06-21 17:34:00,524.95,NA,NA,48.1,0.37,2020-06-21
"170","CARI",2020-06-21 17:35:00,539.16,NA,NA,48.12,0.49,2020-06-21
"171","CARI",2020-06-21 17:36:00,533,NA,NA,48.11,0.33,2020-06-21
"172","CARI",2020-06-21 17:37:00,528.23,NA,NA,48.14,0.37,2020-06-21
"173","CARI",2020-06-21 17:38:00,530.27,NA,NA,48.1,0.63,2020-06-21
"174","CARI",2020-06-21 17:39:00,535.63,NA,NA,48.1,0.62,2020-06-21
"175","CARI",2020-06-21 17:40:00,533.71,NA,NA,48.11,0.57,2020-06-21
"176","CARI",2020-06-21 17:41:00,533.27,NA,NA,48.12,0.42,2020-06-21
"177","CARI",2020-06-21 17:42:00,536.48,NA,NA,48.1,0.38,2020-06-21
"178","CARI",2020-06-21 17:43:00,521.05,NA,NA,48.13,0.61,2020-06-21
"179","CARI",2020-06-21 17:44:00,534,NA,NA,48.13,0.6,2020-06-21
"180","CARI",2020-06-21 17:45:00,530.93,NA,24.2,48.11,0.54,2020-06-21
"181","CARI",2020-06-21 17:46:00,532.26,NA,NA,48.13,0.55,2020-06-21
"182","CARI",2020-06-21 17:47:00,528.81,NA,NA,48.17,0.51,2020-06-21
"183","CARI",2020-06-21 17:48:00,527.59,NA,NA,48.1,0.35,2020-06-21
"184","CARI",2020-06-21 17:49:00,526.92,NA,NA,48.1,0.38,2020-06-21
"185","CARI",2020-06-21 17:50:00,545.14,NA,NA,48.13,0.4,2020-06-21
"186","CARI",2020-06-21 17:51:00,519.35,NA,NA,48.11,0.54,2020-06-21
"187","CARI",2020-06-21 17:52:00,531.57,NA,NA,48.12,0.57,2020-06-21
"188","CARI",2020-06-21 17:53:00,536.73,NA,NA,48.1,0.5,2020-06-21
"189","CARI",2020-06-21 17:54:00,528.99,NA,NA,48.1,0.5,2020-06-21
"190","CARI",2020-06-21 17:55:00,522.42,NA,NA,48.13,0.47,2020-06-21
"191","CARI",2020-06-21 17:56:00,527.42,NA,NA,48.11,0.61,2020-06-21
"192","CARI",2020-06-21 17:57:00,528.23,NA,NA,48.13,0.49,2020-06-21
"193","CARI",2020-06-21 17:58:00,527.54,NA,NA,48.15,0.67,2020-06-21
"194","CARI",2020-06-21 17:59:00,533.31,NA,NA,48.16,0.66,2020-06-21
"195","CARI",2020-06-21 18:00:00,530.16,NA,24.1,48.13,0.77,2020-06-21
"196","CARI",2020-06-21 18:01:00,534.33,NA,NA,48.13,1.03,2020-06-21
"197","CARI",2020-06-21 18:02:00,535.81,NA,NA,48.14,0.88,2020-06-21
"198","CARI",2020-06-21 18:03:00,536.49,NA,NA,48.15,0.91,2020-06-21
"199","CARI",2020-06-21 18:04:00,526.49,NA,NA,48.16,0.9,2020-06-21
"200","CARI",2020-06-21 18:05:00,535.81,NA,NA,48.13,0.75,2020-06-21
"201","CARI",2020-06-21 18:06:00,532.53,NA,NA,48.14,0.86,2020-06-21
"202","CARI",2020-06-21 18:07:00,534.85,NA,NA,48.16,0.86,2020-06-21
"203","CARI",2020-06-21 18:08:00,525.12,NA,NA,48.17,0.69,2020-06-21
"204","CARI",2020-06-21 18:09:00,521.84,NA,NA,48.17,0.63,2020-06-21
"205","CARI",2020-06-21 18:10:00,538.76,NA,NA,48.11,0.65,2020-06-21
"206","CARI",2020-06-21 18:11:00,535.02,NA,NA,48.15,0.89,2020-06-21
"207","CARI",2020-06-21 18:12:00,533.17,NA,NA,48.03,0.79,2020-06-21
"208","CARI",2020-06-21 18:13:00,531.91,NA,NA,48.15,0.71,2020-06-21
"209","CARI",2020-06-21 18:14:00,532.15,NA,NA,48.15,0.64,2020-06-21
"210","CARI",2020-06-21 18:15:00,525.95,NA,24.2,48.14,0.51,2020-06-21
"211","CARI",2020-06-21 18:16:00,541.98,NA,NA,48.18,0.7,2020-06-21
"212","CARI",2020-06-21 18:17:00,537.9,NA,NA,48.17,0.63,2020-06-21
"213","CARI",2020-06-21 18:18:00,547.49,NA,NA,48.16,0.61,2020-06-21
"214","CARI",2020-06-21 18:19:00,537.66,NA,NA,48.16,0.71,2020-06-21
"215","CARI",2020-06-21 18:20:00,532.96,NA,NA,48.17,0.45,2020-06-21
"216","CARI",2020-06-21 18:21:00,538.76,NA,NA,48.16,0.82,2020-06-21
"217","CARI",2020-06-21 18:22:00,530.72,NA,NA,48.16,0.45,2020-06-21
"218","CARI",2020-06-21 18:23:00,531.4,NA,NA,48.15,0.38,2020-06-21
"219","CARI",2020-06-21 18:24:00,541.13,NA,NA,48.15,0.36,2020-06-21
"220","CARI",2020-06-21 18:25:00,532.45,NA,NA,48.13,0.43,2020-06-21
"221","CARI",2020-06-21 18:26:00,539.53,NA,NA,48.15,0.51,2020-06-21
"222","CARI",2020-06-21 18:27:00,534.33,NA,NA,48.17,0.42,2020-06-21
"223","CARI",2020-06-21 18:28:00,529.55,NA,NA,48.05,0.4,2020-06-21
"224","CARI",2020-06-21 18:29:00,537.25,NA,NA,48.07,0.36,2020-06-21
"225","CARI",2020-06-21 18:30:00,539.11,NA,24.2,48.11,0.92,2020-06-21
"226","CARI",2020-06-21 18:31:00,549.28,NA,NA,48.16,0.76,2020-06-21
"227","CARI",2020-06-21 18:32:00,531.23,NA,NA,48.14,0.63,2020-06-21
"228","CARI",2020-06-21 18:33:00,532.96,NA,NA,48.16,0.57,2020-06-21
"229","CARI",2020-06-21 18:34:00,544.91,NA,NA,48.16,0.61,2020-06-21
"230","CARI",2020-06-21 18:35:00,529.58,NA,NA,48.16,0.65,2020-06-21
"231","CARI",2020-06-21 18:36:00,526.57,NA,NA,48.14,0.42,2020-06-21
"232","CARI",2020-06-21 18:37:00,539.39,NA,NA,48.16,0.62,2020-06-21
"233","CARI",2020-06-21 18:38:00,535.24,NA,NA,48.16,0.72,2020-06-21
"234","CARI",2020-06-21 18:39:00,529.43,NA,NA,48.16,0.7,2020-06-21
"235","CARI",2020-06-21 18:40:00,534.33,NA,NA,48.16,0.44,2020-06-21
"236","CARI",2020-06-21 18:41:00,540.14,NA,NA,48.18,0.53,2020-06-21
"237","CARI",2020-06-21 18:42:00,533.76,NA,NA,48,0.35,2020-06-21
"238","CARI",2020-06-21 18:43:00,534.25,NA,NA,48.19,0.7,2020-06-21
"239","CARI",2020-06-21 18:44:00,532.96,NA,NA,48.19,0.67,2020-06-21
"240","CARI",2020-06-21 18:45:00,530.27,NA,24.2,48.17,0.5,2020-06-21
"241","CARI",2020-06-21 18:46:00,539.53,NA,NA,48.16,0.35,2020-06-21
"242","CARI",2020-06-21 18:47:00,535.91,NA,NA,48.18,0.55,2020-06-21
"243","CARI",2020-06-21 18:48:00,539.19,NA,NA,48.16,0.58,2020-06-21
"244","CARI",2020-06-21 18:49:00,526.92,NA,NA,48.16,0.61,2020-06-21
"245","CARI",2020-06-21 18:50:00,532.45,NA,NA,48.11,0.41,2020-06-21
"246","CARI",2020-06-21 18:51:00,530.72,NA,NA,48.15,0.57,2020-06-21
"247","CARI",2020-06-21 18:52:00,535.43,NA,NA,48.15,0.41,2020-06-21
"248","CARI",2020-06-21 18:53:00,537.66,NA,NA,48.12,0.45,2020-06-21
"249","CARI",2020-06-21 18:54:00,526.68,NA,NA,48.12,0.47,2020-06-21
"250","CARI",2020-06-21 18:55:00,533.31,NA,NA,48.17,0.51,2020-06-21
"251","CARI",2020-06-21 18:56:00,525.82,NA,NA,48.11,0.41,2020-06-21
"252","CARI",2020-06-21 18:57:00,538.51,NA,NA,48.12,0.74,2020-06-21
"253","CARI",2020-06-21 18:58:00,531.05,NA,NA,48.16,0.59,2020-06-21
"254","CARI",2020-06-21 18:59:00,540.8,NA,NA,48.16,0.67,2020-06-21
"255","CARI",2020-06-21 19:00:00,531.05,NA,24.3,48.16,0.55,2020-06-21
"256","CARI",2020-06-21 19:01:00,541.13,NA,NA,48.17,0.26,2020-06-21
"257","CARI",2020-06-21 19:02:00,538.33,NA,NA,48.14,0.34,2020-06-21
"258","CARI",2020-06-21 19:03:00,529.99,NA,NA,48.17,0.62,2020-06-21
"259","CARI",2020-06-21 19:04:00,528.78,NA,NA,48.17,0.59,2020-06-21
"260","CARI",2020-06-21 19:05:00,529.77,NA,NA,48.15,0.37,2020-06-21
"261","CARI",2020-06-21 19:06:00,538.08,NA,NA,48.16,0.2,2020-06-21
"262","CARI",2020-06-21 19:07:00,539.39,NA,NA,48.17,0.48,2020-06-21
"263","CARI",2020-06-21 19:08:00,534.04,NA,NA,48.17,0.39,2020-06-21
"264","CARI",2020-06-21 19:09:00,533.48,NA,NA,48.17,0.49,2020-06-21
"265","CARI",2020-06-21 19:10:00,536.49,NA,NA,48.16,0.46,2020-06-21
"266","CARI",2020-06-21 19:11:00,533.48,NA,NA,48.17,0.24,2020-06-21
"267","CARI",2020-06-21 19:12:00,534.57,NA,NA,48.14,0.58,2020-06-21
"268","CARI",2020-06-21 19:13:00,528.78,NA,NA,48.16,0.47,2020-06-21
"269","CARI",2020-06-21 19:14:00,533.93,NA,NA,48.17,0.47,2020-06-21
"270","CARI",2020-06-21 19:15:00,533.93,NA,24.2,48.12,0.57,2020-06-21
"271","CARI",2020-06-21 19:16:00,543.04,NA,NA,48.12,0.45,2020-06-21
"272","CARI",2020-06-21 19:17:00,533.04,NA,NA,48.13,0.46,2020-06-21
"273","CARI",2020-06-21 19:18:00,537.28,NA,NA,48.14,0.53,2020-06-21
"274","CARI",2020-06-21 19:19:00,535.91,NA,NA,48.15,0.51,2020-06-21
"275","CARI",2020-06-21 19:20:00,533.17,NA,NA,48.16,0.72,2020-06-21
"276","CARI",2020-06-21 19:21:00,539.53,NA,NA,48.17,0.66,2020-06-21
"277","CARI",2020-06-21 19:22:00,551.3,NA,NA,48.2,0.88,2020-06-21
"278","CARI",2020-06-21 19:23:00,530.16,NA,NA,48.19,0.42,2020-06-21
"279","CARI",2020-06-21 19:24:00,523.28,NA,NA,48.19,0.43,2020-06-21
"280","CARI",2020-06-21 19:25:00,531.23,NA,NA,48.11,0.86,2020-06-21
"281","CARI",2020-06-21 19:26:00,526.87,NA,NA,48.16,0.59,2020-06-21
"282","CARI",2020-06-21 19:27:00,531.5,NA,NA,48.17,0.72,2020-06-21
"283","CARI",2020-06-21 19:28:00,532.81,NA,NA,48.17,0.7,2020-06-21
"284","CARI",2020-06-21 19:29:00,532.44,NA,NA,48.17,0.72,2020-06-21
"285","CARI",2020-06-21 19:30:00,531.4,NA,24.2,48.21,0.57,2020-06-21
"286","CARI",2020-06-21 19:31:00,544.58,NA,NA,48.19,0.53,2020-06-21
"287","CARI",2020-06-21 19:32:00,530.72,NA,NA,48.19,0.76,2020-06-21
"288","CARI",2020-06-21 19:33:00,543.04,NA,NA,48.19,0.68,2020-06-21
"289","CARI",2020-06-21 19:34:00,534.18,NA,NA,48.2,0.7,2020-06-21
"290","CARI",2020-06-21 19:35:00,531.15,NA,NA,48.18,0.52,2020-06-21
"291","CARI",2020-06-21 19:36:00,532.81,NA,NA,48.18,0.66,2020-06-21
"292","CARI",2020-06-21 19:37:00,547.41,NA,NA,48.16,0.55,2020-06-21
"293","CARI",2020-06-21 19:38:00,529.22,NA,NA,48.1,0.65,2020-06-21
"294","CARI",2020-06-21 19:39:00,541.01,NA,NA,48.1,0.67,2020-06-21
"295","CARI",2020-06-21 19:40:00,537.9,NA,NA,48.19,0.63,2020-06-21
"296","CARI",2020-06-21 19:41:00,540.43,NA,NA,48.2,0.48,2020-06-21
"297","CARI",2020-06-21 19:42:00,532.96,NA,NA,48.19,0.43,2020-06-21
"298","CARI",2020-06-21 19:43:00,533.67,NA,NA,48.17,0.45,2020-06-21
"299","CARI",2020-06-21 19:44:00,529.18,NA,NA,48.17,0.44,2020-06-21
"300","CARI",2020-06-21 19:45:00,541.17,NA,24.2,48.17,0.23,2020-06-21
"301","CARI",2020-06-21 19:46:00,531.17,NA,NA,48.19,0.45,2020-06-21
"302","CARI",2020-06-21 19:47:00,534.26,NA,NA,48.21,0.33,2020-06-21
"303","CARI",2020-06-21 19:48:00,543.64,NA,NA,48.22,0.25,2020-06-21
"304","CARI",2020-06-21 19:49:00,544.16,NA,NA,48.22,0.27,2020-06-21
"305","CARI",2020-06-21 19:50:00,539.82,NA,NA,48.21,0.24,2020-06-21
"306","CARI",2020-06-21 19:51:00,534.26,NA,NA,48.2,0.33,2020-06-21
"307","CARI",2020-06-21 19:52:00,541.81,NA,NA,48.2,0.41,2020-06-21
"308","CARI",2020-06-21 19:53:00,534.08,NA,NA,48.22,0.22,2020-06-21
"309","CARI",2020-06-21 19:54:00,537.04,NA,NA,48.22,0.2,2020-06-21
