"","Site","DateTime","Q","day","fDOM.QSU","nitrateuM","SpCond.uScm","Turbidity.FNU","MeanDischarge"
"1","STRT",2020-06-21 23:45:00,4221.47131496295,2020-06-21 08:00:00,116.483636363636,23.155,67.7,91.5909090909091,4221.47131496295
"2","STRT",2020-06-22 00:00:00,4195.32467446115,2020-06-22 08:00:00,116.847272727273,23.1921428571429,67.6727272727273,100.951818181818,4195.32467446115
"3","STRT",2020-06-22 00:15:00,4231.09481616272,2020-06-22 08:00:00,115.708181818182,23.245,67.6545454545455,97.1527272727273,4231.09481616272
"4","STRT",2020-06-22 00:30:00,4230.82602906739,2020-06-22 08:00:00,116.288181818182,23.2928571428571,67.5727272727273,94.6963636363636,4230.82602906739
"5","STRT",2020-06-22 00:45:00,4261.38123952621,2020-06-22 08:00:00,113.299090909091,23.3814285714286,67.5909090909091,99.3054545454546,4261.38123952621
"6","STRT",2020-06-22 01:00:00,4238.53202845599,2020-06-22 08:00:00,116.678181818182,23.4635714285714,67.6454545454545,113.84,4238.53202845599
"7","STRT",2020-06-22 01:15:00,4275.14452358743,2020-06-22 08:00:00,115.992727272727,23.4928571428571,67.5818181818182,96.1690909090909,4275.14452358743
"8","STRT",2020-06-22 01:30:00,4261.65002662159,2020-06-22 08:00:00,118.92,23.5857142857143,67.6818181818182,85.4918181818182,4261.65002662159
"9","STRT",2020-06-22 01:45:00,4265.7898094831,2020-06-22 08:00:00,120.626363636364,23.6657142857143,67.6818181818182,83.5745454545455,4265.7898094831
"10","STRT",2020-06-22 02:00:00,4263.83631552808,2020-06-22 08:00:00,119.883636363636,23.6614285714286,67.6818181818182,80.8727272727273,4263.83631552808
"11","STRT",2020-06-22 02:15:00,4300.48480280337,2020-06-22 08:00:00,120.380909090909,23.75,67.6818181818182,84.0445454545455,4300.48480280337
"12","STRT",2020-06-22 02:30:00,4280.897029021,2020-06-22 08:00:00,121.609090909091,23.7957142857143,67.7545454545455,85.3227272727273,4280.897029021
"13","STRT",2020-06-22 02:45:00,4285.03681188246,2020-06-22 08:00:00,122.303636363636,23.8407142857143,67.8727272727273,73.8190909090909,4285.03681188246
"14","STRT",2020-06-22 03:00:00,4285.84317316854,2020-06-22 08:00:00,122.796363636364,23.8564285714286,67.8727272727273,75.5345454545455,4285.84317316854
"15","STRT",2020-06-22 03:15:00,4331.81038240436,2020-06-22 08:00:00,121.797272727273,23.9107142857143,67.8818181818182,82.92,4331.81038240436
"16","STRT",2020-06-22 03:30:00,4327.40181244747,2020-06-22 08:00:00,124.242727272727,23.9685714285714,67.8727272727273,78.7672727272727,4327.40181244747
"17","STRT",2020-06-22 03:45:00,4348.87109589728,2020-06-22 08:00:00,122.388181818182,24.0142857142857,67.9454545454546,83.2745454545455,4348.87109589728
"18","STRT",2020-06-22 04:00:00,4376.93523821031,2020-06-22 08:00:00,122.798181818182,24,67.9818181818182,79.4581818181818,4376.93523821031
"19","STRT",2020-06-22 04:15:00,4382.41895654862,2020-06-22 08:00:00,120.614545454545,24.0485714285714,68.0727272727273,87.9072727272727,4382.41895654862
"20","STRT",2020-06-22 04:30:00,4409.40795048047,2020-06-22 08:00:00,124.173636363636,24.1014285714286,68.0818181818182,89.8454545454545,4409.40795048047
"21","STRT",2020-06-22 04:45:00,4440.50073512987,2020-06-22 08:00:00,124.042727272727,24.1092857142857,68.1636363636364,69.6236363636364,4440.50073512987
"22","STRT",2020-06-22 05:00:00,4445.71566637274,2020-06-22 08:00:00,122.168181818182,24.09,68.1727272727273,78.2263636363636,4445.71566637274
"23","STRT",2020-06-22 05:15:00,4476.53966392693,2020-06-22 08:00:00,124.984545454545,24.1442857142857,68.2454545454545,70.2281818181818,4476.53966392693
"24","STRT",2020-06-22 05:30:00,4504.60380623996,2020-06-22 08:00:00,124.066363636364,24.1678571428571,68.3818181818182,74.9827272727273,4504.60380623996
"25","STRT",2020-06-22 05:45:00,4545.32009208912,2020-06-22 08:00:00,124.310909090909,24.18,68.3727272727273,72.6381818181818,4545.32009208912
"26","STRT",2020-06-22 06:00:00,4514.76488163049,2020-06-22 08:00:00,126.538181818182,24.1578571428571,68.4,64.0654545454545,4514.76488163049
"27","STRT",2020-06-22 06:15:00,4575.83931040426,2020-06-22 08:00:00,125.208181818182,24.1907142857143,68.4727272727273,64.8127272727273,4575.83931040426
"28","STRT",2020-06-22 06:30:00,4592.90002389718,2020-06-22 08:00:00,124.053636363636,24.1514285714286,68.5454545454545,59.9263636363636,4592.90002389718
"29","STRT",2020-06-22 06:45:00,4619.85302568512,2020-06-22 08:00:00,126.514545454545,24.1878571428571,68.4818181818182,63.3718181818182,4619.85302568512
"30","STRT",2020-06-22 07:00:00,4652.32573795505,2020-06-22 08:00:00,125.661818181818,24.1514285714286,68.5363636363636,54.4454545454545,4652.32573795505
"31","STRT",2020-06-22 07:15:00,4683.14973550919,2020-06-22 08:00:00,125.820909090909,24.155,68.5,57.1181818181818,4683.14973550919
"32","STRT",2020-06-22 07:30:00,4712.86259253818,2020-06-22 08:00:00,126.467272727273,24.1764285714286,68.6636363636364,58.6009090909091,4712.86259253818
"33","STRT",2020-06-22 07:45:00,4717.27116249513,2020-06-22 08:00:00,126.201818181818,24.1014285714286,68.5,58.6054545454545,4717.27116249513
"34","STRT",2020-06-22 08:00:00,4740.65794775594,2020-06-22 08:00:00,126.945454545455,24.2685714285714,68.6818181818182,59.7818181818182,4740.65794775594
"35","STRT",2020-06-22 08:15:00,4794.59994347574,2020-06-22 08:00:00,126.262727272727,24.225,68.6727272727273,63.1254545454545,4794.59994347574
"36","STRT",2020-06-22 08:30:00,4798.43494709814,2020-06-22 08:00:00,125.541818181818,24.2014285714286,68.6636363636364,59.22,4798.43494709814
"37","STRT",2020-06-22 08:45:00,4812.46701825468,2020-06-22 08:00:00,126.149090909091,24.3157142857143,68.6545454545455,56.94,4812.46701825468
"38","STRT",2020-06-22 09:00:00,4873.54144702846,2020-06-22 08:00:00,119.488181818182,24.2342857142857,68.6727272727273,60.5127272727273,4873.54144702846
"39","STRT",2020-06-22 09:15:00,4866.94658816507,2020-06-22 08:00:00,129.181818181818,24.2957142857143,68.6545454545455,54.6581818181818,4866.94658816507
"40","STRT",2020-06-22 09:30:00,4913.9889457823,2020-06-22 08:00:00,126.625454545455,24.2514285714286,68.6363636363636,63.57,4913.9889457823
"41","STRT",2020-06-22 09:45:00,4904.9030187733,2020-06-22 08:00:00,127.940909090909,24.2435714285714,68.6636363636364,53.5418181818182,4904.9030187733
"42","STRT",2020-06-22 10:00:00,4932.96716108633,2020-06-22 08:00:00,128.969090909091,24.3007142857143,68.7636363636364,58.6854545454545,4932.96716108633
"43","STRT",2020-06-22 10:15:00,4942.05308809545,2020-06-22 08:00:00,128.612727272727,24.3085714285714,68.7545454545455,56.4463636363636,4942.05308809545
"44","STRT",2020-06-22 10:30:00,4978.09201689245,2020-06-22 08:00:00,128.350909090909,24.2614285714286,68.5818181818182,57.2054545454545,4978.09201689245
"45","STRT",2020-06-22 10:45:00,5004.23865739437,2020-06-22 08:00:00,129.178181818182,24.3171428571429,68.6727272727273,50.2136363636364,5004.23865739437
"46","STRT",2020-06-22 11:00:00,5006.15615920554,2020-06-22 08:00:00,128.237272727273,24.3678571428571,68.7545454545455,53.7581818181818,5006.15615920554
"47","STRT",2020-06-22 11:15:00,5034.48908861412,2020-06-22 08:00:00,129.051818181818,24.3464285714286,68.7090909090909,54.0554545454545,5034.48908861412
"48","STRT",2020-06-22 11:30:00,5036.98015675973,2020-06-22 08:00:00,127.158181818182,24.3821428571429,68.6636363636364,54.2818181818182,5036.98015675973
"49","STRT",2020-06-22 11:45:00,5077.15886841819,2020-06-22 08:00:00,127.843636363636,24.4035714285714,68.5818181818182,69.0154545454545,5077.15886841819
"50","STRT",2020-06-22 12:00:00,5079.61394442007,2020-06-22 08:00:00,128.37,24.5078571428571,68.4727272727273,60.7827272727273,5079.61394442007
"51","STRT",2020-06-22 12:15:00,5093.91480267205,2020-06-22 08:00:00,129.018181818182,24.485,68.4727272727273,53.8381818181818,5093.91480267205
"52","STRT",2020-06-22 12:30:00,5110.16915487888,2020-06-22 08:00:00,129.202727272727,24.5042857142857,68.4727272727273,58.7645454545455,5110.16915487888
"53","STRT",2020-06-22 12:45:00,5137.69572300132,2020-06-22 08:00:00,128.384545454545,24.5707142857143,68.4181818181818,63.1018181818182,5137.69572300132
"54","STRT",2020-06-22 13:00:00,5127.46266332339,2020-06-22 08:00:00,128.290909090909,24.6935714285714,68.3636363636364,57.8554545454545,5127.46266332339
"55","STRT",2020-06-22 13:15:00,5140.68837319384,2020-06-22 08:00:00,128.216363636364,24.6828571428571,68.2818181818182,59.5563636363636,5140.68837319384
"56","STRT",2020-06-22 13:30:00,5129.14737018291,2020-06-22 08:00:00,128.77,24.74,68.2,60.52,5129.14737018291
"57","STRT",2020-06-22 13:45:00,5136.54859033239,2020-06-22 08:00:00,128.002727272727,24.7828571428571,68.0545454545454,56.5927272727273,5136.54859033239
"58","STRT",2020-06-22 14:00:00,5166.83501369588,2020-06-22 08:00:00,128.49,24.8764285714286,67.9636363636364,61.8963636363636,5166.83501369588
"59","STRT",2020-06-22 14:15:00,5179.21837013651,2020-06-22 08:00:00,127.908181818182,24.8435714285714,67.8818181818182,65.4245454545455,5179.21837013651
"60","STRT",2020-06-22 14:30:00,5202.33636830217,2020-06-22 08:00:00,127.77,24.8692857142857,67.7545454545455,63.9027272727273,5202.33636830217
"61","STRT",2020-06-22 14:45:00,5162.69523083424,2020-06-22 08:00:00,127.735454545455,24.93,67.7818181818182,65.4863636363636,5162.69523083424
"62","STRT",2020-06-22 15:00:00,5176.45851489558,2020-06-22 08:00:00,127.751818181818,24.9942857142857,67.6818181818182,62.4045454545455,5176.45851489558
"63","STRT",2020-06-22 15:15:00,5162.42644373898,2020-06-22 08:00:00,127.91,25.0578571428571,67.5,69.9654545454545,5162.42644373898
"64","STRT",2020-06-22 15:30:00,5198.19658544072,2020-06-22 08:00:00,126.27,25.0978571428571,67.3818181818182,64.5263636363636,5198.19658544072
"65","STRT",2020-06-22 15:45:00,5193.5192283885,2020-06-22 08:00:00,127.964545454545,25.1442857142857,67.4,61.0981818181818,5193.5192283885
"66","STRT",2020-06-22 16:00:00,5188.30429714563,2020-06-22 08:00:00,125.375454545455,25.2621428571429,67.3727272727273,73.5163636363636,5188.30429714563
"67","STRT",2020-06-22 16:15:00,5203.14272958826,2020-06-22 08:00:00,126.263636363636,25.3207142857143,67.2636363636364,65.6872727272727,5203.14272958826
"68","STRT",2020-06-22 16:30:00,5197.65901124995,2020-06-22 08:00:00,124.856363636364,25.345,66.9909090909091,69.1672727272727,5197.65901124995
"69","STRT",2020-06-22 16:45:00,5202.6051553975,2020-06-22 08:00:00,124.631818181818,25.3914285714286,67.0727272727273,67.3718181818182,5202.6051553975
"70","STRT",2020-06-22 17:00:00,5211.95986950182,2020-06-22 08:00:00,125.52,25.4314285714286,66.8727272727273,72.3827272727273,5211.95986950182
"71","STRT",2020-06-22 17:15:00,5244.70136886719,2020-06-22 08:00:00,124.924545454545,25.4885714285714,66.7727272727273,69.1472727272727,5244.70136886719
"72","STRT",2020-06-22 17:30:00,5231.20687190129,2020-06-22 08:00:00,125.6,25.5492857142857,66.7090909090909,66.8618181818182,5231.20687190129
"73","STRT",2020-06-22 17:45:00,5235.07786766748,2020-06-22 08:00:00,124.341818181818,25.5992857142857,66.6454545454545,83.8927272727273,5235.07786766748
"74","STRT",2020-06-22 18:00:00,5243.32144124666,2020-06-22 08:00:00,124.694545454545,25.65,66.6545454545455,68.3690909090909,5243.32144124666
"75","STRT",2020-06-22 18:15:00,5234.23551423766,2020-06-22 08:00:00,124.275454545455,25.7178571428571,66.4818181818182,77.8354545454546,5234.23551423766
"76","STRT",2020-06-22 18:30:00,5247.73001120356,2020-06-22 08:00:00,123.985454545455,25.75,66.4727272727273,71.88,5247.73001120356
"77","STRT",2020-06-22 18:45:00,5275.256579326,2020-06-22 08:00:00,124.163636363636,25.8292857142857,66.2727272727273,63.3518181818182,5275.256579326
"78","STRT",2020-06-22 19:00:00,5255.43601059204,2020-06-22 08:00:00,124.490909090909,25.9028571428571,66.2727272727273,114.108181818182,5255.43601059204
"79","STRT",2020-06-22 19:15:00,5238.91287128977,2020-06-22 08:00:00,125,25.9142857142857,66.2454545454545,66.9809090909091,5238.91287128977
"80","STRT",2020-06-22 19:30:00,5252.13858116034,2020-06-22 08:00:00,123.65,25.9371428571429,66.1636363636364,61.4563636363636,5252.13858116034
"81","STRT",2020-06-22 19:45:00,5266.170652317,2020-06-22 08:00:00,122.537272727273,25.9342857142857,66.0363636363636,60.5027272727273,5266.170652317
"82","STRT",2020-06-22 20:00:00,5252.40736825578,2020-06-22 08:00:00,123.474545454545,26.0378571428571,66.0727272727273,62.5845454545455,5252.40736825578
"83","STRT",2020-06-22 20:15:00,5233.69794004696,2020-06-22 08:00:00,124.478181818182,26.0442857142857,66.0545454545454,59.8427272727273,5233.69794004696
"84","STRT",2020-06-22 20:30:00,5233.42915295163,2020-06-22 08:00:00,123.342727272727,26.1035714285714,65.9818181818182,62.8463636363636,5233.42915295163
"85","STRT",2020-06-22 20:45:00,5248.26758539421,2020-06-22 08:00:00,124.597272727273,26.1128571428571,65.9818181818182,66.5118181818182,5248.26758539421
"86","STRT",2020-06-22 21:00:00,5255.9735847828,2020-06-22 08:00:00,124.102727272727,26.1585714285714,65.9818181818182,60.8527272727273,5255.9735847828
"87","STRT",2020-06-22 21:15:00,5239.18165838521,2020-06-22 08:00:00,124.573636363636,26.1957142857143,66,58.7863636363636,5239.18165838521
