"","Site","DateTime","Q","day","fDOM.RFU","nitrateuM","SpCond.uScm","Turbidity.FNU","MeanDischarge"
"1","POKE",2020-07-04 06:15:00,577.670704894583,2020-07-04 08:00:00,31.89,29.7666666666667,90.9,13.15,577.670704894583
"2","POKE",2020-07-04 06:30:00,589.004123714985,2020-07-04 08:00:00,31.94,29.7453333333333,90.9,13.24,589.004123714985
"3","POKE",2020-07-04 06:45:00,606.004251945764,2020-07-04 08:00:00,31.91,29.6766666666667,90.9,12.76,606.004251945764
"4","POKE",2020-07-04 07:00:00,623.004380176426,2020-07-04 08:00:00,32.01,29.4166666666667,90.9,10.88,623.004380176426
"5","POKE",2020-07-04 07:15:00,642.837863112334,2020-07-04 08:00:00,32.32,29.3453333333333,90.9,9.02,642.837863112334
"6","POKE",2020-07-04 07:30:00,651.337927227607,2020-07-04 08:00:00,32.64,29.096,90.9,8.66,651.337927227607
"7","POKE",2020-07-04 07:45:00,659.837991342996,2020-07-04 08:00:00,32.7,28.7373333333333,90.9,9.96,659.837991342996
"8","POKE",2020-07-04 08:00:00,685.338183689048,2020-07-04 08:00:00,32.46,28.526,90.9,10.61,685.338183689048
"9","POKE",2020-07-04 08:15:00,696.671602509567,2020-07-04 08:00:00,32.16,28.2986666666667,90.9,10.56,696.671602509567
"10","POKE",2020-07-04 08:30:00,679.671474278904,2020-07-04 08:00:00,31.9,28.1846666666667,91,9.99,679.671474278904
"11","POKE",2020-07-04 08:45:00,682.504828983918,2020-07-04 08:00:00,31.82,28.0493333333333,91,10.26,682.504828983918
"12","POKE",2020-07-04 09:00:00,702.338311919826,2020-07-04 08:00:00,31.82,27.92,91,11.14,702.338311919826
"13","POKE",2020-07-04 09:15:00,702.338311919826,2020-07-04 08:00:00,31.59,27.7313333333333,91,11.32,702.338311919826
"14","POKE",2020-07-04 09:30:00,722.171794855618,2020-07-04 08:00:00,31.4,27.5853333333333,91,11.31,722.171794855618
"15","POKE",2020-07-04 09:45:00,722.171794855618,2020-07-04 08:00:00,31.39,27.364,91,12.66,722.171794855618
"16","POKE",2020-07-04 10:00:00,730.671858971007,2020-07-04 08:00:00,30.95,27.15,91,13.26,730.671858971007
"17","POKE",2020-07-04 10:15:00,744.838632496656,2020-07-04 08:00:00,30.58,27.0213333333333,91,13.48,744.838632496656
"18","POKE",2020-07-04 10:30:00,747.671987201786,2020-07-04 08:00:00,30.34,26.9106666666667,91.1,13.68,747.671987201786
"19","POKE",2020-07-04 10:45:00,756.172051317059,2020-07-04 08:00:00,30.14,26.8086666666667,91.1,13.2,756.172051317059
"20","POKE",2020-07-04 11:00:00,759.005406022188,2020-07-04 08:00:00,30.04,26.7066666666667,91.1,13.51,759.005406022188
"21","POKE",2020-07-04 11:15:00,770.338824842707,2020-07-04 08:00:00,30.04,26.53,91.1,12.99,770.338824842707
"22","POKE",2020-07-04 11:30:00,767.505470137578,2020-07-04 08:00:00,29.85,26.3773333333333,91.2,13.28,767.505470137578
"23","POKE",2020-07-04 11:45:00,776.005534252967,2020-07-04 08:00:00,29.52,26.2786666666667,91.2,13.08,776.005534252967
"24","POKE",2020-07-04 12:00:00,767.505470137578,2020-07-04 08:00:00,29.03,26.0866666666667,91.2,14.09,767.505470137578
"25","POKE",2020-07-04 12:15:00,767.505470137578,2020-07-04 08:00:00,28.61,26.0373333333333,91.3,14.64,767.505470137578
"26","POKE",2020-07-04 12:30:00,773.172179547837,2020-07-04 08:00:00,28.73,26.0406666666667,91.3,14.73,773.172179547837
"27","POKE",2020-07-04 12:45:00,761.838760727318,2020-07-04 08:00:00,28.78,25.95,91.2,13.88,761.838760727318
"28","POKE",2020-07-04 13:00:00,756.172051317059,2020-07-04 08:00:00,28.77,25.9266666666667,91.2,16.05,756.172051317059
"29","POKE",2020-07-04 13:15:00,759.005406022188,2020-07-04 08:00:00,28.73,25.8433333333333,91.2,16.13,759.005406022188
"30","POKE",2020-07-04 13:30:00,761.838760727318,2020-07-04 08:00:00,28.97,25.8193333333333,91.2,15,761.838760727318
"31","POKE",2020-07-04 13:45:00,767.505470137578,2020-07-04 08:00:00,29,25.834,91.1,13.55,767.505470137578
"32","POKE",2020-07-04 14:00:00,759.005406022188,2020-07-04 08:00:00,28.75,25.766,91.1,14.38,759.005406022188
"33","POKE",2020-07-04 14:15:00,773.172179547837,2020-07-04 08:00:00,28.58,25.8093333333333,91.1,15.86,773.172179547837
"34","POKE",2020-07-04 14:30:00,759.005406022188,2020-07-04 08:00:00,28.55,25.832,91.1,35.5,759.005406022188
"35","POKE",2020-07-04 14:45:00,759.005406022188,2020-07-04 08:00:00,28.23,25.938,91.1,28.87,759.005406022188
"36","POKE",2020-07-04 15:00:00,764.672115432448,2020-07-04 08:00:00,28.01,25.9233333333333,91,15.73,764.672115432448
"37","POKE",2020-07-04 15:15:00,756.172051317059,2020-07-04 08:00:00,28,25.9593333333333,90.9,20.07,756.172051317059
"38","POKE",2020-07-04 15:30:00,756.172051317059,2020-07-04 08:00:00,27.75,25.9726666666667,90.7,18.63,756.172051317059
"39","POKE",2020-07-04 15:45:00,756.172051317059,2020-07-04 08:00:00,27.77,26.0646666666667,90.5,20.29,756.172051317059
"40","POKE",2020-07-04 16:00:00,744.838632496656,2020-07-04 08:00:00,27.88,26.134,90.2,17.89,744.838632496656
"41","POKE",2020-07-04 16:15:00,753.338696611929,2020-07-04 08:00:00,27.93,26.222,90,18.97,753.338696611929
"42","POKE",2020-07-04 16:30:00,744.838632496656,2020-07-04 08:00:00,28.13,26.298,89.9,28.84,744.838632496656
"43","POKE",2020-07-04 16:45:00,747.671987201786,2020-07-04 08:00:00,28.5,26.384,89.8,21.59,747.671987201786
"44","POKE",2020-07-04 17:00:00,742.005277791526,2020-07-04 08:00:00,28.89,26.4493333333333,89.7,18.19,742.005277791526
"45","POKE",2020-07-04 17:15:00,744.838632496656,2020-07-04 08:00:00,28.6,26.5213333333333,89.6,29.42,744.838632496656
"46","POKE",2020-07-04 17:30:00,742.005277791526,2020-07-04 08:00:00,28.66,26.562,89.5,26.83,742.005277791526
"47","POKE",2020-07-04 17:45:00,736.338568381267,2020-07-04 08:00:00,28.98,26.6773333333333,89.5,21.52,736.338568381267
"48","POKE",2020-07-04 18:00:00,742.005277791526,2020-07-04 08:00:00,28.97,26.746,89.5,22.06,742.005277791526
"49","POKE",2020-07-04 18:15:00,736.338568381267,2020-07-04 08:00:00,29.22,26.774,89.5,19.45,736.338568381267
"50","POKE",2020-07-04 18:30:00,750.505341906799,2020-07-04 08:00:00,29.61,26.9013333333333,89.5,20.16,750.505341906799
"51","POKE",2020-07-04 18:45:00,742.005277791526,2020-07-04 08:00:00,29.93,27.026,89.4,20.45,742.005277791526
"52","POKE",2020-07-04 19:00:00,733.505213676137,2020-07-04 08:00:00,30.16,27.0266666666667,89.3,19.1,733.505213676137
"53","POKE",2020-07-04 19:15:00,725.005149560748,2020-07-04 08:00:00,30.35,27.112,89.2,19.81,725.005149560748
"54","POKE",2020-07-04 19:30:00,727.838504265877,2020-07-04 08:00:00,30.94,27.1386666666667,89.1,25.64,727.838504265877
"55","POKE",2020-07-04 19:45:00,733.505213676137,2020-07-04 08:00:00,31.3,27.2626666666667,89.1,25.19,733.505213676137
"56","POKE",2020-07-04 20:00:00,736.338568381267,2020-07-04 08:00:00,31.56,27.346,88.9,19.77,736.338568381267
"57","POKE",2020-07-04 20:15:00,730.671858971007,2020-07-04 08:00:00,32.01,27.402,88.9,18.44,730.671858971007
"58","POKE",2020-07-04 20:30:00,727.838504265877,2020-07-04 08:00:00,32.49,27.4793333333333,88.8,19.96,727.838504265877
"59","POKE",2020-07-04 20:45:00,736.338568381267,2020-07-04 08:00:00,33.02,27.556,88.7,17.73,736.338568381267
"60","POKE",2020-07-04 21:00:00,733.505213676137,2020-07-04 08:00:00,33.48,27.588,88.7,18.75,733.505213676137
"61","POKE",2020-07-04 21:15:00,750.505341906799,2020-07-04 08:00:00,33.89,27.6626666666667,88.6,16.92,750.505341906799
"62","POKE",2020-07-04 21:30:00,733.505213676137,2020-07-04 08:00:00,34.45,27.7333333333333,88.6,23.49,733.505213676137
"63","POKE",2020-07-04 21:45:00,736.338568381267,2020-07-04 08:00:00,35.11,27.8313333333333,88.6,25.17,736.338568381267
"64","POKE",2020-07-04 22:00:00,733.505213676137,2020-07-04 08:00:00,35.87,27.924,88.5,18.12,733.505213676137
"65","POKE",2020-07-04 22:15:00,730.671858971007,2020-07-04 08:00:00,36.38,27.9173333333333,88.5,17.3,730.671858971007
"66","POKE",2020-07-04 22:30:00,739.171923086396,2020-07-04 08:00:00,36.78,27.9566666666667,88.5,21.11,739.171923086396
"67","POKE",2020-07-04 22:45:00,730.671858971007,2020-07-04 08:00:00,37.38,28.014,88.4,16.51,730.671858971007
"68","POKE",2020-07-04 23:00:00,733.505213676137,2020-07-04 08:00:00,38.11,28.0213333333333,88.4,21.56,733.505213676137
"69","POKE",2020-07-04 23:15:00,730.671858971007,2020-07-04 08:00:00,38.47,28.1073333333333,88.4,23.5,730.671858971007
"70","POKE",2020-07-04 23:30:00,733.505213676137,2020-07-04 08:00:00,38.83,28.132,88.3,20.35,733.505213676137
"71","POKE",2020-07-04 23:45:00,725.005149560748,2020-07-04 08:00:00,38.65,28.2326666666667,88.3,21.19,725.005149560748
"72","POKE",2020-07-05 00:00:00,730.671858971007,2020-07-05 08:00:00,38.62,28.2126666666667,88.3,25.43,730.671858971007
"73","POKE",2020-07-05 00:15:00,710.838376035215,2020-07-05 08:00:00,39.4,28.2446666666667,88.3,21.95,710.838376035215
"74","POKE",2020-07-05 00:30:00,713.671730740345,2020-07-05 08:00:00,40.37,28.2546666666667,88.2,18.28,713.671730740345
"75","POKE",2020-07-05 00:45:00,708.005021330086,2020-07-05 08:00:00,40.85,28.296,88.2,17.12,708.005021330086
"76","POKE",2020-07-05 01:00:00,719.338440150488,2020-07-05 08:00:00,41.15,28.36,88.2,16.86,719.338440150488
"77","POKE",2020-07-05 01:15:00,708.005021330086,2020-07-05 08:00:00,41.85,28.3986666666667,88.2,15.06,708.005021330086
"78","POKE",2020-07-05 01:30:00,708.005021330086,2020-07-05 08:00:00,42.48,28.4006666666667,88.1,17.26,708.005021330086
"79","POKE",2020-07-05 01:45:00,713.671730740345,2020-07-05 08:00:00,42.87,28.3713333333333,88.1,18.34,713.671730740345
"80","POKE",2020-07-05 02:00:00,702.338311919826,2020-07-05 08:00:00,42.8,28.466,88.1,16.73,702.338311919826
"81","POKE",2020-07-05 02:15:00,702.338311919826,2020-07-05 08:00:00,42.76,28.4246666666667,88.1,16.23,702.338311919826
"82","POKE",2020-07-05 02:30:00,693.838247804437,2020-07-05 08:00:00,42.86,28.454,88.1,15.6,693.838247804437
"83","POKE",2020-07-05 02:45:00,691.004893099307,2020-07-05 08:00:00,42.98,28.49,88.1,14.89,691.004893099307
"84","POKE",2020-07-05 03:00:00,676.838119573775,2020-07-05 08:00:00,43.12,28.4766666666667,88.1,16.32,676.838119573775
