"","Site","DateTime","Q","day","fDOM.RFU","nitrateuM","SpCond.uScm","Turbidity.FNU","MeanDischarge"
"1","POKE",2020-07-16 22:15:00,591.837478420115,2020-07-16 08:00:00,33.25,25.595625,94.8,23.18,591.837478420115
"2","POKE",2020-07-16 22:30:00,594.670833125245,2020-07-16 08:00:00,33.6,25.57375,94.8,25.7,594.670833125245
"3","POKE",2020-07-16 22:45:00,589.004123714985,2020-07-16 08:00:00,33.82,25.654375,94.7,27.96,589.004123714985
"4","POKE",2020-07-16 23:00:00,603.170897240634,2020-07-16 08:00:00,34.05,25.6425,94.7,34.88,603.170897240634
"5","POKE",2020-07-16 23:15:00,611.670961356023,2020-07-16 08:00:00,34.49,25.701875,94.7,27.06,611.670961356023
"6","POKE",2020-07-16 23:30:00,603.170897240634,2020-07-16 08:00:00,34.83,25.70875,94.6,29.96,603.170897240634
"7","POKE",2020-07-16 23:45:00,597.504187830375,2020-07-16 08:00:00,35.12,25.66125,94.6,33.77,597.504187830375
"8","POKE",2020-07-17 00:00:00,611.670961356023,2020-07-17 08:00:00,35.21,25.688125,94.6,25.36,611.670961356023
"9","POKE",2020-07-17 00:15:00,617.337670766166,2020-07-17 08:00:00,34.91,25.710625,94.6,29.58,617.337670766166
"10","POKE",2020-07-17 00:30:00,617.337670766166,2020-07-17 08:00:00,34.62,25.734375,94.6,28.51,617.337670766166
"11","POKE",2020-07-17 00:45:00,611.670961356023,2020-07-17 08:00:00,35.17,25.74875,94.7,26.65,611.670961356023
"12","POKE",2020-07-17 01:00:00,620.171025471296,2020-07-17 08:00:00,35.51,25.711875,94.7,23.03,620.171025471296
"13","POKE",2020-07-17 01:15:00,620.171025471296,2020-07-17 08:00:00,35.6,25.730625,94.8,20.82,620.171025471296
"14","POKE",2020-07-17 01:30:00,623.004380176426,2020-07-17 08:00:00,35.8,25.70375,94.9,23.69,623.004380176426
"15","POKE",2020-07-17 01:45:00,614.504316061153,2020-07-17 08:00:00,35.7,25.658125,95,23.77,614.504316061153
"16","POKE",2020-07-17 02:00:00,614.504316061153,2020-07-17 08:00:00,35.66,25.604375,95,30.95,614.504316061153
"17","POKE",2020-07-17 02:15:00,623.004380176426,2020-07-17 08:00:00,35.74,25.535625,95,32.84,623.004380176426
"18","POKE",2020-07-17 02:30:00,631.504444291815,2020-07-17 08:00:00,35.16,25.4575,95.1,26.94,631.504444291815
"19","POKE",2020-07-17 02:45:00,634.337798996945,2020-07-17 08:00:00,35.07,25.37375,95.1,24.99,634.337798996945
"20","POKE",2020-07-17 03:00:00,625.837734881556,2020-07-17 08:00:00,35.48,25.343125,95.1,29.12,625.837734881556
"21","POKE",2020-07-17 03:15:00,631.504444291815,2020-07-17 08:00:00,36.09,25.308125,95.2,25.08,631.504444291815
"22","POKE",2020-07-17 03:30:00,631.504444291815,2020-07-17 08:00:00,36.37,25.27375,95.2,19.15,631.504444291815
"23","POKE",2020-07-17 03:45:00,642.837863112334,2020-07-17 08:00:00,36.54,25.226875,95.2,21.44,642.837863112334
"24","POKE",2020-07-17 04:00:00,642.837863112334,2020-07-17 08:00:00,36.76,25.205625,95.2,23.68,642.837863112334
"25","POKE",2020-07-17 04:15:00,640.004508407204,2020-07-17 08:00:00,36.81,25.1775,95.2,19.94,640.004508407204
"26","POKE",2020-07-17 04:30:00,654.171281932737,2020-07-17 08:00:00,36.88,25.136875,95.2,19.89,654.171281932737
"27","POKE",2020-07-17 04:45:00,654.171281932737,2020-07-17 08:00:00,36.94,25.066875,95.2,28.43,654.171281932737
"28","POKE",2020-07-17 05:00:00,654.171281932737,2020-07-17 08:00:00,36.96,25.063125,95.2,24.94,654.171281932737
"29","POKE",2020-07-17 05:15:00,654.171281932737,2020-07-17 08:00:00,36.54,25.04,95.2,19.83,654.171281932737
"30","POKE",2020-07-17 05:30:00,657.004636637866,2020-07-17 08:00:00,36.37,25.00875,95.1,19.35,657.004636637866
"31","POKE",2020-07-17 05:45:00,662.671346048126,2020-07-17 08:00:00,36.34,25.000625,95.1,23.58,662.671346048126
"32","POKE",2020-07-17 06:00:00,654.171281932737,2020-07-17 08:00:00,36.25,24.935,95.2,21.67,654.171281932737
"33","POKE",2020-07-17 06:15:00,659.837991342996,2020-07-17 08:00:00,36.19,24.96875,95.3,18.16,659.837991342996
"34","POKE",2020-07-17 06:30:00,645.671217817464,2020-07-17 08:00:00,36.41,24.84125,95.5,39.93,645.671217817464
"35","POKE",2020-07-17 06:45:00,657.004636637866,2020-07-17 08:00:00,36.64,24.79375,95.6,34.55,657.004636637866
"36","POKE",2020-07-17 07:00:00,648.504572522477,2020-07-17 08:00:00,36.65,24.871875,95.5,21.79,648.504572522477
"37","POKE",2020-07-17 07:15:00,648.504572522477,2020-07-17 08:00:00,36.67,24.85,95.5,18.04,648.504572522477
"38","POKE",2020-07-17 07:30:00,657.004636637866,2020-07-17 08:00:00,36.79,24.746875,95.5,16.75,657.004636637866
"39","POKE",2020-07-17 07:45:00,648.504572522477,2020-07-17 08:00:00,36.83,24.67875,95.5,19.79,648.504572522477
"40","POKE",2020-07-17 08:00:00,651.337927227607,2020-07-17 08:00:00,36.91,24.639375,95.5,20.07,651.337927227607
"41","POKE",2020-07-17 08:15:00,648.504572522477,2020-07-17 08:00:00,37.09,24.708125,95.5,18.44,648.504572522477
"42","POKE",2020-07-17 08:30:00,642.837863112334,2020-07-17 08:00:00,37.33,24.653125,95.5,28.97,642.837863112334
"43","POKE",2020-07-17 08:45:00,645.671217817464,2020-07-17 08:00:00,37.19,24.616875,95.4,30.71,645.671217817464
"44","POKE",2020-07-17 09:00:00,651.337927227607,2020-07-17 08:00:00,36.9,24.59125,95.3,22.44,651.337927227607
"45","POKE",2020-07-17 09:15:00,640.004508407204,2020-07-17 08:00:00,36.92,24.609375,95.2,21.41,640.004508407204
"46","POKE",2020-07-17 09:30:00,640.004508407204,2020-07-17 08:00:00,36.7,24.611875,95.3,21.32,640.004508407204
"47","POKE",2020-07-17 09:45:00,637.171153702075,2020-07-17 08:00:00,36.72,24.62125,95.4,21.27,637.171153702075
"48","POKE",2020-07-17 10:00:00,625.837734881556,2020-07-17 08:00:00,36.63,24.47375,95.4,19.36,625.837734881556
"49","POKE",2020-07-17 10:15:00,637.171153702075,2020-07-17 08:00:00,36.58,24.523125,95.4,19.73,637.171153702075
"50","POKE",2020-07-17 10:30:00,637.171153702075,2020-07-17 08:00:00,36.5,24.57375,95.4,22.45,637.171153702075
"51","POKE",2020-07-17 10:45:00,634.337798996945,2020-07-17 08:00:00,36.19,24.405,95.4,24.05,634.337798996945
"52","POKE",2020-07-17 11:00:00,631.504444291815,2020-07-17 08:00:00,35.7,24.430625,95.3,25.33,631.504444291815
"53","POKE",2020-07-17 11:15:00,634.337798996945,2020-07-17 08:00:00,35.29,24.366875,95.3,28.46,634.337798996945
"54","POKE",2020-07-17 11:30:00,634.337798996945,2020-07-17 08:00:00,34.84,24.2675,95.3,28.22,634.337798996945
"55","POKE",2020-07-17 11:45:00,623.004380176426,2020-07-17 08:00:00,34.45,24.329375,95.3,24.2,623.004380176426
"56","POKE",2020-07-17 12:00:00,640.004508407204,2020-07-17 08:00:00,34.25,24.3046666666667,95.2,32.69,640.004508407204
"57","POKE",2020-07-17 12:15:00,637.171153702075,2020-07-17 08:00:00,33.9,24.3993333333333,95.2,29.97,637.171153702075
"58","POKE",2020-07-17 12:30:00,623.004380176426,2020-07-17 08:00:00,33.89,24.494,95.1,23.14,623.004380176426
"59","POKE",2020-07-17 12:45:00,620.171025471296,2020-07-17 08:00:00,34.15,24.452,95,26.16,620.171025471296
"60","POKE",2020-07-17 13:00:00,623.004380176426,2020-07-17 08:00:00,34.24,24.4633333333333,95,28.65,623.004380176426
"61","POKE",2020-07-17 13:15:00,614.504316061153,2020-07-17 08:00:00,34.19,24.4893333333333,95,26.56,614.504316061153
"62","POKE",2020-07-17 13:30:00,628.671089586685,2020-07-17 08:00:00,34.12,24.4526666666667,94.9,24.12,628.671089586685
"63","POKE",2020-07-17 13:45:00,620.171025471296,2020-07-17 08:00:00,33.91,24.494,94.9,26.78,620.171025471296
"64","POKE",2020-07-17 14:00:00,606.004251945764,2020-07-17 08:00:00,33.75,24.492,94.8,24.72,606.004251945764
"65","POKE",2020-07-17 14:15:00,614.504316061153,2020-07-17 08:00:00,33.74,24.57625,94.8,25.92,614.504316061153
"66","POKE",2020-07-17 14:30:00,620.171025471296,2020-07-17 08:00:00,33.78,24.544375,94.7,28.94,620.171025471296
"67","POKE",2020-07-17 14:45:00,625.837734881556,2020-07-17 08:00:00,33.76,24.64,94.6,29.57,625.837734881556
"68","POKE",2020-07-17 15:00:00,608.837606650894,2020-07-17 08:00:00,33.72,24.6675,94.6,32.26,608.837606650894
"69","POKE",2020-07-17 15:15:00,606.004251945764,2020-07-17 08:00:00,33.87,24.68,94.6,28.17,606.004251945764
"70","POKE",2020-07-17 15:30:00,606.004251945764,2020-07-17 08:00:00,34.08,24.7675,94.6,22.78,606.004251945764
"71","POKE",2020-07-17 15:45:00,600.337542535504,2020-07-17 08:00:00,34.47,24.760625,94.5,25.51,600.337542535504
"72","POKE",2020-07-17 16:00:00,606.004251945764,2020-07-17 08:00:00,34.55,24.79375,94.5,28.21,606.004251945764
"73","POKE",2020-07-17 16:15:00,617.337670766166,2020-07-17 08:00:00,34.54,24.9275,94.4,39.6,617.337670766166
"74","POKE",2020-07-17 16:30:00,608.837606650894,2020-07-17 08:00:00,34.55,24.94625,94.4,32.31,608.837606650894
"75","POKE",2020-07-17 16:45:00,608.837606650894,2020-07-17 08:00:00,34.62,24.9875,94.4,24.69,608.837606650894
"76","POKE",2020-07-17 17:00:00,600.337542535504,2020-07-17 08:00:00,34.69,25.04,94.3,29.64,600.337542535504
"77","POKE",2020-07-17 17:15:00,600.337542535504,2020-07-17 08:00:00,34.8,25.05625,94.2,29.03,600.337542535504
"78","POKE",2020-07-17 17:30:00,594.670833125245,2020-07-17 08:00:00,34.69,25.0925,94.2,36.27,594.670833125245
"79","POKE",2020-07-17 17:45:00,600.337542535504,2020-07-17 08:00:00,34.47,25.14625,94.2,35.21,600.337542535504
"80","POKE",2020-07-17 18:00:00,603.170897240634,2020-07-17 08:00:00,34.64,25.196875,94.1,32.14,603.170897240634
"81","POKE",2020-07-17 18:15:00,600.337542535504,2020-07-17 08:00:00,34.85,25.24,94.1,33.97,600.337542535504
"82","POKE",2020-07-17 18:30:00,594.670833125245,2020-07-17 08:00:00,35.09,25.27625,94.1,30.63,594.670833125245
"83","POKE",2020-07-17 18:45:00,594.670833125245,2020-07-17 08:00:00,35.52,25.378125,94,24.59,594.670833125245
"84","POKE",2020-07-17 19:00:00,591.837478420115,2020-07-17 08:00:00,35.69,25.34375,93.9,27.88,591.837478420115
"85","POKE",2020-07-17 19:15:00,597.504187830375,2020-07-17 08:00:00,35.59,25.435,93.8,26.98,597.504187830375
"86","POKE",2020-07-17 19:30:00,597.504187830375,2020-07-17 08:00:00,35.5,25.534375,93.8,23.84,597.504187830375
"87","POKE",2020-07-17 19:45:00,597.504187830375,2020-07-17 08:00:00,35.87,25.54625,93.7,26.39,597.504187830375
"88","POKE",2020-07-17 20:00:00,597.504187830375,2020-07-17 08:00:00,36.25,25.543125,93.6,26.7,597.504187830375
"89","POKE",2020-07-17 20:15:00,591.837478420115,2020-07-17 08:00:00,36.43,25.57375,93.6,24.02,591.837478420115
"90","POKE",2020-07-17 20:30:00,594.670833125245,2020-07-17 08:00:00,36.81,25.626875,93.6,22.16,594.670833125245
"91","POKE",2020-07-17 20:45:00,600.337542535504,2020-07-17 08:00:00,36.63,25.656875,93.7,28.71,600.337542535504
"92","POKE",2020-07-17 21:00:00,591.837478420115,2020-07-17 08:00:00,36.06,25.744375,93.6,30.61,591.837478420115
"93","POKE",2020-07-17 21:15:00,591.837478420115,2020-07-17 08:00:00,35.65,25.791875,93.6,24.08,591.837478420115
"94","POKE",2020-07-17 21:30:00,589.004123714985,2020-07-17 08:00:00,35.94,25.774375,93.6,23.89,589.004123714985
"95","POKE",2020-07-17 21:45:00,586.170769009856,2020-07-17 08:00:00,36.38,25.825,93.5,46.72,586.170769009856
"96","POKE",2020-07-17 22:00:00,586.170769009856,2020-07-17 08:00:00,36.23,25.793125,93.5,45.67,586.170769009856
"97","POKE",2020-07-17 22:15:00,594.670833125245,2020-07-17 08:00:00,36.26,25.8475,93.5,32.51,594.670833125245
"98","POKE",2020-07-17 22:30:00,600.337542535504,2020-07-17 08:00:00,36.11,25.9325,93.5,27,600.337542535504
"99","POKE",2020-07-17 22:45:00,589.004123714985,2020-07-17 08:00:00,36.25,26.001875,93.5,26.2,589.004123714985
