"","Site","DateTime","Q","day","fDOM.RFU","nitrateuM","SpCond.uScm","Turbidity.FNU","MeanDischarge"
"31","POKE",2020-06-19 14:00:00,1286.00938117458,2020-06-19 08:00:00,27.58,25.758125,106.8,25.22,1286.00938117458
"32","POKE",2020-06-19 14:15:00,1280.34267176432,2020-06-19 08:00:00,27.3,25.988125,106.6,24.52,1280.34267176432
"33","POKE",2020-06-19 14:30:00,1286.00938117458,2020-06-19 08:00:00,27.09,26.195625,106.4,24.12,1286.00938117458
"34","POKE",2020-06-19 14:45:00,1286.00938117458,2020-06-19 08:00:00,27.14,26.391875,106,27.98,1286.00938117458
"35","POKE",2020-06-19 15:00:00,1274.67596235406,2020-06-19 08:00:00,26.85,26.5525,104.5,33,1274.67596235406
"36","POKE",2020-06-19 15:15:00,1257.67583412328,2020-06-19 08:00:00,25.98,26.474375,103,44.37,1257.67583412328
"37","POKE",2020-06-19 15:30:00,1263.34254353354,2020-06-19 08:00:00,24.73,26.5575,101.5,130.4,1263.34254353354
"38","POKE",2020-06-19 15:45:00,1252.00912471313,2020-06-19 08:00:00,19.11,26.55125,100.1,231.1,1252.00912471313
"39","POKE",2020-06-19 16:00:00,1249.17577000801,2020-06-19 08:00:00,15.69,26.581875,97.8,404.8,1249.17577000801
"40","POKE",2020-06-19 16:15:00,1237.84235118749,2020-06-19 08:00:00,11.48,26.396875,95,558.4,1237.84235118749
"41","POKE",2020-06-19 16:30:00,1229.3422870721,2020-06-19 08:00:00,6.958,26.398125,93.4,598,1229.3422870721
"42","POKE",2020-06-19 16:45:00,1209.50880413631,2020-06-19 08:00:00,5.473,26.275625,92.8,554.3,1209.50880413631
"43","POKE",2020-06-19 17:00:00,1215.17551354656,2020-06-19 08:00:00,6.406,26.2475,92.6,513.9,1215.17551354656
"44","POKE",2020-06-19 17:15:00,1206.67544943118,2020-06-19 08:00:00,8.49,26.178125,91.4,482.8,1206.67544943118
"45","POKE",2020-06-19 17:30:00,1195.34203061066,2020-06-19 08:00:00,9.33,26.21625,90.7,390.8,1195.34203061066
"46","POKE",2020-06-19 17:45:00,1186.84196649538,2020-06-19 08:00:00,10.7,26.0875,91.1,366.7,1186.84196649538
"47","POKE",2020-06-19 18:00:00,1178.34190237999,2020-06-19 08:00:00,13.02,26.205625,91.5,367.5,1178.34190237999
"48","POKE",2020-06-19 18:15:00,1169.84183826461,2020-06-19 08:00:00,14.09,26.141875,91.8,349.2,1169.84183826461
"49","POKE",2020-06-19 18:30:00,1147.17500062368,2020-06-19 08:00:00,15.18,26.2525,92.6,313.8,1147.17500062368
"50","POKE",2020-06-19 18:45:00,1138.67493650829,2020-06-19 08:00:00,17.13,26.2425,93.3,270.6,1138.67493650829
"51","POKE",2020-06-19 19:00:00,1135.84158180316,2020-06-19 08:00:00,18.53,26.26875,93.6,263.5,1135.84158180316
"52","POKE",2020-06-19 19:15:00,1133.00822709803,2020-06-19 08:00:00,20.56,26.226875,93.7,226.9,1133.00822709803
"53","POKE",2020-06-19 19:30:00,1121.67480827752,2020-06-19 08:00:00,22.86,26.285,93.6,199.9,1121.67480827752
"54","POKE",2020-06-19 19:45:00,1121.67480827752,2020-06-19 08:00:00,24.44,26.2125,93.5,187.8,1121.67480827752
"55","POKE",2020-06-19 20:00:00,1104.67468004685,2020-06-19 08:00:00,26.18,26.275625,93,203.6,1104.67468004685
"56","POKE",2020-06-19 20:15:00,1099.00797063659,2020-06-19 08:00:00,27.29,26.3175,92.2,204.9,1099.00797063659
"57","POKE",2020-06-19 20:30:00,1101.84132534172,2020-06-19 08:00:00,29.17,26.254375,91.4,196.7,1101.84132534172
"58","POKE",2020-06-19 20:45:00,1090.5079065212,2020-06-19 08:00:00,31.84,26.270625,90.3,194.2,1090.5079065212
"59","POKE",2020-06-19 21:00:00,1079.1744877008,2020-06-19 08:00:00,35.24,26.31875,89.2,169.2,1079.1744877008
"60","POKE",2020-06-19 21:15:00,1076.34113299567,2020-06-19 08:00:00,38.83,26.38,88.2,142.6,1076.34113299567
"61","POKE",2020-06-19 21:30:00,1059.34100476489,2020-06-19 08:00:00,42.27,26.383125,87,153.7,1059.34100476489
"62","POKE",2020-06-19 21:45:00,1056.50765005976,2020-06-19 08:00:00,45.53,26.350625,85.8,177.2,1056.50765005976
"63","POKE",2020-06-19 22:00:00,1045.17423123936,2020-06-19 08:00:00,48.04,26.396875,84.8,176.3,1045.17423123936
"64","POKE",2020-06-19 22:15:00,1048.00758594449,2020-06-19 08:00:00,51.38,26.478125,83.9,140.6,1048.00758594449
"65","POKE",2020-06-19 22:30:00,1031.00745771371,2020-06-19 08:00:00,54.63,26.41875,83,111.4,1031.00745771371
"66","POKE",2020-06-19 22:45:00,1011.17397477792,2020-06-19 08:00:00,57.03,26.5,82.2,110,1011.17397477792
"67","POKE",2020-06-19 23:00:00,1014.00732948305,2020-06-19 08:00:00,59.29,26.5073333333333,81.5,94.5,1014.00732948305
"68","POKE",2020-06-19 23:15:00,997.007201252272,2020-06-19 08:00:00,61.67,26.6046666666667,80.9,92.5,997.007201252272
"69","POKE",2020-06-19 23:30:00,999.840555957402,2020-06-19 08:00:00,63.92,26.61,80.4,101.2,999.840555957402
"70","POKE",2020-06-19 23:45:00,991.340491842013,2020-06-19 08:00:00,66.07,26.63125,79.94,87.7,991.340491842013
"71","POKE",2020-06-20 00:00:00,974.340363611351,2020-06-20 08:00:00,68.25,26.670625,79.59,110.5,974.340363611351
"72","POKE",2020-06-20 00:15:00,971.507008906221,2020-06-20 08:00:00,70.03,26.734375,79.33,101.9,971.507008906221
"73","POKE",2020-06-20 00:30:00,963.006944790832,2020-06-20 08:00:00,71.33,26.783125,79.16,91,963.006944790832
"74","POKE",2020-06-20 00:45:00,946.00681656017,2020-06-20 08:00:00,72.54,26.861875,79.03,88.6,946.00681656017
"75","POKE",2020-06-20 01:00:00,934.673397739651,2020-06-20 08:00:00,73.99,26.803125,78.89,71.8,934.673397739651
"76","POKE",2020-06-20 01:15:00,940.34010714991,2020-06-20 08:00:00,74.85,26.88,78.75,82.1,940.34010714991
"77","POKE",2020-06-20 01:30:00,926.173333624261,2020-06-20 08:00:00,74.05,26.9275,78.51,91.1,926.173333624261
"78","POKE",2020-06-20 01:45:00,923.339978919132,2020-06-20 08:00:00,70.01,26.91,78.39,91.3,923.339978919132
"79","POKE",2020-06-20 02:00:00,909.173205393599,2020-06-20 08:00:00,68.5,26.955,78.46,81.8,909.173205393599
"80","POKE",2020-06-20 02:15:00,895.006431867951,2020-06-20 08:00:00,70.25,27.030625,78.51,74.91,895.006431867951
"81","POKE",2020-06-20 02:30:00,878.006303637289,2020-06-20 08:00:00,72.66,27.06125,78.53,74.88,878.006303637289
"82","POKE",2020-06-20 02:45:00,875.172948932159,2020-06-20 08:00:00,74.5,27.04875,78.6,61.98,875.172948932159
"83","POKE",2020-06-20 03:00:00,863.83953011164,2020-06-20 08:00:00,76.25,27.1225,78.69,56.64,863.83953011164
"84","POKE",2020-06-20 03:15:00,866.67288481677,2020-06-20 08:00:00,77.19,27.1225,78.74,55.03,866.67288481677
"85","POKE",2020-06-20 03:30:00,844.006047175848,2020-06-20 08:00:00,77.62,27.071875,78.82,56,844.006047175848
"86","POKE",2020-06-20 03:45:00,852.506111291121,2020-06-20 08:00:00,78.67,27.16625,78.85,56.53,852.506111291121
"87","POKE",2020-06-20 04:00:00,835.505983060459,2020-06-20 08:00:00,78.21,27.13,78.93,44.82,835.505983060459
"88","POKE",2020-06-20 04:15:00,852.506111291121,2020-06-20 08:00:00,78.87,27.1825,79.02,39.08,852.506111291121
"89","POKE",2020-06-20 04:30:00,835.505983060459,2020-06-20 08:00:00,79.22,27.239375,79.09,37.17,835.505983060459
"90","POKE",2020-06-20 04:45:00,827.005918945069,2020-06-20 08:00:00,79.54,27.185,79.16,39.01,827.005918945069
"91","POKE",2020-06-20 05:00:00,821.33920953481,2020-06-20 08:00:00,79.95,27.26875,79.28,37.18,821.33920953481
"92","POKE",2020-06-20 05:15:00,812.839145419537,2020-06-20 08:00:00,80.4,27.226875,79.41,34.63,812.839145419537
"93","POKE",2020-06-20 05:30:00,812.839145419537,2020-06-20 08:00:00,80.3,27.300625,79.51,38.37,812.839145419537
"94","POKE",2020-06-20 05:45:00,804.339081304148,2020-06-20 08:00:00,80.4,27.276875,79.66,41.48,804.339081304148
"95","POKE",2020-06-20 06:00:00,801.505726599018,2020-06-20 08:00:00,80.7,27.32625,79.81,38.37,801.505726599018
"96","POKE",2020-06-20 06:15:00,807.172436009278,2020-06-20 08:00:00,80.7,27.2825,79.93,37.23,807.172436009278
"97","POKE",2020-06-20 06:30:00,798.672371893888,2020-06-20 08:00:00,80.7,27.1975,80,32.42,798.672371893888
"98","POKE",2020-06-20 06:45:00,807.172436009278,2020-06-20 08:00:00,80.8,27.085625,80.1,30.04,807.172436009278
