"","column_label","HI","Q_interval","storm.ID","site.ID","storm.num","month","day","response","date","doy"
"Interpolated HI for 62% discharge...31","1",-0.0127272230164125,62,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2022-05-31,151
"Interpolated HI for 64% discharge...32","1",-0.0139673314429005,64,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2022-05-31,151
"Interpolated HI for 66% discharge...33","1",-0.0139243670564709,66,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2022-05-31,151
"Interpolated HI for 68% discharge...34","1",-0.0147445962519432,68,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2022-05-31,151
"Interpolated HI for 70% discharge...35","1",-0.0175157991766462,70,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2022-05-31,151
"Interpolated HI for 72% discharge...36","1",-0.022144235351097,72,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2022-05-31,151
"Interpolated HI for 74% discharge...37","1",-0.0299637536812667,74,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2022-05-31,151
"Interpolated HI for 76% discharge...38","1",-0.0319752681368299,76,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2022-05-31,151
"Interpolated HI for 78% discharge...39","1",-0.040113113511909,78,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2022-05-31,151
"Interpolated HI for 80% discharge...40","1",-0.0429917274026857,80,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2022-05-31,151
"Interpolated HI for 82% discharge...41","1",-0.516051104184731,82,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2022-05-31,151
"Interpolated HI for 84% discharge...42","1",-0.510481357362143,84,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2022-05-31,151
"Interpolated HI for 86% discharge...43","1",-0.0684539851421341,86,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2022-05-31,151
"Interpolated HI for 88% discharge...44","1",-0.0684539851421341,88,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2022-05-31,151
"Interpolated HI for 90% discharge...45","1",-0.0684539851421341,90,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2022-05-31,151
"Interpolated HI for 92% discharge...46","1",-0.0684539851421341,92,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2022-05-31,151
"Interpolated HI for 94% discharge...47","1",-0.0684539851421341,94,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2022-05-31,151
"Interpolated HI for 96% discharge...48","1",-0.0684539851421341,96,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2022-05-31,151
"Interpolated HI for 98% discharge...49","1",-0.0684539851421341,98,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2022-05-31,151
"Interpolated HI for 100% discharge...50","1",-0.0306062665510534,100,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2022-05-31,151
"Interpolated HI for 2% discharge...51","2",-0.108544625667478,2,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2022-05-31,151
"Interpolated HI for 4% discharge...52","2",-0.103631624831996,4,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2022-05-31,151
"Interpolated HI for 6% discharge...53","2",-0.403937665734317,6,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2022-05-31,151
"Interpolated HI for 8% discharge...54","2",-0.574966399070074,8,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2022-05-31,151
"Interpolated HI for 10% discharge...55","2",-0.657724581350579,10,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2022-05-31,151
"Interpolated HI for 12% discharge...56","2",-0.754726833521017,12,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2022-05-31,151
"Interpolated HI for 14% discharge...57","2",-0.818214428420936,14,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2022-05-31,151
"Interpolated HI for 16% discharge...58","2",-0.836876566529841,16,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2022-05-31,151
"Interpolated HI for 18% discharge...59","2",-0.859666170220496,18,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2022-05-31,151
"Interpolated HI for 20% discharge...60","2",-0.857886229067525,20,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2022-05-31,151
"Interpolated HI for 22% discharge...61","2",-0.835863997965781,22,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2022-05-31,151
"Interpolated HI for 24% discharge...62","2",-0.83714900650223,24,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2022-05-31,151
"Interpolated HI for 26% discharge...63","2",-0.847211122815938,26,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2022-05-31,151
"Interpolated HI for 28% discharge...64","2",-0.82326364924262,28,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2022-05-31,151
"Interpolated HI for 30% discharge...65","2",-0.7812851901631,30,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2022-05-31,151
"Interpolated HI for 32% discharge...66","2",-0.708906970830762,32,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2022-05-31,151
"Interpolated HI for 34% discharge...67","2",-0.67879327254895,34,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2022-05-31,151
"Interpolated HI for 36% discharge...68","2",-0.638140688001742,36,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2022-05-31,151
"Interpolated HI for 38% discharge...69","2",-0.596443750227033,38,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2022-05-31,151
"Interpolated HI for 40% discharge...70","2",-0.579983835228308,40,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2022-05-31,151
"Interpolated HI for 42% discharge...71","2",-0.557021686221805,42,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2022-05-31,151
"Interpolated HI for 44% discharge...72","2",-0.534413709179409,44,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2022-05-31,151
"Interpolated HI for 46% discharge...73","2",-0.520678193904613,46,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2022-05-31,151
"Interpolated HI for 48% discharge...74","2",-0.479394456754695,48,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2022-05-31,151
"Interpolated HI for 50% discharge...75","2",-0.418145410294599,50,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2022-05-31,151
"Interpolated HI for 52% discharge...76","2",-0.374141814086968,52,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2022-05-31,151
"Interpolated HI for 54% discharge...77","2",-0.381774673980167,54,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2022-05-31,151
"Interpolated HI for 56% discharge...78","2",-0.383886083766213,56,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2022-05-31,151
"Interpolated HI for 58% discharge...79","2",-0.345217770351265,58,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2022-05-31,151
"Interpolated HI for 60% discharge...80","2",-0.286702204947506,60,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2022-05-31,151
"Interpolated HI for 62% discharge...81","2",-0.240941370917944,62,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2022-05-31,151
"Interpolated HI for 64% discharge...82","2",-0.192624141814084,64,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2022-05-31,151
"Interpolated HI for 66% discharge...83","2",-0.148729521595407,66,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2022-05-31,151
"Interpolated HI for 68% discharge...84","2",-0.106773765846924,68,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2022-05-31,151
"Interpolated HI for 70% discharge...85","2",-0.0910948454357218,70,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2022-05-31,151
"Interpolated HI for 72% discharge...86","2",-0.0511324421519149,72,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2022-05-31,151
"Interpolated HI for 74% discharge...87","2",-0.0301591049438794,74,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2022-05-31,151
"Interpolated HI for 76% discharge...88","2",-0.0218133604562469,76,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2022-05-31,151
"Interpolated HI for 78% discharge...89","2",-0.0150205238112548,78,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2022-05-31,151
"Interpolated HI for 80% discharge...90","2",-0.0170320389407539,80,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2022-05-31,151
"Interpolated HI for 82% discharge...91","2",-0.0117784881397804,82,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2022-05-31,151
"Interpolated HI for 84% discharge...92","2",-0.0126321333866123,84,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2022-05-31,151
"Interpolated HI for 86% discharge...93","2",-0.011601402157726,86,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2022-05-31,151
"Interpolated HI for 88% discharge...94","2",0.0804787678448177,88,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2022-05-31,151
"Interpolated HI for 90% discharge...95","2",0.0161874750263353,90,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2022-05-31,151
"Interpolated HI for 92% discharge...96","2",0.135793163572959,92,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2022-05-31,151
"Interpolated HI for 94% discharge...97","2",0.071233971448289,94,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2022-05-31,151
"Interpolated HI for 96% discharge...98","2",-0.0572895855279895,96,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2022-05-31,151
"Interpolated HI for 98% discharge...99","2",-0.136814813469432,98,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2022-05-31,151
"Interpolated HI for 100% discharge...100","2",0.0476270478404614,100,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2022-05-31,151
"Interpolated HI for 2% discharge...101","3",0.11608676975945,2,"FRCH_storm1_05_31_SPC","FRCH","storm1","05","31","SPC",2022-05-31,151
"Interpolated HI for 4% discharge...102","3",0.611254295532647,4,"FRCH_storm1_05_31_SPC","FRCH","storm1","05","31","SPC",2022-05-31,151
"Interpolated HI for 6% discharge...103","3",0.314003436426117,6,"FRCH_storm1_05_31_SPC","FRCH","storm1","05","31","SPC",2022-05-31,151
"Interpolated HI for 8% discharge...104","3",0.391752577319588,8,"FRCH_storm1_05_31_SPC","FRCH","storm1","05","31","SPC",2022-05-31,151
"Interpolated HI for 10% discharge...105","3",0.434707903780069,10,"FRCH_storm1_05_31_SPC","FRCH","storm1","05","31","SPC",2022-05-31,151
"Interpolated HI for 12% discharge...106","3",0.500214776632303,12,"FRCH_storm1_05_31_SPC","FRCH","storm1","05","31","SPC",2022-05-31,151
"Interpolated HI for 14% discharge...107","3",0.550687285223368,14,"FRCH_storm1_05_31_SPC","FRCH","storm1","05","31","SPC",2022-05-31,151
"Interpolated HI for 16% discharge...108","3",0.573131443298969,16,"FRCH_storm1_05_31_SPC","FRCH","storm1","05","31","SPC",2022-05-31,151
"Interpolated HI for 18% discharge...109","3",0.606099656357388,18,"FRCH_storm1_05_31_SPC","FRCH","storm1","05","31","SPC",2022-05-31,151
"Interpolated HI for 20% discharge...110","3",0.639819587628867,20,"FRCH_storm1_05_31_SPC","FRCH","storm1","05","31","SPC",2022-05-31,151
"Interpolated HI for 22% discharge...111","3",0.66430412371134,22,"FRCH_storm1_05_31_SPC","FRCH","storm1","05","31","SPC",2022-05-31,151
"Interpolated HI for 24% discharge...112","3",0.675257731958762,24,"FRCH_storm1_05_31_SPC","FRCH","storm1","05","31","SPC",2022-05-31,151
"Interpolated HI for 26% discharge...113","3",0.68567439862543,26,"FRCH_storm1_05_31_SPC","FRCH","storm1","05","31","SPC",2022-05-31,151
"Interpolated HI for 28% discharge...114","3",0.701460481099657,28,"FRCH_storm1_05_31_SPC","FRCH","storm1","05","31","SPC",2022-05-31,151
"Interpolated HI for 30% discharge...115","3",0.721971649484537,30,"FRCH_storm1_05_31_SPC","FRCH","storm1","05","31","SPC",2022-05-31,151
"Interpolated HI for 32% discharge...116","3",0.738939003436426,32,"FRCH_storm1_05_31_SPC","FRCH","storm1","05","31","SPC",2022-05-31,151
"Interpolated HI for 34% discharge...117","3",0.75536941580756,34,"FRCH_storm1_05_31_SPC","FRCH","storm1","05","31","SPC",2022-05-31,151
"Interpolated HI for 36% discharge...118","3",0.763101374570447,36,"FRCH_storm1_05_31_SPC","FRCH","storm1","05","31","SPC",2022-05-31,151
"Interpolated HI for 38% discharge...119","3",0.7722293814433,38,"FRCH_storm1_05_31_SPC","FRCH","storm1","05","31","SPC",2022-05-31,151
"Interpolated HI for 40% discharge...120","3",0.785975085910654,40,"FRCH_storm1_05_31_SPC","FRCH","storm1","05","31","SPC",2022-05-31,151
"Interpolated HI for 42% discharge...121","3",0.790700171821307,42,"FRCH_storm1_05_31_SPC","FRCH","storm1","05","31","SPC",2022-05-31,151
"Interpolated HI for 44% discharge...122","3",0.792955326460482,44,"FRCH_storm1_05_31_SPC","FRCH","storm1","05","31","SPC",2022-05-31,151
"Interpolated HI for 46% discharge...123","3",0.803371993127149,46,"FRCH_storm1_05_31_SPC","FRCH","storm1","05","31","SPC",2022-05-31,151
"Interpolated HI for 48% discharge...124","3",0.806056701030928,48,"FRCH_storm1_05_31_SPC","FRCH","storm1","05","31","SPC",2022-05-31,151
"Interpolated HI for 50% discharge...125","3",0.803801546391754,50,"FRCH_storm1_05_31_SPC","FRCH","storm1","05","31","SPC",2022-05-31,151
"Interpolated HI for 52% discharge...126","3",0.800902061855671,52,"FRCH_storm1_05_31_SPC","FRCH","storm1","05","31","SPC",2022-05-31,151
"Interpolated HI for 54% discharge...127","3",0.810352233676977,54,"FRCH_storm1_05_31_SPC","FRCH","storm1","05","31","SPC",2022-05-31,151
"Interpolated HI for 56% discharge...128","3",0.806593642611685,56,"FRCH_storm1_05_31_SPC","FRCH","storm1","05","31","SPC",2022-05-31,151
"Interpolated HI for 58% discharge...129","3",0.802190721649485,58,"FRCH_storm1_05_31_SPC","FRCH","storm1","05","31","SPC",2022-05-31,151
"Interpolated HI for 60% discharge...130","3",0.796928694158077,60,"FRCH_storm1_05_31_SPC","FRCH","storm1","05","31","SPC",2022-05-31,151
"Interpolated HI for 62% discharge...131","3",0.790592783505156,62,"FRCH_storm1_05_31_SPC","FRCH","storm1","05","31","SPC",2022-05-31,151
"Interpolated HI for 64% discharge...132","3",0.786619415807561,64,"FRCH_storm1_05_31_SPC","FRCH","storm1","05","31","SPC",2022-05-31,151
"Interpolated HI for 66% discharge...133","3",0.779961340206187,66,"FRCH_storm1_05_31_SPC","FRCH","storm1","05","31","SPC",2022-05-31,151
"Interpolated HI for 68% discharge...134","3",0.755262027491409,68,"FRCH_storm1_05_31_SPC","FRCH","storm1","05","31","SPC",2022-05-31,151
"Interpolated HI for 70% discharge...135","3",0.743341924398626,70,"FRCH_storm1_05_31_SPC","FRCH","storm1","05","31","SPC",2022-05-31,151
"Interpolated HI for 72% discharge...136","3",0.71692439862543,72,"FRCH_storm1_05_31_SPC","FRCH","storm1","05","31","SPC",2022-05-31,151
"Interpolated HI for 74% discharge...137","3",0.71509879725086,74,"FRCH_storm1_05_31_SPC","FRCH","storm1","05","31","SPC",2022-05-31,151
"Interpolated HI for 76% discharge...138","3",0.694050687285224,76,"FRCH_storm1_05_31_SPC","FRCH","storm1","05","31","SPC",2022-05-31,151
"Interpolated HI for 78% discharge...139","3",0.677835051546392,78,"FRCH_storm1_05_31_SPC","FRCH","storm1","05","31","SPC",2022-05-31,151
"Interpolated HI for 80% discharge...140","3",0.66956615120275,80,"FRCH_storm1_05_31_SPC","FRCH","storm1","05","31","SPC",2022-05-31,151
"Interpolated HI for 82% discharge...141","3",0.661189862542956,82,"FRCH_storm1_05_31_SPC","FRCH","storm1","05","31","SPC",2022-05-31,151
"Interpolated HI for 84% discharge...142","3",0.657323883161513,84,"FRCH_storm1_05_31_SPC","FRCH","storm1","05","31","SPC",2022-05-31,151
"Interpolated HI for 86% discharge...143","3",0.639926975945018,86,"FRCH_storm1_05_31_SPC","FRCH","storm1","05","31","SPC",2022-05-31,151
"Interpolated HI for 88% discharge...144","3",0.634664948453608,88,"FRCH_storm1_05_31_SPC","FRCH","storm1","05","31","SPC",2022-05-31,151
"Interpolated HI for 90% discharge...145","3",0.63112113402062,90,"FRCH_storm1_05_31_SPC","FRCH","storm1","05","31","SPC",2022-05-31,151
"Interpolated HI for 92% discharge...146","3",0.617912371134021,92,"FRCH_storm1_05_31_SPC","FRCH","storm1","05","31","SPC",2022-05-31,151
"Interpolated HI for 94% discharge...147","3",0.591172680412372,94,"FRCH_storm1_05_31_SPC","FRCH","storm1","05","31","SPC",2022-05-31,151
"Interpolated HI for 96% discharge...148","3",0.524377147766324,96,"FRCH_storm1_05_31_SPC","FRCH","storm1","05","31","SPC",2022-05-31,151
"Interpolated HI for 98% discharge...149","3",0.513530927835052,98,"FRCH_storm1_05_31_SPC","FRCH","storm1","05","31","SPC",2022-05-31,151
"Interpolated HI for 100% discharge...150","3",0.507409793814434,100,"FRCH_storm1_05_31_SPC","FRCH","storm1","05","31","SPC",2022-05-31,151
"Interpolated HI for 2% discharge...151","4",-0.00968532341130294,2,"FRCH_storm1_05_31_turb","FRCH","storm1","05","31","turb",2022-05-31,151
"Interpolated HI for 4% discharge...152","4",-0.00688340858043878,4,"FRCH_storm1_05_31_turb","FRCH","storm1","05","31","turb",2022-05-31,151
"Interpolated HI for 6% discharge...153","4",-0.0181477868275971,6,"FRCH_storm1_05_31_turb","FRCH","storm1","05","31","turb",2022-05-31,151
"Interpolated HI for 8% discharge...154","4",-0.0196837352814393,8,"FRCH_storm1_05_31_turb","FRCH","storm1","05","31","turb",2022-05-31,151
"Interpolated HI for 10% discharge...155","4",-0.0261383487986931,10,"FRCH_storm1_05_31_turb","FRCH","storm1","05","31","turb",2022-05-31,151
"Interpolated HI for 12% discharge...156","4",-0.0494861265512627,12,"FRCH_storm1_05_31_turb","FRCH","storm1","05","31","turb",2022-05-31,151
"Interpolated HI for 14% discharge...157","4",-0.0763777026567144,14,"FRCH_storm1_05_31_turb","FRCH","storm1","05","31","turb",2022-05-31,151
"Interpolated HI for 16% discharge...158","4",-0.0858611066996391,16,"FRCH_storm1_05_31_turb","FRCH","storm1","05","31","turb",2022-05-31,151
"Interpolated HI for 18% discharge...159","4",-0.101960206003131,18,"FRCH_storm1_05_31_turb","FRCH","storm1","05","31","turb",2022-05-31,151
"Interpolated HI for 20% discharge...160","4",-0.131574290446264,20,"FRCH_storm1_05_31_turb","FRCH","storm1","05","31","turb",2022-05-31,151
"Interpolated HI for 22% discharge...161","4",-0.165766726410599,22,"FRCH_storm1_05_31_turb","FRCH","storm1","05","31","turb",2022-05-31,151
"Interpolated HI for 24% discharge...162","4",-0.188182045057513,24,"FRCH_storm1_05_31_turb","FRCH","storm1","05","31","turb",2022-05-31,151
"Interpolated HI for 26% discharge...163","4",-0.203970324659119,26,"FRCH_storm1_05_31_turb","FRCH","storm1","05","31","turb",2022-05-31,151
"Interpolated HI for 28% discharge...164","4",-0.236381786419221,28,"FRCH_storm1_05_31_turb","FRCH","storm1","05","31","turb",2022-05-31,151
"Interpolated HI for 30% discharge...165","4",-0.245229938516687,30,"FRCH_storm1_05_31_turb","FRCH","storm1","05","31","turb",2022-05-31,151
"Interpolated HI for 32% discharge...166","4",-0.30972389227942,32,"FRCH_storm1_05_31_turb","FRCH","storm1","05","31","turb",2022-05-31,151
"Interpolated HI for 34% discharge...167","4",-0.331871497606461,34,"FRCH_storm1_05_31_turb","FRCH","storm1","05","31","turb",2022-05-31,151
"Interpolated HI for 36% discharge...168","4",-0.36199605236291,36,"FRCH_storm1_05_31_turb","FRCH","storm1","05","31","turb",2022-05-31,151
"Interpolated HI for 38% discharge...169","4",-0.39880209633142,38,"FRCH_storm1_05_31_turb","FRCH","storm1","05","31","turb",2022-05-31,151
"Interpolated HI for 40% discharge...170","4",-0.443907253215964,40,"FRCH_storm1_05_31_turb","FRCH","storm1","05","31","turb",2022-05-31,151
"Interpolated HI for 42% discharge...171","4",-0.470170383646801,42,"FRCH_storm1_05_31_turb","FRCH","storm1","05","31","turb",2022-05-31,151
"Interpolated HI for 44% discharge...172","4",-0.485289379948725,44,"FRCH_storm1_05_31_turb","FRCH","storm1","05","31","turb",2022-05-31,151
"Interpolated HI for 46% discharge...173","4",-0.556095015540986,46,"FRCH_storm1_05_31_turb","FRCH","storm1","05","31","turb",2022-05-31,151
"Interpolated HI for 48% discharge...174","4",-0.526517231209021,48,"FRCH_storm1_05_31_turb","FRCH","storm1","05","31","turb",2022-05-31,151
"Interpolated HI for 50% discharge...175","4",-0.540864850148602,50,"FRCH_storm1_05_31_turb","FRCH","storm1","05","31","turb",2022-05-31,151
"Interpolated HI for 52% discharge...176","4",-0.519608866302152,52,"FRCH_storm1_05_31_turb","FRCH","storm1","05","31","turb",2022-05-31,151
"Interpolated HI for 54% discharge...177","4",-0.552512648319986,54,"FRCH_storm1_05_31_turb","FRCH","storm1","05","31","turb",2022-05-31,151
"Interpolated HI for 56% discharge...178","4",-0.550831499421467,56,"FRCH_storm1_05_31_turb","FRCH","storm1","05","31","turb",2022-05-31,151
"Interpolated HI for 58% discharge...179","4",-0.602972071601971,58,"FRCH_storm1_05_31_turb","FRCH","storm1","05","31","turb",2022-05-31,151
"Interpolated HI for 60% discharge...180","4",-0.60208952514917,60,"FRCH_storm1_05_31_turb","FRCH","storm1","05","31","turb",2022-05-31,151
"Interpolated HI for 62% discharge...181","4",-0.606025818454067,62,"FRCH_storm1_05_31_turb","FRCH","storm1","05","31","turb",2022-05-31,151
"Interpolated HI for 64% discharge...182","4",-0.614919345690496,64,"FRCH_storm1_05_31_turb","FRCH","storm1","05","31","turb",2022-05-31,151
"Interpolated HI for 66% discharge...183","4",-0.593847131156839,66,"FRCH_storm1_05_31_turb","FRCH","storm1","05","31","turb",2022-05-31,151
"Interpolated HI for 68% discharge...184","4",-0.609873630237993,68,"FRCH_storm1_05_31_turb","FRCH","storm1","05","31","turb",2022-05-31,151
