"","column_label","HI_mean_Interp","HI_sd_with_Interp","N.S.","Max_width_Interp","Min_response","Max_response","Peak_Q","ShapiroTest.W","ShapiroTest.p","t.test.stat","t.test.p","t.test.CIlow","t.test.CIhigh","wilcox.test.stat","wilcox.test.p","storm.ID","site.ID"
"1","1",-0.0453575027536266,0.0973252552921485,NA,-0.516051104184731,14.63,227.985,1630.93901443891,0.3327,0,-3.2623,0.002,-0.0733,-0.0174,0,0,"FRCH_storm1_05_31_NO3","FRCH"
"2","2",-0.367574194485815,0.321820658285351,0.582195139670897,-0.859666170220496,41.9854545454545,142.090909090909,1630.93901443891,0.9089,0.001,-7.9952,0,-0.46,-0.2752,57,0,"FRCH_storm1_05_31_fDOM","FRCH"
"3","3",0.666475515463918,0.140775866353799,-0.877577319587631,0.810352233676977,23.6909090909091,66.0181818181818,1630.93901443891,0.8486,0,33.1401,0,0.6261,0.7069,1275,0,"FRCH_storm1_05_31_SPC","FRCH"
"4","4",-0.370904145018944,0.203195085150028,0.748022778319756,-0.614919345690496,4.71818181818182,205.068181818182,1630.93901443891,0.8719,1e-04,-12.7775,0,-0.4292,-0.3126,0,0,"FRCH_storm1_05_31_turb","FRCH"
"5","5",0.477512054001937,0.240930768831658,-0.540983606557417,0.746865959498589,20.6541666666667,21.5183333333333,219.454214095851,0.825,0,13.8736,0,0.4083,0.5467,1275,0,"FRCH_storm2_06_15_NO3","FRCH"
"6","6",-0.384313078690539,0.170320875496798,0.851195486498169,-0.742395977887481,41.1527272727273,81.1136363636364,219.454214095851,0.7482,0,-15.7948,0,-0.4332,-0.3354,1,0,"FRCH_storm2_06_15_fDOM","FRCH"
"7","7",0.656650717703359,0.167174897212762,-0.564593301435419,0.885167464114865,42.8727272727273,44.7727272727273,219.454214095851,0.7839,0,27.4955,0,0.6087,0.7046,1275,0,"FRCH_storm2_06_15_SPC","FRCH"
"8","8",-0.108462933575152,0.13614004499599,0.661754704148719,-0.462933575153025,6.81090909090909,10.8209090909091,219.454214095851,0.9349,0.0085,-5.5769,0,-0.1475,-0.0694,164,0,"FRCH_storm2_06_15_turb","FRCH"
"9","9",0.292722601739956,0.189408290354402,-0.928066795118771,0.682080924855492,19.3891666666667,20.6866666666667,285.186967981119,0.947,0.0258,10.8182,0,0.2383,0.3471,1266,0,"FRCH_storm3_06_18_NO3","FRCH"
"10","10",-0.606577240264388,0.22330805297226,0.590643992878626,-0.903175967421772,66.7527272727273,111.177272727273,285.186967981119,0.8643,0,-19.0143,0,-0.6707,-0.5425,1,0,"FRCH_storm3_06_18_fDOM","FRCH"
"11","11",0.69289473684212,0.175020774390199,-0.449999999999992,0.93552631578948,41.7545454545455,45.2090909090909,285.186967981119,0.9191,0.0022,27.7125,0,0.6426,0.7431,1275,0,"FRCH_storm3_06_18_SPC","FRCH"
"12","12",-0.353300566759333,0.189776967724374,0.460703150198903,-0.753951188044298,6.97727272727273,15.4327272727273,285.186967981119,0.9192,0.0022,-13.0316,0,-0.4078,-0.2988,0,0,"FRCH_storm3_06_18_turb","FRCH"
"13","13",0.333629555308694,0.245972711571814,-0.728813559322007,0.66042569964524,16.9758333333333,19.09,447.717055781434,0.8843,2e-04,9.4946,0,0.263,0.4042,1215,0,"FRCH_storm4_06_20_NO3","FRCH"
