"","column_label","HI_mean_Interp","HI_sd_with_Interp","N.S.","Max_width_Interp","Min_response","Max_response","Peak_Q","ShapiroTest.W","ShapiroTest.p","t.test.stat","t.test.p","t.test.CIlow","t.test.CIhigh","wilcox.test.stat","wilcox.test.p","storm.ID","site.ID"
"1","1",-0.157871777924646,0.205262259112387,-0.0224719101123433,-0.425148711169861,29.6186666666667,31.636,455.836715941667,0.9017,5e-04,-5.3839,0,-0.2168,-0.0989,207,0,"FRCH_storm1_06_21_NO3","FRCH"
"2","2",-0.331617478510029,0.142016158643195,0.0285100286532901,-0.514398280802292,43.3,54.9333333333333,455.836715941667,0.8289,0,-16.3455,0,-0.3724,-0.2908,7,0,"FRCH_storm1_06_21_fDOM","FRCH"
"3","3",-0.226842105263157,0.14270244889163,0.0614035087718967,-0.609649122807031,79.2,81.1,455.836715941667,0.9685,0.2017,-11.1273,0,-0.2678,-0.1859,14,0,"FRCH_storm1_06_21_SPC","FRCH"
"4","4",-0.00283824826099737,0.0193011866415917,-0.0193984520427158,0.0535661800724993,4.75,38.7733333333333,455.836715941667,0.9182,0.002,-1.0294,0.3084,-0.0084,0.0027,621,0.8772,"FRCH_storm1_06_21_turb","FRCH"
"5","5",-0.0788907190245892,0.231624445449509,-0.0333821126474041,-0.927421630454045,21.508,123.099333333333,1053.53061707722,0.6158,0,-2.3842,0.021,-0.1454,-0.0124,670,0.7574,"FRCH_storm2a_06_29_NO3","FRCH"
"6","6",-0.411098425196838,0.205606510785945,0.254330708661429,-0.921062992125939,27.7373333333333,29.4306666666667,522.135535227309,0.9122,0.0012,-13.9961,0,-0.4701,-0.3521,0,0,"FRCH_storm2b_07_04_NO3","FRCH"
"7","7",0.106234870788354,0.197434693641445,0.0389270526660124,0.476065859775376,17.448,29.676,500.035928798752,0.857,0,3.7665,4e-04,0.0496,0.1629,1092,0,"FRCH_storm3_07_10_NO3","FRCH"
"8","8",0.349147842553764,0.360809134176812,0.00243473556066487,0.721425672933849,24.5613333333333,29.49,600.488685292134,0.7715,0,6.7738,0,0.2456,0.4527,1077,0,"FRCH_storm4a_07_15_NO3","FRCH"
"9","9",-0.310841471772466,0.255844257754264,0.0623233102030326,-0.543829778120448,-1.23533333333333,29.8926666666667,547.248724350648,0.7314,0,-8.5047,0,-0.3843,-0.2374,21,0,"FRCH_storm4b_07_16_NO3","FRCH"
"10","10",0.699485152696802,0.113840681772843,-0.797455179019936,0.866223422309043,21.7086666666667,28.0221428571429,876.733765648911,0.8892,2e-04,43.011,0,0.6668,0.7322,1275,0,"FRCH_storm5_08_04_NO3","FRCH"
"11","11",-0.317084038411627,0.194838948433599,0.262039968855437,-0.612873085907085,2.87833333333333,163.42,876.733765648911,0.9382,0.0114,-11.3919,0,-0.373,-0.2611,24,0,"FRCH_storm5_08_04_fDOM","FRCH"
"12","12",0.242998583067658,0.138862645641967,-0.130357775416223,0.609900814736096,0.7,94.8,876.733765648911,0.8718,1e-04,12.2494,0,0.2031,0.2829,1275,0,"FRCH_storm5_08_04_SPC","FRCH"
"13","13",-0.322593142818989,0.262289522113848,0.275956466582093,-0.863507377979569,-0.483333333333333,99.3633333333333,876.733765648911,0.9242,0.0034,-8.6094,0,-0.3979,-0.2473,15,0,"FRCH_storm5_08_04_turb","FRCH"
"14","14",-0.262551166435726,0.10333952664858,0.0669536378711127,-0.415027372055517,2.99666666666667,149.74,617.565653895988,0.9245,0.0034,-17.7847,0,-0.2922,-0.2329,4,0,"FRCH_storm6_08_13_fDOM","FRCH"
"15","15",0.100676859966437,0.0766215490015842,-0.0417676673503631,0.538411336938281,0.916666666666667,90.3,617.565653895988,0.659,0,9.1976,0,0.0787,0.1227,1275,0,"FRCH_storm6_08_13_SPC","FRCH"
"16","16",-0.225243003808577,0.20349007358344,0.160084451068058,-0.579379864215929,-0.845,39.415,617.565653895988,0.9416,0.0156,-7.7483,0,-0.2837,-0.1668,82,0,"FRCH_storm6_08_13_turb","FRCH"
"17","17",-0.63186195167722,0.216674681020694,0.46950504339666,-0.988403119868635,97.4866666666667,154.326666666667,573.366441038903,0.8374,0,-20.4132,0,-0.6941,-0.5697,0,0,"FRCH_storm7_08_23_fDOM","FRCH"
"18","18",0.845284653465347,0.144658074066261,-0.472772277227723,0.963490099009902,76.1333333333333,89.6,573.366441038903,0.7473,0,40.9033,0,0.8038,0.8868,1275,0,"FRCH_storm7_08_23_SPC","FRCH"
"19","19",-0.344651653764954,0.191086967753693,0.55252840052277,-0.724389263094401,11.2283333333333,44.385,573.366441038903,0.875,1e-04,-12.6255,0,-0.3995,-0.2898,1,0,"FRCH_storm7_08_23_turb","FRCH"
"20","20",0.238933766233773,0.221058636819418,-0.635974025974019,0.451558441558457,144.293333333333,157.126666666667,586.42529938306,0.8146,0,7.566,0,0.1755,0.3024,1191,0,"FRCH_storm8a_08_26_fDOM","FRCH"
"21","21",0.234058577405852,0.228571642403118,0.76987447698744,0.479079497907946,75.8333333333333,79.8166666666667,586.42529938306,0.8129,0,7.168,0,0.1684,0.2997,1158,0,"FRCH_storm8a_08_26_SPC","FRCH"
"22","22",-0.103420141620772,0.153890850719445,-0.16168371361133,-0.539417781274587,11.7866666666667,32.97,586.42529938306,0.8117,0,-4.7042,0,-0.1476,-0.0592,122,0,"FRCH_storm8a_08_26_turb","FRCH"
"23","23",0.27716831258051,0.349843342797662,-0.0168169457564199,0.784957778731945,134.943333333333,158.233333333333,681.855418051739,0.9013,5e-04,5.5458,0,0.1767,0.3776,1090,0,"FRCH_storm8b_08_27_fDOM","FRCH"
"24","24",0.473476190476192,0.389245450080233,-0.0428571428571445,0.945238095238088,72.2666666666667,75.7666666666667,681.855418051739,0.8254,0,8.5148,0,0.3617,0.5852,1192,0,"FRCH_storm8b_08_27_SPC","FRCH"
"25","25",-0.0316442983657446,0.203211960207165,-0.0429562676892167,-0.43668401351228,15.4233333333333,51.9333333333333,681.855418051739,0.9402,0.0137,-1.09,0.281,-0.09,0.0267,549,0.3956,"FRCH_storm8b_08_27_turb","FRCH"
"26","26",0.0860960269158222,0.229350760769004,-0.0267015258014786,0.462192482427566,3.155,158.701666666667,764.226678376348,0.7916,0,2.6277,0.0114,0.0203,0.1519,754,0.2628,"FRCH_storm9_08_29_fDOM","FRCH"
"27","27",0.153461538461538,0.239954002562733,0.0447631464580615,0.503694046066928,1.2,77.9,764.226678376348,0.7722,0,4.4768,0,0.0846,0.2223,1190,0,"FRCH_storm9_08_29_SPC","FRCH"
"28","28",-0.17986485480268,0.227944025659548,0.0614668652271042,-0.544825018615041,-0.935,43.8316666666667,764.226678376348,0.8756,1e-04,-5.5235,0,-0.2453,-0.1144,147,0,"FRCH_storm9_08_29_turb","FRCH"
"29","29",0.30656869104714,0.228374352218043,-0.0895392239224966,0.763141104033521,3.15,159.878333333333,1373.97491029112,0.9316,0.0063,9.3968,0,0.241,0.3721,1263,0,"FRCH_storm10_09_01_fDOM","FRCH"
"30","30",0.215739713361072,0.152122538239752,-0.0152565880721219,0.481160425335183,1.7,73.8,1373.97491029112,0.9261,0.0039,9.9274,0,0.1721,0.2594,1273,0,"FRCH_storm10_09_01_SPC","FRCH"
"31","31",-0.114433829370333,0.18469156142257,0.117163586294551,-0.56638246041413,-0.015,157.343333333333,1373.97491029112,0.8376,0,-4.3372,1e-04,-0.1675,-0.0614,264,3e-04,"FRCH_storm10_09_01_turb","FRCH"
"32","32",0.1627966015392,0.198675514612155,-0.0826774517363285,0.537534370135442,2.88,117.441666666667,842.579828441143,0.8896,2e-04,5.7359,0,0.1058,0.2198,1042,1e-04,"FRCH_storm11a_09_22_fDOM","FRCH"
"33","33",0.726376811594202,0.332371991173591,0.00724637681158757,0.983695652173912,69.05,73.65,842.579828441143,0.7447,0,15.298,0,0.631,0.8218,1275,0,"FRCH_storm11a_09_22_SPC","FRCH"
"34","34",0.0115951512289272,0.108489364398629,0.0367838983174886,0.487638522028381,19.8233333333333,3435.94666666667,842.579828441143,0.5625,0,0.7481,0.4579,-0.0196,0.0427,510,0.2202,"FRCH_storm11a_09_22_turb","FRCH"
"35","35",-0.164340908324244,0.134655985547211,0.102886442602858,-0.475622097534097,2.01,150.231666666667,868.697545129427,0.9774,0.4476,-8.5432,0,-0.203,-0.1257,52,0,"FRCH_storm11b_09_24_fDOM","FRCH"
"36","36",-0.245258164165931,0.2484637616885,0.00860547219770524,-0.5432480141218,0.383333333333333,75.9166666666667,868.697545129427,0.7683,0,-6.9097,0,-0.3166,-0.1739,189,0,"FRCH_storm11b_09_24_SPC","FRCH"
"37","37",-0.0780381429839434,0.117619177502793,-0.00384780418702095,-0.518174538500863,-0.701666666666667,12743.3633333333,868.697545129427,0.6849,0,-4.6444,0,-0.1118,-0.0443,51,0,"FRCH_storm11b_09_24_turb","FRCH"
