"","DateTime","Site","Discharge","NO3","fDOM","SpCond","Turb","day"
"1",2021-08-20 04:00:00,"CARI",147.85,37,100.03,62.58,1.73,2021-08-20
"2",2021-08-20 04:15:00,"CARI",149.62,36.8,100.35,62.61,1.66,2021-08-20
"3",2021-08-20 04:30:00,"CARI",145.79,37,100.37,62.63,1.61,2021-08-20
"4",2021-08-20 04:45:00,"CARI",147.1,36.8,100.51,62.7,1.58,2021-08-20
"5",2021-08-20 05:00:00,"CARI",150.88,36.9,100.27,62.71,1.59,2021-08-20
"6",2021-08-20 05:15:00,"CARI",149.03,36.8,100.38,62.78,1.74,2021-08-20
"7",2021-08-20 05:30:00,"CARI",148.18,36.8,100.23,62.78,1.63,2021-08-20
"8",2021-08-20 05:45:00,"CARI",152.31,36.7,86.17,62.79,1.87,2021-08-20
"9",2021-08-20 06:00:00,"CARI",151.16,36.8,99.82,62.79,1.77,2021-08-20
"10",2021-08-20 06:15:00,"CARI",152.31,36.6,100.15,62.8,1.87,2021-08-20
"11",2021-08-20 06:30:00,"CARI",155.33,36.5,99.93,62.79,1.79,2021-08-20
"12",2021-08-20 06:45:00,"CARI",151.1,36.5,99.98,62.83,1.65,2021-08-20
"13",2021-08-20 07:00:00,"CARI",158.99,36.5,100.19,62.8,1.77,2021-08-20
"14",2021-08-20 07:15:00,"CARI",159.84,36.4,100.25,62.75,2.76,2021-08-20
"15",2021-08-20 07:30:00,"CARI",156.41,36.4,99.3,62.68,4.94,2021-08-20
"16",2021-08-20 07:45:00,"CARI",167.45,36.2,100.04,62.63,2.66,2021-08-20
"17",2021-08-20 08:00:00,"CARI",169.68,36.2,100.78,62.6,2.16,2021-08-20
"18",2021-08-20 08:15:00,"CARI",167.63,36.1,100.99,62.55,2.27,2021-08-20
"19",2021-08-20 08:30:00,"CARI",177.23,36.1,101.73,62.51,2,2021-08-20
"20",2021-08-20 08:45:00,"CARI",176.63,36,102.15,62.48,1.86,2021-08-20
"21",2021-08-20 09:00:00,"CARI",174.72,35.9,102.54,62.43,1.95,2021-08-20
"22",2021-08-20 09:15:00,"CARI",177.36,35.7,102.86,62.32,1.89,2021-08-20
"23",2021-08-20 09:30:00,"CARI",181.05,35.7,103.45,62.24,1.8,2021-08-20
"24",2021-08-20 09:45:00,"CARI",178.26,35.6,104.2,62.13,1.83,2021-08-20
"25",2021-08-20 10:00:00,"CARI",187.31,35.7,104.7,62.02,1.8,2021-08-20
"26",2021-08-20 10:15:00,"CARI",186.63,35.4,105.27,61.91,1.88,2021-08-20
"27",2021-08-20 10:30:00,"CARI",184.77,35.4,105.72,61.75,1.83,2021-08-20
"28",2021-08-20 10:45:00,"CARI",199.69,35.3,106.21,61.58,1.9,2021-08-20
"29",2021-08-20 11:00:00,"CARI",195.51,35.2,106.83,61.38,2.31,2021-08-20
"30",2021-08-20 11:15:00,"CARI",196.37,35.1,107.23,61.22,1.92,2021-08-20
"31",2021-08-20 11:30:00,"CARI",206.04,35,107.78,61.03,1.99,2021-08-20
"32",2021-08-20 11:45:00,"CARI",217.55,35,107.68,60.85,1.97,2021-08-20
"33",2021-08-20 12:00:00,"CARI",217.55,34.9,108.76,60.65,1.97,2021-08-20
"34",2021-08-20 12:15:00,"CARI",218.38,34.7,109.36,60.44,1.96,2021-08-20
"35",2021-08-20 12:30:00,"CARI",220.89,34.8,71.08,60.27,2.07,2021-08-20
"36",2021-08-20 12:45:00,"CARI",217.24,34.9,110.47,60.08,2.03,2021-08-20
"37",2021-08-20 13:00:00,"CARI",219.48,34.9,110.91,59.88,2.08,2021-08-20
"38",2021-08-20 13:15:00,"CARI",219.56,34.9,111.57,59.68,2.03,2021-08-20
"39",2021-08-20 13:30:00,"CARI",220.93,34.7,111.97,59.5,2.04,2021-08-20
"40",2021-08-20 13:45:00,"CARI",222.3,34.6,112.33,59.26,2.18,2021-08-20
"41",2021-08-20 14:00:00,"CARI",225.23,34.6,112.9,59.05,2.19,2021-08-20
"42",2021-08-20 14:15:00,"CARI",235.29,34.5,113.18,58.83,2.28,2021-08-20
"43",2021-08-20 14:30:00,"CARI",233.47,34.3,113.87,58.67,2.21,2021-08-20
"44",2021-08-20 14:45:00,"CARI",237.69,34.2,114.47,58.52,2.16,2021-08-20
"45",2021-08-20 15:00:00,"CARI",233.31,34.2,115.01,58.41,2.22,2021-08-20
"46",2021-08-20 15:15:00,"CARI",233.29,34.1,115.54,58.29,2.02,2021-08-20
"47",2021-08-20 15:30:00,"CARI",239.18,34,116.07,58.1,2.09,2021-08-20
"48",2021-08-20 15:45:00,"CARI",245.56,33.8,116.49,58.02,2.11,2021-08-20
"49",2021-08-20 16:00:00,"CARI",242.91,33.9,116.88,57.85,2.1,2021-08-20
"50",2021-08-20 16:15:00,"CARI",242.88,33.8,117.27,57.74,2,2021-08-20
"51",2021-08-20 16:30:00,"CARI",240.69,33.9,117.7,57.64,1.99,2021-08-20
"52",2021-08-20 16:45:00,"CARI",245.54,33.7,118.17,57.52,2.37,2021-08-20
"53",2021-08-20 17:00:00,"CARI",244.04,33.7,108.82,57.37,2.01,2021-08-20
"54",2021-08-20 17:15:00,"CARI",251.14,33.7,118.97,57.27,2.01,2021-08-20
"55",2021-08-20 17:30:00,"CARI",250.35,33.7,119.25,57.2,1.95,2021-08-20
"56",2021-08-20 17:45:00,"CARI",256.05,33.6,119.72,57.1,1.92,2021-08-20
"57",2021-08-20 18:00:00,"CARI",248.58,33.5,119.86,57.03,2.03,2021-08-20
"58",2021-08-20 18:15:00,"CARI",239.43,33.5,120.43,56.96,1.95,2021-08-20
"59",2021-08-20 18:30:00,"CARI",254.12,33.6,120.79,56.9,1.88,2021-08-20
"60",2021-08-20 18:45:00,"CARI",252.96,33.6,121.06,56.83,1.99,2021-08-20
"61",2021-08-20 19:00:00,"CARI",253.19,33.4,121.51,56.8,1.81,2021-08-20
"62",2021-08-20 19:15:00,"CARI",245.08,33.5,121.7,56.73,2,2021-08-20
"63",2021-08-20 19:30:00,"CARI",242.53,33.6,121.86,56.71,2.22,2021-08-20
"64",2021-08-20 19:45:00,"CARI",248.69,33.5,121.84,56.61,2.05,2021-08-20
"65",2021-08-20 20:00:00,"CARI",238.62,33.4,122.04,56.65,2.41,2021-08-20
"66",2021-08-20 20:15:00,"CARI",244.46,33.6,122.22,56.6,2.15,2021-08-20
"67",2021-08-20 20:30:00,"CARI",244.36,33.6,122.14,56.63,1.91,2021-08-20
"68",2021-08-20 20:45:00,"CARI",244.1,33.6,122.28,56.6,2.12,2021-08-20
"69",2021-08-20 21:00:00,"CARI",248.75,33.6,122.29,56.62,2.44,2021-08-20
"70",2021-08-20 21:15:00,"CARI",245.44,33.7,122.33,56.59,2.22,2021-08-20
"71",2021-08-20 21:30:00,"CARI",251.82,33.7,122.22,56.59,2.4,2021-08-20
"72",2021-08-20 21:45:00,"CARI",245.39,33.7,122.15,56.6,2.25,2021-08-20
"73",2021-08-20 22:00:00,"CARI",244.99,33.7,122.19,56.62,2.36,2021-08-20
"74",2021-08-20 22:15:00,"CARI",233.89,33.8,122.08,56.59,2.24,2021-08-20
"75",2021-08-20 22:30:00,"CARI",246.26,33.8,121.98,56.63,2.11,2021-08-20
"76",2021-08-20 22:45:00,"CARI",240.81,33.8,122.03,56.7,2.26,2021-08-20
"77",2021-08-20 23:00:00,"CARI",245.77,33.8,121.72,56.71,2.18,2021-08-20
"78",2021-08-20 23:15:00,"CARI",241.88,33.9,121.66,56.66,2.19,2021-08-20
"79",2021-08-20 23:30:00,"CARI",238.46,34,121.31,56.67,2.26,2021-08-20
"80",2021-08-20 23:45:00,"CARI",235.55,34,121.14,56.73,2.08,2021-08-20
"81",2021-08-21 00:00:00,"CARI",237.43,34,121.15,56.77,2.17,2021-08-21
"82",2021-08-21 00:15:00,"CARI",240.69,34,121.03,56.82,2.21,2021-08-21
"83",2021-08-21 00:30:00,"CARI",243.22,34,120.8,56.89,2.24,2021-08-21
"84",2021-08-21 00:45:00,"CARI",235.49,34.2,120.69,56.9,2.27,2021-08-21
"85",2021-08-21 01:00:00,"CARI",238.07,34.2,120.63,56.95,2.07,2021-08-21
"86",2021-08-21 01:15:00,"CARI",240.86,34.2,120.25,56.98,2.17,2021-08-21
"87",2021-08-21 01:30:00,"CARI",248.5,34.2,120.17,57,2.09,2021-08-21
"88",2021-08-21 01:45:00,"CARI",240.81,34.3,120.05,57.04,2.06,2021-08-21
"89",2021-08-21 02:00:00,"CARI",240.14,34.3,119.85,57.1,2.27,2021-08-21
"90",2021-08-21 02:15:00,"CARI",244.33,34.4,119.96,57.14,2.26,2021-08-21
"91",2021-08-21 02:30:00,"CARI",234.26,34.3,119.8,57.2,2.06,2021-08-21
"92",2021-08-21 02:45:00,"CARI",244.33,34.4,119.69,57.25,1.95,2021-08-21
"93",2021-08-21 03:00:00,"CARI",241.83,34.5,119.68,57.29,1.79,2021-08-21
"94",2021-08-21 03:15:00,"CARI",238.25,34.6,119.61,57.32,1.86,2021-08-21
"95",2021-08-21 03:30:00,"CARI",239.91,34.6,119.54,57.37,1.94,2021-08-21
"96",2021-08-21 03:45:00,"CARI",239.17,34.5,119.34,57.4,1.87,2021-08-21
"97",2021-08-21 04:00:00,"CARI",243.19,34.6,119.32,57.43,1.8,2021-08-21
"98",2021-08-21 04:15:00,"CARI",241.44,34.7,119.17,57.44,1.99,2021-08-21
"99",2021-08-21 04:30:00,"CARI",239.28,34.6,118.97,57.52,1.95,2021-08-21
"100",2021-08-21 04:45:00,"CARI",235.34,34.7,118.92,57.49,1.86,2021-08-21
"101",2021-08-21 05:00:00,"CARI",242.63,34.8,118.98,57.55,1.83,2021-08-21
"102",2021-08-21 05:15:00,"CARI",238.79,34.8,118.91,57.61,1.82,2021-08-21
"103",2021-08-21 05:30:00,"CARI",232.29,34.8,118.7,57.61,2,2021-08-21
"104",2021-08-21 05:45:00,"CARI",235.75,34.9,118.31,57.66,2.33,2021-08-21
"105",2021-08-21 06:00:00,"CARI",235.46,34.8,118.31,57.72,1.78,2021-08-21
"106",2021-08-21 06:15:00,"CARI",233.38,34.8,118.08,57.75,2.1,2021-08-21
"107",2021-08-21 06:30:00,"CARI",233.57,35,118.24,57.74,1.78,2021-08-21
"108",2021-08-21 06:45:00,"CARI",247.71,35,118.35,57.79,2.07,2021-08-21
"109",2021-08-21 07:00:00,"CARI",233.94,35,118.45,57.8,1.81,2021-08-21
"110",2021-08-21 07:15:00,"CARI",235.01,35.2,118.6,57.77,1.93,2021-08-21
"111",2021-08-21 07:30:00,"CARI",230.48,35,118.71,57.79,2.45,2021-08-21
"112",2021-08-21 07:45:00,"CARI",229.59,35.1,118.09,57.74,3.16,2021-08-21
"113",2021-08-21 08:00:00,"CARI",236.62,35.1,118.36,57.7,2.6,2021-08-21
"114",2021-08-21 08:15:00,"CARI",234.86,35.2,118.61,57.66,2,2021-08-21
"115",2021-08-21 08:30:00,"CARI",239.64,35.2,119.03,57.64,1.83,2021-08-21
"116",2021-08-21 08:45:00,"CARI",239.97,35.2,119.04,57.6,1.77,2021-08-21
"117",2021-08-21 09:00:00,"CARI",231.5,35.3,119.1,57.56,1.78,2021-08-21
"118",2021-08-21 09:15:00,"CARI",232.96,35.3,119.08,57.55,1.97,2021-08-21
"119",2021-08-21 09:30:00,"CARI",236.27,35.4,119.06,57.51,1.69,2021-08-21
"120",2021-08-21 09:45:00,"CARI",236.68,35.4,119.08,57.49,1.53,2021-08-21
"121",2021-08-21 10:00:00,"CARI",234.94,35.4,119.17,57.44,1.58,2021-08-21
"122",2021-08-21 10:15:00,"CARI",232.46,35.3,119.17,57.42,1.56,2021-08-21
"123",2021-08-21 10:30:00,"CARI",230.88,35.4,119.13,57.42,1.64,2021-08-21
"124",2021-08-21 10:45:00,"CARI",224.53,35.5,119.05,57.38,1.71,2021-08-21
"125",2021-08-21 11:00:00,"CARI",225.79,35.5,118.82,57.33,1.65,2021-08-21
"126",2021-08-21 11:15:00,"CARI",226.29,35.4,118.73,57.31,1.58,2021-08-21
"127",2021-08-21 11:30:00,"CARI",229.79,35.5,118.49,57.22,1.59,2021-08-21
"128",2021-08-21 11:45:00,"CARI",233.53,35.4,118.21,57.2,1.45,2021-08-21
"129",2021-08-21 12:00:00,"CARI",235.55,35.5,118.1,57.16,1.74,2021-08-21
"130",2021-08-21 12:15:00,"CARI",235.43,35.5,118.02,57.17,1.57,2021-08-21
"131",2021-08-21 12:30:00,"CARI",231.95,35.5,118.1,57.17,1.46,2021-08-21
"132",2021-08-21 12:45:00,"CARI",234.86,35.4,117.98,57.17,1.4,2021-08-21
"133",2021-08-21 13:00:00,"CARI",233.53,35.5,117.78,57.19,1.43,2021-08-21
"134",2021-08-21 13:15:00,"CARI",229.2,35.5,117.73,57.15,1.48,2021-08-21
"135",2021-08-21 13:30:00,"CARI",229.66,35.5,117.68,57.17,1.55,2021-08-21
"136",2021-08-21 13:45:00,"CARI",231.78,35.5,117.43,57.17,1.48,2021-08-21
"137",2021-08-21 14:00:00,"CARI",230.54,35.4,117.3,57.15,1.41,2021-08-21
"138",2021-08-21 14:15:00,"CARI",230.62,35.6,117.28,57.17,1.58,2021-08-21
"139",2021-08-21 14:30:00,"CARI",232.08,35.5,117.12,57.15,1.45,2021-08-21
"140",2021-08-21 14:45:00,"CARI",228.07,35.5,116.96,57.12,1.6,2021-08-21
"141",2021-08-21 15:00:00,"CARI",226.74,35.5,116.44,57.16,1.53,2021-08-21
"142",2021-08-21 15:15:00,"CARI",227.94,35.5,116.22,57.15,1.56,2021-08-21
"143",2021-08-21 15:30:00,"CARI",231.86,35.5,116.38,57.18,1.57,2021-08-21
"144",2021-08-21 15:45:00,"CARI",227.36,35.4,116.26,57.19,1.44,2021-08-21
"145",2021-08-21 16:00:00,"CARI",225.34,35.6,116.18,57.18,1.37,2021-08-21
"146",2021-08-21 16:15:00,"CARI",228.09,35.6,116.04,57.17,1.47,2021-08-21
"147",2021-08-21 16:30:00,"CARI",225.94,35.5,115.87,57.15,1.41,2021-08-21
"148",2021-08-21 16:45:00,"CARI",224.91,35.4,115.81,57.15,1.43,2021-08-21
"149",2021-08-21 17:00:00,"CARI",228.09,35.5,115.68,57.17,1.39,2021-08-21
"150",2021-08-21 17:15:00,"CARI",225.19,35.5,115.54,57.18,1.44,2021-08-21
"151",2021-08-21 17:30:00,"CARI",215.65,35.6,115.45,57.21,1.43,2021-08-21
"152",2021-08-21 17:45:00,"CARI",229.34,35.6,115.33,57.22,1.45,2021-08-21
"153",2021-08-21 18:00:00,"CARI",218.12,35.6,115.31,57.25,1.38,2021-08-21
"154",2021-08-21 18:15:00,"CARI",223.39,35.5,115.28,57.24,1.41,2021-08-21
"155",2021-08-21 18:30:00,"CARI",215.2,35.6,115.17,57.27,1.49,2021-08-21
"156",2021-08-21 18:45:00,"CARI",223.68,35.6,115.06,57.31,1.37,2021-08-21
"157",2021-08-21 19:00:00,"CARI",221.13,35.6,115.02,57.29,1.32,2021-08-21
"158",2021-08-21 19:15:00,"CARI",223.47,35.6,113.57,57.31,1.39,2021-08-21
"159",2021-08-21 19:30:00,"CARI",220.19,35.6,114.84,57.36,1.52,2021-08-21
"160",2021-08-21 19:45:00,"CARI",221.21,35.6,114.74,57.39,1.41,2021-08-21
"161",2021-08-21 20:00:00,"CARI",222.19,35.7,114.45,57.43,1.67,2021-08-21
"162",2021-08-21 20:15:00,"CARI",215.31,35.8,114.3,57.48,1.62,2021-08-21
"163",2021-08-21 20:30:00,"CARI",221.41,35.7,114.27,57.53,1.45,2021-08-21
"164",2021-08-21 20:45:00,"CARI",216.48,35.6,114.17,57.55,1.52,2021-08-21
"165",2021-08-21 21:00:00,"CARI",217.47,35.7,113.88,57.62,1.54,2021-08-21
"166",2021-08-21 21:15:00,"CARI",223.21,35.8,113.9,57.66,1.67,2021-08-21
"167",2021-08-21 21:30:00,"CARI",218.13,35.8,113.68,57.74,1.58,2021-08-21
"168",2021-08-21 21:45:00,"CARI",215.11,35.8,113.61,57.81,1.54,2021-08-21
"169",2021-08-21 22:00:00,"CARI",218.87,35.9,113.47,57.84,1.54,2021-08-21
"170",2021-08-21 22:15:00,"CARI",216.52,35.8,113.2,57.88,1.67,2021-08-21
"171",2021-08-21 22:30:00,"CARI",209,35.8,112.97,57.96,1.63,2021-08-21
"172",2021-08-21 22:45:00,"CARI",216.43,36.1,112.72,58.04,1.5,2021-08-21
"173",2021-08-21 23:00:00,"CARI",211.62,36,112.63,58.09,1.47,2021-08-21
"174",2021-08-21 23:15:00,"CARI",213.53,36,112.33,58.15,1.54,2021-08-21
"175",2021-08-21 23:30:00,"CARI",214.52,36.2,112.24,58.19,1.55,2021-08-21
"176",2021-08-21 23:45:00,"CARI",212.22,36,112.02,58.25,1.56,2021-08-21
"177",2021-08-22 00:00:00,"CARI",210.1,36.1,111.66,58.33,1.57,2021-08-22
"178",2021-08-22 00:15:00,"CARI",211.36,36.2,111.55,58.35,1.47,2021-08-22
"179",2021-08-22 00:30:00,"CARI",206.22,36.2,111.29,58.39,1.43,2021-08-22
"180",2021-08-22 00:45:00,"CARI",212.14,36.3,111.11,58.45,1.4,2021-08-22
"181",2021-08-22 01:00:00,"CARI",204.19,36.3,110.68,58.47,1.67,2021-08-22
"182",2021-08-22 01:15:00,"CARI",210.41,36.3,110.63,58.51,1.79,2021-08-22
"183",2021-08-22 01:30:00,"CARI",215.83,36.3,110.01,58.55,1.71,2021-08-22
"184",2021-08-22 01:45:00,"CARI",203.36,36.4,109.82,58.59,1.72,2021-08-22
"185",2021-08-22 02:00:00,"CARI",206.93,36.4,109.63,58.59,1.85,2021-08-22
"186",2021-08-22 02:15:00,"CARI",207.99,36.5,109.3,58.63,1.64,2021-08-22
"187",2021-08-22 02:30:00,"CARI",204.22,36.5,109.37,58.64,1.56,2021-08-22
"188",2021-08-22 02:45:00,"CARI",203.87,36.5,108.97,58.69,1.4,2021-08-22
"189",2021-08-22 03:00:00,"CARI",201.19,36.5,108.92,58.71,1.42,2021-08-22
"190",2021-08-22 03:15:00,"CARI",204.96,36.7,108.64,58.77,1.65,2021-08-22
"191",2021-08-22 03:30:00,"CARI",199.26,36.7,108.38,58.78,1.53,2021-08-22
"192",2021-08-22 03:45:00,"CARI",197.74,36.7,108.26,58.83,1.53,2021-08-22
"193",2021-08-22 04:00:00,"CARI",203.28,36.8,107.99,58.85,1.55,2021-08-22
"194",2021-08-22 04:15:00,"CARI",202.77,36.7,107.9,58.9,1.63,2021-08-22
"195",2021-08-22 04:30:00,"CARI",197.16,36.8,107.52,58.91,1.51,2021-08-22
"196",2021-08-22 04:45:00,"CARI",208.33,36.8,107.49,58.96,1.59,2021-08-22
"197",2021-08-22 05:00:00,"CARI",199.27,36.7,107.36,58.99,1.5,2021-08-22
"198",2021-08-22 05:15:00,"CARI",197.65,36.9,107.05,59.01,1.65,2021-08-22
"199",2021-08-22 05:30:00,"CARI",200.84,36.8,106.84,59.05,2.56,2021-08-22
"200",2021-08-22 05:45:00,"CARI",203.54,36.9,106.42,59.08,2.05,2021-08-22
"201",2021-08-22 06:00:00,"CARI",199.47,36.9,106.53,59.15,1.83,2021-08-22
"202",2021-08-22 06:15:00,"CARI",198.51,36.9,106.41,59.2,1.59,2021-08-22
"203",2021-08-22 06:30:00,"CARI",196.53,37,106.42,59.23,1.63,2021-08-22
"204",2021-08-22 06:45:00,"CARI",197.21,36.9,106.32,59.25,1.5,2021-08-22
"205",2021-08-22 07:00:00,"CARI",191.32,37,106.43,59.29,1.43,2021-08-22
"206",2021-08-22 07:15:00,"CARI",196.35,36.5,106.26,59.3,1.92,2021-08-22
