"","DateTime","Site","Discharge","NO3","fDOM","SpCond","Turb","day"
"1",2021-08-23 13:00:00,"CARI",156.45,37.1,90,63.1,1.16,2021-08-23
"2",2021-08-23 13:15:00,"CARI",156.64,37,89.93,63.05,1.11,2021-08-23
"3",2021-08-23 13:30:00,"CARI",159.02,37,89.76,63.04,1.1,2021-08-23
"4",2021-08-23 13:45:00,"CARI",159.64,36.9,89.65,63.02,1.11,2021-08-23
"5",2021-08-23 14:00:00,"CARI",156.13,37,89.54,62.97,1.1,2021-08-23
"6",2021-08-23 14:15:00,"CARI",158.58,36.9,89.37,62.94,1.14,2021-08-23
"7",2021-08-23 14:30:00,"CARI",155.9,37,89.38,62.92,1.18,2021-08-23
"8",2021-08-23 14:45:00,"CARI",156.75,36.8,89.16,62.89,1.11,2021-08-23
"9",2021-08-23 15:00:00,"CARI",158.62,36.8,89.12,62.88,1.11,2021-08-23
"10",2021-08-23 15:15:00,"CARI",156.71,36.8,89.05,62.86,1.12,2021-08-23
"11",2021-08-23 15:30:00,"CARI",163.5,36.7,89.04,62.83,1.09,2021-08-23
"12",2021-08-23 15:45:00,"CARI",156.63,36.8,88.96,62.82,1.05,2021-08-23
"13",2021-08-23 16:00:00,"CARI",162.79,36.8,89.05,62.79,1.15,2021-08-23
"14",2021-08-23 16:15:00,"CARI",155.41,36.4,88.79,62.84,1.06,2021-08-23
"15",2021-08-23 16:30:00,"CARI",161.78,36.2,88.78,62.86,1.1,2021-08-23
"16",2021-08-23 16:45:00,"CARI",156.79,36.9,88.73,62.89,1.16,2021-08-23
"17",2021-08-23 17:00:00,"CARI",163.02,36.4,88.74,62.83,1.12,2021-08-23
"18",2021-08-23 17:15:00,"CARI",163.35,36.5,88.58,62.79,1.08,2021-08-23
"19",2021-08-23 17:30:00,"CARI",162.05,36.5,88.61,62.77,1.19,2021-08-23
"20",2021-08-23 17:45:00,"CARI",162.05,36.2,88.54,62.75,1.16,2021-08-23
"21",2021-08-23 18:00:00,"CARI",159.41,36.4,88.6,62.74,1.13,2021-08-23
"22",2021-08-23 18:15:00,"CARI",161.53,36.6,88.6,62.72,1.09,2021-08-23
"23",2021-08-23 18:30:00,"CARI",164.39,36.4,88.62,62.7,1.25,2021-08-23
"24",2021-08-23 18:45:00,"CARI",162.05,36.4,88.58,62.68,1.13,2021-08-23
"25",2021-08-23 19:00:00,"CARI",165.05,36.3,88.77,62.67,1.14,2021-08-23
"26",2021-08-23 19:15:00,"CARI",165.54,36,88.71,62.69,1.15,2021-08-23
"27",2021-08-23 19:30:00,"CARI",168.5,36.3,88.8,62.68,1.13,2021-08-23
"28",2021-08-23 19:45:00,"CARI",167.78,36.1,88.72,62.68,1.18,2021-08-23
"29",2021-08-23 20:00:00,"CARI",171.76,35.9,88.83,62.69,2.4,2021-08-23
"30",2021-08-23 20:15:00,"CARI",168.5,36.1,88.98,62.67,1.64,2021-08-23
"31",2021-08-23 20:30:00,"CARI",171.81,36.2,88.98,62.65,1.34,2021-08-23
"32",2021-08-23 20:45:00,"CARI",169.73,36.2,89.19,62.71,1.31,2021-08-23
"33",2021-08-23 21:00:00,"CARI",174.72,36.1,88.96,62.7,1.17,2021-08-23
"34",2021-08-23 21:15:00,"CARI",170.61,36.2,89.22,62.75,1.34,2021-08-23
"35",2021-08-23 21:30:00,"CARI",168.31,36,89.19,62.76,1.46,2021-08-23
"36",2021-08-23 21:45:00,"CARI",169.45,36.1,89.19,62.74,1.51,2021-08-23
"37",2021-08-23 22:00:00,"CARI",172.88,36,89.26,62.77,1.28,2021-08-23
"38",2021-08-23 22:15:00,"CARI",171.25,35.9,89.34,62.75,1.32,2021-08-23
"39",2021-08-23 22:30:00,"CARI",171.59,36.1,89.31,62.77,1.45,2021-08-23
"40",2021-08-23 22:45:00,"CARI",168.92,36,89.31,62.78,1.37,2021-08-23
"41",2021-08-23 23:00:00,"CARI",171.86,36,89.53,62.79,1.32,2021-08-23
"42",2021-08-23 23:15:00,"CARI",173.11,35.9,89.58,62.8,1.25,2021-08-23
"43",2021-08-23 23:30:00,"CARI",171.25,35.9,89.68,62.82,1.27,2021-08-23
"44",2021-08-23 23:45:00,"CARI",172.32,36,89.73,62.83,1.33,2021-08-23
"45",2021-08-24 00:00:00,"CARI",173.84,35.9,89.75,62.86,1.37,2021-08-24
"46",2021-08-24 00:15:00,"CARI",171.84,36,89.74,62.89,1.37,2021-08-24
"47",2021-08-24 00:30:00,"CARI",179.94,35.9,89.85,62.93,1.34,2021-08-24
"48",2021-08-24 00:45:00,"CARI",175.37,35.9,89.83,62.96,1.29,2021-08-24
"49",2021-08-24 01:00:00,"CARI",174.8,35.9,89.96,62.99,1.29,2021-08-24
"50",2021-08-24 01:15:00,"CARI",176.08,35.9,89.95,62.97,1.48,2021-08-24
"51",2021-08-24 01:30:00,"CARI",176.17,35.9,90.03,63.04,1.48,2021-08-24
"52",2021-08-24 01:45:00,"CARI",177.04,35.9,89.91,63.08,1.5,2021-08-24
"53",2021-08-24 02:00:00,"CARI",173.22,35.9,90.1,63.11,1.37,2021-08-24
"54",2021-08-24 02:15:00,"CARI",177.13,35.9,90.23,63.15,1.31,2021-08-24
"55",2021-08-24 02:30:00,"CARI",173.76,35.8,90.27,63.18,1.27,2021-08-24
"56",2021-08-24 02:45:00,"CARI",173.76,35.8,90.39,63.22,1.26,2021-08-24
"57",2021-08-24 03:00:00,"CARI",171.83,35.8,90.4,63.25,1.33,2021-08-24
"58",2021-08-24 03:15:00,"CARI",175.42,35.8,90.41,63.3,1.32,2021-08-24
"59",2021-08-24 03:30:00,"CARI",180.13,35.8,90.41,63.36,1.48,2021-08-24
"60",2021-08-24 03:45:00,"CARI",172.83,35.7,90.37,63.35,1.64,2021-08-24
"61",2021-08-24 04:00:00,"CARI",181.89,35.8,11.18,63.43,1.29,2021-08-24
"62",2021-08-24 04:15:00,"CARI",176.65,35.7,90.53,63.47,1.19,2021-08-24
"63",2021-08-24 04:30:00,"CARI",174.48,35.7,90.5,63.51,1.36,2021-08-24
"64",2021-08-24 04:45:00,"CARI",175.76,35.7,90.36,63.56,1.24,2021-08-24
"65",2021-08-24 05:00:00,"CARI",177.49,35.8,90.52,63.63,1.43,2021-08-24
"66",2021-08-24 05:15:00,"CARI",174.35,35.7,90.44,63.64,1.39,2021-08-24
"67",2021-08-24 05:30:00,"CARI",173.32,35.8,90.59,63.68,1.41,2021-08-24
"68",2021-08-24 05:45:00,"CARI",173.98,35.7,90.48,63.75,1.43,2021-08-24
"69",2021-08-24 06:00:00,"CARI",176.73,35.7,90.55,63.81,1.34,2021-08-24
"70",2021-08-24 06:15:00,"CARI",173.14,35.8,90.51,63.83,1.41,2021-08-24
"71",2021-08-24 06:30:00,"CARI",173.19,35.8,90.49,63.89,1.38,2021-08-24
"72",2021-08-24 06:45:00,"CARI",171.57,35.8,90.62,63.91,1.37,2021-08-24
"73",2021-08-24 07:00:00,"CARI",173.69,35.8,90.31,63.9,1.71,2021-08-24
"74",2021-08-24 07:15:00,"CARI",176.95,35.8,90.76,63.88,1.68,2021-08-24
"75",2021-08-24 07:30:00,"CARI",176.14,35.8,90.8,63.92,1.55,2021-08-24
"76",2021-08-24 07:45:00,"CARI",171.58,35.7,91.17,63.95,1.23,2021-08-24
"77",2021-08-24 08:00:00,"CARI",167.46,35.7,91.33,63.97,3.2,2021-08-24
"78",2021-08-24 08:15:00,"CARI",171.87,35.7,90.93,63.94,3.03,2021-08-24
"79",2021-08-24 08:30:00,"CARI",172.86,35.7,90.96,63.95,5.01,2021-08-24
"80",2021-08-24 08:45:00,"CARI",175.81,35.8,90.3,63.9,2.91,2021-08-24
"81",2021-08-24 09:00:00,"CARI",171.99,35.7,91.54,63.9,1.65,2021-08-24
"82",2021-08-24 09:15:00,"CARI",170.34,35.7,91.8,63.85,1.39,2021-08-24
"83",2021-08-24 09:30:00,"CARI",177.1,35.7,91.78,63.79,1.36,2021-08-24
"84",2021-08-24 09:45:00,"CARI",171.06,35.6,91.82,63.76,1.36,2021-08-24
"85",2021-08-24 10:00:00,"CARI",169.61,35.7,91.78,63.68,1.29,2021-08-24
"86",2021-08-24 10:15:00,"CARI",168.89,35.7,91.8,63.61,1.26,2021-08-24
"87",2021-08-24 10:30:00,"CARI",167.34,35.6,91.67,63.6,1.22,2021-08-24
