"","DateTime","Site","Discharge","NO3","fDOM","SpCond","Turb","day"
"1",2021-06-19 19:00:00,"CARI",22.3,26.7,25.83,99.48,2.36,2021-06-19
"2",2021-06-19 19:15:00,"CARI",21.98,26.7,26.12,99.68,2.68,2021-06-19
"3",2021-06-19 19:30:00,"CARI",23.48,26.5,25.93,99.33,2.4,2021-06-19
"4",2021-06-19 19:45:00,"CARI",22.35,26.5,26.4,98.88,5.49,2021-06-19
"5",2021-06-19 20:00:00,"CARI",27.23,26.4,25.98,98.52,5.39,2021-06-19
"6",2021-06-19 20:15:00,"CARI",28.03,26.3,26.25,98.78,4.2,2021-06-19
"7",2021-06-19 20:30:00,"CARI",31.54,26.3,27,98.44,4.51,2021-06-19
"8",2021-06-19 20:45:00,"CARI",35.74,26.1,27.36,98.04,4.92,2021-06-19
"9",2021-06-19 21:00:00,"CARI",35.98,25.9,27.98,97.49,4.95,2021-06-19
"10",2021-06-19 21:15:00,"CARI",36.91,26,28.9,97.2,5.38,2021-06-19
"11",2021-06-19 21:30:00,"CARI",39.94,25.9,29.36,96.97,5.52,2021-06-19
"12",2021-06-19 21:45:00,"CARI",40.2,25.9,29.68,96.9,6.17,2021-06-19
"13",2021-06-19 22:00:00,"CARI",42.12,26,29.67,96.73,7.45,2021-06-19
"14",2021-06-19 22:15:00,"CARI",45.18,26,29.8,96.43,7.19,2021-06-19
"15",2021-06-19 22:30:00,"CARI",46.81,26.1,30.03,96.17,8.66,2021-06-19
"16",2021-06-19 22:45:00,"CARI",50.64,26.1,30.35,95.48,9.18,2021-06-19
"17",2021-06-19 23:00:00,"CARI",55.1,26.1,30.82,94.67,10.93,2021-06-19
"18",2021-06-19 23:15:00,"CARI",58.37,26.1,30.98,93.81,11.77,2021-06-19
"19",2021-06-19 23:30:00,"CARI",60.87,26.1,31.32,93.01,12.16,2021-06-19
"20",2021-06-19 23:45:00,"CARI",64.67,26.1,32.25,92.26,12.21,2021-06-19
"21",2021-06-20 00:00:00,"CARI",65.65,26.1,33.2,91.68,12.78,2021-06-20
"22",2021-06-20 00:15:00,"CARI",68.51,26.1,34.48,91.01,12.54,2021-06-20
"23",2021-06-20 00:30:00,"CARI",70.1,26.2,35.66,90.4,12.46,2021-06-20
"24",2021-06-20 00:45:00,"CARI",68.36,26.3,36.61,89.81,12.82,2021-06-20
"25",2021-06-20 01:00:00,"CARI",71.62,26.4,37.85,89.18,12.92,2021-06-20
"26",2021-06-20 01:15:00,"CARI",70.53,26.7,38.97,88.4,12.91,2021-06-20
"27",2021-06-20 01:30:00,"CARI",74.17,27,40.31,87.62,12.45,2021-06-20
"28",2021-06-20 01:45:00,"CARI",74.87,27.3,42.29,86.86,12.01,2021-06-20
"29",2021-06-20 02:00:00,"CARI",77.81,27.6,44.46,86.27,11.67,2021-06-20
"30",2021-06-20 02:15:00,"CARI",76.36,27.8,46.47,85.85,10.7,2021-06-20
"31",2021-06-20 02:30:00,"CARI",76.7,28,48.29,85.34,10.56,2021-06-20
"32",2021-06-20 02:45:00,"CARI",76.84,28.2,49.57,85.09,10.84,2021-06-20
"33",2021-06-20 03:00:00,"CARI",75.97,28.1,50.68,84.73,10.64,2021-06-20
"34",2021-06-20 03:15:00,"CARI",76.58,28.3,51.94,84.36,9.49,2021-06-20
"35",2021-06-20 03:30:00,"CARI",75.54,28.1,53.13,84.06,9.01,2021-06-20
"36",2021-06-20 03:45:00,"CARI",77.93,28.1,54.2,83.81,9.05,2021-06-20
"37",2021-06-20 04:00:00,"CARI",76.69,28.1,55.1,83.5,9.57,2021-06-20
