"","DateTime","Site","Discharge","NO3","fDOM","SpCond","Turb","day"
"1",2021-05-16 14:00:00,"CARI",107.45,31.9,130.73,16.79,-6.93,2021-05-16
"2",2021-05-16 14:15:00,"CARI",112.56,31.9,129.93,16.77,-5.6,2021-05-16
"3",2021-05-16 14:30:00,"CARI",113.14,31.8,129.93,16.78,-6.66,2021-05-16
"4",2021-05-16 14:45:00,"CARI",114.78,31.7,129.3,16.77,-6.43,2021-05-16
"5",2021-05-16 15:00:00,"CARI",119.38,31.7,129.38,16.77,-6.94,2021-05-16
"6",2021-05-16 15:15:00,"CARI",113.82,31.6,129.41,16.78,-5.71,2021-05-16
"7",2021-05-16 15:30:00,"CARI",122.08,31.6,129.57,16.78,-7.19,2021-05-16
"8",2021-05-16 15:45:00,"CARI",121.34,31.5,129.48,16.79,-6.84,2021-05-16
"9",2021-05-16 16:00:00,"CARI",117.03,31.5,129.13,16.79,-6.37,2021-05-16
"10",2021-05-16 16:15:00,"CARI",122.55,31.5,129.73,16.78,-6.83,2021-05-16
"11",2021-05-16 16:30:00,"CARI",124.48,31.4,129.87,16.78,-6.73,2021-05-16
"12",2021-05-16 16:45:00,"CARI",123.3,31.5,129.92,16.78,-5.63,2021-05-16
"13",2021-05-16 17:00:00,"CARI",127.61,31.4,129.85,16.77,-4.71,2021-05-16
"14",2021-05-16 17:15:00,"CARI",128.11,31.3,129.72,16.77,-6.04,2021-05-16
"15",2021-05-16 17:30:00,"CARI",126.87,31.2,129.85,16.7,-5.98,2021-05-16
"16",2021-05-16 17:45:00,"CARI",132.31,31.1,129.33,16.67,-4.38,2021-05-16
"17",2021-05-16 18:00:00,"CARI",139.72,30.9,129.35,16.64,-3.71,2021-05-16
"18",2021-05-16 18:15:00,"CARI",144.32,30.8,129.85,16.64,-3.74,2021-05-16
"19",2021-05-16 18:30:00,"CARI",152.91,30.5,129.8,16.65,-2.27,2021-05-16
"20",2021-05-16 18:45:00,"CARI",160.3,30.3,130.3,16.67,-1.34,2021-05-16
"21",2021-05-16 19:00:00,"CARI",162.16,30,130.49,16.66,0.28,2021-05-16
"22",2021-05-16 19:15:00,"CARI",174.82,29.9,131.47,16.71,2.05,2021-05-16
"23",2021-05-16 19:30:00,"CARI",187.18,29.7,132.28,16.7,0.43,2021-05-16
"24",2021-05-16 19:45:00,"CARI",199.89,29.4,132.71,16.69,2.26,2021-05-16
"25",2021-05-16 20:00:00,"CARI",207.3,29.2,133.71,16.72,4.24,2021-05-16
"26",2021-05-16 20:15:00,"CARI",216.12,28.9,134.03,16.69,16.07,2021-05-16
"27",2021-05-16 20:30:00,"CARI",224.28,28.7,133.95,16.79,9.23,2021-05-16
"28",2021-05-16 20:45:00,"CARI",229.2,28.4,134.85,16.88,12.84,2021-05-16
"29",2021-05-16 21:00:00,"CARI",248.38,28.4,134.55,16.91,21.59,2021-05-16
"30",2021-05-16 21:15:00,"CARI",248.87,28.1,134.25,16.85,29.4,2021-05-16
"31",2021-05-16 21:30:00,"CARI",259.33,28,134.13,16.86,104.41,2021-05-16
