"","DateTime","Site","Discharge","NO3","fDOM","SpCond","Turb","day"
"1",2021-08-09 06:45:00,"CARI",51.79,25.1,45.71,90.07,4.37,2021-08-09
"2",2021-08-09 07:00:00,"CARI",52.82,25.1,50.26,89.7,4.63,2021-08-09
"3",2021-08-09 07:15:00,"CARI",55.14,25,50.99,89.42,3.95,2021-08-09
"4",2021-08-09 07:30:00,"CARI",54.75,25.1,52.01,89.04,4.11,2021-08-09
"5",2021-08-09 07:45:00,"CARI",58.36,25,52.88,88.68,4.21,2021-08-09
"6",2021-08-09 08:00:00,"CARI",59.53,25,53.6,88.3,4.48,2021-08-09
"7",2021-08-09 08:15:00,"CARI",59.87,25,54.55,87.9,4.51,2021-08-09
"8",2021-08-09 08:30:00,"CARI",61.01,25,55.49,87.44,4.63,2021-08-09
"9",2021-08-09 08:45:00,"CARI",62.55,24.9,56.62,87.02,4.75,2021-08-09
"10",2021-08-09 09:00:00,"CARI",62.28,24.9,57.7,86.55,4.85,2021-08-09
"11",2021-08-09 09:15:00,"CARI",63.11,24.8,58.75,86.28,5.03,2021-08-09
"12",2021-08-09 09:30:00,"CARI",65.53,24.8,59.96,85.91,4.93,2021-08-09
"13",2021-08-09 09:45:00,"CARI",65.86,24.8,60.86,85.61,4.67,2021-08-09
"14",2021-08-09 10:00:00,"CARI",66.04,24.8,61.98,85.27,4.94,2021-08-09
"15",2021-08-09 10:15:00,"CARI",67.9,24.7,63.01,84.92,4.77,2021-08-09
"16",2021-08-09 10:30:00,"CARI",65.68,24.7,64.16,84.52,4.87,2021-08-09
"17",2021-08-09 10:45:00,"CARI",67.85,24.6,65.12,84.18,4.57,2021-08-09
"18",2021-08-09 11:00:00,"CARI",68.15,24.7,66.18,83.76,4.71,2021-08-09
"19",2021-08-09 11:15:00,"CARI",69.61,24.6,67.47,83.37,4.77,2021-08-09
"20",2021-08-09 11:30:00,"CARI",70.31,24.7,69.01,82.96,4.77,2021-08-09
"21",2021-08-09 11:45:00,"CARI",69.64,24.5,70.2,82.61,4.54,2021-08-09
"22",2021-08-09 12:00:00,"CARI",69.51,24.6,71.54,82.18,4.51,2021-08-09
"23",2021-08-09 12:15:00,"CARI",70.5,24.6,72.74,81.77,4.58,2021-08-09
"24",2021-08-09 12:30:00,"CARI",72.75,24.6,74,81.47,4.54,2021-08-09
"25",2021-08-09 12:45:00,"CARI",71.89,24.6,75.09,81.15,4.7,2021-08-09
"26",2021-08-09 13:00:00,"CARI",72.12,24.6,76.12,80.78,4.7,2021-08-09
"27",2021-08-09 13:15:00,"CARI",72.28,24.6,77.07,80.45,4.72,2021-08-09
"28",2021-08-09 13:30:00,"CARI",71.14,24.5,78.14,80.16,4.45,2021-08-09
"29",2021-08-09 13:45:00,"CARI",72.89,24.5,79.16,79.83,4.21,2021-08-09
"30",2021-08-09 14:00:00,"CARI",72.68,24.5,80.01,79.56,4.33,2021-08-09
"31",2021-08-09 14:15:00,"CARI",70.91,24.5,81,79.31,4.24,2021-08-09
"32",2021-08-09 14:30:00,"CARI",70.51,24.5,81.81,79.11,4.02,2021-08-09
"33",2021-08-09 14:45:00,"CARI",70.45,24.5,82.33,78.87,4.33,2021-08-09
"34",2021-08-09 15:00:00,"CARI",71.33,24.6,83.08,78.68,4.1,2021-08-09
"35",2021-08-09 15:15:00,"CARI",71.46,24.4,83.82,78.41,4,2021-08-09
"36",2021-08-09 15:30:00,"CARI",72.14,24.5,84.03,78.24,3.84,2021-08-09
"37",2021-08-09 15:45:00,"CARI",71.6,24.4,84.91,78.07,4.02,2021-08-09
"38",2021-08-09 16:00:00,"CARI",70.54,24.4,85.68,77.94,3.98,2021-08-09
"39",2021-08-09 16:15:00,"CARI",72.09,24.5,86.12,77.77,3.73,2021-08-09
"40",2021-08-09 16:30:00,"CARI",69.18,24.4,86.65,77.65,3.81,2021-08-09
"41",2021-08-09 16:45:00,"CARI",69.41,24.4,87.14,77.57,3.51,2021-08-09
"42",2021-08-09 17:00:00,"CARI",68.37,24.4,87.71,77.46,3.82,2021-08-09
"43",2021-08-09 17:15:00,"CARI",67.89,24.4,88.05,77.34,3.9,2021-08-09
"44",2021-08-09 17:30:00,"CARI",69.18,24.5,88.45,77.27,3.53,2021-08-09
"45",2021-08-09 17:45:00,"CARI",69.55,24.4,88.88,77.18,3.65,2021-08-09
"46",2021-08-09 18:00:00,"CARI",68.76,24.4,89.07,77.09,4.53,2021-08-09
"47",2021-08-09 18:15:00,"CARI",68.63,24.5,89.16,77.02,3.46,2021-08-09
"48",2021-08-09 18:30:00,"CARI",68.81,24.4,89.5,76.84,5.51,2021-08-09
"49",2021-08-09 18:45:00,"CARI",66.74,24.5,89.04,76.81,4.09,2021-08-09
"50",2021-08-09 19:00:00,"CARI",66.21,24.5,89.58,76.77,3.64,2021-08-09
"51",2021-08-09 19:15:00,"CARI",69.24,24.4,89.99,76.81,4.82,2021-08-09
"52",2021-08-09 19:30:00,"CARI",67.02,24.6,89.86,76.74,4.61,2021-08-09
"53",2021-08-09 19:45:00,"CARI",65.94,24.6,89.94,76.66,4.22,2021-08-09
"54",2021-08-09 20:00:00,"CARI",68.15,24.7,90.33,76.71,3.53,2021-08-09
"55",2021-08-09 20:15:00,"CARI",64.26,24.7,90.74,76.75,3.3,2021-08-09
"56",2021-08-09 20:30:00,"CARI",64.41,24.7,91.09,76.65,4.14,2021-08-09
"57",2021-08-09 20:45:00,"CARI",65.28,24.7,91.25,76.63,3.53,2021-08-09
"58",2021-08-09 21:00:00,"CARI",63.95,24.9,91.71,76.65,3.15,2021-08-09
"59",2021-08-09 21:15:00,"CARI",65.89,24.8,91.57,76.68,3.35,2021-08-09
"60",2021-08-09 21:30:00,"CARI",64.96,24.9,91.4,76.73,3.38,2021-08-09
"61",2021-08-09 21:45:00,"CARI",62.55,25.1,91.53,76.79,3.44,2021-08-09
"62",2021-08-09 22:00:00,"CARI",64.03,25.1,91.39,76.82,3.2,2021-08-09
"63",2021-08-09 22:15:00,"CARI",63.64,25.2,91.7,76.88,3.65,2021-08-09
"64",2021-08-09 22:30:00,"CARI",60.02,25.2,91.53,76.93,3.99,2021-08-09
