"Site","DateTime","Q","day","fDOM.QSU.mn","nitrateuM","SpCond.uScm.mn","Turbidity.FNU.mn"
"POKE",2019-05-10 17:15:00,458.659392028292,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-10 17:30:00,457.872324554797,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-10 17:45:00,455.511122134313,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-10 18:00:00,454.724054660819,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-10 18:15:00,455.511122134313,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-10 18:30:00,453.149919713829,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-10 18:45:00,454.724054660819,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-10 19:00:00,453.149919713829,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-10 19:15:00,450.001649819851,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-10 19:30:00,453.149919713829,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-10 19:45:00,451.57578476684,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-10 20:00:00,451.57578476684,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-10 20:15:00,449.214582346356,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-10 20:30:00,448.427514872861,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-10 20:45:00,448.427514872861,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-10 21:00:00,450.788717293345,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-10 21:15:00,450.001649819851,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-10 21:30:00,449.214582346356,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-10 21:45:00,447.640447399367,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-10 22:00:00,451.57578476684,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-10 22:15:00,450.788717293345,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-10 22:30:00,448.427514872861,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-10 22:45:00,448.427514872861,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-10 23:00:00,445.279244978883,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-10 23:15:00,443.705110031893,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-10 23:30:00,442.130975084904,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-10 23:45:00,439.76977266442,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-11 00:00:00,438.19563771743,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-11 00:15:00,437.408570243936,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-11 00:30:00,430.324962982483,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-11 00:45:00,429.537895508989,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-11 01:00:00,426.38962561501,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-11 01:15:00,426.38962561501,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-11 01:30:00,424.815490668021,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-11 01:45:00,418.518950880063,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-11 02:00:00,415.370680986084,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-11 02:15:00,414.58361351259,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-11 02:30:00,415.370680986084,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-11 02:45:00,408.287073724632,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-11 03:00:00,406.712938777643,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-11 03:15:00,405.925871304148,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-11 03:30:00,406.712938777643,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-11 03:45:00,406.712938777643,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-11 04:00:00,398.842264042696,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-11 04:15:00,398.055196569201,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-11 04:30:00,398.055196569201,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-11 04:45:00,399.629331516191,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-11 05:00:00,398.842264042696,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-11 05:15:00,399.629331516191,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-11 05:30:00,399.629331516191,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-11 05:45:00,399.629331516191,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-11 06:00:00,395.693994148717,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-11 06:15:00,394.906926675223,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-11 06:30:00,396.481061622212,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-11 06:45:00,393.332791728233,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-11 07:00:00,394.906926675223,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-11 07:15:00,391.758656781244,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-11 07:30:00,393.332791728233,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-11 07:45:00,394.119859201728,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-11 08:00:00,397.268129095707,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-11 08:15:00,388.610386887265,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-11 08:30:00,391.758656781244,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-11 08:45:00,390.971589307749,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-11 09:00:00,393.332791728233,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-11 09:15:00,392.545724254739,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-11 09:30:00,394.906926675223,2019-05-11,NA,NA,NA,NA
"POKE",2019-05-11 09:45:00,394.119859201728,2019-05-11,79.92,NA,31.9,12.45
"POKE",2019-05-11 10:00:00,394.906926675223,2019-05-11,80.57,NA,31.9,11.17
"POKE",2019-05-11 10:15:00,395.693994148717,2019-05-11,80.21,NA,31.8,12.19
"POKE",2019-05-11 10:30:00,396.481061622212,2019-05-11,80.17,NA,31.7,12.1
"POKE",2019-05-11 10:45:00,397.268129095707,2019-05-11,79.63,NA,31.6,12.21
"POKE",2019-05-11 11:00:00,398.842264042696,2019-05-11,79.04,NA,31.4,12.42
"POKE",2019-05-11 11:15:00,399.629331516191,2019-05-11,78.45,NA,31.3,12.54
"POKE",2019-05-11 11:30:00,398.842264042696,2019-05-11,78.26,NA,31.2,11.97
"POKE",2019-05-11 11:45:00,398.055196569201,2019-05-11,77.75,NA,31.1,12.74
"POKE",2019-05-11 12:00:00,396.481061622212,2019-05-11,77.5,NA,31,12.49
"POKE",2019-05-11 12:15:00,398.055196569201,2019-05-11,76.63,NA,30.9,12.58
"POKE",2019-05-11 12:30:00,398.842264042696,2019-05-11,76.42,NA,30.9,12.91
"POKE",2019-05-11 12:45:00,398.842264042696,2019-05-11,76.15,NA,30.9,12.75
"POKE",2019-05-11 13:00:00,401.990533936675,2019-05-11,76.11,NA,30.9,11.91
"POKE",2019-05-11 13:15:00,401.990533936675,2019-05-11,75.77,NA,30.8,12.45
"POKE",2019-05-11 13:30:00,399.629331516191,2019-05-11,76.02,NA,30.8,11.07
"POKE",2019-05-11 13:45:00,399.629331516191,2019-05-11,75.89,NA,30.8,12.04
"POKE",2019-05-11 14:00:00,401.20346646318,2019-05-11,75.37,NA,30.9,12.01
"POKE",2019-05-11 14:15:00,400.416398989685,2019-05-11,75.45,NA,30.9,11.64
"POKE",2019-05-11 14:30:00,401.20346646318,2019-05-11,74.41,NA,30.9,11.83
"POKE",2019-05-11 14:45:00,401.990533936675,2019-05-11,73.89,NA,31,13.83
"POKE",2019-05-11 15:00:00,401.20346646318,2019-05-11,73.71,NA,31,13.37
"POKE",2019-05-11 15:15:00,401.990533936675,2019-05-11,73.66,NA,31.1,13.31
"POKE",2019-05-11 15:30:00,402.77760141017,2019-05-11,74.08,NA,31.1,12.83
"POKE",2019-05-11 15:45:00,401.20346646318,2019-05-11,74.11,NA,31.1,12.27
"POKE",2019-05-11 16:00:00,401.990533936675,2019-05-12,73.92,NA,31.1,12.01
"POKE",2019-05-11 16:15:00,401.20346646318,2019-05-12,73.51,NA,31.2,12.21
"POKE",2019-05-11 16:30:00,400.416398989685,2019-05-12,72.92,NA,31.3,13.02
"POKE",2019-05-11 16:45:00,399.629331516191,2019-05-12,72.73,NA,31.3,11.94
"POKE",2019-05-11 17:00:00,400.416398989685,2019-05-12,72.87,NA,31.4,13.39
"POKE",2019-05-11 17:15:00,399.629331516191,2019-05-12,72.9,NA,31.4,13.1
"POKE",2019-05-11 17:30:00,400.416398989685,2019-05-12,73.45,NA,31.5,12.94
"POKE",2019-05-11 17:45:00,398.842264042696,2019-05-12,69.47,NA,31.8,26.86
"POKE",2019-05-11 18:00:00,399.629331516191,2019-05-12,73.36,NA,31.7,13.64
"POKE",2019-05-11 18:15:00,398.055196569201,2019-05-12,73.25,NA,31.8,12.52
"POKE",2019-05-11 18:30:00,398.055196569201,2019-05-12,73.39,NA,31.9,11.95
"POKE",2019-05-11 18:45:00,398.842264042696,2019-05-12,73.1,NA,32,12.28
"POKE",2019-05-11 19:00:00,398.055196569201,2019-05-12,72.91,NA,32.1,12.63
"POKE",2019-05-11 19:15:00,398.055196569201,2019-05-12,73.46,NA,32.1,12.71
"POKE",2019-05-11 19:30:00,398.055196569201,2019-05-12,73.93,NA,32.2,11.65
"POKE",2019-05-11 19:45:00,395.693994148717,2019-05-12,74.07,NA,32.3,10.5
"POKE",2019-05-11 20:00:00,394.906926675223,2019-05-12,74.17,NA,32.4,10.16
"POKE",2019-05-11 20:15:00,394.906926675223,2019-05-12,74.32,NA,32.5,10.11
"POKE",2019-05-11 20:30:00,395.693994148717,2019-05-12,74.32,NA,32.6,10.25
"POKE",2019-05-11 20:45:00,394.906926675223,2019-05-12,74.02,NA,32.7,11.05
"POKE",2019-05-11 21:00:00,395.693994148717,2019-05-12,74.63,NA,32.8,10.19
"POKE",2019-05-11 21:15:00,395.693994148717,2019-05-12,74.09,NA,32.9,11.39
"POKE",2019-05-11 21:30:00,393.332791728233,2019-05-12,74.06,NA,33,10.1
"POKE",2019-05-11 21:45:00,392.545724254739,2019-05-12,74.3,NA,33.1,9.87
"POKE",2019-05-11 22:00:00,394.119859201728,2019-05-12,74.94,NA,33.2,9.64
"POKE",2019-05-11 22:15:00,394.119859201728,2019-05-12,74.86,NA,33.3,9.49
"POKE",2019-05-11 22:30:00,395.693994148717,2019-05-12,75.1,NA,33.4,9.34
"POKE",2019-05-11 22:45:00,394.906926675223,2019-05-12,74.92,NA,33.4,9.59
"POKE",2019-05-11 23:00:00,393.332791728233,2019-05-12,74.8,NA,33.5,9.21
"POKE",2019-05-11 23:15:00,392.545724254739,2019-05-12,75,NA,33.6,8.95
"POKE",2019-05-11 23:30:00,390.184521834255,2019-05-12,74.93,NA,33.7,9.04
"POKE",2019-05-11 23:45:00,389.39745436076,2019-05-12,75.06,NA,33.7,8.46
"POKE",2019-05-12 00:00:00,389.39745436076,2019-05-12,74.87,NA,33.9,9.22
"POKE",2019-05-12 00:15:00,387.036251940276,2019-05-12,74.71,NA,34,9.27
"POKE",2019-05-12 00:30:00,383.887982046297,2019-05-12,75.08,NA,34,9.4
"POKE",2019-05-12 00:45:00,383.100914572802,2019-05-12,74.62,NA,34.2,9.99
"POKE",2019-05-12 01:00:00,381.526779625813,2019-05-12,75.38,NA,34.2,9.08
"POKE",2019-05-12 01:15:00,378.378509731834,2019-05-12,75.04,NA,34.3,9.36
"POKE",2019-05-12 01:30:00,378.378509731834,2019-05-12,74.86,NA,34.3,9.54
"POKE",2019-05-12 01:45:00,376.804374784845,2019-05-12,75.21,NA,34.4,9.1
"POKE",2019-05-12 02:00:00,377.59144225834,2019-05-12,75.12,NA,34.4,8.45
"POKE",2019-05-12 02:15:00,376.01730731135,2019-05-12,74.71,NA,34.5,8.63
"POKE",2019-05-12 02:30:00,376.01730731135,2019-05-12,75.18,NA,34.6,8.9
"POKE",2019-05-12 02:45:00,375.230239837856,2019-05-12,75.01,NA,34.6,9.42
"POKE",2019-05-12 03:00:00,372.081969943877,2019-05-12,75.3,NA,34.6,9.32
"POKE",2019-05-12 03:15:00,372.869037417372,2019-05-12,76.02,NA,34.7,8.2
"POKE",2019-05-12 03:30:00,372.081969943877,2019-05-12,75.91,NA,34.7,8.43
"POKE",2019-05-12 03:45:00,371.294902470382,2019-05-12,75.44,NA,34.7,8.8
"POKE",2019-05-12 04:00:00,372.869037417372,2019-05-12,76.07,NA,34.7,8.25
"POKE",2019-05-12 04:15:00,372.081969943877,2019-05-12,75.79,NA,34.8,8.57
"POKE",2019-05-12 04:30:00,371.294902470382,2019-05-12,75.88,NA,34.8,8.37
"POKE",2019-05-12 04:45:00,374.443172364361,2019-05-12,75.71,NA,34.8,7.98
"POKE",2019-05-12 05:00:00,376.804374784845,2019-05-12,75.55,NA,34.7,8.81
"POKE",2019-05-12 05:15:00,375.230239837856,2019-05-12,75.59,NA,34.7,8.17
"POKE",2019-05-12 05:30:00,379.165577205329,2019-05-12,75.7,NA,34.6,7.71
"POKE",2019-05-12 05:45:00,377.59144225834,2019-05-12,75.94,NA,34.6,8.17
"POKE",2019-05-12 06:00:00,376.01730731135,2019-05-12,75.26,NA,34.5,8.45
"POKE",2019-05-12 06:15:00,380.739712152318,2019-05-12,75.17,NA,34.4,8.05
"POKE",2019-05-12 06:30:00,383.887982046297,2019-05-12,75.21,NA,34.4,7.85
"POKE",2019-05-12 06:45:00,377.59144225834,2019-05-12,74.71,NA,34.4,8.2
"POKE",2019-05-12 07:00:00,379.165577205329,2019-05-12,74.69,NA,34.3,8.3
"POKE",2019-05-12 07:15:00,381.526779625813,2019-05-12,74.9,NA,34.3,7.47
"POKE",2019-05-12 07:30:00,385.462116993286,2019-05-12,74.52,NA,34.2,7.71
"POKE",2019-05-12 07:45:00,384.675049519792,2019-05-12,74.51,NA,34,7.75
"POKE",2019-05-12 08:00:00,380.739712152318,2019-05-12,73.75,NA,33.8,7.88
"POKE",2019-05-12 08:15:00,381.526779625813,2019-05-12,73.11,NA,33.6,7.87
"POKE",2019-05-12 08:30:00,383.100914572802,2019-05-12,72.79,NA,33.3,8.66
"POKE",2019-05-12 08:45:00,383.887982046297,2019-05-12,72.14,NA,33.1,8.21
"POKE",2019-05-12 09:00:00,385.462116993286,2019-05-12,71.47,NA,32.9,10.05
"POKE",2019-05-12 09:15:00,384.675049519792,2019-05-12,71.12,NA,32.7,8.88
"POKE",2019-05-12 09:30:00,385.462116993286,2019-05-12,70.49,NA,32.5,8.85
"POKE",2019-05-12 09:45:00,384.675049519792,2019-05-12,70.07,NA,32.3,8.27
"POKE",2019-05-12 10:00:00,383.887982046297,2019-05-12,69.77,NA,32.1,8.88
"POKE",2019-05-12 10:15:00,391.758656781244,2019-05-12,68.88,NA,31.9,9.7
"POKE",2019-05-12 10:30:00,386.249184466781,2019-05-12,65.54,NA,31.9,26.07
"POKE",2019-05-12 10:45:00,386.249184466781,2019-05-12,67.71,NA,31.5,31.88
"POKE",2019-05-12 11:00:00,387.823319413771,2019-05-12,68.24,NA,31.4,11.55
"POKE",2019-05-12 11:15:00,386.249184466781,2019-05-12,67.21,NA,31.4,12.22
"POKE",2019-05-12 11:30:00,389.39745436076,2019-05-12,66.99,NA,31.2,11.64
"POKE",2019-05-12 11:45:00,394.119859201728,2019-05-12,66.66,NA,31.1,11.63
"POKE",2019-05-12 12:00:00,394.119859201728,2019-05-12,66.76,NA,31.1,12.31
"POKE",2019-05-12 12:15:00,394.906926675223,2019-05-12,66.42,NA,30.9,10.92
"POKE",2019-05-12 12:30:00,396.481061622212,2019-05-12,63.23,NA,30.8,25.77
"POKE",2019-05-12 12:45:00,394.906926675223,2019-05-12,64.8,NA,30.7,13.38
"POKE",2019-05-12 13:00:00,395.693994148717,2019-05-12,65.02,NA,30.6,13.01
"POKE",2019-05-12 13:15:00,396.481061622212,2019-05-12,65.08,NA,30.6,12.07
"POKE",2019-05-12 13:30:00,392.545724254739,2019-05-12,64.91,NA,30.6,11.55
"POKE",2019-05-12 13:45:00,392.545724254739,2019-05-12,65.01,NA,30.7,12.27
"POKE",2019-05-12 14:00:00,390.184521834255,2019-05-12,65.03,NA,30.8,11.37
"POKE",2019-05-12 14:15:00,389.39745436076,2019-05-12,65.32,NA,30.9,11.49
"POKE",2019-05-12 14:30:00,388.610386887265,2019-05-12,65.18,NA,30.9,11.55
"POKE",2019-05-12 14:45:00,388.610386887265,2019-05-12,65.48,NA,31,11.8
"POKE",2019-05-12 15:00:00,391.758656781244,2019-05-12,65.37,NA,31.1,10.72
"POKE",2019-05-12 15:15:00,390.971589307749,2019-05-12,65.57,NA,31.2,10.62
"POKE",2019-05-12 15:30:00,391.758656781244,2019-05-12,65.46,NA,31.2,10.97
"POKE",2019-05-12 15:45:00,390.184521834255,2019-05-12,65.64,NA,31.2,10.75
"POKE",2019-05-12 16:00:00,391.758656781244,2019-05-13,65.36,NA,31.3,10.58
"POKE",2019-05-12 16:15:00,392.545724254739,2019-05-13,65.17,NA,31.3,11.03
"POKE",2019-05-12 16:30:00,391.758656781244,2019-05-13,65.55,NA,31.4,10.88
"POKE",2019-05-12 16:45:00,391.758656781244,2019-05-13,65.5,NA,31.5,10.42
"POKE",2019-05-12 17:00:00,389.39745436076,2019-05-13,65.63,NA,31.6,10.8
"POKE",2019-05-12 17:15:00,390.184521834255,2019-05-13,65.59,NA,31.7,10.45
"POKE",2019-05-12 17:30:00,390.184521834255,2019-05-13,65.66,NA,31.7,10.57
"POKE",2019-05-12 17:45:00,390.184521834255,2019-05-13,65.89,NA,31.8,10.39
"POKE",2019-05-12 18:00:00,390.184521834255,2019-05-13,65.66,NA,31.9,11.9
"POKE",2019-05-12 18:15:00,390.971589307749,2019-05-13,65.21,NA,32,12.2
"POKE",2019-05-12 18:30:00,390.971589307749,2019-05-13,65.5,NA,32.1,10.79
"POKE",2019-05-12 18:45:00,388.610386887265,2019-05-13,65.57,NA,32.3,11.12
"POKE",2019-05-12 19:00:00,387.036251940276,2019-05-13,66.03,NA,32.4,10.19
"POKE",2019-05-12 19:15:00,388.610386887265,2019-05-13,66.52,NA,32.5,10.35
"POKE",2019-05-12 19:30:00,387.036251940276,2019-05-13,66.44,NA,32.6,10.89
"POKE",2019-05-12 19:45:00,387.036251940276,2019-05-13,66.77,NA,32.7,10.14
"POKE",2019-05-12 20:00:00,384.675049519792,2019-05-13,66.76,NA,32.9,10.56
"POKE",2019-05-12 20:15:00,386.249184466781,2019-05-13,66.83,NA,33,10.03
"POKE",2019-05-12 20:30:00,388.610386887265,2019-05-13,67.1,NA,33.1,10.33
"POKE",2019-05-12 20:45:00,387.823319413771,2019-05-13,66.94,NA,33.3,10.5
"POKE",2019-05-12 21:00:00,385.462116993286,2019-05-13,67,NA,33.4,10.57
"POKE",2019-05-12 21:15:00,385.462116993286,2019-05-13,67.08,NA,33.5,10.38
"POKE",2019-05-12 21:30:00,388.610386887265,2019-05-13,66.99,NA,33.6,10.69
"POKE",2019-05-12 21:45:00,387.036251940276,2019-05-13,67.12,NA,33.7,10.9
"POKE",2019-05-12 22:00:00,387.823319413771,2019-05-13,67.79,NA,33.8,9.67
"POKE",2019-05-12 22:15:00,388.610386887265,2019-05-13,68.06,NA,33.9,9.75
"POKE",2019-05-12 22:30:00,387.823319413771,2019-05-13,67.9,NA,34,9.36
"POKE",2019-05-12 22:45:00,386.249184466781,2019-05-13,67.04,NA,34.1,11.25
"POKE",2019-05-12 23:00:00,387.036251940276,2019-05-13,67.23,NA,34.2,11.23
"POKE",2019-05-12 23:15:00,386.249184466781,2019-05-13,68.3,NA,34.2,9.39
"POKE",2019-05-12 23:30:00,387.823319413771,2019-05-13,68.45,NA,34.3,9.38
"POKE",2019-05-12 23:45:00,386.249184466781,2019-05-13,68.33,NA,34.4,9.22
"POKE",2019-05-13 00:00:00,387.036251940276,2019-05-13,68.05,NA,34.5,9.56
"POKE",2019-05-13 00:15:00,387.823319413771,2019-05-13,68.86,NA,34.6,9.15
"POKE",2019-05-13 00:30:00,383.887982046297,2019-05-13,68.99,NA,34.7,9.01
"POKE",2019-05-13 00:45:00,383.887982046297,2019-05-13,69.19,NA,34.8,7.81
"POKE",2019-05-13 01:00:00,381.526779625813,2019-05-13,69.22,NA,34.9,8.01
"POKE",2019-05-13 01:15:00,381.526779625813,2019-05-13,69.54,NA,35,8.12
"POKE",2019-05-13 01:30:00,379.952644678824,2019-05-13,69.53,NA,35,7.19
"POKE",2019-05-13 01:45:00,379.165577205329,2019-05-13,69.53,NA,35.1,7.39
"POKE",2019-05-13 02:00:00,378.378509731834,2019-05-13,69.99,NA,35.2,7.23
"POKE",2019-05-13 02:15:00,378.378509731834,2019-05-13,69.98,NA,35.2,11.22
"POKE",2019-05-13 02:30:00,376.01730731135,2019-05-13,69.93,NA,35.2,7.53
"POKE",2019-05-13 02:45:00,375.230239837856,2019-05-13,69.98,NA,35.3,8.78
"POKE",2019-05-13 03:00:00,374.443172364361,2019-05-13,69.81,NA,35.3,7.73
"POKE",2019-05-13 03:15:00,374.443172364361,2019-05-13,69.91,NA,35.4,7.54
"POKE",2019-05-13 03:30:00,372.869037417372,2019-05-13,69.98,NA,35.4,7.46
"POKE",2019-05-13 03:45:00,370.507834996887,2019-05-13,70.02,NA,35.4,7.62
"POKE",2019-05-13 04:00:00,372.869037417372,2019-05-13,69.94,NA,35.4,7.34
"POKE",2019-05-13 04:15:00,370.507834996887,2019-05-13,70.2,NA,35.4,7.05
"POKE",2019-05-13 04:30:00,370.507834996887,2019-05-13,70.22,NA,35.4,6.83
"POKE",2019-05-13 04:45:00,372.081969943877,2019-05-13,70.04,NA,35.3,7.36
"POKE",2019-05-13 05:00:00,371.294902470382,2019-05-13,69.61,NA,35.3,7.37
"POKE",2019-05-13 05:15:00,371.294902470382,2019-05-13,69.52,NA,35.2,7.51
"POKE",2019-05-13 05:30:00,372.081969943877,2019-05-13,69.4,NA,35.2,7.25
"POKE",2019-05-13 05:45:00,372.869037417372,2019-05-13,69.32,NA,35.1,7.06
"POKE",2019-05-13 06:00:00,365.785430155919,2019-05-13,69.11,NA,35,7.93
"POKE",2019-05-13 06:15:00,368.933700049898,2019-05-13,68.85,NA,34.9,7.32
"POKE",2019-05-13 06:30:00,370.507834996887,2019-05-13,69.11,NA,34.8,7.31
"POKE",2019-05-13 06:45:00,371.294902470382,2019-05-13,68.39,NA,34.7,7.88
"POKE",2019-05-13 07:00:00,374.443172364361,2019-05-13,68.36,NA,34.6,7.26
"POKE",2019-05-13 07:15:00,379.165577205329,2019-05-13,67.92,NA,34.5,7.3
"POKE",2019-05-13 07:30:00,384.675049519792,2019-05-13,68.45,NA,34.4,7.42
"POKE",2019-05-13 07:45:00,382.313847099308,2019-05-13,67.97,NA,34.3,7.2
"POKE",2019-05-13 08:00:00,383.100914572802,2019-05-13,68.04,NA,34.2,7.02
"POKE",2019-05-13 08:15:00,381.526779625813,2019-05-13,67.66,NA,34,7.12
"POKE",2019-05-13 08:30:00,382.313847099308,2019-05-13,67.54,NA,33.8,6.87
"POKE",2019-05-13 08:45:00,383.100914572802,2019-05-13,67.32,NA,33.6,7.16
"POKE",2019-05-13 09:00:00,376.01730731135,2019-05-13,66.84,NA,33.4,7.01
"POKE",2019-05-13 09:15:00,378.378509731834,2019-05-13,66.27,NA,33.2,8.05
"POKE",2019-05-13 09:30:00,378.378509731834,2019-05-13,66,NA,32.9,7.7
"POKE",2019-05-13 09:45:00,376.804374784845,2019-05-13,65.77,NA,32.6,7.55
"POKE",2019-05-13 10:00:00,376.804374784845,2019-05-13,65.32,NA,32.4,8
"POKE",2019-05-13 10:15:00,378.378509731834,2019-05-13,65.09,NA,32.2,7.95
