Site,DateTime,Q,day,fDOM.RFU,nitrateuM,SpCond.uScm,Turbidity.FNU
POKE,2020-06-13T14:30:00Z,416.16948670265265,2020-06-13T08:00:00Z,38.45,32.016666666666666,97.7,11.03
POKE,2020-06-13T14:45:00Z,424.6695508180419,2020-06-13T08:00:00Z,38.38,32.037333333333336,97.6,11.68
POKE,2020-06-13T15:00:00Z,427.50290552328806,2020-06-13T08:00:00Z,38.33,31.974,97.6,11.72
POKE,2020-06-13T15:15:00Z,430.3362602283014,2020-06-13T08:00:00Z,38.38,31.936666666666667,97.6,11.11
POKE,2020-06-13T15:30:00Z,421.83619611291215,2020-06-13T08:00:00Z,38.39,31.919333333333334,97.5,10.5
POKE,2020-06-13T15:45:00Z,413.3361319975229,2020-06-13T08:00:00Z,38.33,31.846666666666668,97.5,10.22
POKE,2020-06-13T16:00:00Z,413.3361319975229,2020-06-13T08:00:00Z,38.26,31.790666666666667,97.5,10.77
POKE,2020-06-13T16:15:00Z,410.50277729250956,2020-06-13T08:00:00Z,38.18,31.738,97.5,10.83
POKE,2020-06-13T16:30:00Z,421.83619611291215,2020-06-13T08:00:00Z,38.18,31.552,97.4,9.91
POKE,2020-06-13T16:45:00Z,421.83619611291215,2020-06-13T08:00:00Z,38.12,31.483999999999998,97.4,9.6
POKE,2020-06-13T17:00:00Z,419.0028414077824,2020-06-13T08:00:00Z,37.86,31.48,97.5,9.46
POKE,2020-06-13T17:15:00Z,421.83619611291215,2020-06-13T08:00:00Z,37.51,31.382,97.5,9.7
POKE,2020-06-13T17:30:00Z,427.50290552328806,2020-06-13T08:00:00Z,37.18,31.253333333333334,97.5,10.11
POKE,2020-06-13T17:45:00Z,427.50290552328806,2020-06-13T08:00:00Z,36.87,31.218666666666667,97.5,9.93
POKE,2020-06-13T18:00:00Z,416.16948670265265,2020-06-13T08:00:00Z,36.61,31.249333333333333,97.5,9.46
POKE,2020-06-13T18:15:00Z,424.6695508180419,2020-06-13T08:00:00Z,36.46,31.268666666666668,97.5,9.08
POKE,2020-06-13T18:30:00Z,427.50290552328806,2020-06-13T08:00:00Z,36.1,31.298666666666666,97.6,9
POKE,2020-06-13T18:45:00Z,421.83619611291215,2020-06-13T08:00:00Z,35.83,31.350666666666665,97.6,9.34
POKE,2020-06-13T19:00:00Z,421.83619611291215,2020-06-13T08:00:00Z,35.49,31.336666666666666,97.6,10.06
POKE,2020-06-13T19:15:00Z,427.50290552328806,2020-06-13T08:00:00Z,35.06,31.362,97.7,10.41
POKE,2020-06-13T19:30:00Z,424.6695508180419,2020-06-13T08:00:00Z,34.68,31.403333333333332,97.7,11.04
POKE,2020-06-13T19:45:00Z,424.6695508180419,2020-06-13T08:00:00Z,34.26,31.413333333333334,97.7,11.1
POKE,2020-06-13T20:00:00Z,427.50290552328806,2020-06-13T08:00:00Z,33.89,31.448,97.8,11.15
POKE,2020-06-13T20:15:00Z,427.50290552328806,2020-06-13T08:00:00Z,33.38,31.45,97.8,11.08
POKE,2020-06-13T20:30:00Z,419.0028414077824,2020-06-13T08:00:00Z,33.29,31.406,97.9,10.76
POKE,2020-06-13T20:45:00Z,419.0028414077824,2020-06-13T08:00:00Z,33.34,31.407333333333334,97.9,10.36
POKE,2020-06-13T21:00:00Z,424.6695508180419,2020-06-13T08:00:00Z,33.25,31.416666666666668,97.9,11.05
POKE,2020-06-13T21:15:00Z,427.50290552328806,2020-06-13T08:00:00Z,33.19,31.40266666666667,97.9,11.38
POKE,2020-06-13T21:30:00Z,421.83619611291215,2020-06-13T08:00:00Z,33.04,31.403333333333332,97.9,11.32
POKE,2020-06-13T21:45:00Z,424.6695508180419,2020-06-13T08:00:00Z,32.73,31.374666666666666,97.9,10.81
POKE,2020-06-13T22:00:00Z,427.50290552328806,2020-06-13T08:00:00Z,32.43,31.404666666666667,97.9,11.09
POKE,2020-06-13T22:15:00Z,433.16961493343115,2020-06-13T08:00:00Z,32.14,31.395333333333333,98,11.07
POKE,2020-06-13T22:30:00Z,433.16961493343115,2020-06-13T08:00:00Z,31.86,31.415333333333333,98.1,12.36
POKE,2020-06-13T22:45:00Z,436.0029696385609,2020-06-13T08:00:00Z,31.3,31.444666666666667,98.1,13.5
POKE,2020-06-13T23:00:00Z,441.6696790488204,2020-06-13T08:00:00Z,30.96,31.489333333333335,98.1,13.31
POKE,2020-06-13T23:15:00Z,427.50290552328806,2020-06-13T08:00:00Z,30.97,31.499333333333333,98.1,10.39
POKE,2020-06-13T23:30:00Z,444.50303375395015,2020-06-13T08:00:00Z,30.89,31.468666666666667,98.1,11.13
POKE,2020-06-13T23:45:00Z,436.0029696385609,2020-06-13T08:00:00Z,30.95,31.501333333333335,98.1,13.14
POKE,2020-06-14T00:00:00Z,450.16974316409323,2020-06-13T08:00:00Z,31.03,31.540666666666667,98.1,12.76
POKE,2020-06-14T00:15:00Z,436.0029696385609,2020-06-13T08:00:00Z,30.81,31.526,98.2,13.18
POKE,2020-06-14T00:30:00Z,444.50303375395015,2020-06-13T08:00:00Z,30.46,31.567333333333334,98.2,13.37
POKE,2020-06-14T00:45:00Z,453.003097869223,2020-06-13T08:00:00Z,30.25,31.591333333333335,98.1,13.52
POKE,2020-06-14T01:00:00Z,450.16974316409323,2020-06-13T08:00:00Z,29.99,31.606666666666666,98.1,14.12
POKE,2020-06-14T01:15:00Z,455.83645257435273,2020-06-13T08:00:00Z,29.72,31.606,98.1,14.52
POKE,2020-06-14T01:30:00Z,455.83645257435273,2020-06-13T08:00:00Z,29.79,31.61,98.1,13.72
POKE,2020-06-14T01:45:00Z,458.6698072794825,2020-06-13T08:00:00Z,30.35,31.666666666666668,98,12.89
POKE,2020-06-14T02:00:00Z,453.003097869223,2020-06-13T08:00:00Z,30.63,31.700666666666667,97.9,13.44
POKE,2020-06-14T02:15:00Z,464.336516689742,2020-06-13T08:00:00Z,30.58,31.724666666666668,97.9,13
POKE,2020-06-14T02:30:00Z,453.003097869223,2020-06-13T08:00:00Z,30.81,31.726,97.9,12.46
POKE,2020-06-14T02:45:00Z,455.83645257435273,2020-06-13T08:00:00Z,31.12,31.734666666666666,98,13.17
POKE,2020-06-14T03:00:00Z,470.0032261000015,2020-06-13T08:00:00Z,31.23,31.728,98.1,12.9
POKE,2020-06-14T03:15:00Z,470.0032261000015,2020-06-13T08:00:00Z,31.28,31.746666666666666,98,13.68
POKE,2020-06-14T03:30:00Z,464.336516689742,2020-06-13T08:00:00Z,31.21,31.789333333333335,98,14.15
POKE,2020-06-14T03:45:00Z,470.0032261000015,2020-06-13T08:00:00Z,31.28,31.788,98,13.37
POKE,2020-06-14T04:00:00Z,467.16987139487173,2020-06-13T08:00:00Z,31.5,31.82,98.1,12.53
POKE,2020-06-14T04:15:00Z,470.0032261000015,2020-06-13T08:00:00Z,31.69,31.825333333333333,98,12.1
POKE,2020-06-14T04:30:00Z,461.50316198472865,2020-06-13T08:00:00Z,31.81,31.864,98,11.62
POKE,2020-06-14T04:45:00Z,478.50329021539073,2020-06-13T08:00:00Z,31.96,31.86466666666667,98,11.06
POKE,2020-06-14T05:00:00Z,472.83658080513123,2020-06-13T08:00:00Z,32.09,31.878666666666668,98,11.22
POKE,2020-06-14T05:15:00Z,481.33664492040407,2020-06-13T08:00:00Z,32.09,31.876666666666665,98,11.35
POKE,2020-06-14T05:30:00Z,478.50329021539073,2020-06-13T08:00:00Z,32.1,31.891333333333332,98,11.23
POKE,2020-06-14T05:45:00Z,475.669935510261,2020-06-13T08:00:00Z,32.15,31.884,98,10.85
POKE,2020-06-14T06:00:00Z,475.669935510261,2020-06-13T08:00:00Z,32.17,31.902,98,11.82
POKE,2020-06-14T06:15:00Z,470.0032261000015,2020-06-13T08:00:00Z,32.11,31.892,98,11.78
POKE,2020-06-14T06:30:00Z,487.00335433066357,2020-06-13T08:00:00Z,32.08,31.926,98,11.89
POKE,2020-06-14T06:45:00Z,475.669935510261,2020-06-13T08:00:00Z,32.12,31.901333333333334,98,11.81
POKE,2020-06-14T07:00:00Z,472.83658080513123,2020-06-13T08:00:00Z,32.21,31.922,98,11.31
POKE,2020-06-14T07:15:00Z,472.83658080513123,2020-06-13T08:00:00Z,32.32,31.896,98,10.54
POKE,2020-06-14T07:30:00Z,470.0032261000015,2020-06-13T08:00:00Z,32.46,31.95,98,9.73
POKE,2020-06-14T07:45:00Z,461.50316198472865,2020-06-13T08:00:00Z,32.48,31.938666666666666,98,10.33
POKE,2020-06-14T08:00:00Z,467.16987139487173,2020-06-14T08:00:00Z,32.47,31.926,98,10.78
POKE,2020-06-14T08:15:00Z,461.50316198472865,2020-06-14T08:00:00Z,32.5,31.94,98.1,11.03
POKE,2020-06-14T08:30:00Z,453.003097869223,2020-06-14T08:00:00Z,32.51,31.924666666666667,98.1,11.56
POKE,2020-06-14T08:45:00Z,458.6698072794825,2020-06-14T08:00:00Z,32.43,31.924666666666667,98.1,11.64
POKE,2020-06-14T09:00:00Z,453.003097869223,2020-06-14T08:00:00Z,32.36,31.894,98.1,11.89
POKE,2020-06-14T09:15:00Z,447.3363884589635,2020-06-14T08:00:00Z,32.35,31.88,98.2,12.5
POKE,2020-06-14T09:30:00Z,450.16974316409323,2020-06-14T08:00:00Z,32.26,31.863333333333333,98.2,12.59
POKE,2020-06-14T09:45:00Z,444.50303375395015,2020-06-14T08:00:00Z,32.21,31.856666666666666,98.3,11.82
POKE,2020-06-14T10:00:00Z,441.6696790488204,2020-06-14T08:00:00Z,32.19,31.829333333333334,98.3,10.46
POKE,2020-06-14T10:15:00Z,444.50303375395015,2020-06-14T08:00:00Z,32.28,31.8,98.3,10.78
POKE,2020-06-14T10:30:00Z,438.83632434369065,2020-06-14T08:00:00Z,32.34,31.800666666666668,98.4,11.35
POKE,2020-06-14T10:45:00Z,438.83632434369065,2020-06-14T08:00:00Z,32.29,31.767333333333333,98.4,11.21
POKE,2020-06-14T11:00:00Z,424.6695508180419,2020-06-14T08:00:00Z,32.25,31.743333333333332,98.4,11.15
POKE,2020-06-14T11:15:00Z,436.0029696385609,2020-06-14T08:00:00Z,32.28,31.698,98.5,11.57
POKE,2020-06-14T11:30:00Z,436.0029696385609,2020-06-14T08:00:00Z,32.25,31.736666666666668,98.5,12.06
POKE,2020-06-14T11:45:00Z,427.50290552328806,2020-06-14T08:00:00Z,32.21,31.666,98.5,12.23
POKE,2020-06-14T12:00:00Z,427.50290552328806,2020-06-14T08:00:00Z,32.24,31.637333333333334,98.6,11.86
POKE,2020-06-14T12:15:00Z,436.0029696385609,2020-06-14T08:00:00Z,32.21,31.597333333333335,98.6,10.9
POKE,2020-06-14T12:30:00Z,427.50290552328806,2020-06-14T08:00:00Z,32.27,31.522,98.7,10.76
POKE,2020-06-14T12:45:00Z,436.0029696385609,2020-06-14T08:00:00Z,32.14,31.466,98.7,10.69
POKE,2020-06-14T13:00:00Z,433.16961493343115,2020-06-14T08:00:00Z,32.11,31.404,98.7,11.8
POKE,2020-06-14T13:15:00Z,430.3362602283014,2020-06-14T08:00:00Z,32.17,31.308,98.7,11.66
POKE,2020-06-14T13:30:00Z,433.16961493343115,2020-06-14T08:00:00Z,32.27,31.287333333333333,98.8,11.02
POKE,2020-06-14T13:45:00Z,433.16961493343115,2020-06-14T08:00:00Z,32.36,31.255333333333333,98.8,10.37
POKE,2020-06-14T14:00:00Z,436.0029696385609,2020-06-14T08:00:00Z,32.45,31.242,98.8,9.91
POKE,2020-06-14T14:15:00Z,447.3363884589635,2020-06-14T08:00:00Z,32.56,31.25,98.8,9.99
POKE,2020-06-14T14:30:00Z,436.0029696385609,2020-06-14T08:00:00Z,32.55,31.207333333333334,98.9,9.98
POKE,2020-06-14T14:45:00Z,433.16961493343115,2020-06-14T08:00:00Z,32.48,31.168666666666667,98.9,9.72
POKE,2020-06-14T15:00:00Z,421.83619611291215,2020-06-14T08:00:00Z,32.45,31.161333333333335,98.9,9.74
POKE,2020-06-14T15:15:00Z,421.83619611291215,2020-06-14T08:00:00Z,32.38,31.138,98.9,9.93
POKE,2020-06-14T15:30:00Z,430.3362602283014,2020-06-14T08:00:00Z,32.28,31.121333333333332,98.9,9.86
POKE,2020-06-14T15:45:00Z,419.0028414077824,2020-06-14T08:00:00Z,32.12,31.099333333333334,99,9.73
POKE,2020-06-14T16:00:00Z,416.16948670265265,2020-06-14T08:00:00Z,31.9,31.05666666666667,99,9.49
POKE,2020-06-14T16:15:00Z,419.0028414077824,2020-06-14T08:00:00Z,31.81,31.026666666666667,99,8.99
POKE,2020-06-14T16:30:00Z,436.0029696385609,2020-06-14T08:00:00Z,31.78,31.036666666666665,98.9,8.71
POKE,2020-06-14T16:45:00Z,424.6695508180419,2020-06-14T08:00:00Z,31.66,30.996,98.9,8.57
POKE,2020-06-14T17:00:00Z,419.0028414077824,2020-06-14T08:00:00Z,31.63,30.997333333333334,98.9,8.56
POKE,2020-06-14T17:15:00Z,407.6694225873798,2020-06-14T08:00:00Z,31.53,30.96,98.9,8.82
POKE,2020-06-14T17:30:00Z,419.0028414077824,2020-06-14T08:00:00Z,31.34,30.898666666666667,99,8.96
POKE,2020-06-14T17:45:00Z,410.50277729250956,2020-06-14T08:00:00Z,31.22,30.859333333333332,98.9,9.05
POKE,2020-06-14T18:00:00Z,404.83606788225006,2020-06-14T08:00:00Z,31.1,30.848,99,9.11
POKE,2020-06-14T18:15:00Z,396.3360037668608,2020-06-14T08:00:00Z,30.97,30.792,99,9.36
POKE,2020-06-14T18:30:00Z,404.83606788225006,2020-06-14T08:00:00Z,30.84,30.798666666666666,99,9.02
POKE,2020-06-14T18:45:00Z,407.6694225873798,2020-06-14T08:00:00Z,30.7,30.796,99,9.28
POKE,2020-06-14T19:00:00Z,410.50277729250956,2020-06-14T08:00:00Z,30.53,30.762666666666668,99,9.49
POKE,2020-06-14T19:15:00Z,407.6694225873798,2020-06-14T08:00:00Z,30.36,30.72533333333333,99,9.19
POKE,2020-06-14T19:30:00Z,416.16948670265265,2020-06-14T08:00:00Z,30.23,30.722,99,9.03
POKE,2020-06-14T19:45:00Z,410.50277729250956,2020-06-14T08:00:00Z,30.14,30.73,99,9.22
POKE,2020-06-14T20:00:00Z,416.16948670265265,2020-06-14T08:00:00Z,30.14,30.758,99,9.54
POKE,2020-06-14T20:15:00Z,421.83619611291215,2020-06-14T08:00:00Z,30.06,30.729333333333333,99,9.59
POKE,2020-06-14T20:30:00Z,410.50277729250956,2020-06-14T08:00:00Z,29.98,30.702666666666666,98.9,9.87
POKE,2020-06-14T20:45:00Z,416.16948670265265,2020-06-14T08:00:00Z,29.96,30.694666666666667,98.9,10.32
POKE,2020-06-14T21:00:00Z,421.83619611291215,2020-06-14T08:00:00Z,29.95,30.738666666666667,98.9,10.23
POKE,2020-06-14T21:15:00Z,407.6694225873798,2020-06-14T08:00:00Z,29.98,30.738666666666667,98.8,9.69
POKE,2020-06-14T21:30:00Z,413.3361319975229,2020-06-14T08:00:00Z,30.04,30.707333333333334,98.7,10.62
POKE,2020-06-14T21:45:00Z,421.83619611291215,2020-06-14T08:00:00Z,29.96,30.722,98.7,10.88
POKE,2020-06-14T22:00:00Z,419.0028414077824,2020-06-14T08:00:00Z,30.14,30.691333333333333,98.7,10.53
POKE,2020-06-14T22:15:00Z,421.83619611291215,2020-06-14T08:00:00Z,30.28,30.683333333333334,98.7,10.35
POKE,2020-06-14T22:30:00Z,416.16948670265265,2020-06-14T08:00:00Z,30.22,30.622,98.8,10.37
POKE,2020-06-14T22:45:00Z,416.16948670265265,2020-06-14T08:00:00Z,30.13,30.622,98.8,10.56
POKE,2020-06-14T23:00:00Z,427.50290552328806,2020-06-14T08:00:00Z,29.99,30.624666666666666,98.8,11.12
POKE,2020-06-14T23:15:00Z,419.0028414077824,2020-06-14T08:00:00Z,29.81,30.608666666666668,98.8,11.82
POKE,2020-06-14T23:30:00Z,421.83619611291215,2020-06-14T08:00:00Z,29.67,30.616,98.8,12.59
POKE,2020-06-14T23:45:00Z,419.0028414077824,2020-06-14T08:00:00Z,29.43,30.648666666666667,98.8,12.91
POKE,2020-06-15T00:00:00Z,427.50290552328806,2020-06-14T08:00:00Z,29.1,30.62,98.8,12.91
POKE,2020-06-15T00:15:00Z,419.0028414077824,2020-06-14T08:00:00Z,28.9,30.630666666666666,98.8,12.39
POKE,2020-06-15T00:30:00Z,427.50290552328806,2020-06-14T08:00:00Z,28.72,30.686666666666667,98.8,11.56
POKE,2020-06-15T00:45:00Z,421.83619611291215,2020-06-14T08:00:00Z,28.65,30.687333333333335,98.8,11.17
POKE,2020-06-15T01:00:00Z,430.3362602283014,2020-06-14T08:00:00Z,28.6,30.722,98.8,11.09
POKE,2020-06-15T01:15:00Z,436.0029696385609,2020-06-14T08:00:00Z,28.48,30.752,98.9,10.94
POKE,2020-06-15T01:30:00Z,430.3362602283014,2020-06-14T08:00:00Z,28.42,30.759333333333334,98.9,12.05
POKE,2020-06-15T01:45:00Z,436.0029696385609,2020-06-14T08:00:00Z,28.27,30.783333333333335,98.9,12.84
POKE,2020-06-15T02:00:00Z,436.0029696385609,2020-06-14T08:00:00Z,28.11,30.822,98.9,13.92
POKE,2020-06-15T02:15:00Z,447.3363884589635,2020-06-14T08:00:00Z,27.82,30.872,98.9,14.23
POKE,2020-06-15T02:30:00Z,444.50303375395015,2020-06-14T08:00:00Z,27.68,30.886,98.9,14.68
POKE,2020-06-15T02:45:00Z,441.6696790488204,2020-06-14T08:00:00Z,27.58,30.916,98.9,15
POKE,2020-06-15T03:00:00Z,447.3363884589635,2020-06-14T08:00:00Z,27.43,30.937333333333335,98.9,15.24
POKE,2020-06-15T03:15:00Z,438.83632434369065,2020-06-14T08:00:00Z,27.33,30.951333333333334,98.9,14.77
POKE,2020-06-15T03:30:00Z,444.50303375395015,2020-06-14T08:00:00Z,27.38,30.948666666666668,98.9,15
POKE,2020-06-15T03:45:00Z,447.3363884589635,2020-06-14T08:00:00Z,27.42,31.004666666666665,98.9,16.32
POKE,2020-06-15T04:00:00Z,447.3363884589635,2020-06-14T08:00:00Z,27.33,31.009999999999998,98.9,14.16
POKE,2020-06-15T04:15:00Z,458.6698072794825,2020-06-14T08:00:00Z,27.4,31.035333333333334,98.9,15.37
POKE,2020-06-15T04:30:00Z,455.83645257435273,2020-06-14T08:00:00Z,27.45,31.056,98.9,15.86
POKE,2020-06-15T04:45:00Z,455.83645257435273,2020-06-14T08:00:00Z,27.41,31.068666666666665,98.8,14.2
POKE,2020-06-15T05:00:00Z,455.83645257435273,2020-06-14T08:00:00Z,27.56,31.084,98.8,15.23
POKE,2020-06-15T05:15:00Z,461.50316198472865,2020-06-14T08:00:00Z,27.68,31.11466666666667,98.8,15.23
POKE,2020-06-15T05:30:00Z,458.6698072794825,2020-06-14T08:00:00Z,27.75,31.183333333333334,98.7,13.55
POKE,2020-06-15T05:45:00Z,450.16974316409323,2020-06-14T08:00:00Z,27.87,31.186,98.7,15.29
POKE,2020-06-15T06:00:00Z,458.6698072794825,2020-06-14T08:00:00Z,27.9,31.207333333333334,98.7,18.16
POKE,2020-06-15T06:15:00Z,470.0032261000015,2020-06-14T08:00:00Z,27.99,31.194,98.7,16.88
POKE,2020-06-15T06:30:00Z,458.6698072794825,2020-06-14T08:00:00Z,28.13,31.207333333333334,98.7,15.09
POKE,2020-06-15T06:45:00Z,461.50316198472865,2020-06-14T08:00:00Z,28.31,31.194,98.7,14.97
POKE,2020-06-15T07:00:00Z,458.6698072794825,2020-06-14T08:00:00Z,28.45,31.212666666666667,98.7,16.11
POKE,2020-06-15T07:15:00Z,455.83645257435273,2020-06-14T08:00:00Z,28.33,31.206,98.8,17.99
POKE,2020-06-15T07:30:00Z,464.336516689742,2020-06-14T08:00:00Z,28.49,31.216666666666665,98.8,16.78
POKE,2020-06-15T07:45:00Z,461.50316198472865,2020-06-14T08:00:00Z,28.85,31.190666666666665,98.8,17.77
POKE,2020-06-15T08:00:00Z,461.50316198472865,2020-06-15T08:00:00Z,29.12,31.224,98.9,16.94
POKE,2020-06-15T08:15:00Z,455.83645257435273,2020-06-15T08:00:00Z,29.21,31.213333333333335,98.9,15.81
POKE,2020-06-15T08:30:00Z,453.003097869223,2020-06-15T08:00:00Z,29.29,31.224,98.9,15.23
POKE,2020-06-15T08:45:00Z,447.3363884589635,2020-06-15T08:00:00Z,29.5,31.23,98.9,15.06
POKE,2020-06-15T09:00:00Z,444.50303375395015,2020-06-15T08:00:00Z,29.5,31.205333333333332,99,15.27
POKE,2020-06-15T09:15:00Z,441.6696790488204,2020-06-15T08:00:00Z,29.45,31.18,99,15.69
POKE,2020-06-15T09:30:00Z,430.3362602283014,2020-06-15T08:00:00Z,29.52,31.167333333333335,99,15.51
POKE,2020-06-15T09:45:00Z,430.3362602283014,2020-06-15T08:00:00Z,29.6,31.172666666666668,99.1,13.61
POKE,2020-06-15T10:00:00Z,421.83619611291215,2020-06-15T08:00:00Z,29.74,31.150666666666666,99.1,13.79
POKE,2020-06-15T10:15:00Z,419.0028414077824,2020-06-15T08:00:00Z,29.93,31.140666666666668,99.1,14.7
POKE,2020-06-15T10:30:00Z,410.50277729250956,2020-06-15T08:00:00Z,30.01,31.131333333333334,99.1,14.84
POKE,2020-06-15T10:45:00Z,413.3361319975229,2020-06-15T08:00:00Z,30,31.116666666666667,99.2,14.75
POKE,2020-06-15T11:00:00Z,416.16948670265265,2020-06-15T08:00:00Z,29.92,31.078666666666667,99.2,14.12
POKE,2020-06-15T11:15:00Z,402.0027131771203,2020-06-15T08:00:00Z,29.99,31.06533333333333,99.2,14.15
POKE,2020-06-15T11:30:00Z,404.83606788225006,2020-06-15T08:00:00Z,30.14,31.038666666666668,99.3,14.85
POKE,2020-06-15T11:45:00Z,404.83606788225006,2020-06-15T08:00:00Z,30.15,31.044,99.3,14.71
POKE,2020-06-15T12:00:00Z,404.83606788225006,2020-06-15T08:00:00Z,30.12,31.004666666666665,99.3,14.51
POKE,2020-06-15T12:15:00Z,399.16935847199056,2020-06-15T08:00:00Z,30.33,30.947333333333333,99.4,14.56
POKE,2020-06-15T12:30:00Z,402.0027131771203,2020-06-15T08:00:00Z,30.42,30.872666666666667,99.4,14.17
POKE,2020-06-15T12:45:00Z,404.83606788225006,2020-06-15T08:00:00Z,30.19,30.820666666666668,99.4,15.12
POKE,2020-06-15T13:00:00Z,390.6692943566013,2020-06-15T08:00:00Z,30.01,30.822666666666667,99.4,15.66
POKE,2020-06-15T13:15:00Z,396.3360037668608,2020-06-15T08:00:00Z,30.01,30.802666666666667,99.4,15.58
POKE,2020-06-15T13:30:00Z,413.3361319975229,2020-06-15T08:00:00Z,30.04,30.795333333333332,99.4,15.23
POKE,2020-06-15T13:45:00Z,404.83606788225006,2020-06-15T08:00:00Z,30,30.748666666666665,99.5,17.54
POKE,2020-06-15T14:00:00Z,396.3360037668608,2020-06-15T08:00:00Z,30.03,30.726,99.5,17.63
POKE,2020-06-15T14:15:00Z,407.6694225873798,2020-06-15T08:00:00Z,29.88,30.673333333333332,99.5,15.56
POKE,2020-06-15T14:30:00Z,407.6694225873798,2020-06-15T08:00:00Z,29.84,30.624666666666666,99.5,16.34
POKE,2020-06-15T14:45:00Z,407.6694225873798,2020-06-15T08:00:00Z,29.59,30.606666666666666,99.5,14.82
POKE,2020-06-15T15:00:00Z,402.0027131771203,2020-06-15T08:00:00Z,29.24,30.589333333333332,99.5,14.45
POKE,2020-06-15T15:15:00Z,393.5026490618475,2020-06-15T08:00:00Z,29.29,30.541333333333334,99.5,16.64
POKE,2020-06-15T15:30:00Z,393.5026490618475,2020-06-15T08:00:00Z,29.35,30.516666666666666,99.5,16.94
POKE,2020-06-15T15:45:00Z,396.3360037668608,2020-06-15T08:00:00Z,29.28,30.496,99.5,15.59
POKE,2020-06-15T16:00:00Z,402.0027131771203,2020-06-15T08:00:00Z,29.41,30.462666666666667,99.5,14.37
POKE,2020-06-15T16:15:00Z,399.16935847199056,2020-06-15T08:00:00Z,29.58,30.461333333333332,99.5,13.07
POKE,2020-06-15T16:30:00Z,387.83593965147156,2020-06-15T08:00:00Z,29.74,30.425333333333334,99.5,13.87
POKE,2020-06-15T16:45:00Z,399.16935847199056,2020-06-15T08:00:00Z,29.71,30.381999999999998,99.5,14.2
POKE,2020-06-15T17:00:00Z,393.5026490618475,2020-06-15T08:00:00Z,29.66,30.34466666666667,99.5,14.09
POKE,2020-06-15T17:15:00Z,393.5026490618475,2020-06-15T08:00:00Z,29.6,30.326666666666668,99.6,13.85
POKE,2020-06-15T17:30:00Z,399.16935847199056,2020-06-15T08:00:00Z,29.54,30.253333333333334,99.6,14.1
POKE,2020-06-15T17:45:00Z,402.0027131771203,2020-06-15T08:00:00Z,29.32,30.21933333333333,99.6,14.58
POKE,2020-06-15T18:00:00Z,413.3361319975229,2020-06-15T08:00:00Z,29.08,30.174,99.6,15.44
POKE,2020-06-15T18:15:00Z,407.6694225873798,2020-06-15T08:00:00Z,28.83,30.140666666666668,99.6,14.92
POKE,2020-06-15T18:30:00Z,413.3361319975229,2020-06-15T08:00:00Z,28.67,30.076,99.7,14.68
POKE,2020-06-15T18:45:00Z,421.83619611291215,2020-06-15T08:00:00Z,28.53,30.026,99.7,14.7
POKE,2020-06-15T19:00:00Z,419.0028414077824,2020-06-15T08:00:00Z,28.3,29.934,99.8,14.59
POKE,2020-06-15T19:15:00Z,430.3362602283014,2020-06-15T08:00:00Z,28,29.898,99.8,14.76
POKE,2020-06-15T19:30:00Z,427.50290552328806,2020-06-15T08:00:00Z,27.73,29.92866666666667,99.8,15.38
POKE,2020-06-15T19:45:00Z,438.83632434369065,2020-06-15T08:00:00Z,27.48,29.909333333333333,99.9,15.56
POKE,2020-06-15T20:00:00Z,438.83632434369065,2020-06-15T08:00:00Z,27.32,29.889333333333333,99.9,13.93
POKE,2020-06-15T20:15:00Z,438.83632434369065,2020-06-15T08:00:00Z,27.27,29.862666666666666,99.9,14.15
POKE,2020-06-15T20:30:00Z,436.0029696385609,2020-06-15T08:00:00Z,27.22,29.904,99.9,14.81
POKE,2020-06-15T20:45:00Z,438.83632434369065,2020-06-15T08:00:00Z,27.09,29.913333333333334,100,14.7
POKE,2020-06-15T21:00:00Z,441.6696790488204,2020-06-15T08:00:00Z,26.99,29.908666666666665,100,17.56
POKE,2020-06-15T21:15:00Z,453.003097869223,2020-06-15T08:00:00Z,26.86,29.855333333333334,100,17.24
POKE,2020-06-15T21:30:00Z,441.6696790488204,2020-06-15T08:00:00Z,26.81,29.894,100,15.04
POKE,2020-06-15T21:45:00Z,450.16974316409323,2020-06-15T08:00:00Z,27.02,29.886666666666667,100,14.37
POKE,2020-06-15T22:00:00Z,455.83645257435273,2020-06-15T08:00:00Z,27.22,29.876,100,14.35
POKE,2020-06-15T22:15:00Z,458.6698072794825,2020-06-15T08:00:00Z,27.3,29.920666666666666,100,13.85
POKE,2020-06-15T22:30:00Z,453.003097869223,2020-06-15T08:00:00Z,27.32,29.933333333333334,99.9,16.56
POKE,2020-06-15T22:45:00Z,458.6698072794825,2020-06-15T08:00:00Z,27.16,29.926666666666666,99.9,16.32
POKE,2020-06-15T23:00:00Z,464.336516689742,2020-06-15T08:00:00Z,27.2,29.966666666666665,99.9,14.3
POKE,2020-06-15T23:15:00Z,464.336516689742,2020-06-15T08:00:00Z,27.43,29.98,99.8,14.4
POKE,2020-06-15T23:30:00Z,470.0032261000015,2020-06-15T08:00:00Z,27.48,29.952,99.8,12.55
POKE,2020-06-15T23:45:00Z,470.0032261000015,2020-06-15T08:00:00Z,27.37,29.922,99.9,13.46
POKE,2020-06-16T00:00:00Z,461.50316198472865,2020-06-15T08:00:00Z,27.35,29.873333333333335,99.9,14.78
POKE,2020-06-16T00:15:00Z,475.669935510261,2020-06-15T08:00:00Z,27.37,29.897333333333332,99.9,14.08
