"","DateTime","MeanDischarge","Site","day","fDOM.QSU","nitrateuM","SpCond.uScm","Turbidity.FNU"
"1",2021-05-12 00:15:00,634.692610122671,"POKE","2021-05-12",79.476,43.9657142857143,67.84,62.2
"2",2021-05-12 00:30:00,632.115293263283,"POKE","2021-05-12",80.0333333333333,44.02,67.9166666666667,32.5566666666667
"3",2021-05-12 00:45:00,632.409679461533,"POKE","2021-05-12",81.276,44.1428571428571,67.94,39.986
"4",2021-05-12 01:00:00,624.08895648687,"POKE","2021-05-12",81.4,44.24,67.9666666666667,42.6266666666667
"5",2021-05-12 01:15:00,628.604795026273,"POKE","2021-05-12",82.366,44.3042857142857,67.88,36.932
"6",2021-05-12 01:30:00,619.228708966315,"POKE","2021-05-12",83.2066666666667,44.4164285714286,67.9,32.395
"7",2021-05-12 01:45:00,627.549431940977,"POKE","2021-05-12",83.552,44.4657142857143,67.86,32.444
"8",2021-05-12 02:00:00,620.284072051611,"POKE","2021-05-12",84.1133333333333,44.5835714285714,67.8666666666667,27.885
"9",2021-05-12 02:15:00,614.368461445789,"POKE","2021-05-12",84.816,44.6235714285714,67.9,40.784
"10",2021-05-12 02:30:00,604.99237538586,"POKE","2021-05-12",85.1166666666667,44.7107142857143,67.9666666666667,31.6683333333333
"11",2021-05-12 02:45:00,632.654042876879,"POKE","2021-05-12",85.382,44.7264285714286,67.98,31.746
"12",2021-05-12 03:00:00,625.094296789292,"POKE","2021-05-12",85.8166666666667,44.7442857142857,68,29.5066666666667
"13",2021-05-12 03:15:00,616.306983125804,"POKE","2021-05-12",86.216,44.7671428571429,68.06,28.368
"14",2021-05-12 03:30:00,615.079415549932,"POKE","2021-05-12",86.6566666666667,44.775,68.0666666666667,29.4216666666667
"15",2021-05-12 03:45:00,612.207712492323,"POKE","2021-05-12",87.048,44.7607142857143,68.18,27.27
"16",2021-05-12 04:00:00,605.997715688252,"POKE","2021-05-12",87.175,44.7642857142857,68.3,25.1833333333333
"17",2021-05-12 04:15:00,609.163804944139,"POKE","2021-05-12",87.528,44.7771428571429,68.38,30.75
"18",2021-05-12 04:30:00,599.615514393605,"POKE","2021-05-12",87.635,44.7157142857143,68.4833333333333,23.27
"19",2021-05-12 04:45:00,596.449425137747,"POKE","2021-05-12",88.028,44.7092857142857,68.66,22.668
"20",2021-05-12 05:00:00,600.376491280651,"POKE","2021-05-12",88.3516666666667,44.6842857142857,68.7666666666667,26.9716666666667
"21",2021-05-12 05:15:00,601.431854365946,"POKE","2021-05-12",88.496,44.6935714285714,68.96,21.874
"22",2021-05-12 05:30:00,605.358920508908,"POKE","2021-05-12",89.075,44.6392857142857,69.0666666666667,35.3416666666667
"23",2021-05-12 05:45:00,598.093560619513,"POKE","2021-05-12",88.8,44.6428571428571,69.26,24.048
"24",2021-05-12 06:00:00,599.909900591854,"POKE","2021-05-12",89.3583333333333,44.5435714285714,69.4,22.9716666666667
"25",2021-05-12 06:15:00,594.166494476609,"POKE","2021-05-12",89.96,44.5207142857143,69.56,22.492
"26",2021-05-12 06:30:00,593.699903787812,"POKE","2021-05-12",89.845,44.5257142857143,69.7333333333333,23.68
"27",2021-05-12 06:45:00,594.460880674858,"POKE","2021-05-12",90.03,44.4764285714286,69.96,24.276
"28",2021-05-12 07:00:00,596.86599304367,"POKE","2021-05-12",90.0316666666667,44.4635714285714,70.0833333333333,24.645
"29",2021-05-12 07:15:00,596.86599304367,"POKE","2021-05-12",90.168,44.4164285714286,70.18,20.722
"30",2021-05-12 07:30:00,601.381831583072,"POKE","2021-05-12",89.9466666666667,44.3614285714286,70.3666666666667,25.6016666666667
"31",2021-05-12 07:45:00,606.069874613051,"POKE","2021-05-12",90.414,44.2964285714286,70.48,22.35
"32",2021-05-12 08:00:00,609.235963868909,"POKE","2021-05-12",90.5783333333333,44.275,70.6666666666667,17.8566666666667
"33",2021-05-12 08:15:00,600.915240894275,"POKE","2021-05-12",90.418,44.285,70.8,27.626
"34",2021-05-12 08:30:00,586.973293512012,"POKE","2021-05-12",90.3366666666667,44.2114285714286,70.9833333333333,28.7383333333333
"35",2021-05-12 08:45:00,601.798399488995,"POKE","2021-05-12",90.394,44.1714285714286,71.16,21.044
"36",2021-05-12 09:00:00,608.597168689565,"POKE","2021-05-12",89.75,44.0907142857143,71.3,23.1433333333333
"37",2021-05-12 09:15:00,611.641076237749,"POKE","2021-05-12",89.584,43.9914285714286,71.5,18.756
"38",2021-05-12 09:30:00,614.807165493607,"POKE","2021-05-12",89.4283333333333,43.8664285714286,71.6666666666667,20.3316666666667
"39",2021-05-12 09:45:00,620.550571608881,"POKE","2021-05-12",88.974,43.7735714285714,71.76,24.096
"40",2021-05-12 10:00:00,605.258874943102,"POKE","2021-05-12",88.9816666666667,43.73,71.8833333333333,18.4766666666667
"41",2021-05-12 10:15:00,599.04887813903,"POKE","2021-05-12",88.502,43.7035714285714,72.04,25.268
"42",2021-05-12 10:30:00,604.203511857806,"POKE","2021-05-12",88.27,43.6285714285714,72.1666666666667,28.1383333333333
"43",2021-05-12 10:45:00,615.568142380653,"POKE","2021-05-12",86.474,43.5921428571429,72.26,24.806
"44",2021-05-12 11:00:00,617.384482352994,"POKE","2021-05-12",86.9183333333333,43.6035714285714,72.3666666666667,25.0166666666667
"45",2021-05-12 11:15:00,615.862528578902,"POKE","2021-05-12",86.516,43.8214285714286,72.56,21.72
"46",2021-05-12 11:30:00,625.116432931187,"POKE","2021-05-12",86.0816666666667,43.545,72.6666666666667,20.9616666666667
"47",2021-05-12 11:45:00,629.63227147056,"POKE","2021-05-12",85.246,43.4671428571429,72.78,20.54
"48",2021-05-12 12:00:00,626.171796016453,"POKE","2021-05-12",84.9783333333333,43.48,72.9,21.2016666666667
"49",2021-05-12 12:15:00,626.466182214703,"POKE","2021-05-12",84.586,43.4478571428571,72.98,22.738
"50",2021-05-12 12:30:00,627.693749790546,"POKE","2021-05-12",83.7583333333333,43.4585714285714,73.1333333333333,42.48
"51",2021-05-12 12:45:00,627.988135988795,"POKE","2021-05-12",83.786,43.4235714285714,73.16,20.426
"52",2021-05-12 13:00:00,624.111092628795,"POKE","2021-05-12",83.3816666666667,43.4028571428571,73.2666666666667,22.9266666666667
"53",2021-05-12 13:15:00,638.741857973277,"POKE","2021-05-12",83.628,43.3678571428571,73.36,21.348
"54",2021-05-12 13:30:00,642.791105823853,"POKE","2021-05-12",83.3,43.3421428571429,73.3833333333333,22.9383333333333
"55",2021-05-12 13:45:00,645.368422683241,"POKE","2021-05-12",82.038,43.3921428571429,73.4,19.718
"56",2021-05-12 14:00:00,640.385993455013,"POKE","2021-05-12",81.6466666666667,43.4064285714286,73.4833333333333,26.2266666666667
"57",2021-05-12 14:15:00,642.202333427354,"POKE","2021-05-12",81.43,43.35,73.56,21.984
"58",2021-05-12 14:30:00,645.074036485021,"POKE","2021-05-12",81.18,43.3592857142857,73.4833333333333,26.2883333333333
"59",2021-05-12 14:45:00,647.651353344409,"POKE","2021-05-12",81.112,43.3421428571429,73.56,24.626
"60",2021-05-12 15:00:00,643.25769651265,"POKE","2021-05-12",80.6116666666667,43.3478571428571,73.6666666666667,27.0383333333333
"61",2021-05-12 15:15:00,643.25769651265,"POKE","2021-05-12",80.176,43.38,73.7,20.346
"62",2021-05-12 15:30:00,643.429901003226,"POKE","2021-05-12",79.8716666666667,43.2628571428571,73.8,22.8966666666667
"63",2021-05-12 15:45:00,643.724287201476,"POKE","2021-05-12",79.732,43.285,73.8,22.16
"64",2021-05-12 16:00:00,647.823557834956,"POKE","2021-05-12",79.0916666666667,43.2678571428571,73.7666666666667,20.5533333333333
"65",2021-05-12 16:15:00,647.995762325532,"POKE","2021-05-12",79.138,43.2407142857143,73.7,19.654
"66",2021-05-12 16:30:00,649.051125410828,"POKE","2021-05-12",78.315,43.2314285714286,73.7666666666667,20.29
"67",2021-05-12 16:45:00,646.940399240266,"POKE","2021-05-12",78.234,43.2764285714286,73.78,26.16
"68",2021-05-12 17:00:00,651.628442270186,"POKE","2021-05-12",77.3283333333333,43.2792857142857,73.75,24.4366666666667
"69",2021-05-12 17:15:00,645.296263758442,"POKE","2021-05-12",76.974,43.3021428571429,73.7,43.676
"70",2021-05-12 17:30:00,645.001877560222,"POKE","2021-05-12",76.7816666666667,43.3871428571429,73.6166666666667,35.495
"71",2021-05-12 17:45:00,646.057240645518,"POKE","2021-05-12",76.404,43.38,73.58,27.514
"72",2021-05-12 18:00:00,648.340171306656,"POKE","2021-05-12",76.0983333333333,43.3853846153846,73.5666666666667,28.8816666666667
"73",2021-05-12 18:15:00,641.247015907866,"POKE","2021-05-12",75.622,43.4669230769231,73.42,31.57
"74",2021-05-12 18:30:00,642.302378993161,"POKE","2021-05-12",76.0433333333333,43.5315384615385,73.3833333333333,25.565
"75",2021-05-12 18:45:00,638.375312850229,"POKE","2021-05-12",75.752,43.5069230769231,73.28,23.724
"76",2021-05-12 19:00:00,639.897266624321,"POKE","2021-05-12",75.3283333333333,43.5485714285714,73.2333333333333,26.88
"77",2021-05-12 19:15:00,640.19165282257,"POKE","2021-05-12",75.172,43.5871428571429,73.16,34.288
"78",2021-05-12 19:30:00,633.392883622029,"POKE","2021-05-12",74.71,43.6621428571429,73.0666666666667,32.9816666666667
"79",2021-05-12 19:45:00,634.153860509075,"POKE","2021-05-12",74.58,43.6871428571429,72.96,38.496
"80",2021-05-12 20:00:00,632.804111225531,"POKE","2021-05-12",74.4083333333333,43.7464285714286,72.85,30.17
"81",2021-05-12 20:15:00,628.70484059205,"POKE","2021-05-12",73.09,43.8485714285714,72.78,35.072
