"","site.ID","storm.ID","Parameter","Coefficient","SE","CI","CI_low","CI_high","t","df_error","p","response_var"
"37","FRCH","storm4b","Q.norm",1.5405806059258,0.233682020477446,0.95,1.06264721081187,2.01851400103974,6.59263645007079,29,3.17814560501006e-07,"NO3"
"38","FRCH","storm5","(Intercept)",-0.382042350493531,0.0447552419667209,0.95,-0.470892739520095,-0.293191961466967,-8.53625930070069,95,2.20507704637893e-13,"NO3"
"39","FRCH","storm5","Q.norm",-0.129850116646752,0.0227717822820587,0.95,-0.175057820273818,-0.0846424130196867,-5.70223775365435,95,1.33065194816049e-07,"NO3"
"40","MOOS","storm1","(Intercept)",-0.439322839093556,0.0570460846729867,0.95,-0.562563412394999,-0.316082265792113,-7.70119179277506,13,3.38384327199089e-06,"NO3"
"41","MOOS","storm1","Q.norm",-0.215404968719617,0.0633235600426803,0.95,-0.352207203051463,-0.0786027343877705,-3.40165601198721,13,0.00472725744358246,"NO3"
"42","MOOS","storm10","(Intercept)",-1.22892853007015,0.0423912243998261,0.95,-1.3137837851256,-1.14407327501469,-28.990163588556,58,3.31682012509691e-36,"NO3"
"43","MOOS","storm10","Q.norm",0.0386750493191831,0.0171266867669048,0.95,0.00439226097239103,0.0729578376659752,2.25817461634891,58,0.0277125680926027,"NO3"
"44","MOOS","storm11a","(Intercept)",-0.363095010635752,0.0210340883006019,0.95,-0.405322704931431,-0.320867316340073,-17.262217665282,51,6.03162737609111e-23,"NO3"
"45","MOOS","storm11a","Q.norm",-0.0731496199449025,0.00868657607040089,0.95,-0.0905886490834532,-0.0557105908063518,-8.42099572398342,51,3.21161779693736e-11,"NO3"
"46","MOOS","storm11b","(Intercept)",-1.85145640415481,0.38130080305059,0.95,-2.75308953020004,-0.949823278109583,-4.85563206094052,7,0.00184436645288828,"NO3"
"47","MOOS","storm11b","Q.norm",-0.756619068516988,0.254737412544127,0.95,-1.35897733200683,-0.154260805027149,-2.97019217146175,7,0.0208020754421322,"NO3"
"48","MOOS","storm12","(Intercept)",-1.61186717236683,0.131307881423333,0.95,-1.87901506579827,-1.3447192789354,-12.2754792392866,33,7.54895480014634e-14,"NO3"
"49","MOOS","storm12","Q.norm",0.577586282749444,0.391476305238689,0.95,-0.218878248847614,1.3740508143465,1.47540547159625,33,0.149581879600449,"NO3"
"50","MOOS","storm3","(Intercept)",-0.0379265180521504,0.00214172730854923,0.95,-0.0421921376699159,-0.033660898434385,-17.7083786067243,76,1.08105943983276e-28,"NO3"
"51","MOOS","storm3","Q.norm",-0.00790695623592009,0.000800198876265582,0.95,-0.00950069042004669,-0.00631322205179349,-9.88123886504411,76,2.78749728215927e-15,"NO3"
"52","MOOS","storm4","(Intercept)",-0.0288456643607725,0.00417729956586906,0.95,-0.0371397905725047,-0.0205515381490403,-6.90533774413934,94,5.85008721479005e-10,"NO3"
"53","MOOS","storm4","Q.norm",0.011902477610066,0.00841807844052391,0.95,-0.00481181446906611,0.0286167696891981,1.41391859129852,94,0.160689244680722,"NO3"
"54","MOOS","storm5","(Intercept)",-0.699712621179116,0.0744327105321101,0.95,-0.847440947570062,-0.551984294788169,-9.4006064830497,97,2.64219974042729e-15,"NO3"
"55","MOOS","storm5","Q.norm",-0.20682715000451,0.0361156700821344,0.95,-0.278506757794954,-0.135147542214066,-5.72679807779124,97,1.1461303173991e-07,"NO3"
"56","MOOS","storm6","(Intercept)",-0.509675031111976,0.00532008181414426,0.95,-0.520258368590338,-0.499091693633614,-95.8021039745905,82,6.03710798200729e-86,"NO3"
"57","MOOS","storm6","Q.norm",-0.0416932133809757,0.00260815259894868,0.95,-0.0468816597459083,-0.0365047670160431,-15.9857262177764,82,6.41724941185861e-27,"NO3"
"58","MOOS","storm7","(Intercept)",-0.278944217869304,0.00780476892464011,0.95,-0.294744146531027,-0.263144289207581,-35.7402276175865,38,7.4003229806719e-31,"NO3"
"59","MOOS","storm7","Q.norm",-0.0840677647741853,0.00485317342811608,0.95,-0.0938925007385161,-0.0742430288098544,-17.3222255539339,38,1.25527254658242e-19,"NO3"
"60","MOOS","storm8a","(Intercept)",-0.204207776465444,0.0363040418821835,0.95,-0.276711954736203,-0.131703598194684,-5.62493226313901,65,4.22600187990062e-07,"NO3"
"61","MOOS","storm8a","Q.norm",0.0476054354565059,0.0202591683602701,0.95,0.00714508233171468,0.0880657885812971,2.3498217996877,65,0.0218299023453174,"NO3"
"62","MOOS","storm8b","(Intercept)",-2.12447437711665,0.229493446012234,0.95,-2.60173212471796,-1.64721662951534,-9.25723332858663,21,7.35303815269728e-09,"NO3"
"63","MOOS","storm8b","Q.norm",1.28388375950004,0.309632786795439,0.95,0.639967129298631,1.92780038970145,4.14647225440065,21,0.00045777687287654,"NO3"
"64","MOOS","storm9","(Intercept)",-0.390760729898232,0.189317689939602,0.95,-0.775930466158122,-0.00559099363834181,-2.06404763349319,33,0.0469479765506611,"NO3"
"65","MOOS","storm9","Q.norm",0.311317982955608,0.10833131248174,0.95,0.090916270518744,0.531719695392471,2.87375806517699,33,0.00704372559718144,"NO3"
"66","CARI","storm10","(Intercept)",-0.113438769362445,0.0505262720117923,0.95,-0.215404914421071,-0.0114726243038194,-2.24514425556609,42,0.0300818225615539,"fDOM"
"67","CARI","storm10","Q.norm",0.457234274748883,0.0407851124037856,0.95,0.37492658565941,0.539541963838357,11.2108131570687,42,3.31969226318362e-14,"fDOM"
"68","CARI","storm11","(Intercept)",-0.0185425475720567,0.0734952906663361,0.95,-0.165322778650085,0.128237683505972,-0.252295724038138,65,0.801608583942535,"fDOM"
"69","CARI","storm11","Q.norm",1.15678178591913,0.0781472032018101,0.95,1.00071104396998,1.31285252786828,14.8025999463067,65,1.69569252858677e-22,"fDOM"
"70","CARI","storm12a","(Intercept)",0.573760928025069,0.0393431721490045,0.95,0.496314975597334,0.651206880452804,14.5834943316737,280,3.17418004618238e-36,"fDOM"
"71","CARI","storm12a","Q.norm",1.1349049851316,0.0241444420621397,0.95,1.08737731491079,1.18243265535242,47.0048130418892,280,7.10027832156283e-135,"fDOM"
"72","CARI","storm12b","(Intercept)",-0.012296020635782,0.0050461020287772,0.95,-0.0224593918325806,-0.0021326494389833,-2.43673642856596,45,0.0188396246854299,"fDOM"
"73","CARI","storm12b","Q.norm",0.0875701560704805,0.0117412067629781,0.95,0.0639221517396156,0.111218160401345,7.45836078337394,45,2.14109270421016e-09,"fDOM"
"74","CARI","storm2","(Intercept)",-2.01156068322724,0.273572055189473,0.95,-2.56104632749419,-1.46207503896029,-7.35294649094935,50,1.68501597979721e-09,"fDOM"
"75","CARI","storm2","Q.norm",0.917523246941426,0.335401095210902,0.95,0.243850320946995,1.59119617293586,2.73560003244618,50,0.00859464439219995,"fDOM"
"76","CARI","storm3","(Intercept)",-0.891901408033852,0.369290731525028,0.95,-1.67103674615482,-0.112766069912886,-2.41517409427159,17,0.0272755364987393,"fDOM"
"77","CARI","storm3","Q.norm",0.417749928178241,0.257759664274105,0.95,-0.126075426844353,0.961575283200834,1.62069550080574,17,0.123482423794345,"fDOM"
"78","CARI","storm5a","(Intercept)",-0.781700374139446,0.0768624200847334,0.95,-0.942032572904594,-0.621368175374299,-10.1701244025064,20,2.38058305605374e-09,"fDOM"
"79","CARI","storm5a","Q.norm",0.115718944718591,0.0680114192706635,0.95,-0.0261503898766861,0.257588279313869,1.7014634595121,20,0.104351961595196,"fDOM"
"80","CARI","storm5b","(Intercept)",-0.892618723416051,0.122185440737045,0.95,-1.13694361245685,-0.648293834375255,-7.30544259636512,61,6.91102150802391e-10,"fDOM"
"81","CARI","storm5b","Q.norm",0.0997335266140439,0.0671231572075769,0.95,-0.0344875216375499,0.233954574865638,1.48582889665962,61,0.142474635550806,"fDOM"
"82","CARI","storm5c","(Intercept)",-0.0500435805208934,0.0299098210336415,0.95,-0.110447689516902,0.0103605284751149,-1.67314877827607,41,0.101912509095971,"fDOM"
"83","CARI","storm5c","Q.norm",0.39401465753144,0.0959882534402767,0.95,0.200162447027691,0.58786686803519,4.10482161524684,41,0.00018782949647267,"fDOM"
"84","CARI","storm6","(Intercept)",-0.100765764467721,0.0307197624464931,0.95,-0.16142856431064,-0.0401029646248023,-3.28016092713061,162,0.00127022835712351,"fDOM"
"85","CARI","storm6","Q.norm",0.475784803018043,0.0210875762553387,0.95,0.434142833299754,0.517426772736332,22.5623275646764,162,7.22418139385269e-52,"fDOM"
"86","CARI","storm7","(Intercept)",-0.21064951470038,0.0631980340750042,0.95,-0.33628304840514,-0.0850159809956197,-3.33316562427208,86,0.00126783017625828,"fDOM"
"87","CARI","storm7","Q.norm",-0.0765763334233879,0.0728778748575671,0.95,-0.221452753730752,0.0683000868839763,-1.0507487158901,86,0.296317686617386,"fDOM"
"88","CARI","storm8","(Intercept)",-0.592648679979211,0.0887423514748271,0.95,-0.771384950821916,-0.413912409136507,-6.67830714568481,45,3.06122281454693e-08,"fDOM"
"89","CARI","storm8","Q.norm",0.613009233264546,0.102364285031722,0.95,0.406836979881791,0.819181486647302,5.98850695899044,45,3.24747111802949e-07,"fDOM"
"90","CARI","storm9","(Intercept)",0.120921565459548,0.0842644591691881,0.95,-0.0451557290889382,0.286998860008035,1.43502452459535,218,0.152713211944233,"fDOM"
"91","CARI","storm9","Q.norm",1.74390353270511,0.108859807039768,0.95,1.529351129278,1.95845593613222,16.0197191243232,218,1.07889410855352e-38,"fDOM"
"92","FRCH","storm1","(Intercept)",-0.272197148302815,0.0107207417218407,0.95,-0.408417087544174,-0.135977209061457,-25.3897682982405,1,0.0250609176467165,"fDOM"
"93","FRCH","storm10","(Intercept)",-0.0704320088066866,0.00544687607226279,0.95,-0.0813723813741136,-0.0594916362392596,-12.9307162256451,50,1.43619677942009e-17,"fDOM"
"94","FRCH","storm10","Q.norm",-0.0160235222299034,0.00226197416264728,0.95,-0.0205668310456251,-0.0114802134141817,-7.08386616191512,50,4.43644136738797e-09,"fDOM"
"95","FRCH","storm11a","(Intercept)",-1.08725567831372,0.309677639833658,0.95,-1.70926152361547,-0.46524983301197,-3.51092729490491,50,0.000956120174896568,"fDOM"
"96","FRCH","storm11a","Q.norm",-0.248648771479451,0.153812366826646,0.95,-0.557590002422895,0.0602924594639935,-1.61657203909807,50,0.112263463647266,"fDOM"
"97","FRCH","storm11b","(Intercept)",-0.774275704443911,0.178854931551423,0.95,-1.13737051899313,-0.411180889894694,-4.32907103946024,35,0.000119302854716439,"fDOM"
"98","FRCH","storm11b","Q.norm",-0.0347863841317372,0.527902911539141,0.95,-1.10648627019379,1.03691350193031,-0.0658954201072975,35,0.947836053634207,"fDOM"
"99","FRCH","storm5","(Intercept)",-0.747261158798825,0.0188987576755336,0.95,-0.784779936439185,-0.709742381158465,-39.540226486222,95,8.52581790176502e-61,"fDOM"
"100","FRCH","storm5","Q.norm",0.0877567126060082,0.00961582099162021,0.95,0.0686668943328649,0.106846530879151,9.12628393170843,95,1.21810389498852e-14,"fDOM"
"101","FRCH","storm6","(Intercept)",-0.489363955967869,0.00802492514182489,0.95,-0.505325209313875,-0.473402702621863,-60.9805010413576,83,1.04425098616765e-70,"fDOM"
"102","FRCH","storm6","Q.norm",0.0218100921279265,0.00442795961623447,0.95,0.0130030585429963,0.0306171257128567,4.92553998188307,83,4.22908899696708e-06,"fDOM"
"103","FRCH","storm7","(Intercept)",-3.0441513220858,0.301571548349462,0.95,-3.64827172738544,-2.44003091678615,-10.0942921795733,56,3.25057693591462e-14,"fDOM"
"104","FRCH","storm7","Q.norm",0.422545438763096,0.199765566727267,0.95,0.0223669212713128,0.82272395625488,2.11520656780646,56,0.0388745443457068,"fDOM"
"105","FRCH","storm8a","(Intercept)",-1.1124719023603,0.157579478612237,0.95,-1.43048016488733,-0.794463639833277,-7.05975113103284,42,1.19411263698792e-08,"fDOM"
"106","FRCH","storm8a","Q.norm",-0.356759727947107,0.0923747005477926,0.95,-0.54317942092594,-0.170340034968274,-3.86209347182163,42,0.000382311070470513,"fDOM"
"107","FRCH","storm8b","(Intercept)",-0.262144369125962,0.00738517682740139,0.95,-0.277386624957405,-0.24690211329452,-35.4960179359988,24,2.95786898550421e-22,"fDOM"
"108","FRCH","storm8b","Q.norm",-0.0269582282619613,0.00512823876163721,0.95,-0.0375423928657895,-0.0163740636581332,-5.25682003412705,24,2.1717828806641e-05,"fDOM"
"109","FRCH","storm9","(Intercept)",-0.0846719425052765,0.0192347608055204,0.95,-0.123389507876976,-0.0459543771335766,-4.40202731717754,46,6.33000508763167e-05,"fDOM"
"110","FRCH","storm9","Q.norm",0.0196002877099959,0.0086883509297407,0.95,0.00211154436165331,0.0370890310583385,2.25592726036227,46,0.0288733753564965,"fDOM"
"111","MOOS","storm1","(Intercept)",-1.1660707340409,0.230797023123606,0.95,-1.66893424907161,-0.663207219010181,-5.05236470669899,12,0.000283398698538592,"fDOM"
"112","MOOS","storm1","Q.norm",1.22778597011368,0.264553029382956,0.95,0.651374435566765,1.8041975046606,4.64098246380838,12,0.000569220318765209,"fDOM"
"113","MOOS","storm10","(Intercept)",-0.207438718358203,0.0146628695741552,0.95,-0.236768824431864,-0.178108612284541,-14.147211588367,60,8.9961774842842e-21,"fDOM"
"114","MOOS","storm10","Q.norm",-0.0516332554062977,0.0060214997015995,0.95,-0.0636780481446667,-0.0395884626679287,-8.57481656813539,60,5.15808308182019e-12,"fDOM"
"115","MOOS","storm11a","(Intercept)",-0.690300223916054,0.109411333537308,0.95,-0.909952641414167,-0.470647806417941,-6.30922045823222,51,6.7026284495613e-08,"fDOM"
"116","MOOS","storm11a","Q.norm",0.406678449645054,0.0451842674687563,0.95,0.31596724760117,0.497389651688939,9.00044357090135,51,4.11886070480202e-12,"fDOM"
"117","MOOS","storm11b","(Intercept)",-1.51042602469885,0.33175217707,0.95,-2.29489526811728,-0.725956781280427,-4.55287449215488,7,0.0026270914182453,"fDOM"
"118","MOOS","storm11b","Q.norm",0.211608205112372,0.221635230024628,0.95,-0.312475834811208,0.735692245035952,0.954758885078235,7,0.371499725581758,"fDOM"
"119","MOOS","storm12","(Intercept)",-0.0124373987102999,0.0106825339570601,0.95,-0.0341711774614606,0.00929638004086075,-1.16427420313325,33,0.252661337902386,"fDOM"
"120","MOOS","storm12","Q.norm",0.107817025052761,0.0318484989534952,0.95,0.0430207667310762,0.172613283374447,3.38530946812264,33,0.00184996226285624,"fDOM"
"121","MOOS","storm5","(Intercept)",-0.621548463909582,0.00605541700523602,0.95,-0.633566790440857,-0.609530137378306,-102.643379204461,97,9.45526596364101e-101,"fDOM"
"122","MOOS","storm5","Q.norm",0.0336404267157542,0.00293816308995634,0.95,0.0278089863068274,0.0394718671246811,11.4494756369205,97,1.03453421084486e-19,"fDOM"
"123","MOOS","storm6","(Intercept)",-0.446608210514707,0.00940770474136027,0.95,-0.465323132136757,-0.427893288892657,-47.4726006813572,82,2.05564501995724e-61,"fDOM"
"124","MOOS","storm6","Q.norm",0.0211734450991049,0.00461209628507703,0.95,0.0119985163719005,0.0303483738263093,4.59085062200761,82,1.57429480417391e-05,"fDOM"
"125","MOOS","storm7","(Intercept)",-3.89553116962309,0.300962500127944,0.95,-4.50533911903672,-3.28572322020945,-12.9435765850132,37,2.61995043342812e-15,"fDOM"
"126","MOOS","storm7","Q.norm",0.130272340493151,0.186007742719618,0.95,-0.246615145870397,0.507159826856699,0.700359773138686,37,0.488083507546048,"fDOM"
"127","MOOS","storm8a","(Intercept)",-0.986772601011392,0.0397151574589541,0.95,-1.06608924751043,-0.907455954512358,-24.8462467266113,65,6.7547893186875e-35,"fDOM"
"128","MOOS","storm8a","Q.norm",-0.303628489579369,0.0221627130121412,0.95,-0.347890483888729,-0.25936649527001,-13.699969377081,65,7.79450382171435e-21,"fDOM"
"129","MOOS","storm8b","(Intercept)",-0.396900520647624,0.0290061913847553,0.95,-0.457055679762938,-0.33674536153231,-13.6833035189936,22,3.07282791382426e-12,"fDOM"
"130","MOOS","storm8b","Q.norm",0.202185136865937,0.0363630876172872,0.95,0.126772708790611,0.277597564941264,5.56017516977346,22,1.37286895948736e-05,"fDOM"
"131","MOOS","storm9","(Intercept)",-0.617033844158661,0.451620326939319,0.95,-1.53387185043718,0.299804162119863,-1.36626676735382,35,0.180569742891949,"fDOM"
"132","MOOS","storm9","Q.norm",-0.114690567956623,0.213822958505483,0.95,-0.548774251260549,0.319393115347303,-0.536380979658375,35,0.595088350972498,"fDOM"
"133","CARI","storm10","(Intercept)",-2.12303692550734,0.172457205490337,0.95,-2.47106965642659,-1.77500419458809,-12.3105144808014,42,1.59878610095299e-15,"SPC"
"134","CARI","storm10","Q.norm",-0.974119651937373,0.139208499473789,0.95,-1.25505377760224,-0.693185526272508,-6.99755873829229,42,1.46524001868213e-08,"SPC"
"135","CARI","storm11","(Intercept)",-2.00933052793413,0.229256531098266,0.95,-2.46732309855514,-1.55133795731311,-8.76455086495603,64,1.4594504410525e-12,"SPC"
"136","CARI","storm11","Q.norm",-1.39178549424552,0.242118676372927,0.95,-1.87547315389987,-0.908097834591179,-5.74836074232376,64,2.71617772264334e-07,"SPC"
"137","CARI","storm12a","(Intercept)",-1.34481169892903,0.0671074773323823,0.95,-1.47690888198689,-1.21271451587117,-20.0396699799666,281,4.31754151829154e-56,"SPC"
"138","CARI","storm12a","Q.norm",-0.279672955271346,0.0408210237738631,0.95,-0.360026776699578,-0.199319133843114,-6.85119895132113,281,4.62282425900622e-11,"SPC"
"139","CARI","storm12b","(Intercept)",-0.919440387400652,0.0837098418759498,0.95,-1.08804066360568,-0.750840111195622,-10.9836593499146,45,2.53742034344187e-14,"SPC"
"140","CARI","storm12b","Q.norm",-0.206509405803259,0.194775007710238,0.95,-0.598806408901742,0.185787597295224,-1.06024591260948,45,0.294690434158148,"SPC"
"141","CARI","storm2","(Intercept)",-0.103514918794062,0.0381777524708935,0.95,-0.180159955041763,-0.0268698825463612,-2.71139373311673,51,0.00910800549157964,"SPC"
"142","CARI","storm2","Q.norm",0.0440725847331231,0.0467547576388113,0.95,-0.0497915078876048,0.137936677353851,0.942633155615767,51,0.350312638559162,"SPC"
"143","CARI","storm3","(Intercept)",-1.52882565597052,0.253470755092946,0.95,-2.06134795190183,-0.996303360039213,-6.03156626653008,18,1.05651147746943e-05,"SPC"
"144","CARI","storm3","Q.norm",-0.777033572904211,0.179531236752218,0.95,-1.15421470510868,-0.399852440699744,-4.32812465931286,18,0.000405045557087586,"SPC"
"145","CARI","storm5a","(Intercept)",-0.620264713573905,0.0768715829083999,0.95,-0.780127921656345,-0.460401505491465,-8.06884273884424,21,7.17629505155031e-08,"SPC"
"146","CARI","storm5a","Q.norm",-0.313875552274272,0.0695141326289194,0.95,-0.458438104893609,-0.169312999654936,-4.51527682794813,21,0.000189579132659994,"SPC"
"147","CARI","storm5b","(Intercept)",-0.458569312462904,0.0346593872176262,0.95,-0.527852440308769,-0.389286184617038,-13.230739181381,62,1.02665144894674e-19,"SPC"
"148","CARI","storm5b","Q.norm",-0.12798385259312,0.0191468277352606,0.95,-0.166257815877451,-0.0897098893087893,-6.68433718434862,62,7.54279941794965e-09,"SPC"
"149","CARI","storm5c","(Intercept)",-1.76582736840525,0.224438469904128,0.95,-2.21943443656648,-1.31222030024402,-7.86775711472077,40,1.1955317288572e-09,"SPC"
"150","CARI","storm5c","Q.norm",0.3639305113273,0.714153976005814,0.95,-1.07942851446743,1.80728953712203,0.509596702608482,40,0.613134225551365,"SPC"
"151","CARI","storm6","(Intercept)",-1.73755193182351,0.0395096385967229,0.95,-1.81556863696208,-1.65953522668494,-43.9779252237358,163,2.48067218346578e-92,"SPC"
"152","CARI","storm6","Q.norm",-0.382088229606638,0.027188991487614,0.95,-0.435776281617326,-0.328400177595951,-14.0530489989192,163,6.76673413565661e-30,"SPC"
"153","CARI","storm7","(Intercept)",-0.593151288553389,0.0380637181569294,0.95,-0.66881945589419,-0.517483121212588,-15.5831147684506,86,8.93297449397463e-27,"SPC"
"154","CARI","storm7","Q.norm",-0.274073058028435,0.0438938161456444,0.95,-0.361331076586728,-0.186815039470142,-6.24400159510012,86,1.56412458802776e-08,"SPC"
"155","CARI","storm8","(Intercept)",-1.71732705709934,0.120683655876062,0.95,-1.96039641738185,-1.47425769681684,-14.2299886810106,45,2.86153753793269e-18,"SPC"
"156","CARI","storm8","Q.norm",-1.06755631001589,0.139208573397694,0.95,-1.34793676945745,-0.787175850574323,-7.66875404265561,45,1.05055841880071e-09,"SPC"
"157","CARI","storm9","(Intercept)",-1.76209985191028,0.112756417390722,0.95,-1.98433210650331,-1.53986759731725,-15.6274905915491,218,1.9606801542127e-37,"SPC"
"158","CARI","storm9","Q.norm",-1.11407752983049,0.145163765267187,0.95,-1.40018160786938,-0.827973451791607,-7.67462546717449,218,5.4937658257941e-13,"SPC"
"159","FRCH","storm1","(Intercept)",-1.67495204363727,0.116807425590703,0.95,-3.15913110789823,-0.190772979376307,-14.3394312062519,1,0.0443246826106273,"SPC"
"160","FRCH","storm10","(Intercept)",-0.00795707969636182,0.00239846046585702,0.95,-0.0127745293200724,-0.00313963007265127,-3.31757800874095,50,0.00169794905474882,"SPC"
"161","FRCH","storm10","Q.norm",0.00581418648630039,0.000996030666371621,0.95,0.00381360001542788,0.0078147729571729,5.83735690335773,50,3.91285068898963e-07,"SPC"
"162","FRCH","storm11a","(Intercept)",-0.037713134124855,0.00297724968241963,0.95,-0.043693116103478,-0.031733152146232,-12.6671049282657,50,3.17585721558163e-17,"SPC"
"163","FRCH","storm11a","Q.norm",-0.00697902793627828,0.00147875649185657,0.95,-0.00994919776257495,-0.00400885810998161,-4.71952479986489,50,1.94299453516408e-05,"SPC"
