"","Site","DateTime","MeanDischarge","day","fDOM.QSU","nitrateuM","SpCond.uScm","Turbidity.FNU"
"1","MOOS",2020-07-18 03:45:00,1061.92851291336,2020-07-18,99.9409090909091,24.9333333333333,106.909090909091,19.0109090909091
"2","MOOS",2020-07-18 04:00:00,1065.67126915992,2020-07-18,99.9736363636364,24.9641666666667,106.954545454545,19.2363636363636
"3","MOOS",2020-07-18 04:15:00,1064.15319709913,2020-07-18,100.066363636364,24.98,106.818181818182,18.1872727272727
"4","MOOS",2020-07-18 04:30:00,1064.91223312952,2020-07-18,100.070909090909,24.9841666666667,106.781818181818,19.4045454545455
"5","MOOS",2020-07-18 04:45:00,1064.87728385923,2020-07-18,100.443636363636,25.0325,106.754545454545,18.9072727272727
"6","MOOS",2020-07-18 05:00:00,1065.65379452477,2020-07-18,100.709090909091,25.0658333333333,106.727272727273,17.4581818181818
"7","MOOS",2020-07-18 05:15:00,1066.39535592003,2020-07-18,100.769090909091,25.0933333333333,106.672727272727,19.3754545454545
"8","MOOS",2020-07-18 05:30:00,1066.41283055517,2020-07-18,100.665454545455,25.0925,106.627272727273,16.5218181818182
"9","MOOS",2020-07-18 05:45:00,1071.63870959225,2020-07-18,100.592727272727,25.1433333333333,106.581818181818,16.4954545454545
"10","MOOS",2020-07-18 06:00:00,1075.38146583881,2020-07-18,100.674545454545,25.1358333333333,106.554545454545,18.9018181818182
"11","MOOS",2020-07-18 06:15:00,1079.90073275096,2020-07-18,100.934545454545,25.1533333333333,106.563636363636,18.0854545454545
"12","MOOS",2020-07-18 06:30:00,1078.41760996044,2020-07-18,100.701818181818,25.1575,106.509090909091,17.4345454545455
"13","MOOS",2020-07-18 06:45:00,1079.14169672054,2020-07-18,101,25.1883333333333,106.5,17.6990909090909
"14","MOOS",2020-07-18 07:00:00,1080.62481951105,2020-07-18,101.319090909091,25.18,106.481818181818,18.3290909090909
"15","MOOS",2020-07-18 07:15:00,1083.64348899754,2020-07-18,101.403636363636,25.1566666666667,106.418181818182,18.1827272727273
"16","MOOS",2020-07-18 07:30:00,1086.62720921366,2020-07-18,101.084545454545,25.1633333333333,106.4,18.0272727272727
"17","MOOS",2020-07-18 07:45:00,1089.62840406499,2020-07-18,101.244545454545,25.1916666666667,106.363636363636,17.4963636363636
"18","MOOS",2020-07-18 08:00:00,1093.38863494672,2020-07-18,101.463636363636,25.1790909090909,106.309090909091,19.1145454545455
"19","MOOS",2020-07-18 08:15:00,1097.87295258854,2020-07-18,101.358181818182,25.1758333333333,106.363636363636,16.5045454545455
"20","MOOS",2020-07-18 08:30:00,1101.65065810543,2020-07-18,101.612727272727,25.2075,106.309090909091,17.2263636363636
"21","MOOS",2020-07-18 08:45:00,1101.65065810543,2020-07-18,101.550909090909,25.1925,106.318181818182,16.8790909090909
"22","MOOS",2020-07-18 09:00:00,1106.13497574723,2020-07-18,101.767272727273,25.2166666666667,106.318181818182,17.0581818181818
"23","MOOS",2020-07-18 09:15:00,1110.65424265938,2020-07-18,101.708181818182,25.1766666666667,106.3,16.3981818181818
